,text,word,counter,x,y,width,height
0,a_1973oilcrisis_2_1280_720,Im,0,72,78,25,17
1,a_1973oilcrisis_2_1280_720,Jahr,0,128,77,46,23
2,a_1973oilcrisis_2_1280_720,1973.,0,208,78,51,17
3,a_1973oilcrisis_2_1280_720,ernannte,0,293,79,101,16
4,a_1973oilcrisis_2_1280_720,Nixon,0,428,78,62,17
5,a_1973oilcrisis_2_1280_720,William,0,523,77,80,18
6,a_1973oilcrisis_2_1280_720,—.,0,638,78,16,17
7,a_1973oilcrisis_2_1280_720,Simon,0,688,77,68,18
8,a_1973oilcrisis_2_1280_720,zum_,0,790,82,45,13
9,a_1973oilcrisis_2_1280_720,ersten’,0,869,79,69,16
10,a_1973oilcrisis_2_1280_720,Direktor,0,973,77,90,18
11,a_1973oilcrisis_2_1280_720,des,0,1096,77,37,18
12,a_1973oilcrisis_2_1280_720,Federal,0,72,149,79,18
13,a_1973oilcrisis_2_1280_720,Energy,0,187,150,74,23
14,a_1973oilcrisis_2_1280_720,Office,0,293,149,64,18
15,a_1973oilcrisis_2_1280_720,(Bundesamt,0,390,149,134,22
16,a_1973oilcrisis_2_1280_720,fir,0,557,149,31,18
17,a_1973oilcrisis_2_1280_720,"Energie),",0,622,149,93,24
18,a_1973oilcrisis_2_1280_720,einer,0,750,150,56,17
19,a_1973oilcrisis_2_1280_720,eitlich,0,838,149,75,18
20,a_1973oilcrisis_2_1280_720,befristeten,0,948,149,119,18
21,a_1973oilcrisis_2_1280_720,"Organisation,",0,71,221,148,24
22,a_1973oilcrisis_2_1280_720,die,0,253,221,32,18
23,a_1973oilcrisis_2_1280_720,geschaffen,0,317,221,120,24
24,a_1973oilcrisis_2_1280_720,"wurde,",0,471,221,75,21
25,a_1973oilcrisis_2_1280_720,um,0,581,226,33,13
26,a_1973oilcrisis_2_1280_720,_,0,621,217,4,32
27,a_1973oilcrisis_2_1280_720,die,1,648,221,32,18
28,a_1973oilcrisis_2_1280_720,Reaktion,0,715,221,94,18
29,a_1973oilcrisis_2_1280_720,auf,0,843,221,36,18
30,a_1973oilcrisis_2_1280_720,das,0,910,221,38,18
31,a_1973oilcrisis_2_1280_720,Embargo,0,982,221,97,24
32,a_1973oilcrisis_2_1280_720,zu,0,1113,226,23,13
