"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_os","subject_screen_width","subject_screen_height","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_name","webgazer_data","webgazer_targets","correct_answer","question_text"
"23098","
                  <div class=""left-align"">
                    <img src=""https://designguide.ku.dk/download/co-branding/ku_logo_uk_v.png"" alt=""KU Logo"" class=""ku-logo"">
                    <h1>Welcome <b>EN</b> Dev!</h1>
                    <p>This mode is designed for the development of the experiment.</p>
                    <p>When each experiment loads, an image is saved.</p>
                    <p>The idea is then to save these images for the oficial experiment. At the final screen a file can be downloaded with the target locations.</p>
                    <ul>Ribeiro, Tiago - Research Assistant - <a href = ""mailto: tiri@di.ku.dk"">tiri@di.ku.dk</a></ul>
                    <p>Project Leaders:</p>
                    <ul>Søgaard, Anders - Professor - <a href = ""mailto: soegaard@di.ku.dk"">soegaard@di.ku.dk</a></ul>
                    <ul>Hollenstein, Nora - Assistant Professor - <a href = ""mailto: nora.hollenstein@hum.ku.dk"">nora.hollenstein@hum.ku.dk</a></ul>
                  </div>
                  ","0","html-button-response","0","23101","0.0-0.0","Win32","1280","720","","","","","","","","","","","","","","","",""
"","","","browser-check","1","26083","0.0-1.0","Win32","1280","720","1280","720","true","firefox","107.0.0","false","Windows 10","true","61.29","true","true","","","","",""
"2623","
    <p class=""webgaze-experiment-compact"" id=""paragraph"">A vehicle registration plate is a metal or plastic plate attached to a vehicle for officialidentification purposes. All countries require registration plates for road vehicles such as cars, trucks,and motorcycles. Whether they are required for other vehicles, such as bicycles, <span id=""meco_para_12_qa_2"">boats, or tractors, may vary by jurisdiction</span>. The registration identifier is a <span id=""meco_para_12_qa_3"">series of letters and digits</span> that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire country, while in others it is unique within a state or province. <span id=""meco_para_12_qa_0"">France was the first country to introduce</span> the registration plate, in the late nineteenth century. Early twentieth century plates varied in size and shape from one jurisdiction to the next, such that if a person moved, new holes would need to be drilled into the automobile to support the new plate. <span id=""meco_para_12_qa_1"">Standardization of plates came in the late fifties</span>, when automobile manufacturers came to an agreement with governments and international organizations.</p>"," ","html-keyboard-response","2","28707","0.0-2.0","Win32","1280","720","","","","","","","","","","","","meco_para_12","[]","{""#paragraph"":{""x"":50,""y"":79.80000305175781,""width"":1180,""height"":583.4000244140625,""top"":79.80000305175781,""right"":1230,""bottom"":663.2000274658203,""left"":50},""#meco_para_12_qa_0"":{""x"":248.03334045410156,""y"":398.29998779296875,""width"":565.6166381835938,""height"":30,""top"":398.29998779296875,""right"":813.6499786376953,""bottom"":428.29998779296875,""left"":248.03334045410156},""#meco_para_12_qa_1"":{""x"":70,""y"":565.5,""width"":662.316650390625,""height"":30,""top"":565.5,""right"":732.316650390625,""bottom"":595.5,""left"":70},""#meco_para_12_qa_2"":{""x"":318.04998779296875,""y"":231.10000610351562,""width"":580.3333129882812,""height"":30,""top"":231.10000610351562,""right"":898.38330078125,""bottom"":261.1000061035156,""left"":318.04998779296875},""#meco_para_12_qa_3"":{""x"":282.95001220703125,""y"":272.8999938964844,""width"":363.1500244140625,""height"":30,""top"":272.8999938964844,""right"":646.1000366210938,""bottom"":302.8999938964844,""left"":282.95001220703125}}","",""
"2765","<p class=""webgaze-experiment"" id=""question"">The first registration plate was introduced in France. ","0","html-button-response","3","31474","0.0-3.0","Win32","1280","720","","","","","","","","","","","","meco_para_12_qa_0","[]","{""#question"":{""x"":241.13333129882812,""y"":285.29998779296875,""width"":797.7333374023438,""height"":112,""top"":285.29998779296875,""right"":1038.8666687011719,""bottom"":397.29998779296875,""left"":241.13333129882812}}","True",""
"1342","
<p class=""webgaze-experiment"" id=""paragraph"">Doctor Who has appeared on stage numerous times. In the early 1970s, <span id=""a_DoctorWho_4_qa_0"">Trevor Martin</span> played the role in <span id=""a_DoctorWho_4_qa_3"">Doctor Who and the Daleks in the Seven Keys to Doomsday</span>. In the late 1980s, Jon Pertwee and Colin Baker both played the Doctor at different times during the run of a play titled <span id=""a_DoctorWho_4_qa_1"">Doctor Who – The Ultimate Adventure</span>. For two performances, while Pertwee was ill, <span id=""a_DoctorWho_4_qa_4"">David Banks</span> (better known for playing Cybermen) played the Doctor. Other original plays have been staged as amateur productions, with other actors playing the Doctor, while Terry Nation wrote <span id=""a_DoctorWho_4_qa_2"">The Curse of the Daleks</span>, a stage play mounted in the late 1960s, but without the Doctor.</p>"," ","html-keyboard-response","4","32817","0.0-4.0","Win32","1280","720","","","","","","","","","","","","a_DoctorWho_4","[]","{""#paragraph"":{""x"":50,""y"":28.5,""width"":1180,""height"":688,""top"":28.5,""right"":1230,""bottom"":716.5,""left"":50},""#a_DoctorWho_4_qa_0"":{""x"":70,""y"":140,""width"":178.0500030517578,""height"":33,""top"":140,""right"":248.0500030517578,""bottom"":173,""left"":70},""#a_DoctorWho_4_qa_1"":{""x"":70,""y"":284,""width"":1138.300048828125,""height"":105,""top"":284,""right"":1208.300048828125,""bottom"":389,""left"":70},""#a_DoctorWho_4_qa_2"":{""x"":745,""y"":572,""width"":364.51666259765625,""height"":33,""top"":572,""right"":1109.5166625976562,""bottom"":605,""left"":745},""#a_DoctorWho_4_qa_3"":{""x"":70,""y"":140,""width"":1134.11669921875,""height"":105,""top"":140,""right"":1204.11669921875,""bottom"":245,""left"":70},""#a_DoctorWho_4_qa_4"":{""x"":70,""y"":428,""width"":162.31666564941406,""height"":33,""top"":428,""right"":232.31666564941406,""bottom"":461,""left"":70}}","",""
"2977","","{""Q0"":""1""}","survey-text","5","35799","0.0-5.0","Win32","1280","720","","","","","","","","","","","","a_DoctorWho_4_qa_0","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","Trevor Martin","Who played Doctor Who on stage in the 70's?"
"1054","
<p class=""webgaze-experiment"" id=""paragraph"">Historically, Victoria has been the base for the manufacturing plants of the <span id=""a_VictoriaAustralia_2_qa_0"">major car brands</span> Ford, Toyota and Holden; however, closure announcements by all three companies in the 21st century will mean that Australia will no longer be a base for the global car industry, with Toyota's statement in February 2014 outlining a closure year of <span id=""a_VictoriaAustralia_2_qa_1"">2017</span>. Holden's announcement occurred in <span id=""a_VictoriaAustralia_2_qa_2"">May 2013</span>, followed by Ford's decision in December of the same year (<span id=""a_VictoriaAustralia_2_qa_4"">Ford</span>'s Victorian plants—in Broadmeadows and Geelong—will close in <span id=""a_VictoriaAustralia_2_qa_3"">October 2016</span>).</p>"," ","html-keyboard-response","6","36855","0.0-6.0","Win32","1280","720","","","","","","","","","","","","a_VictoriaAustralia_2","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_VictoriaAustralia_2_qa_0"":{""x"":70,""y"":176,""width"":241.64999389648438,""height"":33,""top"":176,""right"":311.6499938964844,""bottom"":209,""left"":70},""#a_VictoriaAustralia_2_qa_1"":{""x"":760.066650390625,""y"":392,""width"":54.866668701171875,""height"":33,""top"":392,""right"":814.9333190917969,""bottom"":425,""left"":760.066650390625},""#a_VictoriaAustralia_2_qa_2"":{""x"":253.1999969482422,""y"":464,""width"":133.03334045410156,""height"":33,""top"":464,""right"":386.23333740234375,""bottom"":497,""left"":253.1999969482422},""#a_VictoriaAustralia_2_qa_3"":{""x"":70,""y"":608,""width"":177.23333740234375,""height"":33,""top"":608,""right"":247.23333740234375,""bottom"":641,""left"":70},""#a_VictoriaAustralia_2_qa_4"":{""x"":248.6666717529297,""y"":536,""width"":51.31666564941406,""height"":33,""top"":536,""right"":299.98333740234375,""bottom"":569,""left"":248.6666717529297}}","",""
"1021","","{""Q0"":""1""}","survey-text","7","37879","0.0-7.0","Win32","1280","720","","","","","","","","","","","","a_VictoriaAustralia_2_qa_2","[]","{""#question"":{""x"":151.5500030517578,""y"":287.70001220703125,""width"":976.88330078125,""height"":112,""top"":287.70001220703125,""right"":1128.4333038330078,""bottom"":399.70001220703125,""left"":151.5500030517578}}","May 2013","When did Holden announce that it will close its Victoria plant?"
"984","
<p class=""webgaze-experiment"" id=""paragraph""><span id=""a_1973oilcrisis_1_qa_0"">The embargo</span> had a negative influence on the US economy by causing immediate demands to address the threats to U.S. energy security. On an international level, the price increases changed competitive positions in many industries, such as <span id=""a_1973oilcrisis_1_qa_1"">automobiles</span>. <span id=""a_1973oilcrisis_1_qa_2"">Macroeconomic</span> problems consisted of both inflationary and deflationary impacts. The embargo left oil companies searching for new ways to increase oil supplies, even in rugged terrain such as the <span id=""a_1973oilcrisis_1_qa_3"">Arctic</span>. Finding oil and developing new fields usually required <span id=""a_1973oilcrisis_1_qa_4"">five to ten years</span> before significant production.</p>"," ","html-keyboard-response","8","38865","0.0-8.0","Win32","1280","720","","","","","","","","","","","","a_1973oilcrisis_1","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_1973oilcrisis_1_qa_0"":{""x"":70,""y"":104,""width"":173.64999389648438,""height"":33,""top"":104,""right"":243.64999389648438,""bottom"":137,""left"":70},""#a_1973oilcrisis_1_qa_1"":{""x"":358.01666259765625,""y"":320,""width"":139.4166717529297,""height"":33,""top"":320,""right"":497.43333435058594,""bottom"":353,""left"":358.01666259765625},""#a_1973oilcrisis_1_qa_2"":{""x"":534.9666748046875,""y"":320,""width"":179.0166778564453,""height"":33,""top"":320,""right"":713.9833526611328,""bottom"":353,""left"":534.9666748046875},""#a_1973oilcrisis_1_qa_3"":{""x"":70,""y"":536,""width"":62.616668701171875,""height"":33,""top"":536,""right"":132.61666870117188,""bottom"":569,""left"":70},""#a_1973oilcrisis_1_qa_4"":{""x"":70,""y"":536,""width"":1067.11669921875,""height"":105,""top"":536,""right"":1137.11669921875,""bottom"":641,""left"":70}}","",""
"1103","","{""Q0"":""1""}","survey-text","9","39971","0.0-9.0","Win32","1280","720","","","","","","","","","","","","a_1973oilcrisis_1_qa_2","[]","{""#question"":{""x"":129.25,""y"":287.70001220703125,""width"":1021.5,""height"":112,""top"":287.70001220703125,""right"":1150.75,""bottom"":399.70001220703125,""left"":129.25}}","Macroeconomic","Which problem consists of both  inflationary and deflationary impacts?"
