"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_os","subject_screen_width","subject_screen_height","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_name","webgazer_data","webgazer_targets","correct_answer","question_text"
"2083","
              <div class=""left-align"">
                <img src=""https://designguide.ku.dk/download/co-branding/ku_logo_uk_v.png"" alt=""KU Logo"" class=""ku-logo"">
                <h1>Welcome to <b>ES</b> Dev!</h1>
                <p>This mode is designed for the development of the experiment.</p>
                <p>When each experiment loads, an image is saved.</p>
                <p>The idea is then to save these images for the oficial experiment. At the final screen a file can be downloaded with the target locations.</p>
                <ul>Ribeiro, Tiago - Research Assistant - <a href = ""mailto: tiri@di.ku.dk"">tiri@di.ku.dk</a></ul>
                <p>Project Leaders:</p>
                <ul>Søgaard, Anders - Professor - <a href = ""mailto: soegaard@di.ku.dk"">soegaard@di.ku.dk</a></ul>
                <ul>Hollenstein, Nora - Assistant Professor - <a href = ""mailto: nora.hollenstein@hum.ku.dk"">nora.hollenstein@hum.ku.dk</a></ul>
              </div>
              ","0","html-button-response","0","2085","0.0-0.0","Win32","1280","720","","","","","","","","","","","","","","","",""
"","","","browser-check","1","5080","0.0-1.0","Win32","1280","720","1280","720","true","firefox","107.0.0","false","Windows 10","true","60.48","true","true","","","","",""
"3961","
<p class=""webgaze-experiment-compact"" id=""paragraph"">La patente de un vehículo es una placa de metal o plástico fijada al vehículo con el propósito de identificación oficial. Todos los países requieren patentes para vehículos como autos, camiones y motocicletas. Su requerimiento para otros vehículos como <span id=""meco_para_12_qa_2"">bicicletas, botes o tractores puede variar por jurisdicción</span>. El identificador de registro es <span id=""meco_para_12_qa_3"">una serie de letras o números</span> que identifican únicamente al dueño de un vehículo dentro de la región del registro del vehículo. En algunos países, el identificador es único en todo el país, mientras que, en otros, es único dentro de un estado o provincia. <span id=""meco_para_12_qa_0"">Francia fue el primer país en introducir la patente</span>, a fines del siglo diecinueve. Las patentes de principios de siglo veinte variaban en tamaño y forma de una jurisdicción a otra, de manera que, si una persona se mudaba, se necesitaba hacer nuevos agujeros en el auto para sostener la nueva patente. <span id=""meco_para_12_qa_1"">La estandarización de patentes llegó a fines de los años cincuenta</span>, cuando los fabricantes de automóviles llegaron a un acuerdo con los distintos gobiernos y organizaciones internacionales.</p>"," ","html-keyboard-response","2","9043","0.0-2.0","Win32","1280","720","","","","","","","","","","","","meco_para_12","[]","{""#paragraph"":{""x"":50,""y"":58.899993896484375,""width"":1180,""height"":625.2000122070312,""top"":58.899993896484375,""right"":1230,""bottom"":684.1000061035156,""left"":50},""#meco_para_12_qa_0"":{""x"":70,""y"":377.3999938964844,""width"":1085.8333740234375,""height"":71.80000305175781,""top"":377.3999938964844,""right"":1155.8333740234375,""bottom"":449.1999969482422,""left"":70},""#meco_para_12_qa_1"":{""x"":70,""y"":544.5999755859375,""width"":1090.2833251953125,""height"":71.79998779296875,""top"":544.5999755859375,""right"":1160.2833251953125,""bottom"":616.3999633789062,""left"":70},""#meco_para_12_qa_2"":{""x"":158.0833282470703,""y"":210.1999969482422,""width"":754.0833740234375,""height"":30,""top"":210.1999969482422,""right"":912.1667022705078,""bottom"":240.1999969482422,""left"":158.0833282470703},""#meco_para_12_qa_3"":{""x"":233.64999389648438,""y"":252,""width"":431.41668701171875,""height"":30,""top"":252,""right"":665.0666809082031,""bottom"":282,""left"":233.64999389648438}}","",""
"2263","<p class=""webgaze-experiment"" id=""question"">El identificador de la matrícula del vehículo puede estar compuesto por letras, dígitos y símbolos. ","0","html-button-response","3","11307","0.0-3.0","Win32","1280","720","","","","","","","","","","","","meco_para_12_qa_3","[]","{""#question"":{""x"":50,""y"":249.3000030517578,""width"":1180,""height"":184,""top"":249.3000030517578,""right"":1230,""bottom"":433.3000030517578,""left"":50}}","False",""
"1477","
<p class=""webgaze-experiment"" id=""paragraph"">Con <span id=""a_Kenya_2_qa_0"">las fechas de juicio de la corte penal internacional</span> en 2013 tanto para el presidente Kenyatta como para el vicepresidente William Ruto en relación con las secuelas de las elecciones de 2007, <span id=""a_Kenya_2_qa_1"">el presidente de EE. UU., Barack Obama</span> eligió no visitar el país a mediados de 2013 durante su viaje africano. Más tarde en el verano, Kenyatta visitó <span id=""a_Kenya_2_qa_2"">China</span> por invitación del presidente Xi Jinping después de una parada en Rusia y no haber visitado Estados Unidos como presidente. En <span id=""a_Kenya_2_qa_3"">julio de 2015</span> Obama visitó Kenia, como el primer presidente estadounidense en visitar el país mientras estaba en el cargo.</p>"," ","html-keyboard-response","4","12787","0.0-4.0","Win32","1280","720","","","","","","","","","","","","a_Kenya_2","[]","{""#paragraph"":{""x"":50,""y"":28.5,""width"":1180,""height"":688,""top"":28.5,""right"":1230,""bottom"":716.5,""left"":50},""#a_Kenya_2_qa_0"":{""x"":145.5,""y"":68,""width"":754.683349609375,""height"":33,""top"":68,""right"":900.183349609375,""bottom"":101,""left"":145.5},""#a_Kenya_2_qa_1"":{""x"":70,""y"":212,""width"":1096.6500244140625,""height"":105,""top"":212,""right"":1166.6500244140625,""bottom"":317,""left"":70},""#a_Kenya_2_qa_2"":{""x"":952.1500244140625,""y"":356,""width"":63.95001220703125,""height"":33,""top"":356,""right"":1016.1000366210938,""bottom"":389,""left"":952.1500244140625},""#a_Kenya_2_qa_3"":{""x"":824.5833129882812,""y"":500,""width"":192.85000610351562,""height"":33,""top"":500,""right"":1017.4333190917969,""bottom"":533,""left"":824.5833129882812}}","",""
"1274","","{""Q0"":""1""}","survey-text","5","14065","0.0-5.0","Win32","1280","720","","","","","","","","","","","","a_Kenya_2_qa_3","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","julio de 2015","¿Cuándo visitó Obama a Kenia finalmente?"
"1021","
<p class=""webgaze-experiment"" id=""paragraph"">Donde es el área de la sección transversal relevante para el volumen para el que se calcula el tensor de esfuerzo. Este <span id=""a_Force_4_qa_3"">formalismo</span> incluye <span id=""a_Force_4_qa_1""><span id=""a_Force_4_qa_2"">términos de presión</span></span> relacionados con fuerzas que actúan normalmente en el área de la sección transversal (las diagonales de la matriz del tensor), así como términos de cizallamiento relacionados con las fuerzas que actúan paralelamente al área de la sección transversal (los elementos fuera de la diagonal). El <span id=""a_Force_4_qa_0"">tensor de esfuerzo</span> tiene en cuenta las fuerzas que causan todas las deformaciones, incluso las tensiones de tracción y las compresiones.:133–134:38-1–38-11</p>"," ","html-keyboard-response","6","15088","0.0-6.0","Win32","1280","720","","","","","","","","","","","","a_Force_4","[]","{""#paragraph"":{""x"":50,""y"":28.5,""width"":1180,""height"":688,""top"":28.5,""right"":1230,""bottom"":716.5,""left"":50},""#a_Force_4_qa_0"":{""x"":70,""y"":500,""width"":259.75,""height"":33,""top"":500,""right"":329.75,""bottom"":533,""left"":70},""#a_Force_4_qa_1"":{""x"":70,""y"":140,""width"":1084.7333984375,""height"":105,""top"":140,""right"":1154.7333984375,""bottom"":245,""left"":70},""#a_Force_4_qa_2"":{""x"":70,""y"":140,""width"":1084.7333984375,""height"":105,""top"":140,""right"":1154.7333984375,""bottom"":245,""left"":70},""#a_Force_4_qa_3"":{""x"":784.9000244140625,""y"":140,""width"":128.08334350585938,""height"":33,""top"":140,""right"":912.9833679199219,""bottom"":173,""left"":784.9000244140625}}","",""
"1540","","{""Q0"":""1""}","survey-text","7","16631","0.0-7.0","Win32","1280","720","","","","","","","","","","","","a_Force_4_qa_1","[]","{""#question"":{""x"":50,""y"":251.6999969482422,""width"":1180,""height"":184,""top"":251.6999969482422,""right"":1230,""bottom"":435.6999969482422,""left"":50}}","términos de presión","¿Qué se utiliza para calcular el área de sección transversal en el volumen de un objeto?"
"714","
<p class=""webgaze-experiment"" id=""paragraph"">Las <span id=""a_Privateschool_0_qa_0"">Ergänzungsschulen</span> son escuelas secundarias o postsecundarias (no terciarias), que administran personas privadas, organizaciones privadas o en raras ocasiones, <span id=""a_Privateschool_0_qa_3"">grupos religiosos</span> y ofrecen un tipo de educación que no está disponible en las escuelas públicas. La mayoría de estas escuelas son escuelas <span id=""a_Privateschool_0_qa_1"">vocacionales</span>. Sin embargo, estas escuelas de formación profesional no forman parte del sistema educativo dual alemán. Las Ergänzungsschulen tienen la libertad de funcionar fuera de las normas gubernamentales y se financian en su totalidad cobrando a sus estudiantes tasas de <span id=""a_Privateschool_0_qa_2"">matrícula</span>.</p>"," ","html-keyboard-response","8","17348","0.0-8.0","Win32","1280","720","","","","","","","","","","","","a_Privateschool_0","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_Privateschool_0_qa_0"":{""x"":138.53334045410156,""y"":104,""width"":216.01666259765625,""height"":33,""top"":104,""right"":354.5500030517578,""bottom"":137,""left"":138.53334045410156},""#a_Privateschool_0_qa_1"":{""x"":196.68333435058594,""y"":392,""width"":142.2833251953125,""height"":33,""top"":392,""right"":338.96665954589844,""bottom"":425,""left"":196.68333435058594},""#a_Privateschool_0_qa_2"":{""x"":880.36669921875,""y"":608,""width"":105.59999084472656,""height"":33,""top"":608,""right"":985.9666900634766,""bottom"":641,""left"":880.36669921875},""#a_Privateschool_0_qa_3"":{""x"":218.28334045410156,""y"":248,""width"":215.6166534423828,""height"":33,""top"":248,""right"":433.8999938964844,""bottom"":281,""left"":218.28334045410156}}","",""
"1513","","{""Q0"":""1""}","survey-text","9","18864","0.0-9.0","Win32","1280","720","","","","","","","","","","","","a_Privateschool_0_qa_1","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","vocacionales","¿Qué tipo de escuelas son las más ergänzungsschulen?"
