,text,word,counter,x,y,width,height
0,a_Amazonrainforest_4_1280_720,En,0,72,78,24,17
1,a_Amazonrainforest_4_1280_720,"2010,",0,130,78,59,20
2,a_Amazonrainforest_4_1280_720,la,0,223,77,16,18
3,a_Amazonrainforest_4_1280_720,selva,0,273,77,54,18
4,a_Amazonrainforest_4_1280_720,amazonica,0,361,76,117,19
5,a_Amazonrainforest_4_1280_720,sufrid,0,512,76,62,19
6,a_Amazonrainforest_4_1280_720,otra,0,608,79,43,16
7,a_Amazonrainforest_4_1280_720,severa,0,685,82,71,13
8,a_Amazonrainforest_4_1280_720,"sequia,",0,790,76,77,25
9,a_Amazonrainforest_4_1280_720,en,1,901,82,26,13
10,a_Amazonrainforest_4_1280_720,algunos,0,961,77,85,24
11,a_Amazonrainforest_4_1280_720,aspectos,0,1080,79,96,22
12,a_Amazonrainforest_4_1280_720,mas,0,72,148,44,19
13,a_Amazonrainforest_4_1280_720,extrema,0,149,151,91,16
14,a_Amazonrainforest_4_1280_720,que,0,274,154,41,19
15,a_Amazonrainforest_4_1280_720,la,1,349,149,16,18
16,a_Amazonrainforest_4_1280_720,sequia,1,399,148,71,25
17,a_Amazonrainforest_4_1280_720,de,0,504,149,26,18
18,a_Amazonrainforest_4_1280_720,2005.,0,563,150,58,17
19,a_Amazonrainforest_4_1280_720,La,2,657,150,22,17
20,a_Amazonrainforest_4_1280_720,regidn,0,713,148,68,25
21,a_Amazonrainforest_4_1280_720,afectada,0,815,149,94,18
22,a_Amazonrainforest_4_1280_720,era,0,943,154,34,13
23,a_Amazonrainforest_4_1280_720,de,1,1011,149,26,18
24,a_Amazonrainforest_4_1280_720,aproximadamente,0,71,221,205,24
25,a_Amazonrainforest_4_1280_720,1,0,311,222,6,17
26,a_Amazonrainforest_4_1280_720,160,0,355,222,38,17
27,a_Amazonrainforest_4_1280_720,000,0,427,222,39,17
28,a_Amazonrainforest_4_1280_720,000,1,499,222,39,17
29,a_Amazonrainforest_4_1280_720,millas,0,572,221,62,18
30,a_Amazonrainforest_4_1280_720,cuadradas,0,668,221,114,18
31,a_Amazonrainforest_4_1280_720,(3,0,816,222,18,21
32,a_Amazonrainforest_4_1280_720,000,2,868,222,39,17
33,a_Amazonrainforest_4_1280_720,000,3,940,222,39,17
34,a_Amazonrainforest_4_1280_720,km2),0,1013,221,53,22
35,a_Amazonrainforest_4_1280_720,de,2,1100,221,25,18
36,a_Amazonrainforest_4_1280_720,selva,1,71,293,54,18
37,a_Amazonrainforest_4_1280_720,"tropical,",0,158,293,88,24
38,a_Amazonrainforest_4_1280_720,en,2,281,298,25,13
39,a_Amazonrainforest_4_1280_720,comparacién,0,340,292,143,25
40,a_Amazonrainforest_4_1280_720,con,0,517,298,38,13
41,a_Amazonrainforest_4_1280_720,734,0,589,294,40,17
42,a_Amazonrainforest_4_1280_720,000,4,662,294,38,17
43,a_Amazonrainforest_4_1280_720,000,5,734,294,39,17
44,a_Amazonrainforest_4_1280_720,millas,1,807,293,62,18
45,a_Amazonrainforest_4_1280_720,cuadradas,1,903,293,114,18
46,a_Amazonrainforest_4_1280_720,(1,0,1051,294,14,21
47,a_Amazonrainforest_4_1280_720,900,0,1103,294,39,17
48,a_Amazonrainforest_4_1280_720,000,6,71,366,39,17
49,a_Amazonrainforest_4_1280_720,km2),1,144,365,53,22
50,a_Amazonrainforest_4_1280_720,en,3,230,370,26,13
51,a_Amazonrainforest_4_1280_720,2005.,1,290,366,58,17
52,a_Amazonrainforest_4_1280_720,La,3,383,366,22,17
53,a_Amazonrainforest_4_1280_720,sequia,2,439,364,71,25
54,a_Amazonrainforest_4_1280_720,de,3,544,365,26,18
55,a_Amazonrainforest_4_1280_720,2010,1,604,366,52,17
56,a_Amazonrainforest_4_1280_720,tuvo,0,689,367,48,16
57,a_Amazonrainforest_4_1280_720,tres,0,770,367,42,16
58,a_Amazonrainforest_4_1280_720,epicentros,0,845,365,116,24
59,a_Amazonrainforest_4_1280_720,donde,0,995,365,69,18
60,a_Amazonrainforest_4_1280_720,murid,0,1099,364,64,19
61,a_Amazonrainforest_4_1280_720,la,4,72,437,16,18
62,a_Amazonrainforest_4_1280_720,"vegetacién,",0,121,436,125,25
63,a_Amazonrainforest_4_1280_720,mientras,0,281,438,96,17
64,a_Amazonrainforest_4_1280_720,que,1,411,442,40,19
65,a_Amazonrainforest_4_1280_720,en,4,485,442,25,13
66,a_Amazonrainforest_4_1280_720,2005,2,544,438,53,17
67,a_Amazonrainforest_4_1280_720,la,5,631,437,16,18
68,a_Amazonrainforest_4_1280_720,sequia,3,681,436,71,25
69,a_Amazonrainforest_4_1280_720,se,0,786,442,23,13
70,a_Amazonrainforest_4_1280_720,concentrd,0,842,436,111,19
71,a_Amazonrainforest_4_1280_720,en,5,986,442,26,13
72,a_Amazonrainforest_4_1280_720,la_,0,1047,437,15,18
73,a_Amazonrainforest_4_1280_720,parte,0,1097,439,57,22
74,a_Amazonrainforest_4_1280_720,suroeste.,0,71,511,101,16
75,a_Amazonrainforest_4_1280_720,Los,0,207,510,35,17
76,a_Amazonrainforest_4_1280_720,estudios,0,276,509,92,18
77,a_Amazonrainforest_4_1280_720,se,1,402,514,22,13
78,a_Amazonrainforest_4_1280_720,publicaron,0,459,509,116,24
79,a_Amazonrainforest_4_1280_720,en,6,609,514,25,13
80,a_Amazonrainforest_4_1280_720,la_,1,669,509,16,18
81,a_Amazonrainforest_4_1280_720,revista,0,720,509,71,18
82,a_Amazonrainforest_4_1280_720,Science.,0,825,509,87,18
83,a_Amazonrainforest_4_1280_720,En,7,947,510,25,17
84,a_Amazonrainforest_4_1280_720,un,0,1007,514,25,13
85,a_Amazonrainforest_4_1280_720, afo,0,1066,509,40,18
86,a_Amazonrainforest_4_1280_720,"normal,",0,72,581,83,21
87,a_Amazonrainforest_4_1280_720,el,0,189,581,17,18
88,a_Amazonrainforest_4_1280_720,Amazonas,0,239,582,115,17
89,a_Amazonrainforest_4_1280_720,absorbe,0,387,581,90,18
90,a_Amazonrainforest_4_1280_720,"1,5",0,511,582,30,20
91,a_Amazonrainforest_4_1280_720,gigatoneladas,0,574,581,154,24
92,a_Amazonrainforest_4_1280_720,de,4,762,581,26,18
93,a_Amazonrainforest_4_1280_720,didxido,0,821,580,81,19
94,a_Amazonrainforest_4_1280_720,de,5,935,581,26,18
95,a_Amazonrainforest_4_1280_720,carbono;,0,995,581,96,21
96,a_Amazonrainforest_4_1280_720,en,8,1125,586,25,13
97,a_Amazonrainforest_4_1280_720,2005,3,71,654,53,17
98,a_Amazonrainforest_4_1280_720,se,2,157,658,23,13
99,a_Amazonrainforest_4_1280_720,liberaron,0,214,653,99,18
100,a_Amazonrainforest_4_1280_720,5,0,347,654,11,17
101,a_Amazonrainforest_4_1280_720,gigatoneladas,1,391,653,154,24
102,a_Amazonrainforest_4_1280_720,y,0,578,658,11,19
103,a_Amazonrainforest_4_1280_720,en,9,622,658,25,13
104,a_Amazonrainforest_4_1280_720,2010,2,681,654,53,17
105,a_Amazonrainforest_4_1280_720,se,3,767,658,23,13
106,a_Amazonrainforest_4_1280_720,liberaron,1,824,653,99,18
107,a_Amazonrainforest_4_1280_720,8,0,957,654,12,17
108,a_Amazonrainforest_4_1280_720,gigatoneladas.,2,1001,653,160,24
109,a_Construction_0_1280_720,La,0,72,78,22,17
110,a_Construction_0_1280_720,construcci6n,0,128,76,141,19
111,a_Construction_0_1280_720,es,0,303,82,23,13
112,a_Construction_0_1280_720,el,0,359,77,16,18
113,a_Construction_0_1280_720,proceso,0,411,82,86,19
114,a_Construction_0_1280_720,de,0,531,77,26,18
115,a_Construction_0_1280_720,levantar,0,591,77,89,18
116,a_Construction_0_1280_720,un,0,713,82,26,13
117,a_Construction_0_1280_720,edificio,0,773,77,78,18
118,a_Construction_0_1280_720,o,0,885,82,12,13
119,a_Construction_0_1280_720, infraestructura.,0,931,77,171,18
120,a_Construction_0_1280_720,La,1,1137,78,22,17
121,a_Construction_0_1280_720,construccién,0,71,148,141,19
122,a_Construction_0_1280_720,difiere,0,246,149,69,18
123,a_Construction_0_1280_720,de,1,349,149,26,18
124,a_Construction_0_1280_720,la,2,409,149,16,18
125,a_Construction_0_1280_720,fabricacién,0,458,148,121,19
126,a_Construction_0_1280_720,en,0,613,154,26,13
127,a_Construction_0_1280_720,que,0,673,154,41,19
128,a_Construction_0_1280_720,la_,0,748,149,16,18
129,a_Construction_0_1280_720,fabricacién,1,797,148,121,19
130,a_Construction_0_1280_720,normalmente,0,953,149,150,18
131,a_Construction_0_1280_720,implica,0,72,221,76,24
132,a_Construction_0_1280_720,la,3,183,221,16,18
133,a_Construction_0_1280_720, produccién,0,234,220,123,25
134,a_Construction_0_1280_720,en,1,391,226,25,13
135,a_Construction_0_1280_720,masa,0,451,226,57,13
136,a_Construction_0_1280_720,de,2,542,221,26,18
137,a_Construction_0_1280_720,_,0,571,216,3,33
138,a_Construction_0_1280_720,aarticulos,0,601,220,94,19
139,a_Construction_0_1280_720,similares,0,728,221,98,18
140,a_Construction_0_1280_720,sin,0,859,221,30,18
141,a_Construction_0_1280_720,un,1,924,226,25,13
142,a_Construction_0_1280_720, comprador,0,984,221,123,24
143,a_Construction_0_1280_720,"determinado,",0,71,293,149,21
144,a_Construction_0_1280_720,mientras,0,255,293,96,18
145,a_Construction_0_1280_720,que,1,385,298,41,19
146,a_Construction_0_1280_720,la,4,460,293,16,18
147,a_Construction_0_1280_720,construccidn,0,510,292,140,19
148,a_Construction_0_1280_720,generalmente,0,684,293,154,24
149,a_Construction_0_1280_720,se,0,872,298,23,13
150,a_Construction_0_1280_720,lleva,0,929,293,47,18
151,a_Construction_0_1280_720,a,0,1010,298,11,13
152,a_Construction_0_1280_720,cabo,0,1055,293,51,18
153,a_Construction_0_1280_720,en,2,1140,298,25,13
154,a_Construction_0_1280_720,un,2,72,370,26,13
155,a_Construction_0_1280_720,lugar,0,133,365,54,24
156,a_Construction_0_1280_720,determinado,1,220,365,143,18
157,a_Construction_0_1280_720,para,0,397,370,48,19
158,a_Construction_0_1280_720,un,3,480,370,26,13
159,a_Construction_0_1280_720,cliente,0,540,365,71,18
160,a_Construction_0_1280_720,conocido.,0,645,365,105,18
161,a_Construction_0_1280_720,La,5,785,366,22,17
162,a_Construction_0_1280_720, construccién,0,841,364,141,19
163,a_Construction_0_1280_720,como,0,1016,370,60,13
164,a_Construction_0_1280_720,sector,0,1110,367,67,16
165,a_Construction_0_1280_720,comprende,0,71,437,127,24
166,a_Construction_0_1280_720,del,0,231,437,32,18
167,a_Construction_0_1280_720,seis,0,297,437,40,18
168,a_Construction_0_1280_720,al,0,370,437,17,18
169,a_Construction_0_1280_720,nueve,0,422,442,65,13
170,a_Construction_0_1280_720,por,0,521,442,37,19
171,a_Construction_0_1280_720,ciento,0,591,437,66,18
172,a_Construction_0_1280_720,del,1,691,437,31,18
173,a_Construction_0_1280_720,producto,0,757,437,100,24
174,a_Construction_0_1280_720,interior,0,891,437,81,18
175,a_Construction_0_1280_720,bruto,0,1005,437,59,18
176,a_Construction_0_1280_720,de,3,1098,437,26,18
177,a_Construction_0_1280_720,_,1,1131,433,3,32
178,a_Construction_0_1280_720,los,0,1158,437,29,18
179,a_Construction_0_1280_720,paises,0,72,508,67,25
180,a_Construction_0_1280_720,desarrollados.,0,173,509,156,18
181,a_Construction_0_1280_720,La,6,364,510,22,17
