,text,word,counter,x,y,width,height
0,a_AmericanBroadcastingCompany_3_1280_720,In,0,72,114,18,17
1,a_AmericanBroadcastingCompany_3_1280_720,the,0,123,113,35,18
2,a_AmericanBroadcastingCompany_3_1280_720,early,0,192,113,53,24
3,a_AmericanBroadcastingCompany_3_1280_720,"1970s,",0,279,114,68,20
4,a_AmericanBroadcastingCompany_3_1280_720,ABC,0,380,114,45,17
5,a_AmericanBroadcastingCompany_3_1280_720,completed,0,458,113,117,24
6,a_AmericanBroadcastingCompany_3_1280_720,its,0,610,113,23,18
7,a_AmericanBroadcastingCompany_3_1280_720,transition,0,666,113,105,18
8,a_AmericanBroadcastingCompany_3_1280_720,to,0,805,115,21,16
9,a_AmericanBroadcastingCompany_3_1280_720,color;,0,859,113,60,21
10,a_AmericanBroadcastingCompany_3_1280_720,the,1,953,113,35,18
11,a_AmericanBroadcastingCompany_3_1280_720,decade,0,1021,113,79,18
12,a_AmericanBroadcastingCompany_3_1280_720,as,0,1133,118,23,13
13,a_AmericanBroadcastingCompany_3_1280_720,a,0,1189,118,11,13
14,a_AmericanBroadcastingCompany_3_1280_720,whole,0,70,185,66,18
15,a_AmericanBroadcastingCompany_3_1280_720,would,0,169,185,66,18
16,a_AmericanBroadcastingCompany_3_1280_720,mark,0,270,185,56,18
17,a_AmericanBroadcastingCompany_3_1280_720,a_,0,359,190,10,13
18,a_AmericanBroadcastingCompany_3_1280_720,turning,0,403,185,80,24
19,a_AmericanBroadcastingCompany_3_1280_720,point,0,517,186,56,23
20,a_AmericanBroadcastingCompany_3_1280_720,for,0,605,185,31,18
21,a_AmericanBroadcastingCompany_3_1280_720,"ABC,",1,668,186,50,20
22,a_AmericanBroadcastingCompany_3_1280_720,as,1,753,190,22,13
23,a_AmericanBroadcastingCompany_3_1280_720,it,0,809,185,13,18
24,a_AmericanBroadcastingCompany_3_1280_720,began,0,855,185,66,24
25,a_AmericanBroadcastingCompany_3_1280_720,to,1,954,187,21,16
26,a_AmericanBroadcastingCompany_3_1280_720,pass,0,1010,190,48,19
27,a_AmericanBroadcastingCompany_3_1280_720,CBS,0,1091,186,42,17
28,a_AmericanBroadcastingCompany_3_1280_720,and,0,1166,185,40,18
29,a_AmericanBroadcastingCompany_3_1280_720,NBC,0,72,258,46,17
30,a_AmericanBroadcastingCompany_3_1280_720,in,1,152,258,17,17
31,a_AmericanBroadcastingCompany_3_1280_720,the,2,203,257,35,18
32,a_AmericanBroadcastingCompany_3_1280_720,ratings,0,272,257,74,24
33,a_AmericanBroadcastingCompany_3_1280_720,to,2,379,259,21,16
