"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_os","subject_screen_width","subject_screen_height","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_name","webgazer_data","webgazer_targets","correct_answer","question_text"
"962","
                  <div class=""left-align"">
                    <img src=""https://designguide.ku.dk/download/co-branding/ku_logo_uk_v.png"" alt=""KU Logo"" class=""ku-logo"">
                    <h1>Welcome <b>EN</b> Dev!</h1>
                    <p>This mode is designed for the development of the experiment.</p>
                    <p>When each experiment loads, an image is saved.</p>
                    <p>The idea is then to save these images for the oficial experiment. At the final screen a file can be downloaded with the target locations.</p>
                    <ul>Ribeiro, Tiago - Research Assistant - <a href = ""mailto: tiri@di.ku.dk"">tiri@di.ku.dk</a></ul>
                    <p>Project Leaders:</p>
                    <ul>Søgaard, Anders - Professor - <a href = ""mailto: soegaard@di.ku.dk"">soegaard@di.ku.dk</a></ul>
                    <ul>Hollenstein, Nora - Assistant Professor - <a href = ""mailto: nora.hollenstein@hum.ku.dk"">nora.hollenstein@hum.ku.dk</a></ul>
                  </div>
                  ","0","html-button-response","0","965","0.0-0.0","Win32","1280","720","","","","","","","","","","","","","","","",""
"","","","browser-check","1","3389","0.0-1.0","Win32","1280","720","1280","720","true","firefox","105.0.0","false","Windows 10","true","147.06","true","true","","","","",""
"777","
    <p class=""webgaze-experiment-compact"" id=""paragraph"">A vehicle registration plate is a metal or plastic plate attached to a vehicle for officialidentification purposes. All countries require registration plates for road vehicles such as cars, trucks,and motorcycles. Whether they are required for other vehicles, such as bicycles, <span id=""meco_para_12_qa_2"">boats, or tractors, may vary by jurisdiction</span>. The registration identifier is a <span id=""meco_para_12_qa_3"">series of letters and digits</span> that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire country, while in others it is unique within a state or province. <span id=""meco_para_12_qa_0"">France was the first country to introduce</span> the registration plate, in the late nineteenth century. Early twentieth century plates varied in size and shape from one jurisdiction to the next, such that if a person moved, new holes would need to be drilled into the automobile to support the new plate. <span id=""meco_para_12_qa_1"">Standardization of plates came in the late fifties</span>, when automobile manufacturers came to an agreement with governments and international organizations.</p>"," ","html-keyboard-response","2","4168","0.0-2.0","Win32","1280","720","","","","","","","","","","","","meco_para_12","[]","{""#paragraph"":{""x"":50,""y"":79.80000305175781,""width"":1180,""height"":583.4000244140625,""top"":79.80000305175781,""right"":1230,""bottom"":663.2000274658203,""left"":50},""#meco_para_12_qa_0"":{""x"":248.03334045410156,""y"":398.29998779296875,""width"":565.6166381835938,""height"":30,""top"":398.29998779296875,""right"":813.6499786376953,""bottom"":428.29998779296875,""left"":248.03334045410156},""#meco_para_12_qa_1"":{""x"":70,""y"":565.5,""width"":662.316650390625,""height"":30,""top"":565.5,""right"":732.316650390625,""bottom"":595.5,""left"":70},""#meco_para_12_qa_2"":{""x"":318.04998779296875,""y"":231.10000610351562,""width"":580.3333129882812,""height"":30,""top"":231.10000610351562,""right"":898.38330078125,""bottom"":261.1000061035156,""left"":318.04998779296875},""#meco_para_12_qa_3"":{""x"":282.95001220703125,""y"":272.8999938964844,""width"":363.1500244140625,""height"":30,""top"":272.8999938964844,""right"":646.1000366210938,""bottom"":302.8999938964844,""left"":282.95001220703125}}","",""
"802","<p class=""webgaze-experiment"" id=""question"">The size of plates was standardized before World War II. ","0","html-button-response","3","4971","0.0-3.0","Win32","1280","720","","","","","","","","","","","","meco_para_12_qa_1","[]","{""#question"":{""x"":194.81666564941406,""y"":285.29998779296875,""width"":890.3499755859375,""height"":112,""top"":285.29998779296875,""right"":1085.1666412353516,""bottom"":397.29998779296875,""left"":194.81666564941406}}","False",""
"772","
<p class=""webgaze-experiment"" id=""paragraph""><span id=""a_JacksonvilleFlorida_0_qa_0"">Jacksonville</span> is the largest city by population in the U.S. state of Florida, and the largest city by area in the contiguous United States. It is the county seat of <span id=""a_JacksonvilleFlorida_0_qa_3"">Duval County</span>, with which the city government consolidated in <span id=""a_JacksonvilleFlorida_0_qa_4"">1968</span>. Consolidation gave Jacksonville its great size and placed most of its metropolitan population within the city limits; with an estimated population of 853,382 in 2014, it is the most populous city proper in Florida and the Southeast, and the <span id=""a_JacksonvilleFlorida_0_qa_2"">12th</span> most populous in the United States. Jacksonville is the principal city in the Jacksonville metropolitan area, with a population of <span id=""a_JacksonvilleFlorida_0_qa_1"">1,345,596</span> in 2010.</p>"," ","html-keyboard-response","4","5745","0.0-4.0","Win32","1280","720","","","","","","","","","","","","a_JacksonvilleFlorida_0","[]","{""#paragraph"":{""x"":50,""y"":28.5,""width"":1180,""height"":688,""top"":28.5,""right"":1230,""bottom"":716.5,""left"":50},""#a_JacksonvilleFlorida_0_qa_0"":{""x"":70,""y"":68,""width"":128.14999389648438,""height"":33,""top"":68,""right"":198.14999389648438,""bottom"":101,""left"":70},""#a_JacksonvilleFlorida_0_qa_1"":{""x"":70,""y"":644,""width"":108.44999694824219,""height"":33,""top"":644,""right"":178.4499969482422,""bottom"":677,""left"":70},""#a_JacksonvilleFlorida_0_qa_2"":{""x"":361.7833251953125,""y"":500,""width"":50.69999694824219,""height"":33,""top"":500,""right"":412.4833221435547,""bottom"":533,""left"":361.7833251953125},""#a_JacksonvilleFlorida_0_qa_3"":{""x"":308.933349609375,""y"":212,""width"":174.3000030517578,""height"":33,""top"":212,""right"":483.2333526611328,""bottom"":245,""left"":308.933349609375},""#a_JacksonvilleFlorida_0_qa_4"":{""x"":70,""y"":284,""width"":54.866668701171875,""height"":33,""top"":284,""right"":124.86666870117188,""bottom"":317,""left"":70}}","",""
"795","","{""Q0"":""1""}","survey-text","5","6542","0.0-5.0","Win32","1280","720","","","","","","","","","","","","a_JacksonvilleFlorida_0_qa_1","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","1,345,596","What was the population Jacksonville city as of 2010?"
"314","
<p class=""webgaze-experiment"" id=""paragraph"">In the early <span id=""a_AmericanBroadcastingCompany_3_qa_0"">1970s</span>, ABC completed its transition to color; the decade as a whole would mark a turning point for <span id=""a_AmericanBroadcastingCompany_3_qa_1"">ABC</span>, as it began to pass CBS and NBC in the ratings to become the first place network. It also began to use <span id=""a_AmericanBroadcastingCompany_3_qa_2"">behavioral and demographic</span> data to better determine what types of sponsors to sell advertising slots to and provide programming that would appeal towards certain audiences. ABC's gains in audience share were greatly helped by the fact that several smaller markets had grown large enough to allow full-time affiliations from all three networks.</p>"," ","html-keyboard-response","6","6856","0.0-6.0","Win32","1280","720","","","","","","","","","","","","a_AmericanBroadcastingCompany_3","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_AmericanBroadcastingCompany_3_qa_0"":{""x"":276.58331298828125,""y"":104,""width"":66.30000305175781,""height"":33,""top"":104,""right"":342.88331604003906,""bottom"":137,""left"":276.58331298828125},""#a_AmericanBroadcastingCompany_3_qa_1"":{""x"":668.13330078125,""y"":176,""width"":45.80000305175781,""height"":33,""top"":176,""right"":713.9333038330078,""bottom"":209,""left"":668.13330078125},""#a_AmericanBroadcastingCompany_3_qa_2"":{""x"":140.86666870117188,""y"":320,""width"":371.08331298828125,""height"":33,""top"":320,""right"":511.9499816894531,""bottom"":353,""left"":140.86666870117188}}","",""
"593","","{""Q0"":""1""}","survey-text","7","7452","0.0-7.0","Win32","1280","720","","","","","","","","","","","","a_AmericanBroadcastingCompany_3_qa_0","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","1970s","In what decade did ABC finish transitioning to color?"
"746","
<p class=""webgaze-experiment"" id=""paragraph"">Child labour is common in Kenya. Most working children are active in <span id=""a_Kenya_3_qa_0"">agriculture</span>. In 2006, UNICEF estimated that <span id=""a_Kenya_3_qa_1"">up to 30%</span> of girls in the coastal areas of Malindi, Mombasa, Kilifi, and Diani were subject to prostitution. Most of the prostitutes in Kenya are aged <span id=""a_Kenya_3_qa_2"">9–18</span>. The Ministry of Gender and Child Affairs employed 400 child protection officers in 2009. The causes of child labour include <span id=""a_Kenya_3_qa_3"">poverty, the lack of access to education and weak government institutions</span>. Kenya has ratified Convention No. 81 on labour inspection in industries and Convention No. 129 on labour inspection in agriculture.</p>"," ","html-keyboard-response","8","8199","0.0-8.0","Win32","1280","720","","","","","","","","","","","","a_Kenya_3","[]","{""#paragraph"":{""x"":50,""y"":28.5,""width"":1180,""height"":688,""top"":28.5,""right"":1230,""bottom"":716.5,""left"":50},""#a_Kenya_3_qa_0"":{""x"":70,""y"":140,""width"":121.10000610351562,""height"":33,""top"":140,""right"":191.10000610351562,""bottom"":173,""left"":70},""#a_Kenya_3_qa_1"":{""x"":707.3499755859375,""y"":140,""width"":162.1166534423828,""height"":33,""top"":140,""right"":869.4666290283203,""bottom"":173,""left"":707.3499755859375},""#a_Kenya_3_qa_2"":{""x"":906.5833129882812,""y"":284,""width"":53.15000915527344,""height"":33,""top"":284,""right"":959.7333221435547,""bottom"":317,""left"":906.5833129882812},""#a_Kenya_3_qa_3"":{""x"":70,""y"":428,""width"":1123.0333251953125,""height"":105,""top"":428,""right"":1193.0333251953125,""bottom"":533,""left"":70}}","",""
"503","","{""Q0"":""1""}","survey-text","9","8703","0.0-9.0","Win32","1280","720","","","","","","","","","","","","a_Kenya_3_qa_1","[]","{""#question"":{""x"":144.01666259765625,""y"":287.70001220703125,""width"":991.9500122070312,""height"":112,""top"":287.70001220703125,""right"":1135.9666748046875,""bottom"":399.70001220703125,""left"":144.01666259765625}}","up to 30%","What percent of girls are in prostution in Kenyas coastal areas?"
