"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_os","subject_screen_width","subject_screen_height","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_name","webgazer_data","webgazer_targets","correct_answer","question_text"
"1558","
                  <div class=""left-align"">
                    <img src=""https://designguide.ku.dk/download/co-branding/ku_logo_uk_v.png"" alt=""KU Logo"" class=""ku-logo"">
                    <h1>Welcome <b>EN</b> Dev!</h1>
                    <p>This mode is designed for the development of the experiment.</p>
                    <p>When each experiment loads, an image is saved.</p>
                    <p>The idea is then to save these images for the oficial experiment. At the final screen a file can be downloaded with the target locations.</p>
                    <ul>Ribeiro, Tiago - Research Assistant - <a href = ""mailto: tiri@di.ku.dk"">tiri@di.ku.dk</a></ul>
                    <p>Project Leaders:</p>
                    <ul>Søgaard, Anders - Professor - <a href = ""mailto: soegaard@di.ku.dk"">soegaard@di.ku.dk</a></ul>
                    <ul>Hollenstein, Nora - Assistant Professor - <a href = ""mailto: nora.hollenstein@hum.ku.dk"">nora.hollenstein@hum.ku.dk</a></ul>
                  </div>
                  ","0","html-button-response","0","1561","0.0-0.0","Win32","1280","720","","","","","","","","","","","","","","","",""
"","","","browser-check","1","3981","0.0-1.0","Win32","1280","720","1280","720","true","firefox","105.0.0","false","Windows 10","true","146.7","true","true","","","","",""
"646","
    <p class=""webgaze-experiment-compact"" id=""paragraph"">Wine tasting is the sensory examination and evaluation of wine. While the practice of wine tasting is as ancient as its production, a more formalized methodology has slowly become established from the late middle ages onwards. Modern, professional wine tasters use a constantly evolving specialized terminology which is used to describe the range of perceived flavors, aromas and general characteristics of a wine. In recent years, <span id=""meco_para_7_qa_0"">results challenging the reliability of wine tasting <span id=""meco_para_7_qa_1"">in both experts</span> and consumers have surfaced</span>. For example, studies showed that people expect more expensive wine to have more desirable characteristics than less expensive wine: When tasters are given wine that they are falsely told is expensive they virtually always report it as tasting better than the very same wine when they are told that it is inexpensive. Other studies show that tasters' judgment can be prejudiced by knowing details of a wine, such as geographic origin, reputation, or other considerations. <span id=""meco_para_7_qa_2"">Objective wine tasting therefore requires the wine to be served blind</span> – that is, without the taster having seen the label or bottle shape. Blind tasting may also involve serving the wine from a <span id=""meco_para_7_qa_3"">black wine glass to mask the color of the wine</span>.</p>"," ","html-keyboard-response","2","4627","0.0-2.0","Win32","1280","720","","","","","","","","","","","","meco_para_7","[]","{""#paragraph"":{""x"":50,""y"":22,""width"":1180,""height"":708.7999877929688,""top"":22,""right"":1230,""bottom"":730.7999877929688,""left"":50},""#meco_para_7_qa_0"":{""x"":70,""y"":256.8999938964844,""width"":1131.0333251953125,""height"":71.80000305175781,""top"":256.8999938964844,""right"":1201.0333251953125,""bottom"":328.6999969482422,""left"":70},""#meco_para_7_qa_1"":{""x"":170.11666870117188,""y"":298.70001220703125,""width"":205.5333251953125,""height"":30,""top"":298.70001220703125,""right"":375.6499938964844,""bottom"":328.70001220703125,""left"":170.11666870117188},""#meco_para_7_qa_2"":{""x"":70,""y"":549.5,""width"":1086.2333984375,""height"":71.80000305175781,""top"":549.5,""right"":1156.2333984375,""bottom"":621.3000030517578,""left"":70},""#meco_para_7_qa_3"":{""x"":70,""y"":674.9000244140625,""width"":692.6500244140625,""height"":30,""top"":674.9000244140625,""right"":762.6500244140625,""bottom"":704.9000244140625,""left"":70}}","",""
"779","<p class=""webgaze-experiment"" id=""question"">Does blind-tasting ensure wine tasting to be less subjective? ","0","html-button-response","3","5408","0.0-3.0","Win32","1280","720","","","","","","","","","","","","meco_para_7_qa_2","[]","{""#question"":{""x"":185.81666564941406,""y"":285.29998779296875,""width"":908.3499755859375,""height"":112,""top"":285.29998779296875,""right"":1094.1666412353516,""bottom"":397.29998779296875,""left"":185.81666564941406}}","True",""
"540","
<p class=""webgaze-experiment"" id=""paragraph"">The Royal Geographical Society of London and other geographical societies in Europe had great influence and were able to <span id=""a_Imperialism_0_qa_4"">fund</span> travelers who would come back with tales of their discoveries. These societies also served as a space for travellers to share these stories.<span id=""a_Imperialism_0_qa_2"">Political</span> geographers such as Friedrich Ratzel of <span id=""a_Imperialism_0_qa_0"">Germany</span> and Halford Mackinder of <span id=""a_Imperialism_0_qa_1"">Britain</span> also supported imperialism. Ratzel believed expansion was <span id=""a_Imperialism_0_qa_3"">necessary</span> for a state’s survival while Mackinder supported Britain’s imperial expansion; these two arguments dominated the discipline for decades.</p>"," ","html-keyboard-response","4","5949","0.0-4.0","Win32","1280","720","","","","","","","","","","","","a_Imperialism_0","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_Imperialism_0_qa_0"":{""x"":352.23333740234375,""y"":392,""width"":103.0333251953125,""height"":33,""top"":392,""right"":455.26666259765625,""bottom"":425,""left"":352.23333740234375},""#a_Imperialism_0_qa_1"":{""x"":878.566650390625,""y"":392,""width"":74.05000305175781,""height"":33,""top"":392,""right"":952.6166534423828,""bottom"":425,""left"":878.566650390625},""#a_Imperialism_0_qa_2"":{""x"":687.13330078125,""y"":320,""width"":86.51666259765625,""height"":33,""top"":320,""right"":773.6499633789062,""bottom"":353,""left"":687.13330078125},""#a_Imperialism_0_qa_3"":{""x"":684.1500244140625,""y"":464,""width"":111.2166748046875,""height"":33,""top"":464,""right"":795.36669921875,""bottom"":497,""left"":684.1500244140625},""#a_Imperialism_0_qa_4"":{""x"":772.7666625976562,""y"":176,""width"":52.18333435058594,""height"":33,""top"":176,""right"":824.9499969482422,""bottom"":209,""left"":772.7666625976562}}","",""
"1193","","{""Q0"":""1""}","survey-text","5","7143","0.0-5.0","Win32","1280","720","","","","","","","","","","","","a_Imperialism_0_qa_2","[]","{""#question"":{""x"":100.35000610351562,""y"":287.70001220703125,""width"":1079.2833251953125,""height"":112,""top"":287.70001220703125,""right"":1179.6333312988281,""bottom"":399.70001220703125,""left"":100.35000610351562}}","Political","Halford Mackinder and Friedrich Ratzel where what kind of geographers?"
"1760","
<p class=""webgaze-experiment"" id=""paragraph"">The heat required for boiling the water and supplying the steam can be derived from various sources, most commonly from <span id=""a_Steamengine_0_qa_0"">burning combustible materials</span> with an appropriate supply of air in a closed space (called variously <span id=""a_Steamengine_0_qa_1"">combustion chamber</span>, firebox). In some cases the heat source is a nuclear reactor, geothermal energy, <span id=""a_Steamengine_0_qa_2"">solar</span> energy or waste heat from an internal combustion engine or industrial process. In the case of model or toy steam engines, the heat source can be an <span id=""a_Steamengine_0_qa_3"">electric</span> heating element.</p>"," ","html-keyboard-response","6","8905","0.0-6.0","Win32","1280","720","","","","","","","","","","","","a_Steamengine_0","[]","{""#paragraph"":{""x"":50,""y"":100.5,""width"":1180,""height"":544,""top"":100.5,""right"":1230,""bottom"":644.5,""left"":50},""#a_Steamengine_0_qa_0"":{""x"":70,""y"":212,""width"":1017.7666625976562,""height"":105,""top"":212,""right"":1087.7666625976562,""bottom"":317,""left"":70},""#a_Steamengine_0_qa_1"":{""x"":201.10000610351562,""y"":356,""width"":263.73333740234375,""height"":33,""top"":356,""right"":464.8333435058594,""bottom"":389,""left"":201.10000610351562},""#a_Steamengine_0_qa_2"":{""x"":577.61669921875,""y"":428,""width"":55.08332824707031,""height"":33,""top"":428,""right"":632.7000274658203,""bottom"":461,""left"":577.61669921875},""#a_Steamengine_0_qa_3"":{""x"":806.25,""y"":572,""width"":80.46665954589844,""height"":33,""top"":572,""right"":886.7166595458984,""bottom"":605,""left"":806.25}}","",""
"2943","","{""Q0"":""1""}","survey-text","7","11851","0.0-7.0","Win32","1280","720","","","","","","","","","","","","a_Steamengine_0_qa_3","[]","{""#question"":{""x"":118.68333435058594,""y"":287.70001220703125,""width"":1042.63330078125,""height"":112,""top"":287.70001220703125,""right"":1161.316635131836,""bottom"":399.70001220703125,""left"":118.68333435058594}}","electric","What type of heating element is often used in toy steam engines?"
"828","
<p class=""webgaze-experiment"" id=""paragraph"">Nearby, in <span id=""a_Warsaw_0_qa_0"">Ogród Saski</span> (the <span id=""a_Warsaw_0_qa_1"">Saxon Garden</span>), the Summer Theatre was in operation from <span id=""a_Warsaw_0_qa_2"">1870 to 1939</span>, and in the inter-war period, the theatre complex also included <span id=""a_Warsaw_0_qa_3"">Momus</span>, Warsaw's first literary cabaret, and Leon Schiller's musical theatre Melodram. The <span id=""a_Warsaw_0_qa_4"">Wojciech Bogusławski Theatre</span> (1922–26), was the best example of ""Polish monumental theatre"". From the mid-1930s, the Great Theatre building housed the Upati Institute of Dramatic Arts – the first state-run academy of dramatic art, with an acting department and a stage directing department.</p>"," ","html-keyboard-response","8","12680","0.0-8.0","Win32","1280","720","","","","","","","","","","","","a_Warsaw_0","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_Warsaw_0_qa_0"":{""x"":240.86666870117188,""y"":104,""width"":158.48333740234375,""height"":33,""top"":104,""right"":399.3500061035156,""bottom"":137,""left"":240.86666870117188},""#a_Warsaw_0_qa_1"":{""x"":505.6499938964844,""y"":104,""width"":182.93333435058594,""height"":33,""top"":104,""right"":688.5833282470703,""bottom"":137,""left"":505.6499938964844},""#a_Warsaw_0_qa_2"":{""x"":296.51666259765625,""y"":176,""width"":195.18333435058594,""height"":33,""top"":176,""right"":491.6999969482422,""bottom"":209,""left"":296.51666259765625},""#a_Warsaw_0_qa_3"":{""x"":399.83331298828125,""y"":248,""width"":84.38333129882812,""height"":33,""top"":248,""right"":484.2166442871094,""bottom"":281,""left"":399.83331298828125},""#a_Warsaw_0_qa_4"":{""x"":654.3499755859375,""y"":320,""width"":385.5,""height"":33,""top"":320,""right"":1039.8499755859375,""bottom"":353,""left"":654.3499755859375}}","",""
"671","","{""Q0"":""1""}","survey-text","9","13355","0.0-9.0","Win32","1280","720","","","","","","","","","","","","a_Warsaw_0_qa_0","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","Ogród Saski","What is the Saxon Garden in Polish?"
