,text,word,counter,x,y,width,height
0,a_FresnoCalifornia_0_1280_720,The,0,70,113,40,18
1,a_FresnoCalifornia_0_1280_720,"""West",0,144,114,63,17
2,a_FresnoCalifornia_0_1280_720,"Side""",0,240,113,55,18
3,a_FresnoCalifornia_0_1280_720,of,0,328,113,23,18
4,a_FresnoCalifornia_0_1280_720,"Fresno,",0,383,114,79,20
5,a_FresnoCalifornia_0_1280_720,also,0,496,113,43,18
6,a_FresnoCalifornia_0_1280_720,often,0,572,113,57,18
7,a_FresnoCalifornia_0_1280_720,called,0,663,113,62,18
8,a_FresnoCalifornia_0_1280_720,"""Southwest",0,760,113,125,18
9,a_FresnoCalifornia_0_1280_720,"Fresno"",",0,919,114,88,20
10,a_FresnoCalifornia_0_1280_720,is,0,1042,113,14,18
11,a_FresnoCalifornia_0_1280_720,one,0,1090,118,40,13
12,a_FresnoCalifornia_0_1280_720,of,1,1164,113,22,18
13,a_FresnoCalifornia_0_1280_720,the,1,71,185,35,18
14,a_FresnoCalifornia_0_1280_720,oldest,0,139,185,67,18
15,a_FresnoCalifornia_0_1280_720,neighborhoods,0,240,185,167,24
16,a_FresnoCalifornia_0_1280_720,in,0,442,185,17,18
17,a_FresnoCalifornia_0_1280_720,the,2,492,185,35,18
18,a_FresnoCalifornia_0_1280_720,city.,0,561,185,42,24
19,a_FresnoCalifornia_0_1280_720,The,3,636,185,40,18
20,a_FresnoCalifornia_0_1280_720,neighborhood,0,710,185,155,24
21,a_FresnoCalifornia_0_1280_720,lies,0,900,185,35,18
22,a_FresnoCalifornia_0_1280_720,southwest,0,968,185,114,18
23,a_FresnoCalifornia_0_1280_720,of,2,1115,185,22,18
24,a_FresnoCalifornia_0_1280_720,the,4,1168,185,35,18
25,a_FresnoCalifornia_0_1280_720,99,0,71,258,25,17
26,a_FresnoCalifornia_0_1280_720,freeway,0,129,257,88,24
27,a_FresnoCalifornia_0_1280_720,(which,0,250,257,70,22
28,a_FresnoCalifornia_0_1280_720,divides,0,354,257,76,18
29,a_FresnoCalifornia_0_1280_720,it,0,464,257,12,18
30,a_FresnoCalifornia_0_1280_720,from,0,509,257,52,18
31,a_FresnoCalifornia_0_1280_720,Downtown,0,596,258,117,17
32,a_FresnoCalifornia_0_1280_720,"Fresno),",0,749,258,85,21
33,a_FresnoCalifornia_0_1280_720,west,0,868,259,51,16
34,a_FresnoCalifornia_0_1280_720,of,3,952,257,22,18
35,a_FresnoCalifornia_0_1280_720,the,5,1005,257,35,18
36,a_FresnoCalifornia_0_1280_720,41,0,1073,258,22,17
37,a_FresnoCalifornia_0_1280_720,freeway,1,71,329,88,24
38,a_FresnoCalifornia_0_1280_720,and,0,191,329,40,18
39,a_FresnoCalifornia_0_1280_720,south,0,265,329,61,18
40,a_FresnoCalifornia_0_1280_720,of,4,360,329,22,18
41,a_FresnoCalifornia_0_1280_720,Nielsen,0,415,329,79,18
42,a_FresnoCalifornia_0_1280_720,Ave,0,527,330,40,17
43,a_FresnoCalifornia_0_1280_720,(or,0,600,330,30,21
44,a_FresnoCalifornia_0_1280_720,the,6,662,329,35,18
45,a_FresnoCalifornia_0_1280_720,newly,0,732,329,63,24
46,a_FresnoCalifornia_0_1280_720,constructed,0,827,329,130,18
47,a_FresnoCalifornia_0_1280_720,180,0,993,330,38,17
48,a_FresnoCalifornia_0_1280_720,"Freeway),",0,1065,330,102,23
49,a_FresnoCalifornia_0_1280_720,and,1,71,401,40,18
50,a_FresnoCalifornia_0_1280_720,extends,0,145,401,87,18
51,a_FresnoCalifornia_0_1280_720,to,0,265,403,21,16
52,a_FresnoCalifornia_0_1280_720,the,7,319,401,35,18
53,a_FresnoCalifornia_0_1280_720,city,1,387,401,37,24
