,text,word,counter,x,y,width,height
0,a_1973oilcrisis_3_1280_720,The,0,70,113,40,18
1,a_1973oilcrisis_3_1280_720,energy,0,144,118,75,19
2,a_1973oilcrisis_3_1280_720,crisis,0,252,113,54,18
3,a_1973oilcrisis_3_1280_720,led,0,340,113,30,18
4,a_1973oilcrisis_3_1280_720,to,0,404,115,21,16
5,a_1973oilcrisis_3_1280_720,greater,0,458,115,81,22
6,a_1973oilcrisis_3_1280_720,interest,0,572,113,84,18
7,a_1973oilcrisis_3_1280_720,in,0,690,113,17,18
8,a_1973oilcrisis_3_1280_720,renewable,0,742,113,114,18
9,a_1973oilcrisis_3_1280_720,"energy,",1,890,118,80,19
10,a_1973oilcrisis_3_1280_720,nuclear,0,1005,113,81,18
11,a_1973oilcrisis_3_1280_720,power,0,1119,118,69,19
12,a_1973oilcrisis_3_1280_720,and,0,71,185,40,18
13,a_1973oilcrisis_3_1280_720,domestic,0,145,185,100,18
14,a_1973oilcrisis_3_1280_720,fossil,0,278,185,55,18
15,a_1973oilcrisis_3_1280_720,fuels.,0,367,185,58,18
16,a_1973oilcrisis_3_1280_720,There,0,458,185,63,18
17,a_1973oilcrisis_3_1280_720,is,0,555,185,15,18
18,a_1973oilcrisis_3_1280_720,criticism,0,603,185,91,18
19,a_1973oilcrisis_3_1280_720,that,0,727,185,44,18
20,a_1973oilcrisis_3_1280_720,American’,0,803,185,105,18
21,a_1973oilcrisis_3_1280_720,energy,2,942,190,75,19
22,a_1973oilcrisis_3_1280_720,policies,0,1050,185,81,24
23,a_1973oilcrisis_3_1280_720,since,0,71,257,55,18
24,a_1973oilcrisis_3_1280_720,the,1,159,257,35,18
25,a_1973oilcrisis_3_1280_720,crisis,1,228,257,54,18
26,a_1973oilcrisis_3_1280_720,have,0,316,257,50,18
27,a_1973oilcrisis_3_1280_720,been,0,401,257,52,18
28,a_1973oilcrisis_3_1280_720,dominated,0,487,257,120,18
29,a_1973oilcrisis_3_1280_720,by,0,642,257,24,24
30,a_1973oilcrisis_3_1280_720,ccrisis-mentality,0,699,257,168,24
31,a_1973oilcrisis_3_1280_720,"thinking,",0,899,257,94,24
32,a_1973oilcrisis_3_1280_720,promoting,0,1028,258,115,23
33,a_1973oilcrisis_3_1280_720,expensive,0,71,329,110,24
34,a_1973oilcrisis_3_1280_720,quick,0,214,329,58,24
35,a_1973oilcrisis_3_1280_720,fixes,0,305,329,50,18
36,a_1973oilcrisis_3_1280_720,and,1,388,329,40,18
37,a_1973oilcrisis_3_1280_720,_,0,435,325,6,32
38,a_1973oilcrisis_3_1280_720,single-shot,0,462,329,120,24
39,a_1973oilcrisis_3_1280_720,solutions,0,615,329,99,18
40,a_1973oilcrisis_3_1280_720,that,1,747,329,44,18
41,a_1973oilcrisis_3_1280_720,ignore,0,825,330,69,23
42,a_1973oilcrisis_3_1280_720,market,0,928,329,77,18
43,a_1973oilcrisis_3_1280_720,and,2,1038,329,40,18
44,a_1973oilcrisis_3_1280_720,technology,0,71,401,122,24
45,a_1973oilcrisis_3_1280_720,realities.,0,226,401,91,18
46,a_1973oilcrisis_3_1280_720,Instead,0,352,401,79,18
47,a_1973oilcrisis_3_1280_720,of,0,465,401,22,18
48,a_1973oilcrisis_3_1280_720,providing,0,520,401,103,24
49,a_1973oilcrisis_3_1280_720,stable,0,656,401,65,18
50,a_1973oilcrisis_3_1280_720,rules,0,755,401,53,18
51,a_1973oilcrisis_3_1280_720,that,2,841,401,44,18
52,a_1973oilcrisis_3_1280_720,support,0,918,403,86,22
53,a_1973oilcrisis_3_1280_720,basic,0,1038,401,54,18
54,a_1973oilcrisis_3_1280_720,research,0,72,473,94,18
55,a_1973oilcrisis_3_1280_720,while,0,199,473,58,18
56,a_1973oilcrisis_3_1280_720,leaving,0,291,473,76,24
57,a_1973oilcrisis_3_1280_720,plenty,0,401,473,67,24
58,a_1973oilcrisis_3_1280_720,of,1,501,473,22,18
59,a_1973oilcrisis_3_1280_720,scope,0,555,478,63,19
60,a_1973oilcrisis_3_1280_720,for,0,651,473,31,18
61,a_1973oilcrisis_3_1280_720,entrepreneurship,0,715,473,195,24
62,a_1973oilcrisis_3_1280_720,and_,0,944,473,40,18
63,a_1973oilcrisis_3_1280_720,"innovation,",0,1018,473,122,21
64,a_1973oilcrisis_3_1280_720,congresses,0,71,550,123,19
65,a_1973oilcrisis_3_1280_720,and,3,227,545,40,18
66,a_1973oilcrisis_3_1280_720,_,1,275,541,3,32
67,a_1973oilcrisis_3_1280_720,presidents,0,302,545,115,24
68,a_1973oilcrisis_3_1280_720,have,1,451,545,51,18
69,a_1973oilcrisis_3_1280_720,repeatedly,0,536,545,118,24
70,a_1973oilcrisis_3_1280_720,backed,0,687,545,77,18
71,a_1973oilcrisis_3_1280_720,policies,1,799,545,80,24
72,a_1973oilcrisis_3_1280_720,which,0,912,545,63,18
73,a_1973oilcrisis_3_1280_720,promise,0,1010,545,89,24
74,a_1973oilcrisis_3_1280_720,solutions,1,71,617,100,18
75,a_1973oilcrisis_3_1280_720,that,3,204,617,44,18
76,a_1973oilcrisis_3_1280_720,are,0,281,622,34,13
77,a_1973oilcrisis_3_1280_720,politically,0,349,617,103,24
78,a_1973oilcrisis_3_1280_720,"expedient,",0,485,617,115,24
79,a_1973oilcrisis_3_1280_720,but,0,634,617,36,18
80,a_1973oilcrisis_3_1280_720,whose,0,702,617,71,18
81,a_1973oilcrisis_3_1280_720,prospects,0,808,619,107,22
82,a_1973oilcrisis_3_1280_720,are,1,948,622,34,13
83,a_1973oilcrisis_3_1280_720,doubtful.,0,1016,617,99,18
84,a_1973oilcrisis_3_qa_0_1280_720,What,0,20,48,58,18
85,a_1973oilcrisis_3_qa_0_1280_720,was,0,110,53,42,13
86,a_1973oilcrisis_3_qa_0_1280_720,the,0,185,48,35,18
87,a_1973oilcrisis_3_qa_0_1280_720,catalyst,0,253,48,84,24
88,a_1973oilcrisis_3_qa_0_1280_720,that,0,369,48,44,18
89,a_1973oilcrisis_3_qa_0_1280_720,created,0,446,48,82,18
90,a_1973oilcrisis_3_qa_0_1280_720,greater,0,561,50,81,22
91,a_1973oilcrisis_3_qa_0_1280_720,interest,0,675,49,84,17
92,a_1973oilcrisis_3_qa_0_1280_720,in,0,793,49,17,17
93,a_1973oilcrisis_3_qa_0_1280_720,renewable,0,845,48,114,18
94,a_1973oilcrisis_3_qa_0_1280_720,resources?,0,994,49,118,17
95,a_Apolloprogram_4_1280_720,With,0,70,113,50,18
96,a_Apolloprogram_4_1280_720,a,0,154,118,10,13
97,a_Apolloprogram_4_1280_720,budget,0,199,113,77,24
98,a_Apolloprogram_4_1280_720,of,0,309,113,22,18
99,a_Apolloprogram_4_1280_720,"$230,000,",0,363,113,105,21
100,a_Apolloprogram_4_1280_720,the,0,502,113,35,18
101,a_Apolloprogram_4_1280_720,surviving,0,570,114,98,23
