"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_os","subject_screen_width","subject_screen_height","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_name","webgazer_data","webgazer_targets","correct_answer","question_text"
"972","
                  <div class=""left-align"">
                    <img src=""https://designguide.ku.dk/download/co-branding/ku_logo_uk_v.png"" alt=""KU Logo"" class=""ku-logo"">
                    <h1>Welcome <b>EN</b> Dev!</h1>
                    <p>This mode is designed for the development of the experiment.</p>
                    <p>When each experiment loads, an image is saved.</p>
                    <p>The idea is then to save these images for the oficial experiment. At the final screen a file can be downloaded with the target locations.</p>
                    <ul>Ribeiro, Tiago - Research Assistant - <a href = ""mailto: tiri@di.ku.dk"">tiri@di.ku.dk</a></ul>
                    <p>Project Leaders:</p>
                    <ul>Søgaard, Anders - Professor - <a href = ""mailto: soegaard@di.ku.dk"">soegaard@di.ku.dk</a></ul>
                    <ul>Hollenstein, Nora - Assistant Professor - <a href = ""mailto: nora.hollenstein@hum.ku.dk"">nora.hollenstein@hum.ku.dk</a></ul>
                  </div>
                  ","0","html-button-response","0","975","0.0-0.0","Win32","1280","720","","","","","","","","","","","","","","","",""
"","","","browser-check","1","3389","0.0-1.0","Win32","1280","720","1280","720","true","firefox","105.0.0","false","Windows 10","true","148.88","true","true","","","","",""
"909","
    <p class=""webgaze-experiment-compact"" id=""paragraph"">A vehicle registration plate is a metal or plastic plate attached to a vehicle for officialidentification purposes. All countries require registration plates for road vehicles such as cars, trucks,and motorcycles. Whether they are required for other vehicles, such as bicycles, <span id=""meco_para_12_qa_2"">boats, or tractors, may vary by jurisdiction</span>. The registration identifier is a <span id=""meco_para_12_qa_3"">series of letters and digits</span> that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire country, while in others it is unique within a state or province. <span id=""meco_para_12_qa_0"">France was the first country to introduce</span> the registration plate, in the late nineteenth century. Early twentieth century plates varied in size and shape from one jurisdiction to the next, such that if a person moved, new holes would need to be drilled into the automobile to support the new plate. <span id=""meco_para_12_qa_1"">Standardization of plates came in the late fifties</span>, when automobile manufacturers came to an agreement with governments and international organizations.</p>"," ","html-keyboard-response","2","4299","0.0-2.0","Win32","1280","720","","","","","","","","","","","","meco_para_12","[]","{""#paragraph"":{""x"":50,""y"":79.80000305175781,""width"":1180,""height"":583.4000244140625,""top"":79.80000305175781,""right"":1230,""bottom"":663.2000274658203,""left"":50},""#meco_para_12_qa_0"":{""x"":248.03334045410156,""y"":398.29998779296875,""width"":565.6166381835938,""height"":30,""top"":398.29998779296875,""right"":813.6499786376953,""bottom"":428.29998779296875,""left"":248.03334045410156},""#meco_para_12_qa_1"":{""x"":70,""y"":565.5,""width"":662.316650390625,""height"":30,""top"":565.5,""right"":732.316650390625,""bottom"":595.5,""left"":70},""#meco_para_12_qa_2"":{""x"":318.04998779296875,""y"":231.10000610351562,""width"":580.3333129882812,""height"":30,""top"":231.10000610351562,""right"":898.38330078125,""bottom"":261.1000061035156,""left"":318.04998779296875},""#meco_para_12_qa_3"":{""x"":282.95001220703125,""y"":272.8999938964844,""width"":363.1500244140625,""height"":30,""top"":272.8999938964844,""right"":646.1000366210938,""bottom"":302.8999938964844,""left"":282.95001220703125}}","",""
"792","<p class=""webgaze-experiment"" id=""question"">The size of plates was standardized before World War II. ","0","html-button-response","3","5092","0.0-3.0","Win32","1280","720","","","","","","","","","","","","meco_para_12_qa_1","[]","{""#question"":{""x"":194.81666564941406,""y"":285.29998779296875,""width"":890.3499755859375,""height"":112,""top"":285.29998779296875,""right"":1085.1666412353516,""bottom"":397.29998779296875,""left"":194.81666564941406}}","False",""
"736","
<p class=""webgaze-experiment"" id=""paragraph"">It is tempting to think that the notion of function problems is much richer than the notion of decision problems. However, this is not really the case, since function problems can be recast <span id=""a_Computationalcomplexitytheory_2_qa_0"">as decision problems</span>. For example, the multiplication of two integers can be expressed as the <span id=""a_Computationalcomplexitytheory_2_qa_1"">set of triples</span> (a, b, c) such that the relation a × b = c holds. Deciding whether a given triple is a member of this set corresponds to solving the problem of multiplying two numbers.</p>"," ","html-keyboard-response","4","5829","0.0-4.0","Win32","1280","720","","","","","","","","","","","","a_Computationalcomplexitytheory_2","[]","{""#paragraph"":{""x"":50,""y"":100.5,""width"":1180,""height"":544,""top"":100.5,""right"":1230,""bottom"":644.5,""left"":50},""#a_Computationalcomplexitytheory_2_qa_0"":{""x"":737.2166748046875,""y"":284,""width"":286.433349609375,""height"":33,""top"":284,""right"":1023.6500244140625,""bottom"":317,""left"":737.2166748046875},""#a_Computationalcomplexitytheory_2_qa_1"":{""x"":70,""y"":356,""width"":1121.566650390625,""height"":105,""top"":356,""right"":1191.566650390625,""bottom"":461,""left"":70}}","",""
"842","","{""Q0"":""1""}","survey-text","5","6672","0.0-5.0","Win32","1280","720","","","","","","","","","","","","a_Computationalcomplexitytheory_2_qa_1","[]","{""#question"":{""x"":50,""y"":251.6999969482422,""width"":1180,""height"":184,""top"":251.6999969482422,""right"":1230,""bottom"":435.6999969482422,""left"":50}}","set of triples","If two integers are multiplied and output a value, what is this expression set called?"
"365","
<p class=""webgaze-experiment"" id=""paragraph"">The Harvard Business School and many of the university's athletics facilities, including Harvard Stadium, are located on a 358-acre (145 ha) campus opposite the Cambridge campus in <span id=""a_HarvardUniversity_1_qa_0"">Allston</span>. The <span id=""a_HarvardUniversity_1_qa_1"">John W. Weeks Bridge</span> is a pedestrian bridge over the Charles River connecting both campuses. The Harvard Medical School, Harvard School of Dental Medicine, and the Harvard School of Public Health are located on a 21-acre (8.5 ha) campus in the <span id=""a_HarvardUniversity_1_qa_2"">Longwood Medical and Academic Area</span> approximately 3.3 miles (5.3 km) southwest of downtown Boston and 3.3 miles (5.3 km) south of the Cambridge campus.</p>"," ","html-keyboard-response","6","7039","0.0-6.0","Win32","1280","720","","","","","","","","","","","","a_HarvardUniversity_1","[]","{""#paragraph"":{""x"":50,""y"":28.5,""width"":1180,""height"":688,""top"":28.5,""right"":1230,""bottom"":716.5,""left"":50},""#a_HarvardUniversity_1_qa_0"":{""x"":591.7833251953125,""y"":212,""width"":76.44999694824219,""height"":33,""top"":212,""right"":668.2333221435547,""bottom"":245,""left"":591.7833251953125},""#a_HarvardUniversity_1_qa_1"":{""x"":778.4166870117188,""y"":212,""width"":318.25,""height"":33,""top"":212,""right"":1096.6666870117188,""bottom"":245,""left"":778.4166870117188},""#a_HarvardUniversity_1_qa_2"":{""x"":70,""y"":500,""width"":531.0333251953125,""height"":33,""top"":500,""right"":601.0333251953125,""bottom"":533,""left"":70}}","",""
"651","","{""Q0"":""1""}","survey-text","7","7692","0.0-7.0","Win32","1280","720","","","","","","","","","","","","a_HarvardUniversity_1_qa_1","[]","{""#question"":{""x"":50,""y"":251.6999969482422,""width"":1180,""height"":184,""top"":251.6999969482422,""right"":1230,""bottom"":435.6999969482422,""left"":50}}","John W. Weeks Bridge","What is the name of the bridge that joins parts of the campus of the Charles River?"
"325","
<p class=""webgaze-experiment"" id=""paragraph"">The <span id=""a_1973oilcrisis_3_qa_0"">energy crisis</span> led to greater interest in renewable energy, nuclear power and domestic fossil fuels. There is criticism that American energy policies since the crisis have been dominated by crisis-mentality thinking, promoting expensive quick fixes and single-shot solutions that ignore <span id=""a_1973oilcrisis_3_qa_1"">market and technology realities</span>. Instead of providing stable rules that support basic research while leaving plenty of scope for entrepreneurship and innovation, <span id=""a_1973oilcrisis_3_qa_2"">congresses and presidents</span> have repeatedly backed policies which promise solutions that are politically expedient, but whose prospects are doubtful.</p>"," ","html-keyboard-response","8","8018","0.0-8.0","Win32","1280","720","","","","","","","","","","","","a_1973oilcrisis_3","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_1973oilcrisis_3_qa_0"":{""x"":142.64999389648438,""y"":104,""width"":164.10000610351562,""height"":33,""top"":104,""right"":306.75,""bottom"":137,""left"":142.64999389648438},""#a_1973oilcrisis_3_qa_1"":{""x"":70,""y"":320,""width"":1009.88330078125,""height"":105,""top"":320,""right"":1079.88330078125,""bottom"":425,""left"":70},""#a_1973oilcrisis_3_qa_2"":{""x"":70,""y"":536,""width"":348.316650390625,""height"":33,""top"":536,""right"":418.316650390625,""bottom"":569,""left"":70}}","",""
"737","","{""Q0"":""1""}","survey-text","9","8759","0.0-9.0","Win32","1280","720","","","","","","","","","","","","a_1973oilcrisis_3_qa_0","[]","{""#question"":{""x"":73.71665954589844,""y"":287.70001220703125,""width"":1132.550048828125,""height"":112,""top"":287.70001220703125,""right"":1206.2667083740234,""bottom"":399.70001220703125,""left"":73.71665954589844}}","energy crisis","What was the catalyst that created greater interest in renewable resources?"
