,text,word,counter,x,y,width,height
0,a_1973oilcrisis_2_1280_720,En,0,72,78,24,17
1,a_1973oilcrisis_2_1280_720,"1973,",0,132,78,57,20
2,a_1973oilcrisis_2_1280_720,Nixon,0,224,77,62,18
3,a_1973oilcrisis_2_1280_720,nombréd,0,321,76,87,19
4,a_1973oilcrisis_2_1280_720,a,0,441,82,11,13
5,a_1973oilcrisis_2_1280_720,William,0,485,77,80,18
6,a_1973oilcrisis_2_1280_720,E—.,0,600,78,16,17
7,a_1973oilcrisis_2_1280_720,Simon,0,650,78,68,17
8,a_1973oilcrisis_2_1280_720,primer,0,753,77,73,24
9,a_1973oilcrisis_2_1280_720,Administrador,0,858,77,161,18
10,a_1973oilcrisis_2_1280_720,de,0,1051,77,26,18
11,a_1973oilcrisis_2_1280_720,la,0,1112,77,15,18
12,a_1973oilcrisis_2_1280_720,Oficina,0,71,149,76,18
13,a_1973oilcrisis_2_1280_720,Federal,0,182,149,79,18
14,a_1973oilcrisis_2_1280_720,de,1,295,149,26,18
15,a_1973oilcrisis_2_1280_720,"Energia,",0,356,148,86,25
16,a_1973oilcrisis_2_1280_720,una,0,477,154,39,13
17,a_1973oilcrisis_2_1280_720,organizacién,0,550,148,140,25
18,a_1973oilcrisis_2_1280_720,a,1,724,154,10,13
19,a_1973oilcrisis_2_1280_720,corto,0,768,151,57,16
20,a_1973oilcrisis_2_1280_720,plazo,0,859,149,57,24
21,a_1973oilcrisis_2_1280_720,creada_,0,949,149,74,18
22,a_1973oilcrisis_2_1280_720,para,0,1057,154,48,19
23,a_1973oilcrisis_2_1280_720,coordinar,0,71,221,107,18
24,a_1973oilcrisis_2_1280_720,la,1,212,221,16,18
25,a_1973oilcrisis_2_1280_720,respuesta,0,263,223,107,22
26,a_1973oilcrisis_2_1280_720,al,0,404,221,16,18
27,a_1973oilcrisis_2_1280_720,embargo.,0,455,221,104,24
28,a_1973oilcrisis_2_1280_720,Simon,1,593,221,68,18
29,a_1973oilcrisis_2_1280_720,asignd,0,695,220,71,25
30,a_1973oilcrisis_2_1280_720,a,2,799,226,11,13
31,a_1973oilcrisis_2_1280_720,los,0,845,221,29,18
32,a_1973oilcrisis_2_1280_720,estados,0,907,221,85,18
33,a_1973oilcrisis_2_1280_720,la,2,1026,221,16,18
34,a_1973oilcrisis_2_1280_720,misma,0,1077,221,72,18
35,a_1973oilcrisis_2_1280_720,cantidad,0,71,293,94,18
