"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_os","subject_screen_width","subject_screen_height","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_name","webgazer_data","webgazer_targets","correct_answer","question_text"
"7723","
                  <div class=""left-align"">
                    <img src=""https://designguide.ku.dk/download/co-branding/ku_logo_uk_v.png"" alt=""KU Logo"" class=""ku-logo"">
                    <h1>Welcome <b>EN</b> Dev!</h1>
                    <p>This mode is designed for the development of the experiment.</p>
                    <p>When each experiment loads, an image is saved.</p>
                    <p>The idea is then to save these images for the oficial experiment. At the final screen a file can be downloaded with the target locations.</p>
                    <ul>Ribeiro, Tiago - Research Assistant - <a href = ""mailto: tiri@di.ku.dk"">tiri@di.ku.dk</a></ul>
                    <p>Project Leaders:</p>
                    <ul>Søgaard, Anders - Professor - <a href = ""mailto: soegaard@di.ku.dk"">soegaard@di.ku.dk</a></ul>
                    <ul>Hollenstein, Nora - Assistant Professor - <a href = ""mailto: nora.hollenstein@hum.ku.dk"">nora.hollenstein@hum.ku.dk</a></ul>
                  </div>
                  ","0","html-button-response","0","7724","0.0-0.0","Win32","1280","720","","","","","","","","","","","","","","","",""
"","","","browser-check","1","10715","0.0-1.0","Win32","1280","720","1280","720","true","firefox","107.0.0","false","Windows 10","true","60.85","true","true","","","","",""
"864","
    <p class=""webgaze-experiment-compact"" id=""paragraph"">A vehicle registration plate is a metal or plastic plate attached to a vehicle for officialidentification purposes. All countries require registration plates for road vehicles such as cars, trucks,and motorcycles. Whether they are required for other vehicles, such as bicycles, <span id=""meco_para_12_qa_2"">boats, or tractors, may vary by jurisdiction</span>. The registration identifier is a <span id=""meco_para_12_qa_3"">series of letters and digits</span> that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire country, while in others it is unique within a state or province. <span id=""meco_para_12_qa_0"">France was the first country to introduce</span> the registration plate, in the late nineteenth century. Early twentieth century plates varied in size and shape from one jurisdiction to the next, such that if a person moved, new holes would need to be drilled into the automobile to support the new plate. <span id=""meco_para_12_qa_1"">Standardization of plates came in the late fifties</span>, when automobile manufacturers came to an agreement with governments and international organizations.</p>"," ","html-keyboard-response","2","11579","0.0-2.0","Win32","1280","720","","","","","","","","","","","","meco_para_12","[]","{""#paragraph"":{""x"":50,""y"":79.80000305175781,""width"":1180,""height"":583.4000244140625,""top"":79.80000305175781,""right"":1230,""bottom"":663.2000274658203,""left"":50},""#meco_para_12_qa_0"":{""x"":248.03334045410156,""y"":398.29998779296875,""width"":565.6166381835938,""height"":30,""top"":398.29998779296875,""right"":813.6499786376953,""bottom"":428.29998779296875,""left"":248.03334045410156},""#meco_para_12_qa_1"":{""x"":70,""y"":565.5,""width"":662.316650390625,""height"":30,""top"":565.5,""right"":732.316650390625,""bottom"":595.5,""left"":70},""#meco_para_12_qa_2"":{""x"":318.04998779296875,""y"":231.10000610351562,""width"":580.3333129882812,""height"":30,""top"":231.10000610351562,""right"":898.38330078125,""bottom"":261.1000061035156,""left"":318.04998779296875},""#meco_para_12_qa_3"":{""x"":282.95001220703125,""y"":272.8999938964844,""width"":363.1500244140625,""height"":30,""top"":272.8999938964844,""right"":646.1000366210938,""bottom"":302.8999938964844,""left"":282.95001220703125}}","",""
"759","<p class=""webgaze-experiment"" id=""question"">Every national vehicle register includes both road vehicles and boats. ","0","html-button-response","3","12339","0.0-3.0","Win32","1280","720","","","","","","","","","","","","meco_para_12_qa_2","[]","{""#question"":{""x"":123.26666259765625,""y"":285.29998779296875,""width"":1033.449951171875,""height"":112,""top"":285.29998779296875,""right"":1156.7166137695312,""bottom"":397.29998779296875,""left"":123.26666259765625}}","False",""
"458","
<p class=""webgaze-experiment"" id=""paragraph"">These chloroplasts, which can be traced back directly to a cyanobacterial ancestor, are known as primary plastids (""plastid"" in this context means almost the same thing as <span id=""a_Chloroplast_1_qa_0"">chloroplast</span>). All primary chloroplasts belong to one of <span id=""a_Chloroplast_1_qa_1"">three</span> chloroplast lineages—the glaucophyte chloroplast lineage, the rhodophyte, or <span id=""a_Chloroplast_1_qa_2"">red algal chloroplast lineage</span>, or the chloroplastidan, or <span id=""a_Chloroplast_1_qa_3"">green chloroplast lineage</span>. The second two are the largest, and <span id=""a_Chloroplast_1_qa_4"">the green chloroplast lineage</span> is the one that contains the land plants.</p>"," ","html-keyboard-response","4","12798","0.0-4.0","Win32","1280","720","","","","","","","","","","","","a_Chloroplast_1","[]","{""#paragraph"":{""x"":50,""y"":100.5,""width"":1180,""height"":544,""top"":100.5,""right"":1230,""bottom"":644.5,""left"":50},""#a_Chloroplast_1_qa_0"":{""x"":481.26666259765625,""y"":284,""width"":125.03334045410156,""height"":33,""top"":284,""right"":606.3000030517578,""bottom"":317,""left"":481.26666259765625},""#a_Chloroplast_1_qa_1"":{""x"":123.73333740234375,""y"":356,""width"":60.05000305175781,""height"":33,""top"":356,""right"":183.78334045410156,""bottom"":389,""left"":123.73333740234375},""#a_Chloroplast_1_qa_2"":{""x"":125.48333740234375,""y"":428,""width"":388.73333740234375,""height"":33,""top"":428,""right"":514.2166748046875,""bottom"":461,""left"":125.48333740234375},""#a_Chloroplast_1_qa_3"":{""x"":70,""y"":428,""width"":1092.699951171875,""height"":105,""top"":428,""right"":1162.699951171875,""bottom"":533,""left"":70},""#a_Chloroplast_1_qa_4"":{""x"":767.6500244140625,""y"":500,""width"":400.20001220703125,""height"":33,""top"":500,""right"":1167.8500366210938,""bottom"":533,""left"":767.6500244140625}}","",""
"1632","","{""Q0"":""1""}","survey-text","5","14432","0.0-5.0","Win32","1280","720","","","","","","","","","","","","a_Chloroplast_1_qa_1","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","three","How many chloroplast lineages are there?"
"463","
<p class=""webgaze-experiment"" id=""paragraph"">In Europe, the North American theater of the Seven Years' War usually is not given a separate name. The entire international conflict is known as the Seven Years' War. ""Seven Years"" refers to events in Europe, from the official declaration of war in <span id=""a_FrenchandIndianWar_0_qa_0"">1756 to the signing of the peace treaty in 1763</span>. These dates do not correspond with the fighting on mainland North America, where the fighting between the two colonial powers was largely concluded in <span id=""a_FrenchandIndianWar_0_qa_1"">six years</span>, from the <span id=""a_FrenchandIndianWar_0_qa_3"">Battle of Jumonville Glen</span> in 1754 to the capture of Montreal in <span id=""a_FrenchandIndianWar_0_qa_2"">1760</span>.</p>"," ","html-keyboard-response","6","14897","0.0-6.0","Win32","1280","720","","","","","","","","","","","","a_FrenchandIndianWar_0","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_FrenchandIndianWar_0_qa_0"":{""x"":70,""y"":320,""width"":1096.5833740234375,""height"":105,""top"":320,""right"":1166.5833740234375,""bottom"":425,""left"":70},""#a_FrenchandIndianWar_0_qa_1"":{""x"":269.0333251953125,""y"":536,""width"":121.38333129882812,""height"":33,""top"":536,""right"":390.4166564941406,""bottom"":569,""left"":269.0333251953125},""#a_FrenchandIndianWar_0_qa_2"":{""x"":426.2833251953125,""y"":608,""width"":54.86665344238281,""height"":33,""top"":608,""right"":481.1499786376953,""bottom"":641,""left"":426.2833251953125},""#a_FrenchandIndianWar_0_qa_3"":{""x"":581.61669921875,""y"":536,""width"":349.5999755859375,""height"":33,""top"":536,""right"":931.2166748046875,""bottom"":569,""left"":581.61669921875}}","",""
"1316","","{""Q0"":""1""}","survey-text","7","16217","0.0-7.0","Win32","1280","720","","","","","","","","","","","","a_FrenchandIndianWar_0_qa_0","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","1756 to the signing of the peace treaty in 1763","What time framd does the Seven Years War cover?"
"510","
<p class=""webgaze-experiment"" id=""paragraph""><span id=""a_1973oilcrisis_1_qa_0"">The embargo</span> had a negative influence on the US economy by causing immediate demands to address the threats to U.S. energy security. On an international level, the price increases changed competitive positions in many industries, such as <span id=""a_1973oilcrisis_1_qa_1"">automobiles</span>. <span id=""a_1973oilcrisis_1_qa_2"">Macroeconomic</span> problems consisted of both inflationary and deflationary impacts. The embargo left oil companies searching for new ways to increase oil supplies, even in rugged terrain such as the <span id=""a_1973oilcrisis_1_qa_3"">Arctic</span>. Finding oil and developing new fields usually required <span id=""a_1973oilcrisis_1_qa_4"">five to ten years</span> before significant production.</p>"," ","html-keyboard-response","8","16727","0.0-8.0","Win32","1280","720","","","","","","","","","","","","a_1973oilcrisis_1","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_1973oilcrisis_1_qa_0"":{""x"":70,""y"":104,""width"":173.64999389648438,""height"":33,""top"":104,""right"":243.64999389648438,""bottom"":137,""left"":70},""#a_1973oilcrisis_1_qa_1"":{""x"":358.01666259765625,""y"":320,""width"":139.4166717529297,""height"":33,""top"":320,""right"":497.43333435058594,""bottom"":353,""left"":358.01666259765625},""#a_1973oilcrisis_1_qa_2"":{""x"":534.9666748046875,""y"":320,""width"":179.0166778564453,""height"":33,""top"":320,""right"":713.9833526611328,""bottom"":353,""left"":534.9666748046875},""#a_1973oilcrisis_1_qa_3"":{""x"":70,""y"":536,""width"":62.616668701171875,""height"":33,""top"":536,""right"":132.61666870117188,""bottom"":569,""left"":70},""#a_1973oilcrisis_1_qa_4"":{""x"":70,""y"":536,""width"":1067.11669921875,""height"":105,""top"":536,""right"":1137.11669921875,""bottom"":641,""left"":70}}","",""
"1788","","{""Q0"":""1""}","survey-text","9","18517","0.0-9.0","Win32","1280","720","","","","","","","","","","","","a_1973oilcrisis_1_qa_1","[]","{""#question"":{""x"":85.06666564941406,""y"":287.70001220703125,""width"":1109.86669921875,""height"":112,""top"":287.70001220703125,""right"":1194.933364868164,""bottom"":399.70001220703125,""left"":85.06666564941406}}","automobiles","On an international level, which industry's competitive positions is affected? "
