,text,word,counter,x,y,width,height
0,a_Chloroplast_2_1280_720,Chloroplasts,0,71,113,138,24
1,a_Chloroplast_2_1280_720,have,0,243,113,51,18
2,a_Chloroplast_2_1280_720,their,0,327,113,51,18
3,a_Chloroplast_2_1280_720,own,0,411,118,45,13
4,a_Chloroplast_2_1280_720,"DNA,",0,491,114,53,20
5,a_Chloroplast_2_1280_720,often,0,578,113,56,18
6,a_Chloroplast_2_1280_720,abbreviated,0,669,113,131,18
7,a_Chloroplast_2_1280_720,as,0,834,118,23,13
8,a_Chloroplast_2_1280_720,"ctDNA,",0,890,114,74,20
9,a_Chloroplast_2_1280_720,or,0,998,118,23,13
10,a_Chloroplast_2_1280_720,cpDNA.,0,1054,114,80,23
11,a_Chloroplast_2_1280_720,It,0,1169,114,13,17
12,a_Chloroplast_2_1280_720,is,0,72,186,14,17
13,a_Chloroplast_2_1280_720,also,0,120,185,43,18
14,a_Chloroplast_2_1280_720,known,0,197,185,71,18
15,a_Chloroplast_2_1280_720,as,1,303,190,22,13
16,a_Chloroplast_2_1280_720,the,0,358,185,35,18
17,a_Chloroplast_2_1280_720,plastome.,0,427,185,107,24
18,a_Chloroplast_2_1280_720,Its,0,569,186,24,17
19,a_Chloroplast_2_1280_720,existence,0,626,185,103,18
20,a_Chloroplast_2_1280_720,was,0,762,190,42,13
21,a_Chloroplast_2_1280_720,first,0,837,185,43,18
22,a_Chloroplast_2_1280_720,proved,0,913,185,76,24
23,a_Chloroplast_2_1280_720,in,0,1024,185,17,18
24,a_Chloroplast_2_1280_720,"1962,",0,1076,186,57,20
25,a_Chloroplast_2_1280_720,and,0,1167,185,40,18
26,a_Chloroplast_2_1280_720,first,1,71,257,43,18
27,a_Chloroplast_2_1280_720,sequenced,0,146,257,120,24
28,a_Chloroplast_2_1280_720,in,1,300,257,18,18
29,a_Chloroplast_2_1280_720,1986—when,0,353,257,136,18
30,a_Chloroplast_2_1280_720,two,0,523,259,39,16
31,a_Chloroplast_2_1280_720,Japanese,0,593,258,102,23
32,a_Chloroplast_2_1280_720,research,0,729,257,94,18
33,a_Chloroplast_2_1280_720,teams,0,857,259,67,16
34,a_Chloroplast_2_1280_720,sequenced,1,957,257,120,24
35,a_Chloroplast_2_1280_720,the,1,1110,257,35,18
36,a_Chloroplast_2_1280_720,chloroplast,0,71,329,124,24
37,a_Chloroplast_2_1280_720,DNA,1,228,330,49,17
38,a_Chloroplast_2_1280_720,_,0,283,325,3,32
39,a_Chloroplast_2_1280_720,of,0,309,329,22,18
40,a_Chloroplast_2_1280_720,liverwort,0,364,329,96,18
41,a_Chloroplast_2_1280_720,and,1,493,329,40,18
42,a_Chloroplast_2_1280_720,tobacco.,0,567,329,92,18
43,a_Chloroplast_2_1280_720,Since,0,693,330,57,17
44,a_Chloroplast_2_1280_720,"then,",0,783,329,55,21
45,a_Chloroplast_2_1280_720,hundreds,0,873,329,105,18
46,a_Chloroplast_2_1280_720,of,1,1012,329,22,18
47,a_Chloroplast_2_1280_720,_,1,1040,325,3,32
48,a_Chloroplast_2_1280_720,chloroplast,1,1065,329,124,24
49,a_Chloroplast_2_1280_720,DNAs,0,72,402,59,17
50,a_Chloroplast_2_1280_720,from,0,164,401,52,18
51,a_Chloroplast_2_1280_720,various,0,249,401,81,18
52,a_Chloroplast_2_1280_720,species,0,363,401,80,24
53,a_Chloroplast_2_1280_720,have,1,477,401,51,18
54,a_Chloroplast_2_1280_720,been,0,562,401,53,18
55,a_Chloroplast_2_1280_720,"sequenced,",2,649,401,125,24
56,a_Chloroplast_2_1280_720,but,0,809,401,36,18
57,a_Chloroplast_2_1280_720,they're,0,877,401,76,24
58,a_Chloroplast_2_1280_720,mostly,0,987,401,73,24
59,a_Chloroplast_2_1280_720,those,0,1092,401,61,18
60,a_Chloroplast_2_1280_720,of,2,1186,401,22,18
61,a_Chloroplast_2_1280_720,land,0,72,473,45,18
62,a_Chloroplast_2_1280_720,plants,0,152,473,66,24
63,a_Chloroplast_2_1280_720,and,2,251,473,40,18
64,a_Chloroplast_2_1280_720,green,0,324,478,63,19
65,a_Chloroplast_2_1280_720,"algae—glaucophytes,",0,421,473,234,24
66,a_Chloroplast_2_1280_720,red,0,690,473,35,18
67,a_Chloroplast_2_1280_720,"algae,",0,759,473,62,24
68,a_Chloroplast_2_1280_720,and,3,855,473,40,18
69,a_Chloroplast_2_1280_720,other,0,929,473,60,18
70,a_Chloroplast_2_1280_720,algal,0,1022,473,48,24
71,a_Chloroplast_2_1280_720,groups,0,1104,478,77,19
72,a_Chloroplast_2_1280_720,are,0,71,550,35,13
73,a_Chloroplast_2_1280_720,extremely,0,139,545,110,24
74,a_Chloroplast_2_1280_720,"underrepresented,",0,283,545,207,24
75,a_Chloroplast_2_1280_720,potentially,0,525,545,116,24
76,a_Chloroplast_2_1280_720,introducing,0,674,545,126,24
77,a_Chloroplast_2_1280_720,some,0,833,550,59,13
78,a_Chloroplast_2_1280_720,bias,0,927,545,42,18
79,a_Chloroplast_2_1280_720,in,2,1003,545,18,18
80,a_Chloroplast_2_1280_720,views,0,1054,545,60,18
81,a_Chloroplast_2_1280_720,of,3,1148,545,22,18
82,a_Chloroplast_2_1280_720,"""typical""",0,72,617,88,24
83,a_Chloroplast_2_1280_720,chloroplast,2,194,617,123,24
84,a_Chloroplast_2_1280_720,DNA,2,351,618,48,17
85,a_Chloroplast_2_1280_720,structure,0,432,619,100,16
86,a_Chloroplast_2_1280_720,and_,0,566,617,39,18
87,a_Chloroplast_2_1280_720,content.,0,640,619,89,16
88,a_FrenchandIndianWar_0_1280_720,In,0,72,114,18,17
89,a_FrenchandIndianWar_0_1280_720,"Europe,",0,125,114,82,23
90,a_FrenchandIndianWar_0_1280_720,the,0,241,113,35,18
91,a_FrenchandIndianWar_0_1280_720,North,0,311,113,61,18
92,a_FrenchandIndianWar_0_1280_720,American,0,405,114,105,17
93,a_FrenchandIndianWar_0_1280_720,theater,0,544,113,80,18
94,a_FrenchandIndianWar_0_1280_720,of,0,657,113,22,18
95,a_FrenchandIndianWar_0_1280_720,the,1,710,113,35,18
96,a_FrenchandIndianWar_0_1280_720,Seven,0,779,114,64,17
97,a_FrenchandIndianWar_0_1280_720,Years',0,876,114,65,17
98,a_FrenchandIndianWar_0_1280_720,War,0,974,114,45,17
99,a_FrenchandIndianWar_0_1280_720,usually,0,1052,113,77,24
