,text,word,counter,x,y,width,height
0,a_Construction_0_1280_720,Der,0,72,114,38,17
1,a_Construction_0_1280_720,Bau,0,144,114,40,17
2,a_Construction_0_1280_720,ist,0,219,113,23,18
3,a_Construction_0_1280_720,der,1,275,113,37,18
4,a_Construction_0_1280_720,Prozess,0,345,114,83,17
5,a_Construction_0_1280_720,der,2,462,113,36,18
6,a_Construction_0_1280_720,Errichtung,0,532,113,114,24
7,a_Construction_0_1280_720,eines,0,679,114,57,17
8,a_Construction_0_1280_720,Gebdudes,0,769,113,111,18
9,a_Construction_0_1280_720,oder,0,914,113,50,18
10,a_Construction_0_1280_720,einer,0,997,113,56,18
11,a_Construction_0_1280_720,Infrastruktur.,0,72,185,145,18
12,a_Construction_0_1280_720,Der,3,253,186,38,17
13,a_Construction_0_1280_720,Bau,1,324,186,40,17
14,a_Construction_0_1280_720,unterscheidet,0,399,185,153,18
15,a_Construction_0_1280_720,sich,0,585,185,40,18
16,a_Construction_0_1280_720,von,0,659,190,39,13
17,a_Construction_0_1280_720,der,4,732,185,36,18
18,a_Construction_0_1280_720,Fertigung,0,802,185,103,24
19,a_Construction_0_1280_720,"darin,",0,938,185,62,21
20,a_Construction_0_1280_720,dass,0,1034,185,49,18
21,a_Construction_0_1280_720,bei,0,1117,185,31,18
22,a_Construction_0_1280_720,der,5,71,257,37,18
23,a_Construction_0_1280_720,Fertigung,1,141,257,104,24
24,a_Construction_0_1280_720,in,0,278,257,17,18
25,a_Construction_0_1280_720,der,6,329,257,37,18
26,a_Construction_0_1280_720,Regel,0,400,257,56,24
27,a_Construction_0_1280_720,ohne,0,491,257,55,18
28,a_Construction_0_1280_720,einen’,0,579,257,60,18
29,a_Construction_0_1280_720,bestimmten,0,674,257,131,18
30,a_Construction_0_1280_720,Kaufer,0,841,257,71,18
31,a_Construction_0_1280_720,ahnliche,0,945,257,92,18
32,a_Construction_0_1280_720,Artikel,0,1070,257,70,18
33,a_Construction_0_1280_720,in,1,1175,257,17,18
34,a_Construction_0_1280_720,Massenproduktion,0,72,329,207,24
35,a_Construction_0_1280_720,hergestellt,0,314,329,116,24
36,a_Construction_0_1280_720,"werden,",0,462,329,89,21
37,a_Construction_0_1280_720,wdahrend,0,584,329,98,18
38,a_Construction_0_1280_720,ein,0,716,329,31,18
39,a_Construction_0_1280_720,Bau,2,782,330,40,17
40,a_Construction_0_1280_720,in,2,857,330,17,17
41,a_Construction_0_1280_720,der,7,908,329,37,18
42,a_Construction_0_1280_720,Regel,1,978,329,57,24
43,a_Construction_0_1280_720,vor,0,1068,334,36,13
44,a_Construction_0_1280_720,Ort,0,1137,330,35,17
45,a_Construction_0_1280_720,fur,0,71,401,31,18
46,a_Construction_0_1280_720,einen,0,135,401,59,18
47,a_Construction_0_1280_720,bekannten,0,229,401,117,18
48,a_Construction_0_1280_720,Kunden,0,381,401,83,18
49,a_Construction_0_1280_720,erfolgt.,0,498,401,77,24
50,a_Construction_0_1280_720,Das,0,610,402,39,17
51,a_Construction_0_1280_720,Baugewerbe,0,684,401,137,24
52,a_Construction_0_1280_720,macht,0,855,401,68,18
53,a_Construction_0_1280_720,sechs,0,956,401,60,18
54,a_Construction_0_1280_720,bis,0,1050,401,30,18
55,a_Construction_0_1280_720,neun,0,1114,406,54,13
56,a_Construction_0_1280_720,Prozent,0,72,474,84,17
57,a_Construction_0_1280_720,des,0,189,473,37,18
58,a_Construction_0_1280_720,Bruttoinlandsprodukts,0,261,473,250,24
59,a_Construction_0_1280_720,der,8,545,473,36,18
60,a_Construction_0_1280_720,Industrielander,0,615,473,170,18
61,a_Construction_0_1280_720,aus.,0,817,478,43,13
62,a_Construction_0_1280_720,Der,9,895,474,39,17
63,a_Construction_0_1280_720,Bau,3,967,474,40,17
64,a_Construction_0_1280_720,_,0,1014,469,4,32
65,a_Construction_0_1280_720,beginnt,0,1042,473,83,24
66,a_Construction_0_1280_720,mit,0,1158,473,35,18
67,a_Construction_0_1280_720,der,10,71,545,37,18
68,a_Construction_0_1280_720,"Planung,",0,141,545,94,24
69,a_Construction_0_1280_720,[Quellenangabe,0,270,545,174,24
70,a_Construction_0_1280_720,erforderlich],0,478,545,137,22
71,a_Construction_0_1280_720,dem,0,649,545,47,18
72,a_Construction_0_1280_720,Design,0,731,545,73,24
73,a_Construction_0_1280_720,und,0,838,545,41,18
74,a_Construction_0_1280_720,der,11,913,545,36,18
75,a_Construction_0_1280_720,Finanzierung,0,983,545,142,24
76,a_Construction_0_1280_720,und,1,1159,545,40,18
77,a_Construction_0_1280_720,dauert,0,71,617,73,18
78,a_Construction_0_1280_720,"an,",0,177,622,31,16
79,a_Construction_0_1280_720,bis,1,243,617,29,18
80,a_Construction_0_1280_720,das,1,306,617,37,18
81,a_Construction_0_1280_720,Projekt,0,378,617,76,24
82,a_Construction_0_1280_720,fertig,0,487,617,58,24
83,a_Construction_0_1280_720,und,2,578,617,41,18
84,a_Construction_0_1280_720,nutzungsbereit,0,654,617,166,24
85,a_Construction_0_1280_720,_,1,829,613,9,32
86,a_Construction_0_1280_720,ist.,1,854,618,29,17
87,a_Construction_0_qa_2_1280_720,Wie,0,21,49,40,17
88,a_Construction_0_qa_2_1280_720,viel,0,93,48,36,18
89,a_Construction_0_qa_2_1280_720,Prozent,0,164,49,84,17
90,a_Construction_0_qa_2_1280_720,des,0,281,48,37,18
91,a_Construction_0_qa_2_1280_720, Bruttoinlandsprodukts,0,353,48,250,24
92,a_Construction_0_qa_2_1280_720,bestehen,0,637,48,101,18
93,a_Construction_0_qa_2_1280_720,aus,0,772,53,38,13
94,a_Construction_0_qa_2_1280_720,dem,0,843,48,47,18
95,a_Construction_0_qa_2_1280_720, Baugewerbe?,0,926,48,147,24
96,a_IntergovernmentalPanelonClimateChange_0_1280_720,Der,0,72,78,38,17
97,a_IntergovernmentalPanelonClimateChange_0_1280_720,koreanische,0,144,77,132,18
98,a_IntergovernmentalPanelonClimateChange_0_1280_720,Wirtschaftswissenschaftler,0,309,77,298,18
99,a_IntergovernmentalPanelonClimateChange_0_1280_720,Hoesung,0,640,78,97,23
100,a_IntergovernmentalPanelonClimateChange_0_1280_720,Lee,0,771,78,36,17
101,a_IntergovernmentalPanelonClimateChange_0_1280_720,ist,0,842,77,23,18
102,a_IntergovernmentalPanelonClimateChange_0_1280_720,seit,0,898,78,38,17
103,a_IntergovernmentalPanelonClimateChange_0_1280_720,der,1,969,77,36,18
104,a_IntergovernmentalPanelonClimateChange_0_1280_720,Wahl,0,1037,77,54,18
105,a_IntergovernmentalPanelonClimateChange_0_1280_720,des,0,1126,77,37,18
106,a_IntergovernmentalPanelonClimateChange_0_1280_720,neuen,0,72,154,67,13
107,a_IntergovernmentalPanelonClimateChange_0_1280_720,IPCC-Vorstandes,0,174,149,183,18
108,a_IntergovernmentalPanelonClimateChange_0_1280_720,am,0,390,154,33,13
109,a_IntergovernmentalPanelonClimateChange_0_1280_720,8.,0,457,150,17,17
110,a_IntergovernmentalPanelonClimateChange_0_1280_720,Oktober,0,508,149,91,18
111,a_IntergovernmentalPanelonClimateChange_0_1280_720,2015,0,632,150,52,17
112,a_IntergovernmentalPanelonClimateChange_0_1280_720,der,2,718,149,36,18
113,a_IntergovernmentalPanelonClimateChange_0_1280_720,Vorsitzende,0,786,149,131,18
114,a_IntergovernmentalPanelonClimateChange_0_1280_720,des,1,950,149,38,18
115,a_IntergovernmentalPanelonClimateChange_0_1280_720,IPCC.,0,1022,150,54,17
116,a_IntergovernmentalPanelonClimateChange_0_1280_720,Vor,0,1109,150,38,17
117,a_IntergovernmentalPanelonClimateChange_0_1280_720,dieser,0,71,221,68,18
118,a_IntergovernmentalPanelonClimateChange_0_1280_720,Wahl,1,171,221,54,18
119,a_IntergovernmentalPanelonClimateChange_0_1280_720,wurde,0,258,221,70,18
120,a_IntergovernmentalPanelonClimateChange_0_1280_720,das,0,361,221,38,18
121,a_IntergovernmentalPanelonClimateChange_0_1280_720,IPCC,1,433,222,48,17
122,a_IntergovernmentalPanelonClimateChange_0_1280_720,von,0,514,226,39,13
123,a_IntergovernmentalPanelonClimateChange_0_1280_720,seinem,0,587,221,78,18
124,a_IntergovernmentalPanelonClimateChange_0_1280_720,_,0,672,217,9,32
125,a_IntergovernmentalPanelonClimateChange_0_1280_720,stellvertretenden,0,700,221,189,18
126,a_IntergovernmentalPanelonClimateChange_0_1280_720,Vorsitzenden,0,922,221,145,18
127,a_IntergovernmentalPanelonClimateChange_0_1280_720,Ismail,0,1102,221,62,18
128,a_IntergovernmentalPanelonClimateChange_0_1280_720,El,0,72,293,15,18
129,a_IntergovernmentalPanelonClimateChange_0_1280_720,Gizouli,0,122,293,73,18
130,a_IntergovernmentalPanelonClimateChange_0_1280_720,"geleitet,",0,228,293,87,24
131,a_IntergovernmentalPanelonClimateChange_0_1280_720,der,3,349,293,37,18
132,a_IntergovernmentalPanelonClimateChange_0_1280_720,nach,0,419,293,51,18
133,a_IntergovernmentalPanelonClimateChange_0_1280_720,dem,0,504,293,47,18
134,a_IntergovernmentalPanelonClimateChange_0_1280_720,=,0,558,289,6,32
135,a_IntergovernmentalPanelonClimateChange_0_1280_720,Rucktritt,0,587,293,92,18
136,a_IntergovernmentalPanelonClimateChange_0_1280_720,von,1,711,298,39,13
137,a_IntergovernmentalPanelonClimateChange_0_1280_720,Rajendra,0,785,293,97,24
138,a_IntergovernmentalPanelonClimateChange_0_1280_720,K.,0,917,294,17,17
139,a_IntergovernmentalPanelonClimateChange_0_1280_720,Pachauri,0,969,293,94,18
140,a_IntergovernmentalPanelonClimateChange_0_1280_720,im,0,1098,294,25,17
141,a_IntergovernmentalPanelonClimateChange_0_1280_720,Februar,0,72,365,86,18
142,a_IntergovernmentalPanelonClimateChange_0_1280_720,2015,1,191,366,52,17
143,a_IntergovernmentalPanelonClimateChange_0_1280_720,zum,0,276,370,46,13
144,a_IntergovernmentalPanelonClimateChange_0_1280_720, amtierenden,0,356,365,142,18
145,a_IntergovernmentalPanelonClimateChange_0_1280_720,Vorsitzenden,1,531,365,145,18
146,a_IntergovernmentalPanelonClimateChange_0_1280_720,ernannt,0,710,367,88,16
147,a_IntergovernmentalPanelonClimateChange_0_1280_720,wurde.,1,830,365,75,18
148,a_IntergovernmentalPanelonClimateChange_0_1280_720,Die,0,940,365,34,18
149,a_IntergovernmentalPanelonClimateChange_0_1280_720,fruheren,0,1007,365,97,18
