,text,word,counter,x,y,width,height
0,a_Amazonrainforest_4_1280_720,In,0,72,78,18,17
1,a_Amazonrainforest_4_1280_720,2010,0,124,78,52,17
2,a_Amazonrainforest_4_1280_720,the,0,209,77,35,18
3,a_Amazonrainforest_4_1280_720,Amazon,0,277,78,89,17
4,a_Amazonrainforest_4_1280_720,rainforest,0,401,77,107,18
5,a_Amazonrainforest_4_1280_720,experienced,0,541,77,135,24
6,a_Amazonrainforest_4_1280_720,another,0,710,77,88,18
7,a_Amazonrainforest_4_1280_720,severe,0,831,82,71,13
8,a_Amazonrainforest_4_1280_720,"drought,",0,936,77,93,24
9,a_Amazonrainforest_4_1280_720,in,1,1064,77,17,18
10,a_Amazonrainforest_4_1280_720,some,0,1115,82,59,13
11,a_Amazonrainforest_4_1280_720,ways,0,70,154,54,19
12,a_Amazonrainforest_4_1280_720,more,0,158,154,57,13
13,a_Amazonrainforest_4_1280_720,extreme,0,249,151,91,16
14,a_Amazonrainforest_4_1280_720,than,0,373,149,49,18
15,a_Amazonrainforest_4_1280_720,the,1,456,149,35,18
16,a_Amazonrainforest_4_1280_720,2005,0,524,150,53,17
17,a_Amazonrainforest_4_1280_720,drought.,1,610,149,94,24
18,a_Amazonrainforest_4_1280_720,The,2,737,149,40,18
19,a_Amazonrainforest_4_1280_720,affected,0,811,149,88,18
20,a_Amazonrainforest_4_1280_720,region,0,934,149,68,24
21,a_Amazonrainforest_4_1280_720,was,0,1035,154,42,13
22,a_Amazonrainforest_4_1280_720,approximate,0,71,221,141,24
23,a_Amazonrainforest_4_1280_720,"1,160,000",0,247,222,105,20
24,a_Amazonrainforest_4_1280_720,square,0,385,226,75,19
25,a_Amazonrainforest_4_1280_720,miles,0,495,221,56,18
26,a_Amazonrainforest_4_1280_720,"(3,000,000",0,584,222,114,21
27,a_Amazonrainforest_4_1280_720,km2),0,732,221,53,22
28,a_Amazonrainforest_4_1280_720,of,0,818,221,22,18
29,a_Amazonrainforest_4_1280_720,"rainforest,",1,873,221,112,21
30,a_Amazonrainforest_4_1280_720,compared,0,1019,221,111,24
31,a_Amazonrainforest_4_1280_720,to,0,1164,223,21,16
32,a_Amazonrainforest_4_1280_720,"734,000",0,71,294,86,20
33,a_Amazonrainforest_4_1280_720,square,1,191,298,75,19
34,a_Amazonrainforest_4_1280_720,miles,1,300,293,57,18
35,a_Amazonrainforest_4_1280_720,"(1,900,000",0,390,294,113,21
36,a_Amazonrainforest_4_1280_720,km2),1,538,293,52,22
37,a_Amazonrainforest_4_1280_720,in,2,624,293,18,18
38,a_Amazonrainforest_4_1280_720,2005.,1,676,294,58,17
39,a_Amazonrainforest_4_1280_720,The,3,767,293,40,18
40,a_Amazonrainforest_4_1280_720,2010,1,841,294,52,17
41,a_Amazonrainforest_4_1280_720,drought,2,927,293,88,24
42,a_Amazonrainforest_4_1280_720,had,0,1049,293,39,18
43,a_Amazonrainforest_4_1280_720,_,0,1093,289,9,32
44,a_Amazonrainforest_4_1280_720,three,0,1122,293,58,18
45,a_Amazonrainforest_4_1280_720,epicenters,0,71,365,115,24
46,a_Amazonrainforest_4_1280_720,where,0,219,365,68,18
47,a_Amazonrainforest_4_1280_720,vegetation,0,320,365,116,24
48,a_Amazonrainforest_4_1280_720,died,0,470,365,46,18
49,a_Amazonrainforest_4_1280_720,"off,",0,550,365,34,21
50,a_Amazonrainforest_4_1280_720,whereas,0,617,365,94,18
51,a_Amazonrainforest_4_1280_720,in,3,745,366,17,17
52,a_Amazonrainforest_4_1280_720,2005,2,796,366,52,17
53,a_Amazonrainforest_4_1280_720,the,4,882,365,35,18
54,a_Amazonrainforest_4_1280_720,drought,3,950,365,89,24
55,a_Amazonrainforest_4_1280_720,was,1,1071,370,42,13
56,a_Amazonrainforest_4_1280_720,focused,0,71,437,86,18
57,a_Amazonrainforest_4_1280_720,on,0,191,442,26,13
58,a_Amazonrainforest_4_1280_720,the,5,251,437,35,18
59,a_Amazonrainforest_4_1280_720,southwestern,0,319,437,151,18
60,a_Amazonrainforest_4_1280_720,part.,0,505,439,49,22
61,a_Amazonrainforest_4_1280_720,The,6,587,437,40,18
62,a_Amazonrainforest_4_1280_720,findings,0,660,437,87,24
63,a_Amazonrainforest_4_1280_720,were,0,780,442,54,13
64,a_Amazonrainforest_4_1280_720,published,0,868,437,107,24
65,a_Amazonrainforest_4_1280_720,in,4,1010,438,17,17
66,a_Amazonrainforest_4_1280_720,the,7,1061,437,35,18
67,a_Amazonrainforest_4_1280_720,journal,0,1127,437,78,24
68,a_Amazonrainforest_4_1280_720,Science.,0,71,509,88,18
69,a_Amazonrainforest_4_1280_720,In,5,194,510,17,17
70,a_Amazonrainforest_4_1280_720,atypical,0,245,509,114,24
71,a_Amazonrainforest_4_1280_720,year,0,392,514,48,19
72,a_Amazonrainforest_4_1280_720,the,8,473,509,35,18
73,a_Amazonrainforest_4_1280_720,Amazon,1,540,510,89,17
74,a_Amazonrainforest_4_1280_720,absorbs,0,663,509,88,18
75,a_Amazonrainforest_4_1280_720,1.5,0,786,510,30,17
76,a_Amazonrainforest_4_1280_720,gigatons,0,849,509,93,24
77,a_Amazonrainforest_4_1280_720,of,1,975,509,23,18
78,a_Amazonrainforest_4_1280_720,carbon,0,1029,509,76,18
79,a_Amazonrainforest_4_1280_720,dioxide;,0,71,581,86,21
80,a_Amazonrainforest_4_1280_720,during,0,191,581,71,24
81,a_Amazonrainforest_4_1280_720,2005,3,295,582,52,17
82,a_Amazonrainforest_4_1280_720,instead,0,382,581,78,18
83,a_Amazonrainforest_4_1280_720,5,0,495,582,11,17
84,a_Amazonrainforest_4_1280_720,gigatons,1,539,581,93,24
85,a_Amazonrainforest_4_1280_720,were,1,665,586,53,13
86,a_Amazonrainforest_4_1280_720,released,0,753,581,92,18
87,a_Amazonrainforest_4_1280_720,and,0,879,581,40,18
88,a_Amazonrainforest_4_1280_720,in,6,954,581,17,18
89,a_Amazonrainforest_4_1280_720,2010,2,1005,582,53,17
90,a_Amazonrainforest_4_1280_720,8,0,1091,582,12,17
91,a_Amazonrainforest_4_1280_720,gigatons,2,70,654,94,23
92,a_Amazonrainforest_4_1280_720,were,2,196,658,54,13
93,a_Amazonrainforest_4_1280_720,released.,1,284,653,99,18
94,a_Chloroplast_2_1280_720,Chloroplasts,0,71,113,138,24
95,a_Chloroplast_2_1280_720,have,0,243,113,51,18
96,a_Chloroplast_2_1280_720,their,0,327,113,51,18
97,a_Chloroplast_2_1280_720,own,0,411,118,45,13
98,a_Chloroplast_2_1280_720,"DNA,",0,491,114,53,20
99,a_Chloroplast_2_1280_720,often,0,578,113,56,18
100,a_Chloroplast_2_1280_720,abbreviated,0,669,113,131,18
101,a_Chloroplast_2_1280_720,as,0,834,118,23,13
102,a_Chloroplast_2_1280_720,"ctDNA,",0,890,114,74,20
103,a_Chloroplast_2_1280_720,or,0,998,118,23,13
104,a_Chloroplast_2_1280_720,cpDNA.,0,1054,114,80,23
105,a_Chloroplast_2_1280_720,It,0,1169,114,13,17
106,a_Chloroplast_2_1280_720,is,0,72,186,14,17
107,a_Chloroplast_2_1280_720,also,0,120,185,43,18
108,a_Chloroplast_2_1280_720,known,0,197,185,71,18
109,a_Chloroplast_2_1280_720,as,1,303,190,22,13
110,a_Chloroplast_2_1280_720,the,0,358,185,35,18
111,a_Chloroplast_2_1280_720,plastome.,0,427,185,107,24
112,a_Chloroplast_2_1280_720,Its,0,569,186,24,17
113,a_Chloroplast_2_1280_720,existence,0,626,185,103,18
114,a_Chloroplast_2_1280_720,was,0,762,190,42,13
115,a_Chloroplast_2_1280_720,first,0,837,185,43,18
116,a_Chloroplast_2_1280_720,proved,0,913,185,76,24
117,a_Chloroplast_2_1280_720,in,0,1024,185,17,18
118,a_Chloroplast_2_1280_720,"1962,",0,1076,186,57,20
119,a_Chloroplast_2_1280_720,and,0,1167,185,40,18
120,a_Chloroplast_2_1280_720,first,1,71,257,43,18
121,a_Chloroplast_2_1280_720,sequenced,0,146,257,120,24
122,a_Chloroplast_2_1280_720,in,1,300,257,18,18
123,a_Chloroplast_2_1280_720,1986—when,0,353,257,136,18
124,a_Chloroplast_2_1280_720,two,0,523,259,39,16
125,a_Chloroplast_2_1280_720,Japanese,0,593,258,102,23
126,a_Chloroplast_2_1280_720,research,0,729,257,94,18
127,a_Chloroplast_2_1280_720,teams,0,857,259,67,16
128,a_Chloroplast_2_1280_720,sequenced,1,957,257,120,24
129,a_Chloroplast_2_1280_720,the,1,1110,257,35,18
130,a_Chloroplast_2_1280_720,chloroplast,0,71,329,124,24
131,a_Chloroplast_2_1280_720,DNA,1,228,330,49,17
132,a_Chloroplast_2_1280_720,_,0,283,325,3,32
133,a_Chloroplast_2_1280_720,of,0,309,329,22,18
134,a_Chloroplast_2_1280_720,liverwort,0,364,329,96,18
135,a_Chloroplast_2_1280_720,and,1,493,329,40,18
136,a_Chloroplast_2_1280_720,tobacco.,0,567,329,92,18
137,a_Chloroplast_2_1280_720,Since,0,693,330,57,17
138,a_Chloroplast_2_1280_720,"then,",0,783,329,55,21
139,a_Chloroplast_2_1280_720,hundreds,0,873,329,105,18
140,a_Chloroplast_2_1280_720,of,1,1012,329,22,18
141,a_Chloroplast_2_1280_720,_,1,1040,325,3,32
142,a_Chloroplast_2_1280_720,chloroplast,1,1065,329,124,24
143,a_Chloroplast_2_1280_720,DNAs,0,72,402,59,17
144,a_Chloroplast_2_1280_720,from,0,164,401,52,18
145,a_Chloroplast_2_1280_720,various,0,249,401,81,18
146,a_Chloroplast_2_1280_720,species,0,363,401,80,24
147,a_Chloroplast_2_1280_720,have,1,477,401,51,18
148,a_Chloroplast_2_1280_720,been,0,562,401,53,18
149,a_Chloroplast_2_1280_720,"sequenced,",2,649,401,125,24
