"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_os","subject_screen_width","subject_screen_height","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_name","webgazer_data","webgazer_targets","correct_answer","question_text"
"7825","
                  <div class=""left-align"">
                    <img src=""https://designguide.ku.dk/download/co-branding/ku_logo_uk_v.png"" alt=""KU Logo"" class=""ku-logo"">
                    <h1>Welcome <b>EN</b> Dev!</h1>
                    <p>This mode is designed for the development of the experiment.</p>
                    <p>When each experiment loads, an image is saved.</p>
                    <p>The idea is then to save these images for the oficial experiment. At the final screen a file can be downloaded with the target locations.</p>
                    <ul>Ribeiro, Tiago - Research Assistant - <a href = ""mailto: tiri@di.ku.dk"">tiri@di.ku.dk</a></ul>
                    <p>Project Leaders:</p>
                    <ul>Søgaard, Anders - Professor - <a href = ""mailto: soegaard@di.ku.dk"">soegaard@di.ku.dk</a></ul>
                    <ul>Hollenstein, Nora - Assistant Professor - <a href = ""mailto: nora.hollenstein@hum.ku.dk"">nora.hollenstein@hum.ku.dk</a></ul>
                  </div>
                  ","0","html-button-response","0","7827","0.0-0.0","Win32","1280","720","","","","","","","","","","","","","","","",""
"","","","browser-check","1","10236","0.0-1.0","Win32","1280","720","1280","720","true","firefox","105.0.0","false","Windows 10","true","148.15","true","true","","","","",""
"2604","
    <p class=""webgaze-experiment-compact"" id=""paragraph"">In competitive sports, doping is the use of banned <span id=""meco_para_3_qa_1"">performance-enhancing drugs by athletic competitors</span>. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport itself. From the use of substances <span id=""meco_para_3_qa_3"">in ancient chariot races</span> to more recent controversies <span id=""meco_para_3_qa_2"">in baseball and cycling</span>, popular views among athletes have varied widely over the years. In recent decades, authorities and sporting organizations have tried to strictly regulate the use of drugs in sport. The primary reasons for this ban are the <span id=""meco_para_3_qa_0"">health risks of performance-enhancing drugs</span>, the equality of opportunity for athletes, and the positive example to the public set by drug-free sport. Anti-doping authorities have repeatedly emphasized that using performance-enhancing drugs goes against the 'spirit of sport'.</p>"," ","html-keyboard-response","2","12841","0.0-2.0","Win32","1280","720","","","","","","","","","","","","meco_para_3","[]","{""#paragraph"":{""x"":50,""y"":22,""width"":1180,""height"":708.7999877929688,""top"":22,""right"":1230,""bottom"":730.7999877929688,""left"":50},""#meco_para_3_qa_0"":{""x"":70,""y"":507.70001220703125,""width"":1096.13330078125,""height"":71.80000305175781,""top"":507.70001220703125,""right"":1166.13330078125,""bottom"":579.5000152587891,""left"":70},""#meco_para_3_qa_1"":{""x"":70,""y"":47.899993896484375,""width"":1134.11669921875,""height"":71.80000305175781,""top"":47.899993896484375,""right"":1204.11669921875,""bottom"":119.69999694824219,""left"":70},""#meco_para_3_qa_2"":{""x"":70,""y"":382.29998779296875,""width"":1078.816650390625,""height"":71.80000305175781,""top"":382.29998779296875,""right"":1148.816650390625,""bottom"":454.09999084472656,""left"":70},""#meco_para_3_qa_3"":{""x"":266.933349609375,""y"":382.29998779296875,""width"":313.1333312988281,""height"":30,""top"":382.29998779296875,""right"":580.0666809082031,""bottom"":412.29998779296875,""left"":266.933349609375}}","",""
"933","<p class=""webgaze-experiment"" id=""question"">Can doping have adverse health effects? ","0","html-button-response","3","13774","0.0-3.0","Win32","1280","720","","","","","","","","","","","","meco_para_3_qa_0","[]","{""#question"":{""x"":332.73333740234375,""y"":285.29998779296875,""width"":614.5166625976562,""height"":112,""top"":285.29998779296875,""right"":947.25,""bottom"":397.29998779296875,""left"":332.73333740234375}}","True",""
"372","
<p class=""webgaze-experiment"" id=""paragraph"">A further type of <span id=""a_ScottishParliament_2_qa_0"">committee</span> is normally set up to scrutinise private bills submitted to the Scottish Parliament by an outside party or promoter who is not a member of the Scottish Parliament or <span id=""a_ScottishParliament_2_qa_2"">Scottish Government.</span> Private bills normally relate to <span id=""a_ScottishParliament_2_qa_1"">large-scale development projects</span> such as infrastructure projects that require the use of land or property. <span id=""a_ScottishParliament_2_qa_3"">Private Bill</span> Committees have been set up to consider legislation on issues such as the development of the Edinburgh Tram Network, the Glasgow Airport Rail Link, the Airdrie-Bathgate Rail Link and extensions to the National Gallery of Scotland.</p>"," ","html-keyboard-response","4","14147","0.0-4.0","Win32","1280","720","","","","","","","","","","","","a_ScottishParliament_2","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_ScottishParliament_2_qa_0"":{""x"":360.51666259765625,""y"":104,""width"":120.5,""height"":33,""top"":104,""right"":481.01666259765625,""bottom"":137,""left"":360.51666259765625},""#a_ScottishParliament_2_qa_1"":{""x"":425.6333312988281,""y"":320,""width"":419.48333740234375,""height"":33,""top"":320,""right"":845.1166687011719,""bottom"":353,""left"":425.6333312988281},""#a_ScottishParliament_2_qa_2"":{""x"":809.4666748046875,""y"":248,""width"":266.79998779296875,""height"":33,""top"":248,""right"":1076.2666625976562,""bottom"":281,""left"":809.4666748046875},""#a_ScottishParliament_2_qa_3"":{""x"":844,""y"":392,""width"":142.60000610351562,""height"":33,""top"":392,""right"":986.6000061035156,""bottom"":425,""left"":844}}","",""
"811","","{""Q0"":""1""}","survey-text","5","14960","0.0-5.0","Win32","1280","720","","","","","","","","","","","","a_ScottishParliament_2_qa_0","[]","{""#question"":{""x"":95,""y"":287.70001220703125,""width"":1089.9833984375,""height"":112,""top"":287.70001220703125,""right"":1184.9833984375,""bottom"":399.70001220703125,""left"":95}}","committee","What is set up to scrutinize private bills submitted by party outsiders?"
"423","
<p class=""webgaze-experiment"" id=""paragraph"">As northwest Europe slowly began to warm up from <span id=""a_Rhine_3_qa_0"">22,000 years ago</span> onward, frozen subsoil and expanded alpine glaciers began to <span id=""a_Rhine_3_qa_1"">thaw</span> and fall-winter snow covers melted in spring. Much of the discharge was routed to the <span id=""a_Rhine_3_qa_2"">Rhine</span> and its downstream extension. Rapid warming and changes of vegetation, to open forest, began about <span id=""a_Rhine_3_qa_3"">13,000 BP</span>. By <span id=""a_Rhine_3_qa_4"">9000 BP</span>, Europe was fully forested. With globally shrinking ice-cover, ocean water levels rose and the English Channel and North Sea re-inundated. Meltwater, adding to the ocean and land subsidence, drowned the former coasts of Europe transgressionally.</p>"," ","html-keyboard-response","6","15384","0.0-6.0","Win32","1280","720","","","","","","","","","","","","a_Rhine_3","[]","{""#paragraph"":{""x"":50,""y"":28.5,""width"":1180,""height"":688,""top"":28.5,""right"":1230,""bottom"":716.5,""left"":50},""#a_Rhine_3_qa_0"":{""x"":881.2333374023438,""y"":68,""width"":238.14999389648438,""height"":33,""top"":68,""right"":1119.3833312988281,""bottom"":101,""left"":881.2333374023438},""#a_Rhine_3_qa_1"":{""x"":993.183349609375,""y"":140,""width"":55.19999694824219,""height"":33,""top"":140,""right"":1048.3833465576172,""bottom"":173,""left"":993.183349609375},""#a_Rhine_3_qa_2"":{""x"":137.98333740234375,""y"":284,""width"":63.80000305175781,""height"":33,""top"":284,""right"":201.78334045410156,""bottom"":317,""left"":137.98333740234375},""#a_Rhine_3_qa_3"":{""x"":668.5166625976562,""y"":356,""width"":135.9666748046875,""height"":33,""top"":356,""right"":804.4833374023438,""bottom"":389,""left"":668.5166625976562},""#a_Rhine_3_qa_4"":{""x"":900.7666625976562,""y"":356,""width"":116.03334045410156,""height"":33,""top"":356,""right"":1016.8000030517578,""bottom"":389,""left"":900.7666625976562}}","",""
"762","","{""Q0"":""1""}","survey-text","7","16149","0.0-7.0","Win32","1280","720","","","","","","","","","","","","a_Rhine_3_qa_0","[]","{""#question"":{""x"":111.41667175292969,""y"":287.70001220703125,""width"":1057.1500244140625,""height"":112,""top"":287.70001220703125,""right"":1168.5666961669922,""bottom"":399.70001220703125,""left"":111.41667175292969}}","22,000 years ago","When did Europe slowly begin to warm up from the last Ice Age?"
"347","
<p class=""webgaze-experiment"" id=""paragraph"">Fresno is served by <span id=""a_FresnoCalifornia_3_qa_0"">State Route 99</span>, the main north/south freeway that connects the major population centers of the California Central Valley. State Route 168, the <span id=""a_FresnoCalifornia_3_qa_1"">Sierra Freeway</span>, heads east to the city of Clovis and Huntington Lake. <span id=""a_FresnoCalifornia_3_qa_2"">State Route 41</span> (Yosemite Freeway/Eisenhower Freeway) comes into Fresno from Atascadero in the south, and then heads north to Yosemite. State Route 180 (Kings Canyon Freeway) comes from the <span id=""a_FresnoCalifornia_3_qa_3"">west</span> via Mendota, and from the east in Kings Canyon National Park going towards the city of Reedley.</p>"," ","html-keyboard-response","8","16497","0.0-8.0","Win32","1280","720","","","","","","","","","","","","a_FresnoCalifornia_3","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_FresnoCalifornia_3_qa_0"":{""x"":390.2833251953125,""y"":104,""width"":212.9833221435547,""height"":33,""top"":104,""right"":603.2666473388672,""bottom"":137,""left"":390.2833251953125},""#a_FresnoCalifornia_3_qa_1"":{""x"":313.816650390625,""y"":248,""width"":190.03334045410156,""height"":33,""top"":248,""right"":503.84999084472656,""bottom"":281,""left"":313.816650390625},""#a_FresnoCalifornia_3_qa_2"":{""x"":317.933349609375,""y"":320,""width"":212.98333740234375,""height"":33,""top"":320,""right"":530.9166870117188,""bottom"":353,""left"":317.933349609375},""#a_FresnoCalifornia_3_qa_3"":{""x"":1071.86669921875,""y"":464,""width"":52.06666564941406,""height"":33,""top"":464,""right"":1123.933364868164,""bottom"":497,""left"":1071.86669921875}}","",""
"607","","{""Q0"":""1""}","survey-text","9","17105","0.0-9.0","Win32","1280","720","","","","","","","","","","","","a_FresnoCalifornia_3_qa_2","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","State Route 41","What is another name for the Yosemite Freeway?"
