,word_id_orig,TRT,FixCount,Span_word_is_in,text_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,Sarap_0,,0,,meco_para_7,0,Sarap,1,5,True,0.0,NR,
1,"tadimi,_0",,0,,meco_para_7,0,"tadimi,",1,7,True,0.0,NR,
2,sarabin_0,,0,,meco_para_7,0,sarabin,1,7,True,0.0,NR,
3, duyumsal_0,,0,,meco_para_7,0, duyumsal,1,9,True,0.0,NR,
4,olarak_0,66.0,1,,meco_para_7,1,olarak,1,6,True,0.0,NR,0.103125
5,incelenmesi_0,,0,,meco_para_7,0,incelenmesi,1,11,True,0.0,NR,
6,ve_0,60.0,1,,meco_para_7,1,ve,1,2,True,0.0,NR,0.09375
7,degerlendirilmesidir._0,514.0,7,,meco_para_7,7,degerlendirilmesidir.,1,21,True,0.0,NR,0.803125
8,Sarap_1,62.0,1,,meco_para_7,1,Sarap,2,5,True,0.0,NR,0.042119565217391304
9,tadim_0,,0,,meco_para_7,0,tadim,2,5,True,0.0,NR,
10,pratigi_0,,0,,meco_para_7,0,pratigi,2,7,True,0.0,NR,
11,sarap_2,,0,,meco_para_7,0,sarap,2,5,True,0.0,NR,
12,Uretimi_0,,0,,meco_para_7,0,Uretimi,2,7,True,0.0,NR,
13,kadar_0,,0,,meco_para_7,0,kadar,2,5,True,0.0,NR,
14,"antikken,_0",,0,,meco_para_7,0,"antikken,",2,9,True,0.0,NR,
15,daha_0,,0,,meco_para_7,0,daha,2,4,True,0.0,NR,
16,bicimsel_0,273.0,3,,meco_para_7,3,bicimsel,2,8,True,0.0,NR,0.18546195652173914
17,bir_0,60.0,1,,meco_para_7,1,bir,2,3,True,0.0,NR,0.04076086956521739
18,metodoloji_0,375.0,5,,meco_para_7,5,metodoloji,2,10,True,0.0,NR,0.2547554347826087
19,orta_0,141.0,2,,meco_para_7,2,orta,2,4,True,0.0,NR,0.09578804347826086
20, caglarin_0,219.0,3,,meco_para_7,3, caglarin,2,9,True,0.0,NR,0.1487771739130435
21,sonlarindan_0,,0,,meco_para_7,0,sonlarindan,2,11,True,0.0,NR,
22, glnUmUuze_0,138.0,1,,meco_para_7,1, glnUmUuze,2,10,True,0.0,NR,0.09375
23,yavasca__0,,0,,meco_para_7,0,yavasca,2,7,True,0.0,NR,
24,olusmaktadir._0,204.0,3,,meco_para_7,3,olusmaktadir.,2,13,True,0.0,NR,0.13858695652173914
25,"Modern,_0",283.0,3,,meco_para_7,3,"Modern,",3,7,True,0.0,NR,0.0590567612687813
26,profesyonel_0,753.0,7,,meco_para_7,7,profesyonel,3,11,True,0.0,NR,0.15713689482470786
27,sarap_3,137.0,1,,meco_para_7,1,sarap,3,5,True,0.0,NR,0.02858931552587646
28,—_0,,0,,meco_para_7,0,—,3,1,True,0.0,NR,
29,tadimcilari_0,666.0,5,,meco_para_7,5,tadimcilari,3,11,True,0.0,NR,0.13898163606010017
30,sarabin_1,,0,meco_para_7_qa_1 ,meco_para_7,0,sarabin,3,7,True,0.0,NR,
31,algilanan_0,132.0,1,meco_para_7_qa_1 ,meco_para_7,1,algilanan,3,9,True,0.0,NR,0.027545909849749584
32,lezzet_0,,0,meco_para_7_qa_1 ,meco_para_7,0,lezzet,3,6,True,0.0,NR,
33," cesitlerini,_0",135.0,1,meco_para_7_qa_1 ,meco_para_7,1," cesitlerini,",3,13,True,0.0,NR,0.028171953255425708
34,aromasini_0,68.0,1,meco_para_7_qa_1 ,meco_para_7,1,aromasini,3,9,True,0.0,NR,0.014190317195325543
35,ve_1,,0,meco_para_7_qa_1 ,meco_para_7,0,ve,3,2,True,0.0,NR,
36, genel__0,567.0,6,meco_para_7_qa_1 ,meco_para_7,6, genel,3,6,True,0.0,NR,0.11832220367278798
37,karakteristigini_0,464.0,4,meco_para_7_qa_1 ,meco_para_7,4,karakteristigini,3,16,True,0.0,NR,0.09682804674457429
38,tarif_0,293.0,3,meco_para_7_qa_1 ,meco_para_7,3,tarif,3,5,True,0.0,NR,0.06114357262103506
39,etmek_0,171.0,2,meco_para_7_qa_1 ,meco_para_7,2,etmek,3,5,True,0.0,NR,0.035684474123539235
40,icin_0,132.0,2,meco_para_7_qa_1 ,meco_para_7,2,icin,3,4,True,0.0,NR,0.027545909849749584
41,kullanilan_0,195.0,3,meco_para_7_qa_1 ,meco_para_7,3,kullanilan,3,10,True,0.0,NR,0.040692821368948244
42,stirekli_0,68.0,1,meco_para_7_qa_1 ,meco_para_7,1,stirekli,3,8,True,0.0,NR,0.014190317195325543
43,olarak_1,69.0,1,meco_para_7_qa_1 ,meco_para_7,1,olarak,3,6,True,0.0,NR,0.014398998330550918
44,gelisen_0,73.0,1,meco_para_7_qa_1 ,meco_para_7,1,gelisen,3,7,True,0.0,NR,0.01523372287145242
45,6zellesmis_—_0,243.0,2,meco_para_7_qa_1 ,meco_para_7,2,6zellesmis,3,10,True,0.0,NR,0.050709515859766276
46,terminolojiyi_0,74.0,1,meco_para_7_qa_1 ,meco_para_7,1,terminolojiyi,3,13,True,0.0,NR,0.015442404006677797
47,kullanirlar._0,269.0,3,meco_para_7_qa_1 ,meco_para_7,3,kullanirlar.,3,12,True,0.0,NR,0.05613522537562604
48,Son_0,197.0,2,meco_para_7_qa_1 ,meco_para_7,2,Son,4,3,True,0.0,NR,0.05899970050913447
49,yillarda_0,777.0,6,meco_para_7_qa_1 ,meco_para_7,6,yillarda,4,8,True,0.0,NR,0.23270440251572327
50,hem_0,70.0,1,meco_para_7_qa_1 ,meco_para_7,1,hem,4,3,True,0.0,NR,0.020964360587002098
51,uzmanlarda_0,,0,meco_para_7_qa_0 ,meco_para_7,0,uzmanlarda,4,10,True,0.0,NR,
52,hem_1,,0,meco_para_7_qa_0 ,meco_para_7,0,hem,4,3,True,0.0,NR,
53,de__0,,0,meco_para_7_qa_0 ,meco_para_7,0,de,4,2,True,0.0,NR,
54,tiketicilerde_0,,0,meco_para_7_qa_0 ,meco_para_7,0,tiketicilerde,4,13,True,0.0,NR,
55,sarap_4,64.0,1,meco_para_7_qa_0 ,meco_para_7,1,sarap,4,5,True,0.0,NR,0.01916741539383049
56,tadimi__0,275.0,4,meco_para_7_qa_0 ,meco_para_7,4,tadimi,4,6,True,0.0,NR,0.08235998802036539
57,guvenilirligini_0,480.0,5,meco_para_7_qa_0 ,meco_para_7,5,guvenilirligini,4,15,True,0.0,NR,0.14375561545372867
58,zorlayan_0,756.0,6,meco_para_7_qa_0 ,meco_para_7,6,zorlayan,4,8,True,0.0,NR,0.22641509433962265
59, sonuclar_0,381.0,3,,meco_para_7,3, sonuclar,4,9,True,0.0,NR,0.11410601976639713
60, ortaya_0,339.0,3,,meco_para_7,3, ortaya,4,7,True,0.0,NR,0.10152740341419586
61,ciktl._0,,0,,meco_para_7,0,ciktl.,4,6,True,0.0,NR,
62,"Ornegin,_0",72.0,1,,meco_para_7,1,"Ornegin,",5,8,True,0.0,NR,0.00484620044423504
63,arastirmalar_0,240.0,2,,meco_para_7,2,arastirmalar,5,12,True,0.0,NR,0.01615400148078347
64,insanlarin_0,,0,,meco_para_7,0,insanlarin,5,10,True,0.0,NR,
