,word_id_orig,TRT,FixCount,Span_word_is_in,text_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,The_0,174.0,1,,meco_para_11,1,The,1,3,True,0.0,NR,0.023181454836131096
1,International_0,889.0,5,,meco_para_11,5,International,1,13,True,0.0,NR,0.11843858246735944
2,Union_0,311.0,3,,meco_para_11,3,Union,1,5,True,0.0,NR,0.04143351985078604
3,for_0,58.0,1,,meco_para_11,1,for,1,3,True,0.0,NR,0.0077271516120436985
4,Conservation_0,704.0,5,,meco_para_11,5,Conservation,1,12,True,0.0,NR,0.09379163335997869
5,of_0,,0,,meco_para_11,0,of,1,2,True,0.0,NR,
6,Nature_0,852.0,3,,meco_para_11,3,Nature,1,6,True,0.0,NR,0.1135091926458833
7,is_0,57.0,1,,meco_para_11,1,is,1,2,True,0.0,NR,0.007593924860111911
8,an__0,,0,meco_para_11_qa_0 ,meco_para_11,0,an,1,2,True,0.0,NR,
9,international_1,,0,meco_para_11_qa_0 ,meco_para_11,0,international,1,13,True,0.0,NR,
10,organization_0,,0,meco_para_11_qa_0 ,meco_para_11,0,organization,1,12,True,0.0,NR,
11,working_0,158.0,3,,meco_para_11,3,working,1,7,True,0.0,NR,0.02104982680522249
12,in_0,116.0,2,,meco_para_11,2,in,1,2,True,0.0,NR,0.015454303224087397
13,the_1,131.0,2,,meco_para_11,2,the,1,3,True,0.0,NR,0.017452704503064215
14,field_0,720.0,6,,meco_para_11,6,field,1,5,True,0.0,NR,0.09592326139088729
15,of_1,196.0,3,,meco_para_11,3,of,1,2,True,0.0,NR,0.026112443378630428
16,nature_1,205.0,3,,meco_para_11,3,nature,1,6,True,0.0,NR,0.02731148414601652
17,conservation_1,1335.0,8,,meco_para_11,8,conservation,1,12,True,0.0,NR,0.17785771382893686
18,and_0,71.0,1,,meco_para_11,1,and,1,3,True,0.0,NR,0.00945909938715694
19,the_2,348.0,3,,meco_para_11,3,the,1,3,True,0.0,NR,0.04636290967226219
20,sustainable_0,718.0,3,,meco_para_11,3,sustainable,1,11,True,0.0,NR,0.09565680788702371
21,use_0,,0,,meco_para_11,0,use,1,3,True,0.0,NR,
22,of_2,,0,,meco_para_11,0,of,1,2,True,0.0,NR,
23,natural_0,,0,,meco_para_11,0,natural,1,7,True,0.0,NR,
24,resources._0,463.0,5,,meco_para_11,5,resources.,1,10,True,0.0,NR,0.0616839861444178
25,It_0,303.0,3,,meco_para_11,3,It,2,2,True,0.0,NR,0.06090452261306532
26,is_1,193.0,3,,meco_para_11,3,is,2,2,True,0.0,NR,0.03879396984924623
27,involved_0,242.0,3,,meco_para_11,3,involved,2,8,True,0.0,NR,0.04864321608040201
28,in_1,538.0,5,,meco_para_11,5,in,2,2,True,0.0,NR,0.10814070351758794
29,data_0,53.0,1,,meco_para_11,1,data,2,4,True,0.0,NR,0.010653266331658291
30,gathering_0,398.0,5,,meco_para_11,5,gathering,2,9,True,0.0,NR,0.08
31,and_1,123.0,1,,meco_para_11,1,and,2,3,True,0.0,NR,0.024723618090452263
32,"analysis,_0",495.0,3,,meco_para_11,3,"analysis,",2,9,True,0.0,NR,0.09949748743718594
33,"research,_0",,0,,meco_para_11,0,"research,",2,9,True,0.0,NR,
34,field_1,,0,,meco_para_11,0,field,2,5,True,0.0,NR,
35,"projects,_0",,0,,meco_para_11,0,"projects,",2,9,True,0.0,NR,
36,"advocacy,_0",1198.0,9,,meco_para_11,9,"advocacy,",2,9,True,0.0,NR,0.2408040201005025
37,and_2,822.0,4,,meco_para_11,4,and,2,3,True,0.0,NR,0.16522613065326633
38,education._0,610.0,3,,meco_para_11,3,education.,2,10,True,0.0,NR,0.12261306532663317
39,Its_0,303.0,3,,meco_para_11,3,Its,3,3,True,0.0,NR,0.02367742439634289
40,mission_0,1070.0,8,,meco_para_11,8,mission,3,7,True,0.0,NR,0.08361334687817457
41,is_2,140.0,2,,meco_para_11,2,is,3,2,True,0.0,NR,0.010940064077518168
42,to_0,93.0,1,,meco_para_11,1,to,3,2,True,0.0,NR,0.007267328280065641
43,"‘influence,_0",456.0,4,,meco_para_11,4,"‘influence,",3,11,True,0.0,NR,0.03563335156677346
44,encourage_0,204.0,1,,meco_para_11,1,encourage,3,9,True,0.0,NR,0.01594123622724076
45,and_3,,0,,meco_para_11,0,and,3,3,True,0.0,NR,
46,assist_0,,0,,meco_para_11,0,assist,3,6,True,0.0,NR,
