"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_os","subject_screen_width","subject_screen_height","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_name","webgazer_data","webgazer_targets","correct_answer","question_text"
"91715","
              <div class=""left-align"">
                <img src=""https://designguide.ku.dk/download/co-branding/ku_logo_uk_v.png"" alt=""KU Logo"" class=""ku-logo"">
                <h1>Welcome to <b>ES</b> Dev!</h1>
                <p>This mode is designed for the development of the experiment.</p>
                <p>When each experiment loads, an image is saved.</p>
                <p>The idea is then to save these images for the oficial experiment. At the final screen a file can be downloaded with the target locations.</p>
                <ul>Ribeiro, Tiago - Research Assistant - <a href = ""mailto: tiri@di.ku.dk"">tiri@di.ku.dk</a></ul>
                <p>Project Leaders:</p>
                <ul>Søgaard, Anders - Professor - <a href = ""mailto: soegaard@di.ku.dk"">soegaard@di.ku.dk</a></ul>
                <ul>Hollenstein, Nora - Assistant Professor - <a href = ""mailto: nora.hollenstein@hum.ku.dk"">nora.hollenstein@hum.ku.dk</a></ul>
              </div>
              ","0","html-button-response","0","91720","0.0-0.0","Win32","1280","720","","","","","","","","","","","","","","","",""
"","","","browser-check","1","94141","0.0-1.0","Win32","1280","720","1280","720","true","firefox","106.0.0","false","Windows 10","true","147.42","true","true","","","","",""
"1888","
<p class=""webgaze-experiment-compact"" id=""paragraph"">La patente de un vehículo es una placa de metal o plástico fijada al vehículo con el propósito de identificación oficial. Todos los países requieren patentes para vehículos como autos, camiones y motocicletas. Su requerimiento para otros vehículos como <span id=""meco_para_12_qa_2"">bicicletas, botes o tractores puede variar por jurisdicción</span>. El identificador de registro es <span id=""meco_para_12_qa_3"">una serie de letras o números</span> que identifican únicamente al dueño de un vehículo dentro de la región del registro del vehículo. En algunos países, el identificador es único en todo el país, mientras que, en otros, es único dentro de un estado o provincia. <span id=""meco_para_12_qa_0"">Francia fue el primer país en introducir la patente</span>, a fines del siglo diecinueve. Las patentes de principios de siglo veinte variaban en tamaño y forma de una jurisdicción a otra, de manera que, si una persona se mudaba, se necesitaba hacer nuevos agujeros en el auto para sostener la nueva patente. <span id=""meco_para_12_qa_1"">La estandarización de patentes llegó a fines de los años cincuenta</span>, cuando los fabricantes de automóviles llegaron a un acuerdo con los distintos gobiernos y organizaciones internacionales.</p>"," ","html-keyboard-response","2","96029","0.0-2.0","Win32","1280","720","","","","","","","","","","","","meco_para_12","[]","{""#paragraph"":{""x"":50,""y"":58.899993896484375,""width"":1180,""height"":625.2000122070312,""top"":58.899993896484375,""right"":1230,""bottom"":684.1000061035156,""left"":50},""#meco_para_12_qa_0"":{""x"":70,""y"":377.3999938964844,""width"":1085.8333740234375,""height"":71.80000305175781,""top"":377.3999938964844,""right"":1155.8333740234375,""bottom"":449.1999969482422,""left"":70},""#meco_para_12_qa_1"":{""x"":70,""y"":544.5999755859375,""width"":1090.2833251953125,""height"":71.79998779296875,""top"":544.5999755859375,""right"":1160.2833251953125,""bottom"":616.3999633789062,""left"":70},""#meco_para_12_qa_2"":{""x"":158.0833282470703,""y"":210.1999969482422,""width"":754.0833740234375,""height"":30,""top"":210.1999969482422,""right"":912.1667022705078,""bottom"":240.1999969482422,""left"":158.0833282470703},""#meco_para_12_qa_3"":{""x"":233.64999389648438,""y"":252,""width"":431.41668701171875,""height"":30,""top"":252,""right"":665.0666809082031,""bottom"":282,""left"":233.64999389648438}}","",""
"2007","<p class=""webgaze-experiment"" id=""question"">La primera patente fue introducida en Francia. ","1","html-button-response","3","98038","0.0-3.0","Win32","1280","720","","","","","","","","","","","","meco_para_12_qa_0","[]","{""#question"":{""x"":285.01666259765625,""y"":285.29998779296875,""width"":709.9666748046875,""height"":112,""top"":285.29998779296875,""right"":994.9833374023438,""bottom"":397.29998779296875,""left"":285.01666259765625}}","True",""
"656","
<p class=""webgaze-experiment"" id=""paragraph"">Se sospecha, aunque no ha sido demostrado, que muchas clases de complejidad conocidas pueden ser <span id=""a_Computationalcomplexitytheory_4_qa_0"">desiguales</span>. Por ejemplo: <span id=""a_Computationalcomplexitytheory_4_qa_1"">P ⊆ NP ⊆ PP ⊆ PSPACE</span>, aunque es posible que P = PSPACE. En el caso de que P no sea igual a NP, entonces P tampoco será igual a PSPACE. Dada la existencia de tantas clases de complejidad conocidas <span id=""a_Computationalcomplexitytheory_4_qa_2"">entre P y PSPACE</span> como RP, BPP, PP, BQP, MA, PH, etc. es posible que todas estas clases converjan en una sola. <span id=""a_Computationalcomplexitytheory_4_qa_3"">Conseguir probar que alguna de estas clases es desigual</span> supondría un gran descubrimiento en la teoría de la complejidad.</p>"," ","html-keyboard-response","4","98696","0.0-4.0","Win32","1280","720","","","","","","","","","","","","a_Computationalcomplexitytheory_4","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_Computationalcomplexitytheory_4_qa_0"":{""x"":564.75,""y"":176,""width"":117.73333740234375,""height"":33,""top"":176,""right"":682.4833374023438,""bottom"":209,""left"":564.75},""#a_Computationalcomplexitytheory_4_qa_1"":{""x"":70,""y"":176,""width"":1131.4166259765625,""height"":105,""top"":176,""right"":1201.4166259765625,""bottom"":281,""left"":70},""#a_Computationalcomplexitytheory_4_qa_2"":{""x"":842.6500244140625,""y"":392,""width"":265.8666687011719,""height"":33,""top"":392,""right"":1108.5166931152344,""bottom"":425,""left"":842.6500244140625},""#a_Computationalcomplexitytheory_4_qa_3"":{""x"":70,""y"":536,""width"":1062.38330078125,""height"":105,""top"":536,""right"":1132.38330078125,""bottom"":641,""left"":70}}","",""
"17646","","{""Q0"":""1""}","survey-text","5","116346","0.0-5.0","Win32","1280","720","","","","","","","","","","","","a_Computationalcomplexitytheory_4_qa_2","[]","{""#question"":{""x"":50,""y"":251.6999969482422,""width"":1180,""height"":184,""top"":251.6999969482422,""right"":1230,""bottom"":435.6999969482422,""left"":50}}","entre P y PSPACE","¿En dónde pueden ubicarse las clases de complejidad RP, BPP, PP, BQP, MA y PH?"
"638","
<p class=""webgaze-experiment"" id=""paragraph"">Aunque la máquina de vapor de pistón ya no es de uso comercial generalizado, varias empresas están explorando o explotando el potencial de la máquina como alternativa a las máquinas de combustión interna. La empresa <span id=""a_Steamengine_3_qa_0"">Energiprojekt AB</span> en <span id=""a_Steamengine_3_qa_1"">Suecia</span> ha progresado en el uso de materiales modernos para aprovechar la potencia del vapor. La eficiencia de la máquina de vapor de Energiprojekt alcanza un <span id=""a_Steamengine_3_qa_4"">27-30 %</span> en motores de alta presión. Es un motor de un solo paso y <span id=""a_Steamengine_3_qa_2"">5</span> cilindros (sin compuesto) con vapor sobrecalentado y consume aproximadamente 4 kg (<span id=""a_Steamengine_3_qa_3"">8,8</span> libras) de vapor por kWh.[no se proporciona cita]</p>"," ","html-keyboard-response","6","116986","0.0-6.0","Win32","1280","720","","","","","","","","","","","","a_Steamengine_3","[]","{""#paragraph"":{""x"":50,""y"":28.5,""width"":1180,""height"":688,""top"":28.5,""right"":1230,""bottom"":716.5,""left"":50},""#a_Steamengine_3_qa_0"":{""x"":70,""y"":284,""width"":212.01666259765625,""height"":33,""top"":284,""right"":282.01666259765625,""bottom"":317,""left"":70},""#a_Steamengine_3_qa_1"":{""x"":372.683349609375,""y"":284,""width"":72.26666259765625,""height"":33,""top"":284,""right"":444.95001220703125,""bottom"":317,""left"":372.683349609375},""#a_Steamengine_3_qa_2"":{""x"":557.38330078125,""y"":500,""width"":13.7166748046875,""height"":33,""top"":500,""right"":571.0999755859375,""bottom"":533,""left"":557.38330078125},""#a_Steamengine_3_qa_3"":{""x"":799.2333374023438,""y"":572,""width"":33.649993896484375,""height"":33,""top"":572,""right"":832.8833312988281,""bottom"":605,""left"":799.2333374023438},""#a_Steamengine_3_qa_4"":{""x"":581.6500244140625,""y"":428,""width"":113.65000915527344,""height"":33,""top"":428,""right"":695.3000335693359,""bottom"":461,""left"":581.6500244140625}}","",""
"1320","","{""Q0"":""1""}","survey-text","7","118308","0.0-7.0","Win32","1280","720","","","","","","","","","","","","a_Steamengine_3_qa_2","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","5","¿Cuántos cilindros tiene el motor Energiprojekt AB?"
"498","
<p class=""webgaze-experiment"" id=""paragraph"">Los escritos de Lutero se difundieron ampliamente y llegaron a Francia, Inglaterra e Italia ya en <span id=""a_MartinLuther_0_qa_0"">1519</span>. <span id=""a_MartinLuther_0_qa_1"">Los estudiantes</span> acudían en masa a Wittenberg para escuchar hablar a Lutero. Este publicó un breve comentario sobre los gálatas y su obra sobre los Salmos. Esta parte <span id=""a_MartinLuther_0_qa_2"">temprana</span> de la carrera de Lutero fue una de las más creativas y productivas. Tres de sus obras más conocidas se publicaron en <span id=""a_MartinLuther_0_qa_3"">1520</span>: «A la nobleza cristiana de la nación alemana», «El cautiverio babilónico de la Iglesia» y <span id=""a_MartinLuther_0_qa_4"">«Sobre la libertad del cristiano»</span>.</p>"," ","html-keyboard-response","8","118808","0.0-8.0","Win32","1280","720","","","","","","","","","","","","a_MartinLuther_0","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_MartinLuther_0_qa_0"":{""x"":456.1000061035156,""y"":176,""width"":54.86665344238281,""height"":33,""top"":176,""right"":510.96665954589844,""bottom"":209,""left"":456.1000061035156},""#a_MartinLuther_0_qa_1"":{""x"":548.5,""y"":176,""width"":200.0833282470703,""height"":33,""top"":176,""right"":748.5833282470703,""bottom"":209,""left"":548.5},""#a_MartinLuther_0_qa_2"":{""x"":968.11669921875,""y"":320,""width"":110.13333129882812,""height"":33,""top"":320,""right"":1078.2500305175781,""bottom"":353,""left"":968.11669921875},""#a_MartinLuther_0_qa_3"":{""x"":653.316650390625,""y"":464,""width"":54.866668701171875,""height"":33,""top"":464,""right"":708.1833190917969,""bottom"":497,""left"":653.316650390625},""#a_MartinLuther_0_qa_4"":{""x"":70,""y"":536,""width"":1115.3333740234375,""height"":105,""top"":536,""right"":1185.3333740234375,""bottom"":641,""left"":70}}","",""
"811","","{""Q0"":""1""}","survey-text","9","119623","0.0-9.0","Win32","1280","720","","","","","","","","","","","","a_MartinLuther_0_qa_1","[]","{""#question"":{""x"":208.5500030517578,""y"":287.70001220703125,""width"":862.88330078125,""height"":112,""top"":287.70001220703125,""right"":1071.4333038330078,""bottom"":399.70001220703125,""left"":208.5500030517578}}","Los estudiantes","¿Quién fue a Wittenberg para escuchar hablar a Lutero?"
