,text_id,sentence_id,word_id,word,TRT,relFix,word_order,nfix,NEW_sentence_id
1,1,1.0,1,in,302.0,0.05824493731918997,0,1.0,1.0
2,1,1.0,2,ancient,445.0,0.085824493731919,1,2.0,1.0
3,1,1.0,3,roman,972.0,0.18746383799421407,2,2.0,1.0
4,1,1.0,4,religion,483.0,0.0931533269045323,3,2.0,1.0
5,1,1.0,5,and,,,4,NA,1.0
6,1,1.0,6,"myth,",392.0,0.07560270009643201,5,1.0,1.0
7,1,1.0,7,janus,699.0,0.1348119575699132,6,4.0,1.0
8,1,1.0,8,is,149.0,0.028736740597878497,7,1.0,1.0
9,1,1.0,9,the,224.0,0.043201542912246864,8,1.0,1.0
10,1,1.0,10,god,588.0,0.11340405014464802,9,3.0,1.0
11,1,1.0,11,of,,,10,NA,1.0
12,1,1.0,12,beginnings,398.0,0.07675988428158148,11,1.0,1.0
13,1,1.0,13,and,,,12,NA,1.0
14,1,1.0,14,gates.,533.0,0.10279652844744455,13,2.0,1.0
15,1,2.0,15,he,,,14,NA,2.0
16,1,2.0,16,has,,,15,NA,2.0
17,1,2.0,17,a,219.0,0.0522673031026253,16,1.0,2.0
18,1,2.0,18,double,308.0,0.07350835322195703,17,1.0,2.0
19,1,2.0,19,nature,466.0,0.11121718377088305,18,2.0,2.0
20,1,2.0,20,and,,,19,NA,2.0
21,1,2.0,21,is,122.0,0.029116945107398567,20,1.0,2.0
22,1,2.0,22,usually,536.0,0.1279236276849642,21,1.0,2.0
23,1,2.0,23,depicted,144.0,0.03436754176610979,22,1.0,2.0
24,1,2.0,24,as,180.0,0.04295942720763723,23,1.0,2.0
25,1,2.0,25,having,1009.0,0.24081145584725536,24,3.0,2.0
26,1,2.0,26,two,,,25,NA,2.0
27,1,2.0,27,"faces,",204.0,0.0486873508353222,26,1.0,2.0
28,1,2.0,28,since,312.0,0.07446300715990453,27,2.0,2.0
29,1,2.0,29,he,,,28,NA,2.0
30,1,2.0,30,looks,,,29,NA,2.0
31,1,2.0,31,to,155.0,0.03699284009546539,30,1.0,2.0
32,1,2.0,32,the,,,31,NA,2.0
33,1,2.0,33,future,147.0,0.035083532219570404,32,1.0,2.0
34,1,2.0,34,and,,,33,NA,2.0
35,1,2.0,35,to,,,34,NA,2.0
36,1,2.0,36,the,388.0,0.09260143198090692,35,1.0,2.0
37,1,2.0,37,past.,,,36,NA,2.0
38,1,3.0,38,janus,139.0,0.04380712259691144,37,1.0,3.0
39,1,3.0,39,presided,341.0,0.10746927198235108,38,2.0,3.0
40,1,3.0,40,over,303.0,0.09549322407815947,39,2.0,3.0
41,1,3.0,41,the,89.0,0.02804916482823826,40,1.0,3.0
42,1,3.0,42,beginning,345.0,0.10872990860384495,41,2.0,3.0
43,1,3.0,43,and,103.0,0.03246139300346675,42,1.0,3.0
44,1,3.0,44,ending,775.0,0.2442483454144343,43,2.0,3.0
45,1,3.0,45,of,,,44,NA,3.0
46,1,3.0,46,"conflict,",306.0,0.09643870154427986,45,1.0,3.0
47,1,3.0,47,and,,,46,NA,3.0
48,1,3.0,48,hence,347.0,0.10936022691459187,47,1.0,3.0
49,1,3.0,49,war,,,48,NA,3.0
50,1,3.0,50,and,425.0,0.13394264103372203,49,1.0,3.0
51,1,3.0,51,peace.,,,50,NA,3.0
52,1,4.0,52,the,,,51,NA,4.0
53,1,4.0,53,doors,224.0,0.0975609756097561,52,1.0,4.0
54,1,4.0,54,of,,,53,NA,4.0
55,1,4.0,55,his,,,54,NA,4.0
56,1,4.0,56,temple,363.0,0.15810104529616725,55,1.0,4.0
57,1,4.0,57,were,,,56,NA,4.0
58,1,4.0,58,open,243.0,0.10583623693379791,57,1.0,4.0
59,1,4.0,59,in,,,58,NA,4.0
60,1,4.0,60,times,608.0,0.26480836236933797,59,1.0,4.0
61,1,4.0,61,of,,,60,NA,4.0
62,1,4.0,62,war,,,61,NA,4.0
63,1,4.0,63,and,,,62,NA,4.0
64,1,4.0,64,closed,308.0,0.13414634146341464,63,1.0,4.0
65,1,4.0,65,during,185.0,0.08057491289198607,64,1.0,4.0
66,1,4.0,66,peacetime.,365.0,0.15897212543554007,65,2.0,4.0
67,1,5.0,67,as,,,66,NA,5.0
68,1,5.0,68,the,230.0,0.05644171779141104,67,1.0,5.0
69,1,5.0,69,god,180.0,0.044171779141104296,68,1.0,5.0
70,1,5.0,70,of,,,69,NA,5.0
71,1,5.0,71,"gates,",401.0,0.09840490797546013,70,1.0,5.0
72,1,5.0,72,he,,,71,NA,5.0
73,1,5.0,73,was,190.0,0.046625766871165646,72,1.0,5.0
74,1,5.0,74,also,375.0,0.09202453987730061,73,1.0,5.0
75,1,5.0,75,associated,360.0,0.08834355828220859,74,1.0,5.0
76,1,5.0,76,with,254.0,0.062331288343558285,75,1.0,5.0
77,1,5.0,77,entering,730.0,0.17914110429447852,76,2.0,5.0
78,1,5.0,78,and,,,77,NA,5.0
79,1,5.0,79,exiting,337.0,0.08269938650306749,78,1.0,5.0
80,1,5.0,80,the,,,79,NA,5.0
81,1,5.0,81,doors,370.0,0.09079754601226994,80,1.0,5.0
82,1,5.0,82,of,543.0,0.13325153374233129,81,1.0,5.0
83,1,5.0,83,homes.,105.0,0.025766871165644172,82,1.0,5.0
84,1,6.0,84,janus,655.0,0.0696956799319004,83,3.0,6.0
85,1,6.0,85,frequently,782.0,0.08320919344541391,84,4.0,6.0
86,1,6.0,86,symbolized,852.0,0.09065758672057884,85,2.0,6.0
87,1,6.0,87,change,448.0,0.04766971696105554,86,3.0,6.0
88,1,6.0,88,and,,,87,NA,6.0
89,1,6.0,89,"transitions,",1016.0,0.10810810810810811,88,2.0,6.0
90,1,6.0,90,such,,,89,NA,6.0
91,1,6.0,91,as,216.0,0.022983613534794636,90,1.0,6.0
92,1,6.0,92,the,251.0,0.0267078101723771,91,1.0,6.0
93,1,6.0,93,progress,1155.0,0.12289848904022133,92,4.0,6.0
94,1,6.0,94,from,,,93,NA,6.0
95,1,6.0,95,one,152.0,0.016173653968929558,94,1.0,6.0
96,1,6.0,96,condition,548.0,0.05831027878271973,95,3.0,6.0
97,1,6.0,97,to,,,96,NA,6.0
98,1,6.0,98,"another,",368.0,0.0391572675037242,97,2.0,6.0
99,1,6.0,99,from,780.0,0.08299638220898063,98,2.0,6.0
100,1,6.0,100,one,256.0,0.02723983826346031,99,1.0,6.0
101,1,6.0,101,vision,180.0,0.019153011278995533,100,1.0,6.0
102,1,6.0,102,to,,,101,NA,6.0
103,1,6.0,103,"another,",380.0,0.0404341349223239,102,2.0,6.0
104,1,6.0,104,and,,,103,NA,6.0
105,1,6.0,105,the,,,104,NA,6.0
106,1,6.0,106,growth,592.0,0.06299212598425197,105,3.0,6.0
107,1,6.0,107,of,,,106,NA,6.0
108,1,6.0,108,young,,,107,NA,6.0
109,1,6.0,109,people,410.0,0.04362630346882315,108,1.0,6.0
110,1,6.0,110,into,,,109,NA,6.0
111,1,6.0,111,adulthood.,357.0,0.037986805703341134,110,1.0,6.0
112,1,7.0,112,"hence,",,,111,NA,7.0
113,1,7.0,113,janus,232.0,0.05618793896827319,112,1.0,7.0
114,1,7.0,114,was,154.0,0.037297166384112374,113,1.0,7.0
115,1,7.0,115,worshipped,364.0,0.0881569387260838,114,2.0,7.0
116,1,7.0,116,at,190.0,0.046015984499878905,115,1.0,7.0
117,1,7.0,117,the,,,116,NA,7.0
118,1,7.0,118,beginning,91.0,0.02203923468152095,117,1.0,7.0
119,1,7.0,119,of,213.0,0.0515863405182853,118,1.0,7.0
120,1,7.0,120,the,,,119,NA,7.0
121,1,7.0,121,harvest,248.0,0.060062969241947206,120,1.0,7.0
122,1,7.0,122,and,,,121,NA,7.0
123,1,7.0,123,planting,608.0,0.1472511503996125,122,2.0,7.0
124,1,7.0,124,"times,",214.0,0.05182852991038993,123,1.0,7.0
125,1,7.0,125,as,,,124,NA,7.0
126,1,7.0,126,well,,,125,NA,7.0
127,1,7.0,127,as,445.0,0.10777427948655849,126,1.0,7.0
128,1,7.0,128,at,273.0,0.06611770404456285,127,1.0,7.0
129,1,7.0,129,"marriages,",478.0,0.11576652942601114,128,2.0,7.0
130,1,7.0,130,"deaths,",193.0,0.04674255267619278,129,1.0,7.0
131,1,7.0,131,and,,,130,NA,7.0
132,1,7.0,132,other,,,131,NA,7.0
133,1,7.0,133,beginnings.,426.0,0.1031726810365706,132,2.0,7.0
134,1,8.0,134,janus,321.0,0.07332115121059844,133,2.0,8.0
135,1,8.0,135,had,323.0,0.07377798081315669,134,1.0,8.0
136,1,8.0,136,no,,,135,NA,8.0
137,1,8.0,137,specialized,477.0,0.10895386021014161,136,2.0,8.0
138,1,8.0,138,priest,241.0,0.05504796710826861,137,1.0,8.0
139,1,8.0,139,assigned,342.0,0.07811786203746003,138,1.0,8.0
140,1,8.0,140,to,,,139,NA,8.0
141,1,8.0,141,"him,",,,140,NA,8.0
142,1,8.0,142,but,,,141,NA,8.0
143,1,8.0,143,the,225.0,0.05139333028780265,142,1.0,8.0
144,1,8.0,144,high,,,143,NA,8.0
145,1,8.0,145,priest,463.0,0.1057560529922339,144,2.0,8.0
146,1,8.0,146,himself,339.0,0.07743261763362266,145,1.0,8.0
147,1,8.0,147,carried,914.0,0.20877112836911832,146,4.0,8.0
148,1,8.0,148,out,,,147,NA,8.0
149,1,8.0,149,his,300.0,0.06852444038373687,148,1.0,8.0
150,1,8.0,150,ceremonies.,433.0,0.09890360895386022,149,2.0,8.0
151,1,9.0,151,janus,350.0,0.09145544813169584,150,1.0,9.0
152,1,9.0,152,represented,380.0,0.09929448654298406,151,2.0,9.0
153,1,9.0,153,the,,,152,NA,9.0
154,1,9.0,154,middle,237.0,0.061928403449176904,153,1.0,9.0
155,1,9.0,155,ground,417.0,0.10896263391690619,154,1.0,9.0
156,1,9.0,156,between,138.0,0.03605957669192579,155,1.0,9.0
157,1,9.0,157,barbarism,308.0,0.08048079435589234,156,1.0,9.0
158,1,9.0,158,and,,,157,NA,9.0
159,1,9.0,159,"civilization,",822.0,0.2147896524692971,158,1.0,9.0
160,1,9.0,160,rural,257.0,0.06715442905670238,159,1.0,9.0
161,1,9.0,161,and,,,160,NA,9.0
162,1,9.0,162,urban,323.0,0.08440031356153645,161,1.0,9.0
163,1,9.0,163,"space,",136.0,0.035536974131173245,162,1.0,9.0
164,1,9.0,164,youth,138.0,0.03605957669192579,163,1.0,9.0
165,1,9.0,165,and,,,164,NA,9.0
166,1,9.0,166,adulthood.,321.0,0.08387771100078391,165,1.0,9.0
167,1,10.0,167,the,,,166,NA,10.0
168,1,10.0,168,ancient,328.0,0.13247172859450726,167,1.0,10.0
169,1,10.0,169,greeks,,,168,NA,10.0
170,1,10.0,170,had,174.0,0.07027463651050081,169,1.0,10.0
171,1,10.0,171,no,,,170,NA,10.0
172,1,10.0,172,equivalent,291.0,0.11752827140549273,171,1.0,10.0
173,1,10.0,173,to,,,172,NA,10.0
174,1,10.0,174,"janus,",179.0,0.07229402261712439,173,1.0,10.0
175,1,10.0,175,whom,,,174,NA,10.0
176,1,10.0,176,the,383.0,0.15468497576736673,175,2.0,10.0
177,1,10.0,177,romans,232.0,0.09369951534733441,176,1.0,10.0
178,1,10.0,178,claimed,,,177,NA,10.0
179,1,10.0,179,as,181.0,0.07310177705977383,178,1.0,10.0
180,1,10.0,180,distinctively,708.0,0.2859450726978998,179,1.0,10.0
181,1,10.0,181,their,,,180,NA,10.0
182,1,10.0,182,own.,,,181,NA,10.0
183,2,1.0,1,the,73.0,0.012425531914893618,0,1.0,11.0
184,2,1.0,2,shaka,1014.0,0.17259574468085107,1,4.0,11.0
185,2,1.0,3,"sign,",246.0,0.041872340425531916,2,1.0,11.0
186,2,1.0,4,sometimes,167.0,0.028425531914893616,3,1.0,11.0
187,2,1.0,5,known,,,4,NA,11.0
188,2,1.0,6,as,,,5,NA,11.0
189,2,1.0,7,"""hang",474.0,0.08068085106382979,6,2.0,11.0
190,2,1.0,8,"loose"",",246.0,0.041872340425531916,7,1.0,11.0
191,2,1.0,9,is,,,8,NA,11.0
192,2,1.0,10,a,,,9,NA,11.0
193,2,1.0,11,gesture,468.0,0.07965957446808511,10,1.0,11.0
194,2,1.0,12,of,,,11,NA,11.0
195,2,1.0,13,friendly,254.0,0.043234042553191486,12,2.0,11.0
196,2,1.0,14,intent,326.0,0.05548936170212766,13,1.0,11.0
197,2,1.0,15,often,506.0,0.08612765957446808,14,2.0,11.0
198,2,1.0,16,associated,197.0,0.033531914893617024,15,1.0,11.0
199,2,1.0,17,with,150.0,0.02553191489361702,16,1.0,11.0
200,2,1.0,18,hawaii,606.0,0.10314893617021277,17,1.0,11.0
201,2,1.0,19,and,,,18,NA,11.0
202,2,1.0,20,surf,779.0,0.13259574468085106,19,2.0,11.0
203,2,1.0,21,culture.,369.0,0.06280851063829787,20,3.0,11.0
204,2,2.0,22,the,200.0,0.021077036568658447,21,1.0,12.0
205,2,2.0,23,gesture,779.0,0.08209505743492465,22,2.0,12.0
206,2,2.0,24,is,,,23,NA,12.0
207,2,2.0,25,made,346.0,0.036463273263779114,24,2.0,12.0
208,2,2.0,26,by,455.0,0.04795025819369796,25,1.0,12.0
209,2,2.0,27,extending,395.0,0.04162714722310043,26,2.0,12.0
210,2,2.0,28,the,250.0,0.02634629571082306,27,1.0,12.0
211,2,2.0,29,thumb,597.0,0.06291495415744547,28,2.0,12.0
212,2,2.0,30,and,182.0,0.019180103277479186,29,1.0,12.0
213,2,2.0,31,smallest,1125.0,0.11855833069870376,30,5.0,12.0
214,2,2.0,32,finger,176.0,0.018547792180419433,31,1.0,12.0
215,2,2.0,33,while,674.0,0.07102961323637896,32,2.0,12.0
216,2,2.0,34,holding,1847.0,0.19464643271156076,33,6.0,12.0
217,2,2.0,35,the,,,34,NA,12.0
218,2,2.0,36,three,510.0,0.05374644325007904,35,2.0,12.0
219,2,2.0,37,middle,362.0,0.03814943618927179,36,2.0,12.0
220,2,2.0,38,fingers,,,37,NA,12.0
221,2,2.0,39,curled,,,38,NA,12.0
222,2,2.0,40,and,,,39,NA,12.0
223,2,2.0,41,gesturing,,,40,NA,12.0
224,2,2.0,42,in,,,41,NA,12.0
225,2,2.0,43,salutation,,,42,NA,12.0
226,2,2.0,44,while,,,43,NA,12.0
227,2,2.0,45,presenting,,,44,NA,12.0
228,2,2.0,46,the,,,45,NA,12.0
