,text_id,sentence_id,word_id,word,TRT,relFix,word_order,nfix,NEW_sentence_id
1,1,1.0,1,in,245.0,0.04944500504540868,0,2.0,1.0
2,1,1.0,2,ancient,682.0,0.13763874873864784,1,3.0,1.0
3,1,1.0,3,roman,384.0,0.07749747729566095,2,2.0,1.0
4,1,1.0,4,religion,791.0,0.15963673057517658,3,3.0,1.0
5,1,1.0,5,and,,,4,NA,1.0
6,1,1.0,6,"myth,",256.0,0.051664984863773966,5,1.0,1.0
7,1,1.0,7,janus,455.0,0.09182643794147326,6,3.0,1.0
8,1,1.0,8,is,531.0,0.10716448032290615,7,2.0,1.0
9,1,1.0,9,the,,,8,NA,1.0
10,1,1.0,10,god,552.0,0.11140262361251262,9,2.0,1.0
11,1,1.0,11,of,,,10,NA,1.0
12,1,1.0,12,beginnings,723.0,0.14591321897073664,11,3.0,1.0
13,1,1.0,13,and,,,12,NA,1.0
14,1,1.0,14,gates.,336.0,0.06781029263370333,13,2.0,1.0
15,1,2.0,15,he,156.0,0.023769617552948347,14,1.0,2.0
16,1,2.0,16,has,481.0,0.07328965412159073,15,2.0,2.0
17,1,2.0,17,a,,,16,NA,2.0
18,1,2.0,18,double,319.0,0.04860582050891361,17,1.0,2.0
19,1,2.0,19,nature,704.0,0.10726801767484383,18,3.0,2.0
20,1,2.0,20,and,,,19,NA,2.0
21,1,2.0,21,is,1979.0,0.30153893036721013,20,12.0,2.0
22,1,2.0,22,usually,241.0,0.03672101173243943,21,1.0,2.0
23,1,2.0,23,depicted,291.0,0.04433947889684595,22,2.0,2.0
24,1,2.0,24,as,,,23,NA,2.0
25,1,2.0,25,having,236.0,0.03595916501599878,24,1.0,2.0
26,1,2.0,26,two,335.0,0.05104373000152369,25,1.0,2.0
27,1,2.0,27,"faces,",,,26,NA,2.0
28,1,2.0,28,since,272.0,0.04144446137437147,27,1.0,2.0
29,1,2.0,29,he,,,28,NA,2.0
30,1,2.0,30,looks,302.0,0.04601554167301539,29,2.0,2.0
31,1,2.0,31,to,120.0,0.01828432119457565,30,1.0,2.0
32,1,2.0,32,the,548.0,0.08349840012189548,31,2.0,2.0
33,1,2.0,33,future,192.0,0.029254913911321043,32,1.0,2.0
34,1,2.0,34,and,145.0,0.022093554776778913,33,1.0,2.0
35,1,2.0,35,to,,,34,NA,2.0
36,1,2.0,36,the,242.0,0.03687338107572757,35,2.0,2.0
37,1,2.0,37,past.,,,36,NA,2.0
38,1,3.0,38,janus,244.0,0.10400682011935208,37,1.0,3.0
39,1,3.0,39,presided,,,38,NA,3.0
40,1,3.0,40,over,282.0,0.12020460358056266,39,2.0,3.0
41,1,3.0,41,the,,,40,NA,3.0
42,1,3.0,42,beginning,252.0,0.10741687979539642,41,1.0,3.0
43,1,3.0,43,and,376.0,0.16027280477408354,42,2.0,3.0
44,1,3.0,44,ending,,,43,NA,3.0
45,1,3.0,45,of,,,44,NA,3.0
46,1,3.0,46,"conflict,",409.0,0.17433930093776642,45,2.0,3.0
47,1,3.0,47,and,302.0,0.1287297527706735,46,1.0,3.0
48,1,3.0,48,hence,239.0,0.10187553282182438,47,1.0,3.0
49,1,3.0,49,war,157.0,0.06692242114236999,48,1.0,3.0
50,1,3.0,50,and,,,49,NA,3.0
51,1,3.0,51,peace.,85.0,0.036231884057971016,50,1.0,3.0
52,1,4.0,52,the,136.0,0.028422152560083593,51,1.0,4.0
53,1,4.0,53,doors,779.0,0.16280041797283176,52,5.0,4.0
54,1,4.0,54,of,,,53,NA,4.0
55,1,4.0,55,his,458.0,0.09571577847439916,54,2.0,4.0
56,1,4.0,56,temple,360.0,0.07523510971786834,55,2.0,4.0
57,1,4.0,57,were,111.0,0.023197492163009405,56,1.0,4.0
58,1,4.0,58,open,311.0,0.06499477533960292,57,2.0,4.0
59,1,4.0,59,in,158.0,0.033019853709508884,58,1.0,4.0
60,1,4.0,60,times,235.0,0.04911180773249739,59,1.0,4.0
61,1,4.0,61,of,,,60,NA,4.0
62,1,4.0,62,war,,,61,NA,4.0
63,1,4.0,63,and,46.0,0.00961337513061651,62,1.0,4.0
64,1,4.0,64,closed,580.0,0.12121212121212122,63,3.0,4.0
65,1,4.0,65,during,602.0,0.1258098223615465,64,3.0,4.0
66,1,4.0,66,peacetime.,1009.0,0.2108672936259143,65,6.0,4.0
67,1,5.0,67,as,283.0,0.07661072008662696,66,2.0,5.0
68,1,5.0,68,the,411.0,0.11126150514347591,67,2.0,5.0
69,1,5.0,69,god,326.0,0.08825121819166215,68,2.0,5.0
70,1,5.0,70,of,,,69,NA,5.0
71,1,5.0,71,"gates,",222.0,0.06009745533297239,70,1.0,5.0
72,1,5.0,72,he,,,71,NA,5.0
73,1,5.0,73,was,186.0,0.050351922035733625,72,1.0,5.0
74,1,5.0,74,also,137.0,0.037087168381158636,73,1.0,5.0
75,1,5.0,75,associated,470.0,0.12723335138061723,74,3.0,5.0
76,1,5.0,76,with,,,75,NA,5.0
