,text_id,sentence_id,word_id,word,TRT,relFix,word_order,nfix,NEW_sentence_id
1,1,1.0,1,antik,2245.0,0.27468493821118317,0,7.0,1.0
2,1,1.0,2,roma,960.0,0.11745992903462621,1,6.0,1.0
3,1,1.0,3,inanışlarında,960.0,0.11745992903462621,2,5.0,1.0
4,1,1.0,4,ve,214.0,0.026183775847302092,3,1.0,1.0
5,1,1.0,5,"mitlerinde,",962.0,0.11770463722011501,4,5.0,1.0
6,1,1.0,6,janus,310.0,0.03792976875076471,5,2.0,1.0
7,1,1.0,7,başlangıçların,1360.0,0.16640156613238713,6,7.0,1.0
8,1,1.0,8,ve,,,7,NA,1.0
9,1,1.0,9,kapıların,400.0,0.04894163709776092,8,3.0,1.0
10,1,1.0,10,tanrısıdır.,762.0,0.09323381867123455,9,4.0,1.0
11,1,2.0,11,onun,337.0,0.05209460503941877,10,3.0,2.0
12,1,2.0,12,çift,354.0,0.054722522801051166,11,2.0,2.0
13,1,2.0,13,taraflı,393.0,0.06075127531303138,12,3.0,2.0
14,1,2.0,14,bir,254.0,0.03926418302674293,13,2.0,2.0
15,1,2.0,15,doğası,436.0,0.06739836141598392,14,3.0,2.0
16,1,2.0,16,vardır,359.0,0.05549543978976658,15,2.0,2.0
17,1,2.0,17,ve,,,16,NA,2.0
18,1,2.0,18,genellikle,258.0,0.03988251661771526,17,1.0,2.0
19,1,2.0,19,iki,568.0,0.0878033699180708,18,3.0,2.0
20,1,2.0,20,yüzü,590.0,0.09120420466841861,19,3.0,2.0
21,1,2.0,21,var,652.0,0.10078837532848972,20,3.0,2.0
22,1,2.0,22,olarak,416.0,0.06430669346112228,21,4.0,2.0
23,1,2.0,23,"resmedilir,",650.0,0.10047920853300356,22,3.0,2.0
24,1,2.0,24,çünkü,247.0,0.03818209924254135,23,1.0,2.0
25,1,2.0,25,o,,,24,NA,2.0
26,1,2.0,26,geçmişe,470.0,0.07265419693924872,25,2.0,2.0
27,1,2.0,27,ve,,,26,NA,2.0
28,1,2.0,28,geleceğe,485.0,0.07497294790539497,27,2.0,2.0
29,1,2.0,29,bakar.,,,28,NA,2.0
30,1,3.0,30,"janus,",268.0,0.0849714648065948,29,1.0,3.0
31,1,3.0,31,anlaşmazlıkların,568.0,0.18008877615726063,30,3.0,3.0
32,1,3.0,32,başlamasını,320.0,0.10145846544071022,31,1.0,3.0
33,1,3.0,33,ve,246.0,0.07799619530754598,32,1.0,3.0
34,1,3.0,34,bitmesini,149.0,0.04724159797083069,33,1.0,3.0
35,1,3.0,35,kontrol,210.0,0.06658211794546608,34,1.0,3.0
36,1,3.0,36,ederdi,,,35,NA,3.0
37,1,3.0,37,ve,387.0,0.12270133164235891,36,2.0,3.0
38,1,3.0,38,dolayısıyla,256.0,0.08116677235256817,37,1.0,3.0
39,1,3.0,39,savaş,465.0,0.14743183259353201,38,2.0,3.0
40,1,3.0,40,ve,,,39,NA,3.0
41,1,3.0,41,barışı.,285.0,0.09036144578313253,40,1.0,3.0
42,1,4.0,42,onun,,,41,NA,4.0
43,1,4.0,43,tapınağının,663.0,0.3065187239944521,42,3.0,4.0
44,1,4.0,44,kapıları,371.0,0.1715210355987055,43,2.0,4.0
45,1,4.0,45,savaş,254.0,0.11742949607027277,44,1.0,4.0
46,1,4.0,46,zamanında,71.0,0.03282478039759593,45,1.0,4.0
47,1,4.0,47,açık,285.0,0.1317614424410541,46,1.0,4.0
48,1,4.0,48,ve,,,47,NA,4.0
49,1,4.0,49,barış,,,48,NA,4.0
50,1,4.0,50,sırasında,173.0,0.07998150716597319,49,1.0,4.0
51,1,4.0,51,kapalıydı.,346.0,0.15996301433194637,50,2.0,4.0
52,1,5.0,52,kapıların,363.0,0.07213831478537361,51,2.0,5.0
53,1,5.0,53,tanrısı,489.0,0.09717806041335453,52,2.0,5.0
54,1,5.0,54,"olarak,",225.0,0.04471383147853736,53,1.0,5.0
55,1,5.0,55,o,,,54,NA,5.0
56,1,5.0,56,aynı,248.0,0.0492845786963434,55,1.0,5.0
57,1,5.0,57,zamanda,303.0,0.06021462639109698,56,2.0,5.0
58,1,5.0,58,evlerin,205.0,0.040739268680445154,57,1.0,5.0
59,1,5.0,59,kapılarının,708.0,0.14069952305246422,58,4.0,5.0
60,1,5.0,60,giriş,484.0,0.09618441971383147,59,2.0,5.0
61,1,5.0,61,ve,,,60,NA,5.0
62,1,5.0,62,çıkışlarıyla,863.0,0.17150238473767884,61,4.0,5.0
63,1,5.0,63,da,,,62,NA,5.0
64,1,5.0,64,ilişkilendirildi.,1144.0,0.2273449920508744,63,6.0,5.0
65,1,6.0,65,"janus,",1076.0,0.11662692391068719,64,3.0,6.0
66,1,6.0,66,sıklıkla,605.0,0.06557554736613917,65,3.0,6.0
67,1,6.0,67,değişimi,783.0,0.08486884890526772,66,3.0,6.0
68,1,6.0,68,ve,264.0,0.028614784305224367,67,1.0,6.0
69,1,6.0,69,dönüşümü,792.0,0.08584435291567309,68,4.0,6.0
70,1,6.0,70,sembolize,536.0,0.05809668328636462,69,2.0,6.0
71,1,6.0,71,"etti,",509.0,0.0551701712551485,70,2.0,6.0
72,1,6.0,72,örneğin,326.0,0.03533492304357251,71,1.0,6.0
73,1,6.0,73,bir,,,72,NA,6.0
74,1,6.0,74,durumdan,597.0,0.06470843269022328,73,2.0,6.0
75,1,6.0,75,"diğerine,",954.0,0.10340342510296986,74,4.0,6.0
76,1,6.0,76,bir,99.0,0.010730544114459136,75,1.0,6.0
77,1,6.0,77,bakıştan,1082.0,0.11727725991762411,76,4.0,6.0
78,1,6.0,78,"diğerine,",281.0,0.030457402991545632,77,1.0,6.0
79,1,6.0,79,genç,154.0,0.01669195751138088,78,1.0,6.0
