,text_id,sentence_id,word_id,word,TRT,relFix,word_order,nfix,NEW_sentence_id
1,1,1.0,1,янус,57.0,0.008080521689821377,0,1.0,1.0
2,1,1.0,2,—,96.0,0.013609299688120215,1,1.0,1.0
3,1,1.0,3,бог,612.0,0.08675928551176637,2,4.0,1.0
4,1,1.0,4,всех,1219.0,0.17280975333144316,3,5.0,1.0
5,1,1.0,5,начинаний,1376.0,0.19506662886305642,4,7.0,1.0
6,1,1.0,6,и,,,5,NA,1.0
7,1,1.0,7,переходов,1085.0,0.153813439183442,6,5.0,1.0
8,1,1.0,8,в,,,7,NA,1.0
9,1,1.0,9,древнеримской,915.0,0.1297136376523958,8,6.0,1.0
10,1,1.0,10,религии,927.0,0.13141480011341083,9,5.0,1.0
11,1,1.0,11,и,,,10,NA,1.0
12,1,1.0,12,мифологии.,767.0,0.1087326339665438,11,6.0,1.0
13,1,2.0,13,он,,,12,NA,2.0
14,1,2.0,14,имеет,606.0,0.13133940182054615,13,3.0,2.0
15,1,2.0,15,двоякую,527.0,0.1142175986129172,14,3.0,2.0
16,1,2.0,16,"природу,",397.0,0.08604247941048981,15,2.0,2.0
17,1,2.0,17,и,133.0,0.02882531426094495,16,1.0,2.0
18,1,2.0,18,его,553.0,0.11985262245340268,17,3.0,2.0
19,1,2.0,19,обычно,339.0,0.07347204161248375,18,2.0,2.0
20,1,2.0,20,изображают,379.0,0.08214130905938448,19,2.0,2.0
21,1,2.0,21,"двуликим,",549.0,0.11898569570871262,20,3.0,2.0
22,1,2.0,22,так,314.0,0.06805374945817079,21,1.0,2.0
23,1,2.0,23,как,,,22,NA,2.0
24,1,2.0,24,он,268.0,0.05808409189423494,23,1.0,2.0
25,1,2.0,25,смотрит,145.0,0.03142609449501517,24,1.0,2.0
26,1,2.0,26,и,,,25,NA,2.0
27,1,2.0,27,в,,,26,NA,2.0
28,1,2.0,28,"будущее,",182.0,0.03944516688339835,27,1.0,2.0
29,1,2.0,29,и,55.0,0.011920242739488513,28,1.0,2.0
30,1,2.0,30,в,,,29,NA,2.0
31,1,2.0,31,прошлое.,167.0,0.036194191590810575,30,1.0,2.0
32,1,3.0,32,янусу,116.0,0.05067715159458279,31,1.0,3.0
33,1,3.0,33,были,122.0,0.05329838357361293,32,1.0,3.0
34,1,3.0,34,подвластны,355.0,0.15508955875928354,33,2.0,3.0
35,1,3.0,35,начало,247.0,0.10790738313674093,34,1.0,3.0
36,1,3.0,36,и,,,35,NA,3.0
37,1,3.0,37,конец,252.0,0.11009174311926606,36,1.0,3.0
38,1,3.0,38,всякого,261.0,0.11402359108781127,37,1.0,3.0
39,1,3.0,39,"конфликта,",228.0,0.09960681520314547,38,1.0,3.0
40,1,3.0,40,а,,,39,NA,3.0
41,1,3.0,41,значит,258.0,0.1127129750982962,40,1.0,3.0
42,1,3.0,42,—,,,41,NA,3.0
43,1,3.0,43,война,237.0,0.10353866317169069,42,1.0,3.0
44,1,3.0,44,и,,,43,NA,3.0
45,1,3.0,45,мир.,213.0,0.09305373525557012,44,2.0,3.0
46,1,4.0,46,ворота,214.0,0.12700296735905045,45,1.0,4.0
47,1,4.0,47,его,89.0,0.052818991097922846,46,1.0,4.0
48,1,4.0,48,храма,152.0,0.09020771513353115,47,1.0,4.0
49,1,4.0,49,были,124.0,0.07359050445103858,48,1.0,4.0
50,1,4.0,50,открыты,264.0,0.1566765578635015,49,2.0,4.0
51,1,4.0,51,во,,,50,NA,4.0
52,1,4.0,52,время,199.0,0.11810089020771514,51,1.0,4.0
53,1,4.0,53,войны,152.0,0.09020771513353115,52,1.0,4.0
54,1,4.0,54,и,,,53,NA,4.0
55,1,4.0,55,закрыты,181.0,0.10741839762611276,54,1.0,4.0
56,1,4.0,56,в,46.0,0.027299703264094956,55,1.0,4.0
57,1,4.0,57,мирное,264.0,0.1566765578635015,56,2.0,4.0
58,1,4.0,58,время.,,,57,NA,4.0
59,1,5.0,59,януса,230.0,0.12378902045209902,58,1.0,5.0
60,1,5.0,60,как,,,59,NA,5.0
61,1,5.0,61,бога,311.0,0.16738428417653392,60,2.0,5.0
62,1,5.0,62,ворот,196.0,0.1054897739504844,61,1.0,5.0
63,1,5.0,63,также,118.0,0.06350914962325081,62,1.0,5.0
64,1,5.0,64,связывали,355.0,0.19106566200215286,63,2.0,5.0
65,1,5.0,65,с,,,64,NA,5.0
66,1,5.0,66,входом,246.0,0.13240043057050593,65,1.0,5.0
67,1,5.0,67,и,,,66,NA,5.0
68,1,5.0,68,выходом,219.0,0.1178686759956943,67,1.0,5.0
69,1,5.0,69,из,,,68,NA,5.0
