,relFix,text_id,sentence_id,word_id,TRT,nfix,word,word_length
0,0.06926411000868896,11,1.0,1,672.2,3.8666666666666667,dünya,5
1,0.07232202139559167,11,1.0,2,726.0,3.8,doğa,4
2,0.041105215985901875,11,1.0,3,380.0,2.066666666666667,ve,2
3,0.054830313342345824,11,1.0,4,529.8,2.6666666666666665,doğal,5
4,0.0724067102474521,11,1.0,5,730.2666666666667,3.533333333333333,kaynakları,10
5,0.04385247542145094,11,1.0,6,467.8666666666667,2.2,koruma,6
6,0.048069529675986475,11,1.0,7,471.06666666666666,2.6,birliği,7
7,0.08053092757533828,11,1.0,8,801.9333333333333,3.533333333333333,doğanın,7
8,0.06752504981554956,11,1.0,9,677.0666666666667,3.2666666666666666,korunması,9
9,0.005499724468882167,11,1.0,10,84.86666666666666,0.4,ve,2
10,0.042970358660639627,11,1.0,11,424.2,2.0,doğal,5
11,0.07217639772998356,11,1.0,12,747.1333333333333,3.533333333333333,kaynakların,11
12,0.07480841114938751,11,1.0,13,772.5333333333333,3.7333333333333334,sürdürülebilir,14
13,0.046105923180397586,11,1.0,14,444.2,2.6,kullanımı,9
14,0.04830696702536776,11,1.0,15,477.73333333333335,2.066666666666667,alanında,8
15,0.0413165805708673,11,1.0,16,361.26666666666665,1.6666666666666667,çalışan,7
16,0.04803010971939246,11,1.0,17,420.53333333333336,1.8,uluslararası,12
17,0.014038617066064348,11,1.0,18,116.86666666666666,0.5333333333333333,bir,3
18,0.05684055696071125,11,1.0,19,527.3333333333334,2.3333333333333335,kuruluştur.,11
19,0.05949661393937085,11,2.0,20,266.2,1.3333333333333333,veri,4
20,0.08166419332514675,11,2.0,21,469.6,2.533333333333333,toplama,7
21,0.038378555387852724,11,2.0,22,182.4,0.8,ve,2
22,0.09379382235476703,11,2.0,23,510.93333333333334,2.2666666666666666,"analiz,",7
23,0.10958713141996015,11,2.0,24,623.2666666666667,3.0,"araştırma,",10
24,0.0631827911926946,11,2.0,25,349.46666666666664,1.6666666666666667,saha,4
25,0.09460919979313866,11,2.0,26,524.3333333333334,2.533333333333333,"projeleri,",10
26,0.0803446068314045,11,2.0,27,416.53333333333336,2.0,savunma,7
27,0.016576340517602414,11,2.0,28,92.46666666666667,0.4666666666666667,ve,2
28,0.062301794923000274,11,2.0,29,318.53333333333336,1.4,eğitim,6
29,0.10400954232149583,11,2.0,30,505.93333333333334,2.7333333333333334,alanlarında,11
30,0.0833525943534885,11,2.0,31,413.1333333333333,2.066666666666667,faaliyet,8
31,0.11270281364007723,11,2.0,32,586.4,2.8,göstermektedir.,15
32,0.055590682893559305,11,3.0,33,444.6,2.066666666666667,misyonu,7
33,0.07887126062204317,11,3.0,34,682.6666666666666,3.2,"""dünyadaki",10
34,0.07512143077003038,11,3.0,35,626.6666666666666,2.8666666666666667,toplumları,10
35,0.049901373274068336,11,3.0,36,397.93333333333334,1.7333333333333334,doğayı,6
36,0.0573080807134333,11,3.0,37,479.3333333333333,2.3333333333333335,korumak,7
37,0.016885088743625397,11,3.0,38,147.73333333333332,0.8,için,4
38,0.054833027570385544,11,3.0,39,475.8,2.2666666666666666,"etkilemek,",10
39,0.01810464021014306,11,3.0,40,150.26666666666668,0.8666666666666667,teşvik,6
40,0.03554138846699713,11,3.0,41,267.53333333333336,1.2,etmek,5
41,0.015989864349478335,11,3.0,42,134.86666666666667,0.8666666666666667,ve,2
42,0.061753730867468,11,3.0,43,436.53333333333336,2.2666666666666666,yardımcı,8
43,0.03785686074645072,11,3.0,44,304.46666666666664,1.5333333333333334,olmak,5
44,0.011176658516891492,11,3.0,45,112.46666666666667,0.6666666666666666,ve,2
45,0.042842625503254315,11,3.0,46,368.26666666666665,1.5333333333333334,doğal,5
46,0.032334082611673226,11,3.0,47,265.8,1.2666666666666666,kaynak,6
47,0.0721037152997769,11,3.0,48,630.4,3.0,kullanımının,12
48,0.03079219542684781,11,3.0,49,284.26666666666665,1.0666666666666667,adil,4
49,0.018492319311155993,11,3.0,50,129.06666666666666,0.6666666666666666,ve,2
50,0.04778912810839321,11,3.0,51,393.3333333333333,1.8,ekolojik,8
51,0.02492174961410127,11,3.0,52,212.06666666666666,1.1333333333333333,olarak,6
52,0.0657740995482505,11,3.0,53,522.8666666666667,2.6,sürdürülebilir,14
53,0.03394056538747668,11,3.0,54,295.53333333333336,1.3333333333333333,olmasını,8
54,0.025062506724461656,11,3.0,55,195.66666666666666,1.2,"sağlamak""",9
