"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_os","subject_screen_width","subject_screen_height","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_name","webgazer_data","webgazer_targets","correct_answer","question_text"
"3383","
              <div class=""left-align"">
                <img src=""https://designguide.ku.dk/download/co-branding/ku_logo_uk_v.png"" alt=""KU Logo"" class=""ku-logo"">
                <h1>Welcome to <b>ES</b> Dev!</h1>
                <p>This mode is designed for the development of the experiment.</p>
                <p>When each experiment loads, an image is saved.</p>
                <p>The idea is then to save these images for the oficial experiment. At the final screen a file can be downloaded with the target locations.</p>
                <ul>Ribeiro, Tiago - Research Assistant - <a href = ""mailto: tiri@di.ku.dk"">tiri@di.ku.dk</a></ul>
                <p>Project Leaders:</p>
                <ul>Søgaard, Anders - Professor - <a href = ""mailto: soegaard@di.ku.dk"">soegaard@di.ku.dk</a></ul>
                <ul>Hollenstein, Nora - Assistant Professor - <a href = ""mailto: nora.hollenstein@hum.ku.dk"">nora.hollenstein@hum.ku.dk</a></ul>
              </div>
              ","0","html-button-response","0","3384","0.0-0.0","Win32","1280","720","","","","","","","","","","","","","","","",""
"","","","browser-check","1","5803","0.0-1.0","Win32","1280","720","1280","720","true","firefox","106.0.0","false","Windows 10","true","144.58","true","true","","","","",""
"1495","
<p class=""webgaze-experiment-compact"" id=""paragraph"">La patente de un vehículo es una placa de metal o plástico fijada al vehículo con el propósito de identificación oficial. Todos los países requieren patentes para vehículos como autos, camiones y motocicletas. Su requerimiento para otros vehículos como <span id=""meco_para_12_qa_2"">bicicletas, botes o tractores puede variar por jurisdicción</span>. El identificador de registro es <span id=""meco_para_12_qa_3"">una serie de letras o números</span> que identifican únicamente al dueño de un vehículo dentro de la región del registro del vehículo. En algunos países, el identificador es único en todo el país, mientras que, en otros, es único dentro de un estado o provincia. <span id=""meco_para_12_qa_0"">Francia fue el primer país en introducir la patente</span>, a fines del siglo diecinueve. Las patentes de principios de siglo veinte variaban en tamaño y forma de una jurisdicción a otra, de manera que, si una persona se mudaba, se necesitaba hacer nuevos agujeros en el auto para sostener la nueva patente. <span id=""meco_para_12_qa_1"">La estandarización de patentes llegó a fines de los años cincuenta</span>, cuando los fabricantes de automóviles llegaron a un acuerdo con los distintos gobiernos y organizaciones internacionales.</p>"," ","html-keyboard-response","2","7299","0.0-2.0","Win32","1280","720","","","","","","","","","","","","meco_para_12","[]","{""#paragraph"":{""x"":50,""y"":58.899993896484375,""width"":1180,""height"":625.2000122070312,""top"":58.899993896484375,""right"":1230,""bottom"":684.1000061035156,""left"":50},""#meco_para_12_qa_0"":{""x"":70,""y"":377.3999938964844,""width"":1085.8333740234375,""height"":71.80000305175781,""top"":377.3999938964844,""right"":1155.8333740234375,""bottom"":449.1999969482422,""left"":70},""#meco_para_12_qa_1"":{""x"":70,""y"":544.5999755859375,""width"":1090.2833251953125,""height"":71.79998779296875,""top"":544.5999755859375,""right"":1160.2833251953125,""bottom"":616.3999633789062,""left"":70},""#meco_para_12_qa_2"":{""x"":158.0833282470703,""y"":210.1999969482422,""width"":754.0833740234375,""height"":30,""top"":210.1999969482422,""right"":912.1667022705078,""bottom"":240.1999969482422,""left"":158.0833282470703},""#meco_para_12_qa_3"":{""x"":233.64999389648438,""y"":252,""width"":431.41668701171875,""height"":30,""top"":252,""right"":665.0666809082031,""bottom"":282,""left"":233.64999389648438}}","",""
"1606","<p class=""webgaze-experiment"" id=""question"">Todo registro nacional de vehículos incluye tanto a vehículos de calle como a botes. ","0","html-button-response","3","8906","0.0-3.0","Win32","1280","720","","","","","","","","","","","","meco_para_12_qa_2","[]","{""#question"":{""x"":50,""y"":249.3000030517578,""width"":1180,""height"":184,""top"":249.3000030517578,""right"":1230,""bottom"":433.3000030517578,""left"":50}}","False",""
"187941","
<p class=""webgaze-experiment"" id=""paragraph"">En la mayoría de los países, el dispensario está sujeto a <span id=""a_Pharmacy_2_qa_0"">legislación farmacéutica</span>; con requisitos para <span id=""a_Pharmacy_2_qa_4"">condiciones de almacenamiento, textos obligatorios, material, etc.</span>, especificados en la legislación. Aunque antes los farmacéuticos permanecían <span id=""a_Pharmacy_2_qa_1"">dentro del dispensario que componía/distribuía los medicamentos</span>, ha habido una tendencia creciente hacia el uso de técnicos farmacéuticos capacitados, mientras que el farmacéutico pasa más tiempo comunicándose con los pacientes. Los técnicos farmacéuticos ahora dependen más de la <span id=""a_Pharmacy_2_qa_2"">automatización</span> para ayudarles en su nuevo papel de tratar con <span id=""a_Pharmacy_2_qa_3"">las recetas de los pacientes y sus problemas de seguridad</span>.</p>"," ","html-keyboard-response","4","196850","0.0-4.0","Win32","1280","720","","","","","","","","","","","","a_Pharmacy_2","[]","{""#paragraph"":{""x"":50,""y"":28.5,""width"":1180,""height"":688,""top"":28.5,""right"":1230,""bottom"":716.5,""left"":50},""#a_Pharmacy_2_qa_0"":{""x"":70,""y"":68,""width"":1013.7000122070312,""height"":105,""top"":68,""right"":1083.7000122070312,""bottom"":173,""left"":70},""#a_Pharmacy_2_qa_1"":{""x"":70,""y"":284,""width"":1064.9166259765625,""height"":105,""top"":284,""right"":1134.9166259765625,""bottom"":389,""left"":70},""#a_Pharmacy_2_qa_2"":{""x"":258.25,""y"":572,""width"":172.5,""height"":33,""top"":572,""right"":430.75,""bottom"":605,""left"":258.25},""#a_Pharmacy_2_qa_3"":{""x"":70,""y"":644,""width"":870.0499877929688,""height"":33,""top"":644,""right"":940.0499877929688,""bottom"":677,""left"":70},""#a_Pharmacy_2_qa_4"":{""x"":70,""y"":140,""width"":997.2333374023438,""height"":105,""top"":140,""right"":1067.2333374023438,""bottom"":245,""left"":70}}","",""
"1161","","{""Q0"":""1""}","survey-text","5","198013","0.0-5.0","Win32","1280","720","","","","","","","","","","","","a_Pharmacy_2_qa_4","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","condiciones de almacenamiento, textos obligatorios, material, etc.","¿Qué exige la legislación farmacéutica?"
"390","
<p class=""webgaze-experiment"" id=""paragraph""><span id=""a_JacksonvilleFlorida_0_qa_0"">Jacksonville</span> es la ciudad más grande por población del estado de Florida y la ciudad más grande por área en los Estados Unidos contiguos. Es la sede del <span id=""a_JacksonvilleFlorida_0_qa_3"">Condado de Duval</span>, con el cual el gobierno de la ciudad se consolidó en <span id=""a_JacksonvilleFlorida_0_qa_4"">1968</span>. La consolidación le otorgó a Jacksonville su gran tamaño y colocó a la mayoría de su población metropolitana dentro de los límites de la ciudad; con una población estimada de 853 382 habitantes en 2014, es la ciudad más poblada de Florida y el sureste, y la <span id=""a_JacksonvilleFlorida_0_qa_2"">12.ª</span> más poblada de Estados Unidos. Jacksonville es la principal ciudad del área metropolitana de Jacksonville, con una población de <span id=""a_JacksonvilleFlorida_0_qa_1"">1 345 596</span> en 2010.</p>"," ","html-keyboard-response","6","198404","0.0-6.0","Win32","1280","720","","","","","","","","","","","","a_JacksonvilleFlorida_0","[]","{""#paragraph"":{""x"":50,""y"":28.5,""width"":1180,""height"":688,""top"":28.5,""right"":1230,""bottom"":716.5,""left"":50},""#a_JacksonvilleFlorida_0_qa_0"":{""x"":70,""y"":68,""width"":128.14999389648438,""height"":33,""top"":68,""right"":198.14999389648438,""bottom"":101,""left"":70},""#a_JacksonvilleFlorida_0_qa_1"":{""x"":641.433349609375,""y"":644,""width"":158.48333740234375,""height"":33,""top"":644,""right"":799.9166870117188,""bottom"":677,""left"":641.433349609375},""#a_JacksonvilleFlorida_0_qa_2"":{""x"":959.36669921875,""y"":500,""width"":42.19999694824219,""height"":33,""top"":500,""right"":1001.5666961669922,""bottom"":533,""left"":959.36669921875},""#a_JacksonvilleFlorida_0_qa_3"":{""x"":219.78334045410156,""y"":212,""width"":255.54998779296875,""height"":33,""top"":212,""right"":475.3333282470703,""bottom"":245,""left"":219.78334045410156},""#a_JacksonvilleFlorida_0_qa_4"":{""x"":268.433349609375,""y"":284,""width"":54.866668701171875,""height"":33,""top"":284,""right"":323.3000183105469,""bottom"":317,""left"":268.433349609375}}","",""
"1119","","{""Q0"":"" 1""}","survey-text","7","199526","0.0-7.0","Win32","1280","720","","","","","","","","","","","","a_JacksonvilleFlorida_0_qa_2","[]","{""#question"":{""x"":50,""y"":251.6999969482422,""width"":1180,""height"":184,""top"":251.6999969482422,""right"":1230,""bottom"":435.6999969482422,""left"":50}}","12.ª","Teniendo en cuenta solo la población, ¿cuál es la clasificación de Jacksonville en Estados Unidos?"
"696","
<p class=""webgaze-experiment"" id=""paragraph"">Sin embargo, debido a las diferentes declaraciones que realizaba, sus opiniones religiosas siguen siendo <span id=""a_NikolaTesla_4_qa_1"">confusas</span>. Por ejemplo, en su artículo <span id=""a_NikolaTesla_4_qa_0"">"" Una máquina para acabar con la <span id=""a_NikolaTesla_4_qa_2"">guerra</span>""</span>, publicado en 1937, Tesla declaraba lo siguiente:</p>"," ","html-keyboard-response","8","200223","0.0-8.0","Win32","1280","720","","","","","","","","","","","","a_NikolaTesla_4","[]","{""#paragraph"":{""x"":50,""y"":208.5,""width"":1180,""height"":328,""top"":208.5,""right"":1230,""bottom"":536.5,""left"":50},""#a_NikolaTesla_4_qa_0"":{""x"":70,""y"":320,""width"":1065.4666748046875,""height"":105,""top"":320,""right"":1135.4666748046875,""bottom"":425,""left"":70},""#a_NikolaTesla_4_qa_1"":{""x"":558.4000244140625,""y"":320,""width"":99.63334655761719,""height"":33,""top"":320,""right"":658.0333709716797,""bottom"":353,""left"":558.4000244140625},""#a_NikolaTesla_4_qa_2"":{""x"":589.2333374023438,""y"":392,""width"":74.19999694824219,""height"":33,""top"":392,""right"":663.4333343505859,""bottom"":425,""left"":589.2333374023438}}","",""
"1239","","{""Q0"":""1""}","survey-text","9","201465","0.0-9.0","Win32","1280","720","","","","","","","","","","","","a_NikolaTesla_4_qa_0","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}"," Una máquina para acabar con la guerra","¿Qué artículo fue publicado en 1937?"
