"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_os","subject_screen_width","subject_screen_height","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_name","webgazer_data","webgazer_targets","correct_answer","question_text"
"770","
                  <div class=""left-align"">
                    <img src=""https://designguide.ku.dk/download/co-branding/ku_logo_uk_v.png"" alt=""KU Logo"" class=""ku-logo"">
                    <h1>Welcome <b>EN</b> Dev!</h1>
                    <p>This mode is designed for the development of the experiment.</p>
                    <p>When each experiment loads, an image is saved.</p>
                    <p>The idea is then to save these images for the oficial experiment. At the final screen a file can be downloaded with the target locations.</p>
                    <ul>Ribeiro, Tiago - Research Assistant - <a href = ""mailto: tiri@di.ku.dk"">tiri@di.ku.dk</a></ul>
                    <p>Project Leaders:</p>
                    <ul>Søgaard, Anders - Professor - <a href = ""mailto: soegaard@di.ku.dk"">soegaard@di.ku.dk</a></ul>
                    <ul>Hollenstein, Nora - Assistant Professor - <a href = ""mailto: nora.hollenstein@hum.ku.dk"">nora.hollenstein@hum.ku.dk</a></ul>
                  </div>
                  ","0","html-button-response","0","774","0.0-0.0","Win32","1280","720","","","","","","","","","","","","","","","",""
"","","","browser-check","1","3201","0.0-1.0","Win32","1280","720","1280","720","true","firefox","105.0.0","false","Windows 10","true","145.63","true","true","","","","",""
"825","
    <p class=""webgaze-experiment-compact"" id=""paragraph"">Wine tasting is the sensory examination and evaluation of wine. While the practice of wine tasting is as ancient as its production, a more formalized methodology has slowly become established from the late middle ages onwards. Modern, professional wine tasters use a constantly evolving specialized terminology which is used to describe the range of perceived flavors, aromas and general characteristics of a wine. In recent years, <span id=""meco_para_7_qa_0"">results challenging the reliability of wine tasting <span id=""meco_para_7_qa_1"">in both experts</span> and consumers have surfaced</span>. For example, studies showed that people expect more expensive wine to have more desirable characteristics than less expensive wine: When tasters are given wine that they are falsely told is expensive they virtually always report it as tasting better than the very same wine when they are told that it is inexpensive. Other studies show that tasters' judgment can be prejudiced by knowing details of a wine, such as geographic origin, reputation, or other considerations. <span id=""meco_para_7_qa_2"">Objective wine tasting therefore requires the wine to be served blind</span> – that is, without the taster having seen the label or bottle shape. Blind tasting may also involve serving the wine from a <span id=""meco_para_7_qa_3"">black wine glass to mask the color of the wine</span>.</p>"," ","html-keyboard-response","2","4027","0.0-2.0","Win32","1280","720","","","","","","","","","","","","meco_para_7","[]","{""#paragraph"":{""x"":50,""y"":22,""width"":1180,""height"":708.7999877929688,""top"":22,""right"":1230,""bottom"":730.7999877929688,""left"":50},""#meco_para_7_qa_0"":{""x"":70,""y"":256.8999938964844,""width"":1131.0333251953125,""height"":71.80000305175781,""top"":256.8999938964844,""right"":1201.0333251953125,""bottom"":328.6999969482422,""left"":70},""#meco_para_7_qa_1"":{""x"":170.11666870117188,""y"":298.70001220703125,""width"":205.5333251953125,""height"":30,""top"":298.70001220703125,""right"":375.6499938964844,""bottom"":328.70001220703125,""left"":170.11666870117188},""#meco_para_7_qa_2"":{""x"":70,""y"":549.5,""width"":1086.2333984375,""height"":71.80000305175781,""top"":549.5,""right"":1156.2333984375,""bottom"":621.3000030517578,""left"":70},""#meco_para_7_qa_3"":{""x"":70,""y"":674.9000244140625,""width"":692.6500244140625,""height"":30,""top"":674.9000244140625,""right"":762.6500244140625,""bottom"":704.9000244140625,""left"":70}}","",""
"630","<p class=""webgaze-experiment"" id=""question"">Are experienced wine tasters less prejudiced towards wine than a lay person? ","0","html-button-response","3","4658","0.0-3.0","Win32","1280","720","","","","","","","","","","","","meco_para_7_qa_1","[]","{""#question"":{""x"":50.100006103515625,""y"":285.29998779296875,""width"":1179.800048828125,""height"":112,""top"":285.29998779296875,""right"":1229.9000549316406,""bottom"":397.29998779296875,""left"":50.100006103515625}}","False",""
"628","
<p class=""webgaze-experiment"" id=""paragraph"">Through combining the definition of <span id=""a_Force_3_qa_0"">electric current</span> as the time rate of change of electric charge, a rule of vector multiplication called <span id=""a_Force_3_qa_2"">Lorentz's Law</span> describes the force on a charge moving in a magnetic field. The connection between electricity and magnetism allows for the description of a <span id=""a_Force_3_qa_1"">unified electromagnetic force</span> that acts on a charge. This force can be written as a sum of the <span id=""a_Force_3_qa_3"">electrostatic force</span> (due to the electric field) and the magnetic force (due to the magnetic field). Fully stated, this is the law:</p>"," ","html-keyboard-response","4","5287","0.0-4.0","Win32","1280","720","","","","","","","","","","","","a_Force_3","[]","{""#paragraph"":{""x"":50,""y"":100.5,""width"":1180,""height"":544,""top"":100.5,""right"":1230,""bottom"":644.5,""left"":50},""#a_Force_3_qa_0"":{""x"":604.3499755859375,""y"":140,""width"":194.29998779296875,""height"":33,""top"":140,""right"":798.6499633789062,""bottom"":173,""left"":604.3499755859375},""#a_Force_3_qa_1"":{""x"":70,""y"":356,""width"":1062.2833251953125,""height"":105,""top"":356,""right"":1132.2833251953125,""bottom"":461,""left"":70},""#a_Force_3_qa_2"":{""x"":1016.0333251953125,""y"":212,""width"":177.18331909179688,""height"":33,""top"":212,""right"":1193.2166442871094,""bottom"":245,""left"":1016.0333251953125},""#a_Force_3_qa_3"":{""x"":315.8833312988281,""y"":500,""width"":225.3000030517578,""height"":33,""top"":500,""right"":541.1833343505859,""bottom"":533,""left"":315.8833312988281}}","",""
"786","","{""Q0"":"" 1""}","survey-text","5","6074","0.0-5.0","Win32","1280","720","","","","","","","","","","","","a_Force_3_qa_3","[]","{""#question"":{""x"":109.96665954589844,""y"":287.70001220703125,""width"":1060.050048828125,""height"":112,""top"":287.70001220703125,""right"":1170.0167083740234,""bottom"":399.70001220703125,""left"":109.96665954589844}}","electrostatic force","Whatare the electrostatic and magnetic force awritten as the sum of?"
"322","
<p class=""webgaze-experiment"" id=""paragraph""><span id=""a_Geology_4_qa_0"">James Hutton</span> is often viewed as the first modern geologist. In 1785 he presented a paper entitled <span id=""a_Geology_4_qa_1"">Theory of the Earth</span> to the Royal Society of Edinburgh. In his paper, he explained his theory that the <span id=""a_Geology_4_qa_3"">Earth must be much older than had previously been supposed</span> in order to allow enough time for mountains to be eroded and for sediments to form new rocks at the bottom of the sea, which in turn were raised up to become dry land. Hutton published a two-volume version of his ideas in <span id=""a_Geology_4_qa_2"">1795</span> (Vol. 1, Vol. 2).</p>"," ","html-keyboard-response","6","6398","0.0-6.0","Win32","1280","720","","","","","","","","","","","","a_Geology_4","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_Geology_4_qa_0"":{""x"":70,""y"":104,""width"":176.81666564941406,""height"":33,""top"":104,""right"":246.81666564941406,""bottom"":137,""left"":70},""#a_Geology_4_qa_1"":{""x"":474.20001220703125,""y"":176,""width"":290.3833312988281,""height"":33,""top"":176,""right"":764.5833435058594,""bottom"":209,""left"":474.20001220703125},""#a_Geology_4_qa_2"":{""x"":988.5999755859375,""y"":536,""width"":54.86665344238281,""height"":33,""top"":536,""right"":1043.4666290283203,""bottom"":569,""left"":988.5999755859375},""#a_Geology_4_qa_3"":{""x"":70,""y"":248,""width"":1091.9666748046875,""height"":105,""top"":248,""right"":1161.9666748046875,""bottom"":353,""left"":70}}","",""
"505","","{""Q0"":""1""}","survey-text","7","6906","0.0-7.0","Win32","1280","720","","","","","","","","","","","","a_Geology_4_qa_3","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","Earth must be much older than had previously been supposed","What was the main idea of James Hutton's paper?"
"694","
<p class=""webgaze-experiment"" id=""paragraph"">In past times, corporal punishment (spanking or paddling or caning or strapping or birching the student in order to cause <span id=""a_Teacher_0_qa_4"">physical pain</span>) was <span id=""a_Teacher_0_qa_0"">one of the most common</span> forms of school discipline throughout much of the world. <span id=""a_Teacher_0_qa_1"">Most Western countries</span>, and some others, have now banned it, but it remains lawful in the <span id=""a_Teacher_0_qa_2"">United States</span> following a <span id=""a_Teacher_0_qa_3"">US Supreme Court</span> decision in 1977 which held that paddling did not violate the US Constitution.</p>"," ","html-keyboard-response","8","7600","0.0-8.0","Win32","1280","720","","","","","","","","","","","","a_Teacher_0","[]","{""#paragraph"":{""x"":50,""y"":100.5,""width"":1180,""height"":544,""top"":100.5,""right"":1230,""bottom"":644.5,""left"":50},""#a_Teacher_0_qa_0"":{""x"":70,""y"":212,""width"":1121.0166015625,""height"":105,""top"":212,""right"":1191.0166015625,""bottom"":317,""left"":70},""#a_Teacher_0_qa_1"":{""x"":171.13333129882812,""y"":356,""width"":316.83331298828125,""height"":33,""top"":356,""right"":487.9666442871094,""bottom"":389,""left"":171.13333129882812},""#a_Teacher_0_qa_2"":{""x"":456.23333740234375,""y"":428,""width"":174.75,""height"":33,""top"":428,""right"":630.9833374023438,""bottom"":461,""left"":456.23333740234375},""#a_Teacher_0_qa_3"":{""x"":839.5,""y"":428,""width"":257.33331298828125,""height"":33,""top"":428,""right"":1096.8333129882812,""bottom"":461,""left"":839.5},""#a_Teacher_0_qa_4"":{""x"":865.61669921875,""y"":212,""width"":169.84999084472656,""height"":33,""top"":212,""right"":1035.4666900634766,""bottom"":245,""left"":865.61669921875}}","",""
"936","","{""Q0"":""1""}","survey-text","9","8540","0.0-9.0","Win32","1280","720","","","","","","","","","","","","a_Teacher_0_qa_4","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","physical pain","What does corporal punishment cause a student?"
