,text,word,counter,x,y,width,height
0,a_Chloroplast_1_1280_720,These,0,70,149,65,18
1,a_Chloroplast_1_1280_720,"chloroplasts,",0,169,149,139,24
2,a_Chloroplast_1_1280_720,which,0,342,149,63,18
3,a_Chloroplast_1_1280_720,can,0,439,154,37,13
4,a_Chloroplast_1_1280_720,be,0,511,149,25,18
5,a_Chloroplast_1_1280_720,traced,0,569,149,69,18
6,a_Chloroplast_1_1280_720,back,0,673,149,50,18
7,a_Chloroplast_1_1280_720,directly,0,756,149,81,24
8,a_Chloroplast_1_1280_720,to,0,869,151,21,16
9,a_Chloroplast_1_1280_720,a,0,923,154,11,13
10,a_Chloroplast_1_1280_720,cyanobacterial,0,968,149,160,24
11,a_Chloroplast_1_1280_720,"ancestor,",0,71,223,101,19
12,a_Chloroplast_1_1280_720,are,0,206,226,34,13
13,a_Chloroplast_1_1280_720,known,0,274,221,72,18
14,a_Chloroplast_1_1280_720,as_,0,380,226,23,13
15,a_Chloroplast_1_1280_720,primary,0,437,221,86,24
16,a_Chloroplast_1_1280_720,plastids,0,556,221,83,24
17,a_Chloroplast_1_1280_720,"(""plastid""",0,672,221,99,24
18,a_Chloroplast_1_1280_720,in,0,806,221,17,18
19,a_Chloroplast_1_1280_720,this,0,856,221,40,18
20,a_Chloroplast_1_1280_720,context,0,929,223,82,16
21,a_Chloroplast_1_1280_720,means,0,1045,226,72,13
22,a_Chloroplast_1_1280_720,almost,0,71,293,75,18
23,a_Chloroplast_1_1280_720,the,0,178,293,35,18
24,a_Chloroplast_1_1280_720,same,0,246,298,59,13
25,a_Chloroplast_1_1280_720,thing,0,338,293,56,24
26,a_Chloroplast_1_1280_720,as_,1,426,298,23,13
27,a_Chloroplast_1_1280_720,chloroplast).,0,482,293,136,24
28,a_Chloroplast_1_1280_720,All,0,651,293,25,18
29,a_Chloroplast_1_1280_720,primary,1,711,294,86,23
30,a_Chloroplast_1_1280_720,chloroplasts,1,830,293,134,24
31,a_Chloroplast_1_1280_720,belong,0,998,293,74,24
32,a_Chloroplast_1_1280_720,to,1,1105,295,21,16
33,a_Chloroplast_1_1280_720,one,0,1159,298,41,13
34,a_Chloroplast_1_1280_720,of,0,71,365,22,18
35,a_Chloroplast_1_1280_720,three,0,124,365,59,18
36,a_Chloroplast_1_1280_720,chloroplast,0,216,365,124,24
37,a_Chloroplast_1_1280_720,lineages—the,0,373,365,150,24
38,a_Chloroplast_1_1280_720,glaucophyte,0,555,365,135,24
39,a_Chloroplast_1_1280_720,chloroplast,1,724,365,123,24
40,a_Chloroplast_1_1280_720,"lineage,",0,881,365,82,24
41,a_Chloroplast_1_1280_720,the,1,997,365,35,18
42,a_Chloroplast_1_1280_720,"rhodophyte,",0,1066,365,134,24
43,a_Chloroplast_1_1280_720,or,0,71,442,23,13
44,a_Chloroplast_1_1280_720,red,0,127,437,35,18
45,a_Chloroplast_1_1280_720,algal,0,196,437,49,24
46,a_Chloroplast_1_1280_720,chloroplast,2,279,437,123,24
47,a_Chloroplast_1_1280_720,"lineage,",1,436,437,83,24
48,a_Chloroplast_1_1280_720,or,1,553,442,22,13
49,a_Chloroplast_1_1280_720,the,2,608,437,35,18
