,text,word,counter,x,y,width,height
0,a_Chloroplast_1_1280_720,Estos,0,72,150,56,17
1,a_Chloroplast_1_1280_720,"cloroplastos,",0,162,149,139,24
2,a_Chloroplast_1_1280_720,que,0,335,154,41,19
3,a_Chloroplast_1_1280_720,se,0,409,154,23,13
4,a_Chloroplast_1_1280_720,remontan,0,466,151,108,16
5,a_Chloroplast_1_1280_720,directamente,0,608,149,148,18
6,a_Chloroplast_1_1280_720,a,0,789,154,11,13
7,a_Chloroplast_1_1280_720,un,0,834,154,26,13
8,a_Chloroplast_1_1280_720, ancestro_,0,894,151,95,16
9,a_Chloroplast_1_1280_720,"cianobacteriano,",0,1023,149,183,21
10,a_Chloroplast_1_1280_720,se,1,71,226,23,13
11,a_Chloroplast_1_1280_720,conocen,0,127,226,92,13
12,a_Chloroplast_1_1280_720,como,0,253,226,60,13
13,a_Chloroplast_1_1280_720,pplastidios,0,348,221,104,24
14,a_Chloroplast_1_1280_720,primarios,0,486,221,105,24
15,a_Chloroplast_1_1280_720,"(""plastido""",0,624,220,113,25
16,a_Chloroplast_1_1280_720,en,0,771,226,25,13
17,a_Chloroplast_1_1280_720,este,0,830,223,45,16
18,a_Chloroplast_1_1280_720,contexto,0,909,223,95,16
19,a_Chloroplast_1_1280_720,significa,0,1038,221,87,24
20,a_Chloroplast_1_1280_720,casi,0,1159,221,40,18
21,a_Chloroplast_1_1280_720,lo,0,72,293,17,18
22,a_Chloroplast_1_1280_720,mismo,0,124,294,73,17
23,a_Chloroplast_1_1280_720,que,1,230,298,41,19
24,a_Chloroplast_1_1280_720,cloroplasto).,0,305,293,135,24
25,a_Chloroplast_1_1280_720,Todos,0,473,293,67,18
26,a_Chloroplast_1_1280_720,los,0,574,293,29,18
27,a_Chloroplast_1_1280_720, cloroplastos,0,637,293,134,24
28,a_Chloroplast_1_1280_720,primarios,1,805,293,105,24
29,a_Chloroplast_1_1280_720,pertenecen,0,944,295,124,22
30,a_Chloroplast_1_1280_720,a,1,1102,298,11,13
31,a_Chloroplast_1_1280_720,uno,0,1148,298,40,13
32,a_Chloroplast_1_1280_720,de,0,71,365,26,18
33,a_Chloroplast_1_1280_720,tres,0,130,367,42,16
34,a_Chloroplast_1_1280_720,linajes,0,206,365,68,24
35,a_Chloroplast_1_1280_720,de,1,307,365,26,18
36,a_Chloroplast_1_1280_720,cloroplastos:,0,367,365,140,24
37,a_Chloroplast_1_1280_720,el,0,541,365,16,18
38,a_Chloroplast_1_1280_720,linaje,0,592,365,57,24
39,a_Chloroplast_1_1280_720,de,2,682,365,26,18
40,a_Chloroplast_1_1280_720,cloroplastos,1,742,365,134,24
41,a_Chloroplast_1_1280_720,de,3,909,365,26,18
42,a_Chloroplast_1_1280_720,"glaucofito,",0,968,365,114,24
43,a_Chloroplast_1_1280_720,el,1,1116,365,17,18
44,a_Chloroplast_1_1280_720,rodofito,0,72,436,87,19
45,a_Chloroplast_1_1280_720,o,0,193,442,12,13
46,a_Chloroplast_1_1280_720,linaje,1,239,437,57,24
