"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_os","subject_screen_width","subject_screen_height","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_name","webgazer_data","webgazer_targets","correct_answer","question_text"
"872","
              <div class=""left-align"">
                <img src=""https://designguide.ku.dk/download/co-branding/ku_logo_uk_v.png"" alt=""KU Logo"" class=""ku-logo"">
                <h1>Welcome to <b>ES</b> Dev!</h1>
                <p>This mode is designed for the development of the experiment.</p>
                <p>When each experiment loads, an image is saved.</p>
                <p>The idea is then to save these images for the oficial experiment. At the final screen a file can be downloaded with the target locations.</p>
                <ul>Ribeiro, Tiago - Research Assistant - <a href = ""mailto: tiri@di.ku.dk"">tiri@di.ku.dk</a></ul>
                <p>Project Leaders:</p>
                <ul>Søgaard, Anders - Professor - <a href = ""mailto: soegaard@di.ku.dk"">soegaard@di.ku.dk</a></ul>
                <ul>Hollenstein, Nora - Assistant Professor - <a href = ""mailto: nora.hollenstein@hum.ku.dk"">nora.hollenstein@hum.ku.dk</a></ul>
              </div>
              ","0","html-button-response","0","875","0.0-0.0","Win32","1280","720","","","","","","","","","","","","","","","",""
"","","","browser-check","1","3289","0.0-1.0","Win32","1280","720","1280","720","true","firefox","106.0.0","false","Windows 10","true","146.34","true","true","","","","",""
"952","
<p class=""webgaze-experiment-compact"" id=""paragraph"">La patente de un vehículo es una placa de metal o plástico fijada al vehículo con el propósito de identificación oficial. Todos los países requieren patentes para vehículos como autos, camiones y motocicletas. Su requerimiento para otros vehículos como <span id=""meco_para_12_qa_2"">bicicletas, botes o tractores puede variar por jurisdicción</span>. El identificador de registro es <span id=""meco_para_12_qa_3"">una serie de letras o números</span> que identifican únicamente al dueño de un vehículo dentro de la región del registro del vehículo. En algunos países, el identificador es único en todo el país, mientras que, en otros, es único dentro de un estado o provincia. <span id=""meco_para_12_qa_0"">Francia fue el primer país en introducir la patente</span>, a fines del siglo diecinueve. Las patentes de principios de siglo veinte variaban en tamaño y forma de una jurisdicción a otra, de manera que, si una persona se mudaba, se necesitaba hacer nuevos agujeros en el auto para sostener la nueva patente. <span id=""meco_para_12_qa_1"">La estandarización de patentes llegó a fines de los años cincuenta</span>, cuando los fabricantes de automóviles llegaron a un acuerdo con los distintos gobiernos y organizaciones internacionales.</p>"," ","html-keyboard-response","2","4240","0.0-2.0","Win32","1280","720","","","","","","","","","","","","meco_para_12","[]","{""#paragraph"":{""x"":50,""y"":58.899993896484375,""width"":1180,""height"":625.2000122070312,""top"":58.899993896484375,""right"":1230,""bottom"":684.1000061035156,""left"":50},""#meco_para_12_qa_0"":{""x"":70,""y"":377.3999938964844,""width"":1085.8333740234375,""height"":71.80000305175781,""top"":377.3999938964844,""right"":1155.8333740234375,""bottom"":449.1999969482422,""left"":70},""#meco_para_12_qa_1"":{""x"":70,""y"":544.5999755859375,""width"":1090.2833251953125,""height"":71.79998779296875,""top"":544.5999755859375,""right"":1160.2833251953125,""bottom"":616.3999633789062,""left"":70},""#meco_para_12_qa_2"":{""x"":158.0833282470703,""y"":210.1999969482422,""width"":754.0833740234375,""height"":30,""top"":210.1999969482422,""right"":912.1667022705078,""bottom"":240.1999969482422,""left"":158.0833282470703},""#meco_para_12_qa_3"":{""x"":233.64999389648438,""y"":252,""width"":431.41668701171875,""height"":30,""top"":252,""right"":665.0666809082031,""bottom"":282,""left"":233.64999389648438}}","",""
"813","<p class=""webgaze-experiment"" id=""question"">Todo registro nacional de vehículos incluye tanto a vehículos de calle como a botes. ","0","html-button-response","3","5052","0.0-3.0","Win32","1280","720","","","","","","","","","","","","meco_para_12_qa_2","[]","{""#question"":{""x"":50,""y"":249.3000030517578,""width"":1180,""height"":184,""top"":249.3000030517578,""right"":1230,""bottom"":433.3000030517578,""left"":50}}","False",""
"408","
<p class=""webgaze-experiment"" id=""paragraph"">La reanudación de la guerra religiosa en la década de 1620 provocó la abolición de los privilegios políticos y militares de los hugonotes tras su derrota. Conservaron las disposiciones religiosas del Edicto de Nantes hasta el reinado de <span id=""a_Huguenot_0_qa_2"">Luis XIV</span>, que progresivamente aumentó su persecución hasta que declaró el <span id=""a_Huguenot_0_qa_0"">Edicto de Fontainebleau</span> (<span id=""a_Huguenot_0_qa_1"">1685</span>), que abolió todo reconocimiento legal del protestantismo en Francia, y obligó a los hugonotes a convertirse. Aunque casi tres cuartas partes de ellos fueron asesinados o sometidos, aproximadamente <span id=""a_Huguenot_0_qa_3"">500 000</span> hugonotes habían huido de Francia a principios del siglo XVIII [se necesita una cita].</p>"," ","html-keyboard-response","4","5463","0.0-4.0","Win32","1280","720","","","","","","","","","","","","a_Huguenot_0","[]","{""#paragraph"":{""x"":50,""y"":28.5,""width"":1180,""height"":688,""top"":28.5,""right"":1230,""bottom"":716.5,""left"":50},""#a_Huguenot_0_qa_0"":{""x"":235.3333282470703,""y"":356,""width"":319.16668701171875,""height"":33,""top"":356,""right"":554.5000152587891,""bottom"":389,""left"":235.3333282470703},""#a_Huguenot_0_qa_1"":{""x"":592.816650390625,""y"":356,""width"":54.866668701171875,""height"":33,""top"":356,""right"":647.6833190917969,""bottom"":389,""left"":592.816650390625},""#a_Huguenot_0_qa_2"":{""x"":247.1666717529297,""y"":284,""width"":110.86666870117188,""height"":33,""top"":284,""right"":358.03334045410156,""bottom"":317,""left"":247.1666717529297},""#a_Huguenot_0_qa_3"":{""x"":308.1499938964844,""y"":572,""width"":113.53334045410156,""height"":33,""top"":572,""right"":421.68333435058594,""bottom"":605,""left"":308.1499938964844}}","",""
"567","","{""Q0"":""1""}","survey-text","5","6033","0.0-5.0","Win32","1280","720","","","","","","","","","","","","a_Huguenot_0_qa_2","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","Luis XIV","¿Qué clase de francés emitió esta declaración?"
"311","
<p class=""webgaze-experiment"" id=""paragraph"">Algunas de las escuelas más antiguas de Sudáfrica son escuelas eclesiásticas privadas que fueron establecidas por misioneros a principios del siglo <span id=""a_Privateschool_2_qa_4"">XIX</span>. El sector privado ha crecido desde entonces. Después de la abolición del apartheid, las leyes que rigen la educación privada en Sudáfrica cambiaron significativamente. La <span id=""a_Privateschool_2_qa_0"">Ley de Escuelas Sudafricanas</span> de <span id=""a_Privateschool_2_qa_1"">1996</span> reconoce dos categorías de escuelas: escuelas ""públicas"" (controladas por el estado) e ""<span id=""a_Privateschool_2_qa_2"">independientes</span>"" (que incluyen <span id=""a_Privateschool_2_qa_3"">escuelas privadas tradicionales</span> y escuelas que son administradas de forma privada [se necesitan aclaraciones].)</p>"," ","html-keyboard-response","6","6345","0.0-6.0","Win32","1280","720","","","","","","","","","","","","a_Privateschool_2","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_Privateschool_2_qa_0"":{""x"":367.29998779296875,""y"":392,""width"":399.3666687011719,""height"":33,""top"":392,""right"":766.6666564941406,""bottom"":425,""left"":367.29998779296875},""#a_Privateschool_2_qa_1"":{""x"":857.2999877929688,""y"":392,""width"":54.866668701171875,""height"":33,""top"":392,""right"":912.1666564941406,""bottom"":425,""left"":857.2999877929688},""#a_Privateschool_2_qa_2"":{""x"":79.56666564941406,""y"":536,""width"":174.25,""height"":33,""top"":536,""right"":253.81666564941406,""bottom"":569,""left"":79.56666564941406},""#a_Privateschool_2_qa_3"":{""x"":500.33331298828125,""y"":536,""width"":396.73333740234375,""height"":33,""top"":536,""right"":897.066650390625,""bottom"":569,""left"":500.33331298828125},""#a_Privateschool_2_qa_4"":{""x"":1104.933349609375,""y"":176,""width"":34.43333435058594,""height"":33,""top"":176,""right"":1139.366683959961,""bottom"":209,""left"":1104.933349609375}}","",""
"560","","{""Q0"":""1""}","survey-text","7","6908","0.0-7.0","Win32","1280","720","","","","","","","","","","","","a_Privateschool_2_qa_0","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","Ley de Escuelas Sudafricanas","¿Qué ley sudafricana reconoce dos tipos de escuelas?"
"790","
<p class=""webgaze-experiment"" id=""paragraph"">Estos cloroplastos, que se remontan directamente a un ancestro cianobacteriano, se conocen como plastidios primarios (""plástido"" en este contexto significa casi lo mismo que <span id=""a_Chloroplast_1_qa_0"">cloroplasto</span>). Todos los cloroplastos primarios pertenecen a uno de <span id=""a_Chloroplast_1_qa_1"">tres linajes de cloroplastos</span>: el linaje de cloroplastos de glaucofito, el rodófito o <span id=""a_Chloroplast_1_qa_2"">linaje de cloroplastos de algas rojas</span> o el cloroplástida o <span id=""a_Chloroplast_1_qa_3"">linaje de cloroplastos verdes</span>. Los dos segundos son los más grandes, y <span id=""a_Chloroplast_1_qa_4"">el linaje de cloroplasto verde</span> es el que contiene las plantas terrestres.</p>"," ","html-keyboard-response","8","7700","0.0-8.0","Win32","1280","720","","","","","","","","","","","","a_Chloroplast_1","[]","{""#paragraph"":{""x"":50,""y"":100.5,""width"":1180,""height"":544,""top"":100.5,""right"":1230,""bottom"":644.5,""left"":50},""#a_Chloroplast_1_qa_0"":{""x"":303.45001220703125,""y"":284,""width"":124.75,""height"":33,""top"":284,""right"":428.20001220703125,""bottom"":317,""left"":303.45001220703125},""#a_Chloroplast_1_qa_1"":{""x"":129.39999389648438,""y"":356,""width"":372.5,""height"":33,""top"":356,""right"":501.8999938964844,""bottom"":389,""left"":129.39999389648438},""#a_Chloroplast_1_qa_2"":{""x"":237.38333129882812,""y"":428,""width"":520.7000122070312,""height"":33,""top"":428,""right"":758.0833435058594,""bottom"":461,""left"":237.38333129882812},""#a_Chloroplast_1_qa_3"":{""x"":70,""y"":428,""width"":1096.800048828125,""height"":105,""top"":428,""right"":1166.800048828125,""bottom"":533,""left"":70},""#a_Chloroplast_1_qa_4"":{""x"":70,""y"":500,""width"":1114.7333984375,""height"":105,""top"":500,""right"":1184.7333984375,""bottom"":605,""left"":70}}","",""
"535","","{""Q0"":""1""}","survey-text","9","8238","0.0-9.0","Win32","1280","720","","","","","","","","","","","","a_Chloroplast_1_qa_4","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","el linaje de cloroplasto verde","¿Qué linaje incluye plantas terrestres?"
