,text,word,counter,x,y,width,height
0,a_Apolloprogram_4_1280_720,Con,0,71,78,41,17
1,a_Apolloprogram_4_1280_720,un,0,147,82,26,13
2,a_Apolloprogram_4_1280_720,presupuesto,0,208,79,138,22
3,a_Apolloprogram_4_1280_720,de,0,380,77,26,18
4,a_Apolloprogram_4_1280_720,230,0,439,78,39,17
5,a_Apolloprogram_4_1280_720,000,0,512,78,39,17
6,a_Apolloprogram_4_1280_720,"$,",0,584,77,17,21
7,a_Apolloprogram_4_1280_720,los,0,636,77,29,18
8,a_Apolloprogram_4_1280_720,datos,0,698,77,61,18
9,a_Apolloprogram_4_1280_720,de,1,792,77,26,18
10,a_Apolloprogram_4_1280_720,_,0,826,72,4,34
11,a_Apolloprogram_4_1280_720,transmisi6n,0,851,76,130,19
12,a_Apolloprogram_4_1280_720,lunar,0,1016,77,57,18
13,a_Apolloprogram_4_1280_720,originales,0,71,149,106,24
14,a_Apolloprogram_4_1280_720,que,0,211,154,40,19
15,a_Apolloprogram_4_1280_720,sobrevivieron,0,285,149,149,18
16,a_Apolloprogram_4_1280_720,del,0,469,149,31,18
17,a_Apolloprogram_4_1280_720,Apolo,0,533,149,63,24
18,a_Apolloprogram_4_1280_720,11,0,631,150,20,17
19,a_Apolloprogram_4_1280_720,fueron,0,688,149,73,18
20,a_Apolloprogram_4_1280_720,compilados,0,795,149,127,24
21,a_Apolloprogram_4_1280_720,por,0,956,154,37,19
22,a_Apolloprogram_4_1280_720,Nafzger,0,1026,149,85,24
23,a_Apolloprogram_4_1280_720,y,0,1143,154,11,19
24,a_Apolloprogram_4_1280_720,asignados,0,71,221,110,24
25,a_Apolloprogram_4_1280_720,a,0,215,226,10,13
26,a_Apolloprogram_4_1280_720,Lowry,0,260,222,66,23
27,a_Apolloprogram_4_1280_720,Digital,0,359,221,66,24
28,a_Apolloprogram_4_1280_720,para,0,461,226,47,19
29,a_Apolloprogram_4_1280_720,su,0,542,226,23,13
30,a_Apolloprogram_4_1280_720, restauracidn.,0,600,220,144,19
31,a_Apolloprogram_4_1280_720,El,0,779,221,16,18
32,a_Apolloprogram_4_1280_720,video,0,828,220,59,19
33,a_Apolloprogram_4_1280_720,se,0,921,226,23,13
34,a_Apolloprogram_4_1280_720,proceso,0,978,220,86,25
35,a_Apolloprogram_4_1280_720,para,1,1099,226,47,19
36,a_Apolloprogram_4_1280_720,eliminar,0,71,293,90,18
37,a_Apolloprogram_4_1280_720,el,1,194,293,17,18
38,a_Apolloprogram_4_1280_720,ruido,0,246,293,56,18
39,a_Apolloprogram_4_1280_720,aleatorio,0,336,293,97,18
40,a_Apolloprogram_4_1280_720,y,1,466,298,11,19
41,a_Apolloprogram_4_1280_720,la,0,511,293,15,18
42,a_Apolloprogram_4_1280_720,vibracién,0,559,292,101,19
43,a_Apolloprogram_4_1280_720,de,2,694,293,26,18
44,a_Apolloprogram_4_1280_720,la,1,754,293,16,18
45,a_Apolloprogram_4_1280_720,camara,0,804,292,81,19
46,a_Apolloprogram_4_1280_720,sin,0,919,293,29,18
47,a_Apolloprogram_4_1280_720,destruir,0,983,293,87,18
48,a_Apolloprogram_4_1280_720,la,2,1103,293,16,18
49,a_Apolloprogram_4_1280_720,legitimidad,0,72,365,120,24
50,a_Apolloprogram_4_1280_720,histdrica.,0,227,364,99,19
51,a_Apolloprogram_4_1280_720,Las,0,361,366,34,17
52,a_Apolloprogram_4_1280_720,imagenes,0,429,364,105,25
53,a_Apolloprogram_4_1280_720,eran,0,568,370,48,13
54,a_Apolloprogram_4_1280_720,de,3,650,365,26,18
55,a_Apolloprogram_4_1280_720,cintas,0,710,366,63,17
56,a_Apolloprogram_4_1280_720,de,4,806,365,26,18
57,a_Apolloprogram_4_1280_720,"Australia,",0,865,365,103,21
58,a_Apolloprogram_4_1280_720,del,1,1002,365,31,18
59,a_Apolloprogram_4_1280_720,archivo,0,1067,365,80,18
60,a_Apolloprogram_4_1280_720,de,5,1180,365,26,18
61,a_Apolloprogram_4_1280_720,CBS,0,71,438,42,17
62,a_Apolloprogram_4_1280_720,"News,",0,147,438,64,20
63,a_Apolloprogram_4_1280_720,y,2,244,442,12,19
64,a_Apolloprogram_4_1280_720,de_,0,288,437,26,18
65,a_Apolloprogram_4_1280_720,grabaciones,0,347,437,134,24
66,a_Apolloprogram_4_1280_720,de,6,515,437,26,18
67,a_Apolloprogram_4_1280_720,cinescopio,0,574,437,116,24
68,a_Apolloprogram_4_1280_720,hechas,0,725,437,76,18
69,a_Apolloprogram_4_1280_720,en,0,834,442,25,13
70,a_Apolloprogram_4_1280_720,el,2,894,437,16,18
71,a_Apolloprogram_4_1280_720,Centro,0,945,438,73,17
72,a_Apolloprogram_4_1280_720,Espacial,0,1053,437,86,24
73,a_Apolloprogram_4_1280_720,Johnson.,0,68,509,98,23
74,a_Apolloprogram_4_1280_720,El,3,201,509,15,18
75,a_Apolloprogram_4_1280_720,video,1,249,508,59,19
76,a_Apolloprogram_4_1280_720,"restaurado,",0,343,509,126,21
77,a_Apolloprogram_4_1280_720,que,1,503,514,41,19
78,a_Apolloprogram_4_1280_720,permanece,0,578,514,124,19
79,a_Apolloprogram_4_1280_720,en,1,735,514,25,13
80,a_Apolloprogram_4_1280_720,blanco,0,795,509,72,18
81,a_Apolloprogram_4_1280_720,y,3,900,514,11,19
82,a_Apolloprogram_4_1280_720,_,1,916,504,6,33
83,a_Apolloprogram_4_1280_720,"negro,",0,945,514,68,19
84,a_Apolloprogram_4_1280_720,contiene,0,1047,509,94,18
85,a_Apolloprogram_4_1280_720,mejoras_,0,72,581,88,24
86,a_Apolloprogram_4_1280_720,digitales,0,193,581,91,24
87,a_Apolloprogram_4_1280_720,conservadoras,0,317,581,162,18
88,a_Apolloprogram_4_1280_720,y,4,512,586,11,19
89,a_Apolloprogram_4_1280_720,no,0,557,586,26,13
90,a_Apolloprogram_4_1280_720, incluye,0,617,581,76,24
91,a_Apolloprogram_4_1280_720,mejoras,0,727,581,88,24
92,a_Apolloprogram_4_1280_720,en,2,848,586,25,13
93,a_Apolloprogram_4_1280_720,la,3,908,581,16,18
94,a_Apolloprogram_4_1280_720,_,2,932,577,3,32
95,a_Apolloprogram_4_1280_720,calidad,0,958,581,77,18
96,a_Apolloprogram_4_1280_720,del,2,1069,581,31,18
97,a_Apolloprogram_4_1280_720,sonido.,0,71,653,79,18
98,a_FresnoCalifornia_3_1280_720,A,0,70,78,15,17
99,a_FresnoCalifornia_3_1280_720,Fresno,0,119,78,72,17
100,a_FresnoCalifornia_3_1280_720,se,0,225,82,23,13
101,a_FresnoCalifornia_3_1280_720,puede,0,282,77,68,24
102,a_FresnoCalifornia_3_1280_720,acceder,0,383,77,87,18
103,a_FresnoCalifornia_3_1280_720,por,0,503,82,37,19
104,a_FresnoCalifornia_3_1280_720,la,0,573,77,16,18
105,a_FresnoCalifornia_3_1280_720,carretera,0,623,79,101,16
106,a_FresnoCalifornia_3_1280_720,estatal,0,758,77,71,18
107,a_FresnoCalifornia_3_1280_720,"99,",0,864,78,30,20
108,a_FresnoCalifornia_3_1280_720,la_,0,929,77,16,18
109,a_FresnoCalifornia_3_1280_720,principal,0,980,77,93,24
110,a_FresnoCalifornia_3_1280_720,autopista,0,71,149,102,24
111,a_FresnoCalifornia_3_1280_720,norte/sur,0,208,150,104,17
112,a_FresnoCalifornia_3_1280_720,que,0,344,154,41,19
113,a_FresnoCalifornia_3_1280_720,conecta,0,419,151,84,16
114,a_FresnoCalifornia_3_1280_720,los,0,538,149,29,18
115,a_FresnoCalifornia_3_1280_720,principales,0,601,149,119,24
116,a_FresnoCalifornia_3_1280_720,centros,0,754,151,81,16
117,a_FresnoCalifornia_3_1280_720,de,0,869,149,26,18
118,a_FresnoCalifornia_3_1280_720,_,0,903,144,3,33
119,a_FresnoCalifornia_3_1280_720,poblacidn,0,929,148,106,25
120,a_FresnoCalifornia_3_1280_720,del,0,1069,149,31,18
121,a_FresnoCalifornia_3_1280_720,Valle,0,1134,149,52,18
122,a_FresnoCalifornia_3_1280_720,Central,0,71,221,78,18
123,a_FresnoCalifornia_3_1280_720,de,1,183,221,26,18
124,a_FresnoCalifornia_3_1280_720,California.,0,243,221,110,18
125,a_FresnoCalifornia_3_1280_720,La,1,388,222,22,17
126,a_FresnoCalifornia_3_1280_720,carretera,1,444,223,101,16
127,a_FresnoCalifornia_3_1280_720,estatal,1,579,221,72,18
128,a_FresnoCalifornia_3_1280_720,"168,",0,686,222,43,20
129,a_FresnoCalifornia_3_1280_720,la,2,764,221,16,18
130,a_FresnoCalifornia_3_1280_720,autopista,1,814,221,102,24
131,a_FresnoCalifornia_3_1280_720,"Sierra,",0,950,221,69,21
132,a_FresnoCalifornia_3_1280_720,se,1,1054,226,22,13
133,a_FresnoCalifornia_3_1280_720, dirige,0,1110,221,61,24
134,a_FresnoCalifornia_3_1280_720,al,0,71,293,16,18
135,a_FresnoCalifornia_3_1280_720,este,0,122,295,44,16
136,a_FresnoCalifornia_3_1280_720,hacia,0,201,293,55,18
137,a_FresnoCalifornia_3_1280_720,la,3,291,293,16,18
138,a_FresnoCalifornia_3_1280_720,ciudad,0,341,293,72,18
139,a_FresnoCalifornia_3_1280_720,de,2,447,293,26,18
140,a_FresnoCalifornia_3_1280_720,Clovis,0,507,293,62,18
141,a_FresnoCalifornia_3_1280_720,y,0,602,298,11,19
142,a_FresnoCalifornia_3_1280_720,Huntington,0,647,293,123,24
143,a_FresnoCalifornia_3_1280_720,Lake.,0,805,293,55,18
144,a_FresnoCalifornia_3_1280_720,La,4,895,294,22,17
145,a_FresnoCalifornia_3_1280_720,carretera,2,951,295,100,16
146,a_FresnoCalifornia_3_1280_720,estatal,2,1085,293,72,18
147,a_FresnoCalifornia_3_1280_720,41,0,70,366,22,17
148,a_FresnoCalifornia_3_1280_720,(autopista,0,130,365,109,24
149,a_FresnoCalifornia_3_1280_720,Yosemite,0,272,366,102,17
150,a_FresnoCalifornia_3_1280_720,Freeway/autopista,0,409,366,203,23
151,a_FresnoCalifornia_3_1280_720,Eisenhower),0,647,365,134,22
152,a_FresnoCalifornia_3_1280_720,llega,0,815,365,48,24
153,a_FresnoCalifornia_3_1280_720,a,1,897,370,11,13
154,a_FresnoCalifornia_3_1280_720,Fresno,1,943,366,73,17
155,a_FresnoCalifornia_3_1280_720,desde,0,1049,365,66,18
156,a_FresnoCalifornia_3_1280_720,Atascadero,0,70,437,124,18
157,a_FresnoCalifornia_3_1280_720,en,0,228,442,25,13
158,a_FresnoCalifornia_3_1280_720,el,0,288,437,16,18
159,a_FresnoCalifornia_3_1280_720,"sur,",0,338,442,40,16
160,a_FresnoCalifornia_3_1280_720,y,1,411,442,11,19
161,a_FresnoCalifornia_3_1280_720,luego,0,456,437,58,24
162,a_FresnoCalifornia_3_1280_720,se,2,548,442,23,13
163,a_FresnoCalifornia_3_1280_720,dirige,0,604,437,61,24
164,a_FresnoCalifornia_3_1280_720,al,1,698,437,17,18
165,a_FresnoCalifornia_3_1280_720,norte,0,750,439,58,16
166,a_FresnoCalifornia_3_1280_720,hacia,1,842,437,55,18
167,a_FresnoCalifornia_3_1280_720,Yosemite.,1,931,437,107,18
168,a_FresnoCalifornia_3_1280_720,La,5,1073,438,22,17
169,a_FresnoCalifornia_3_1280_720,carretera,3,71,511,100,16
170,a_FresnoCalifornia_3_1280_720,estatal,3,205,509,72,18
171,a_FresnoCalifornia_3_1280_720,180,0,313,510,37,17
172,a_FresnoCalifornia_3_1280_720,(autopista,1,384,509,109,24
173,a_FresnoCalifornia_3_1280_720,de,3,527,509,26,18
174,a_FresnoCalifornia_3_1280_720,Kings,0,588,509,56,24
175,a_FresnoCalifornia_3_1280_720,Canyon),0,678,510,89,23
176,a_FresnoCalifornia_3_1280_720,viene,0,800,509,58,18
177,a_FresnoCalifornia_3_1280_720,desde,1,891,509,66,18
178,a_FresnoCalifornia_3_1280_720,el,1,990,509,17,18
179,a_FresnoCalifornia_3_1280_720,oeste,0,1041,511,59,16
180,a_FresnoCalifornia_3_1280_720,a,2,1134,514,10,13
181,a_FresnoCalifornia_3_1280_720,través,0,71,580,67,19
182,a_FresnoCalifornia_3_1280_720,de,4,171,581,26,18
183,a_FresnoCalifornia_3_1280_720,"Mendota,",0,231,581,103,21
184,a_FresnoCalifornia_3_1280_720,y,2,368,586,11,19
185,a_FresnoCalifornia_3_1280_720,desde,2,412,581,65,18
186,a_FresnoCalifornia_3_1280_720,el,2,511,581,16,18
187,a_FresnoCalifornia_3_1280_720,este,1,562,583,44,16
188,a_FresnoCalifornia_3_1280_720,en,1,640,586,25,13
189,a_FresnoCalifornia_3_1280_720,el,3,699,581,17,18
190,a_FresnoCalifornia_3_1280_720,Parque,0,751,582,77,23
191,a_FresnoCalifornia_3_1280_720,Nacional,0,863,581,93,18
192,a_FresnoCalifornia_3_1280_720,Kings,1,991,582,57,23
193,a_FresnoCalifornia_3_1280_720,Canyon,0,1082,582,81,23
194,a_FresnoCalifornia_3_1280_720,en,2,71,658,25,13
195,a_FresnoCalifornia_3_1280_720,direccidn,0,131,652,99,19
196,a_FresnoCalifornia_3_1280_720,a,3,264,658,11,13
197,a_FresnoCalifornia_3_1280_720,la,6,309,653,16,18
198,a_FresnoCalifornia_3_1280_720,ciudad,1,359,653,72,18
199,a_FresnoCalifornia_3_1280_720,de_,0,465,653,26,18
200,a_FresnoCalifornia_3_1280_720,Reedley.,0,526,653,90,24
201,a_FresnoCalifornia_3_qa_2_1280_720,éCual,0,20,47,57,24
202,a_FresnoCalifornia_3_qa_2_1280_720,es,0,112,53,22,13
