"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_os","subject_screen_width","subject_screen_height","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_name","webgazer_data","webgazer_targets","correct_answer","question_text"
"26686","
              <div class=""left-align"">
                <img src=""https://designguide.ku.dk/download/co-branding/ku_logo_uk_v.png"" alt=""KU Logo"" class=""ku-logo"">
                <h1>Welcome to <b>ES</b> Dev!</h1>
                <p>This mode is designed for the development of the experiment.</p>
                <p>When each experiment loads, an image is saved.</p>
                <p>The idea is then to save these images for the oficial experiment. At the final screen a file can be downloaded with the target locations.</p>
                <ul>Ribeiro, Tiago - Research Assistant - <a href = ""mailto: tiri@di.ku.dk"">tiri@di.ku.dk</a></ul>
                <p>Project Leaders:</p>
                <ul>Søgaard, Anders - Professor - <a href = ""mailto: soegaard@di.ku.dk"">soegaard@di.ku.dk</a></ul>
                <ul>Hollenstein, Nora - Assistant Professor - <a href = ""mailto: nora.hollenstein@hum.ku.dk"">nora.hollenstein@hum.ku.dk</a></ul>
              </div>
              ","0","html-button-response","0","26688","0.0-0.0","Win32","1280","720","","","","","","","","","","","","","","","",""
"","","","browser-check","1","29104","0.0-1.0","Win32","1280","720","1280","720","true","firefox","106.0.0","false","Windows 10","true","145.99","true","true","","","","",""
"1425","
<p class=""webgaze-experiment-compact"" id=""paragraph"">La patente de un vehículo es una placa de metal o plástico fijada al vehículo con el propósito de identificación oficial. Todos los países requieren patentes para vehículos como autos, camiones y motocicletas. Su requerimiento para otros vehículos como <span id=""meco_para_12_qa_2"">bicicletas, botes o tractores puede variar por jurisdicción</span>. El identificador de registro es <span id=""meco_para_12_qa_3"">una serie de letras o números</span> que identifican únicamente al dueño de un vehículo dentro de la región del registro del vehículo. En algunos países, el identificador es único en todo el país, mientras que, en otros, es único dentro de un estado o provincia. <span id=""meco_para_12_qa_0"">Francia fue el primer país en introducir la patente</span>, a fines del siglo diecinueve. Las patentes de principios de siglo veinte variaban en tamaño y forma de una jurisdicción a otra, de manera que, si una persona se mudaba, se necesitaba hacer nuevos agujeros en el auto para sostener la nueva patente. <span id=""meco_para_12_qa_1"">La estandarización de patentes llegó a fines de los años cincuenta</span>, cuando los fabricantes de automóviles llegaron a un acuerdo con los distintos gobiernos y organizaciones internacionales.</p>"," ","html-keyboard-response","2","30530","0.0-2.0","Win32","1280","720","","","","","","","","","","","","meco_para_12","[]","{""#paragraph"":{""x"":50,""y"":58.899993896484375,""width"":1180,""height"":625.2000122070312,""top"":58.899993896484375,""right"":1230,""bottom"":684.1000061035156,""left"":50},""#meco_para_12_qa_0"":{""x"":70,""y"":377.3999938964844,""width"":1085.8333740234375,""height"":71.80000305175781,""top"":377.3999938964844,""right"":1155.8333740234375,""bottom"":449.1999969482422,""left"":70},""#meco_para_12_qa_1"":{""x"":70,""y"":544.5999755859375,""width"":1090.2833251953125,""height"":71.79998779296875,""top"":544.5999755859375,""right"":1160.2833251953125,""bottom"":616.3999633789062,""left"":70},""#meco_para_12_qa_2"":{""x"":158.0833282470703,""y"":210.1999969482422,""width"":754.0833740234375,""height"":30,""top"":210.1999969482422,""right"":912.1667022705078,""bottom"":240.1999969482422,""left"":158.0833282470703},""#meco_para_12_qa_3"":{""x"":233.64999389648438,""y"":252,""width"":431.41668701171875,""height"":30,""top"":252,""right"":665.0666809082031,""bottom"":282,""left"":233.64999389648438}}","",""
"967","<p class=""webgaze-experiment"" id=""question"">El identificador de la matrícula del vehículo puede estar compuesto por letras, dígitos y símbolos. ","0","html-button-response","3","31498","0.0-3.0","Win32","1280","720","","","","","","","","","","","","meco_para_12_qa_3","[]","{""#question"":{""x"":50,""y"":249.3000030517578,""width"":1180,""height"":184,""top"":249.3000030517578,""right"":1230,""bottom"":433.3000030517578,""left"":50}}","False",""
"1250","
<p class=""webgaze-experiment"" id=""paragraph"">Entre Bingen y Bonn, el <span id=""a_Rhine_0_qa_0""><span id=""a_Rhine_0_qa_4"">Rin Medio</span></span> fluye a través de la <span id=""a_Rhine_0_qa_1""><span id=""a_Rhine_0_qa_5"">garganta del Rin</span></span>, una formación que creó la <span id=""a_Rhine_0_qa_2"">erosión</span>. La tasa de erosión igualó el levantamiento en la región, de tal manera que el río quedó en su nivel original mientras las tierras circundantes se elevaban. La garganta es bastante profunda y es el tramo del río que se conoce por sus muchos <span id=""a_Rhine_0_qa_6"">castillos y viñedos</span>. Es Patrimonio de la Humanidad de la UNESCO (2002) y conocido como ""<span id=""a_Rhine_0_qa_3""><span id=""a_Rhine_0_qa_7"">el Rin Romántico</span></span>"", con más de 40 castillos y fortalezas de la Edad Media y muchos pueblos pintorescos y encantadores.</p>"," ","html-keyboard-response","4","32748","0.0-4.0","Win32","1280","720","","","","","","","","","","","","a_Rhine_0","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_Rhine_0_qa_0"":{""x"":460.73333740234375,""y"":104,""width"":137.0833282470703,""height"":33,""top"":104,""right"":597.8166656494141,""bottom"":137,""left"":460.73333740234375},""#a_Rhine_0_qa_1"":{""x"":969.066650390625,""y"":104,""width"":231.4499969482422,""height"":33,""top"":104,""right"":1200.5166473388672,""bottom"":137,""left"":969.066650390625},""#a_Rhine_0_qa_2"":{""x"":495.0333251953125,""y"":176,""width"":84.38333129882812,""height"":33,""top"":176,""right"":579.4166564941406,""bottom"":209,""left"":495.0333251953125},""#a_Rhine_0_qa_3"":{""x"":173.38333129882812,""y"":536,""width"":237.68333435058594,""height"":33,""top"":536,""right"":411.06666564941406,""bottom"":569,""left"":173.38333129882812},""#a_Rhine_0_qa_4"":{""x"":460.73333740234375,""y"":104,""width"":137.0833282470703,""height"":33,""top"":104,""right"":597.8166656494141,""bottom"":137,""left"":460.73333740234375},""#a_Rhine_0_qa_5"":{""x"":969.066650390625,""y"":104,""width"":231.4499969482422,""height"":33,""top"":104,""right"":1200.5166473388672,""bottom"":137,""left"":969.066650390625},""#a_Rhine_0_qa_6"":{""x"":70,""y"":392,""width"":1102.1500244140625,""height"":105,""top"":392,""right"":1172.1500244140625,""bottom"":497,""left"":70},""#a_Rhine_0_qa_7"":{""x"":173.38333129882812,""y"":536,""width"":237.68333435058594,""height"":33,""top"":536,""right"":411.06666564941406,""bottom"":569,""left"":173.38333129882812}}","",""
"1439","","{""Q0"":""1""}","survey-text","5","34190","0.0-5.0","Win32","1280","720","","","","","","","","","","","","a_Rhine_0_qa_6","[]","{""#question"":{""x"":203.64999389648438,""y"":287.70001220703125,""width"":872.7000122070312,""height"":112,""top"":287.70001220703125,""right"":1076.3500061035156,""bottom"":399.70001220703125,""left"":203.64999389648438}}","castillos y viñedos","¿Por qué es conocida la garganta del Rin?"
"1208","
<p class=""webgaze-experiment"" id=""paragraph"">El calor necesario para hervir el agua y suministrar el vapor puede derivarse de varias fuentes, generalmente de <span id=""a_Steamengine_0_qa_0"">la quema de materiales combustibles</span> con un suministro adecuado de aire en un espacio cerrado (llamado de varias maneras: <span id=""a_Steamengine_0_qa_1"">cámara de combustión</span>, chimenea...). En algunos casos la fuente de calor es un reactor nuclear, energía geotérmica, <span id=""a_Steamengine_0_qa_2"">energía solar</span> o calor residual de un motor de combustión interna o proceso industrial. En el caso de modelos o motores de vapor de juguete, la fuente de calor puede ser un calentador <span id=""a_Steamengine_0_qa_3"">eléctrico</span>.</p>"," ","html-keyboard-response","6","35401","0.0-6.0","Win32","1280","720","","","","","","","","","","","","a_Steamengine_0","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_Steamengine_0_qa_0"":{""x"":70,""y"":176,""width"":998.3333129882812,""height"":105,""top"":176,""right"":1068.3333129882812,""bottom"":281,""left"":70},""#a_Steamengine_0_qa_1"":{""x"":490.91668701171875,""y"":320,""width"":306.9166564941406,""height"":33,""top"":320,""right"":797.8333435058594,""bottom"":353,""left"":490.91668701171875},""#a_Steamengine_0_qa_2"":{""x"":70,""y"":392,""width"":1106.566650390625,""height"":105,""top"":392,""right"":1176.566650390625,""bottom"":497,""left"":70},""#a_Steamengine_0_qa_3"":{""x"":700.0999755859375,""y"":608,""width"":94.89999389648438,""height"":33,""top"":608,""right"":794.9999694824219,""bottom"":641,""left"":700.0999755859375}}","",""
"1565","","{""Q0"":""1""}","survey-text","7","36970","0.0-7.0","Win32","1280","720","","","","","","","","","","","","a_Steamengine_0_qa_3","[]","{""#question"":{""x"":50,""y"":251.6999969482422,""width"":1180,""height"":184,""top"":251.6999969482422,""right"":1230,""bottom"":435.6999969482422,""left"":50}}","eléctrico","¿Qué tipo de elemento calefactor se utiliza a menudo en las máquinas de vapor de juguete?"
"806","
<p class=""webgaze-experiment"" id=""paragraph"">A Fresno se puede acceder por la <span id=""a_FresnoCalifornia_3_qa_0"">carretera estatal 99</span>, la principal autopista norte/sur que conecta los principales centros de población del Valle Central de California. La carretera estatal 168, la <span id=""a_FresnoCalifornia_3_qa_1"">autopista Sierra</span>, se dirige al este hacia la ciudad de Clovis y Huntington Lake. La <span id=""a_FresnoCalifornia_3_qa_2"">carretera estatal 41</span> (autopista Yosemite Freeway/autopista Eisenhower) llega a Fresno desde Atascadero en el sur, y luego se dirige al norte hacia Yosemite. La carretera estatal 180 (autopista de Kings Canyon) viene desde el <span id=""a_FresnoCalifornia_3_qa_3"">oeste</span> a través de Mendota, y desde el este en el Parque Nacional Kings Canyon en dirección a la ciudad de Reedley.</p>"," ","html-keyboard-response","8","37777","0.0-8.0","Win32","1280","720","","","","","","","","","","","","a_FresnoCalifornia_3","[]","{""#paragraph"":{""x"":50,""y"":28.5,""width"":1180,""height"":688,""top"":28.5,""right"":1230,""bottom"":716.5,""left"":50},""#a_FresnoCalifornia_3_qa_0"":{""x"":622.183349609375,""y"":68,""width"":267.7833251953125,""height"":33,""top"":68,""right"":889.9666748046875,""bottom"":101,""left"":622.183349609375},""#a_FresnoCalifornia_3_qa_1"":{""x"":812.9500122070312,""y"":212,""width"":202.01666259765625,""height"":33,""top"":212,""right"":1014.9666748046875,""bottom"":245,""left"":812.9500122070312},""#a_FresnoCalifornia_3_qa_2"":{""x"":70,""y"":284,""width"":1088.9833984375,""height"":105,""top"":284,""right"":1158.9833984375,""bottom"":389,""left"":70},""#a_FresnoCalifornia_3_qa_3"":{""x"":1040.13330078125,""y"":500,""width"":61.383331298828125,""height"":33,""top"":500,""right"":1101.5166320800781,""bottom"":533,""left"":1040.13330078125}}","",""
"1311","","{""Q0"":""1""}","survey-text","9","39092","0.0-9.0","Win32","1280","720","","","","","","","","","","","","a_FresnoCalifornia_3_qa_2","[]","{""#question"":{""x"":203.64999389648438,""y"":287.70001220703125,""width"":872.7000122070312,""height"":112,""top"":287.70001220703125,""right"":1076.3500061035156,""bottom"":399.70001220703125,""left"":203.64999389648438}}","carretera estatal 41","¿Cuál es otro nombre para la autopista Yosemite?"
