,word_id_orig,TRT,FixCount,scanPath,Span_word_is_in,text_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,Sarap_0,,0,[],,meco_para_7,0,Sarap,1,5,False,0.037283621837549935,NR,
1,"tadimi,_0",,0,[],,meco_para_7,0,"tadimi,",1,7,False,0.037283621837549935,NR,
2,sarabin_0,65.0,1,[174],,meco_para_7,1,sarabin,1,7,False,0.037283621837549935,NR,0.10887772194304858
3, duyumsal_0,70.0,1,[176],,meco_para_7,1, duyumsal,1,9,False,0.037283621837549935,NR,0.11725293132328309
4,olarak_0,139.0,1,[3],,meco_para_7,1,olarak,1,6,False,0.037283621837549935,NR,0.23283082077051925
5,incelenmesi_0,,0,[],,meco_para_7,0,incelenmesi,1,11,False,0.037283621837549935,NR,
6,ve_0,178.0,1,[52],,meco_para_7,1,ve,1,2,False,0.037283621837549935,NR,0.2981574539363484
7,degerlendirilmesidir._0,145.0,1,[70],,meco_para_7,1,degerlendirilmesidir.,1,21,False,0.037283621837549935,NR,0.24288107202680068
8,Sarap_1,,0,[],,meco_para_7,0,Sarap,2,5,False,0.037283621837549935,NR,
9,tadim_0,,0,[],,meco_para_7,0,tadim,2,5,False,0.037283621837549935,NR,
10,pratigi_0,,0,[],,meco_para_7,0,pratigi,2,7,False,0.037283621837549935,NR,
11,sarap_2,,0,[],,meco_para_7,0,sarap,2,5,False,0.037283621837549935,NR,
12,Uretimi_0,132.0,2,"[168, 188]",,meco_para_7,2,Uretimi,2,7,False,0.037283621837549935,NR,0.10846343467543139
13,kadar_0,138.0,1,[173],,meco_para_7,1,kadar,2,5,False,0.037283621837549935,NR,0.11339359079704191
14,"antikken,_0",,0,[],,meco_para_7,0,"antikken,",2,9,False,0.037283621837549935,NR,
15,daha_0,176.0,1,[48],,meco_para_7,1,daha,2,4,False,0.037283621837549935,NR,0.14461791290057519
16,bicimsel_0,192.0,2,"[9, 49]",,meco_para_7,2,bicimsel,2,8,False,0.037283621837549935,NR,0.15776499589153656
17,bir_0,,0,[],,meco_para_7,0,bir,2,3,False,0.037283621837549935,NR,
18,metodoloji_0,57.0,1,[54],,meco_para_7,1,metodoloji,2,10,False,0.037283621837549935,NR,0.04683648315529992
19,orta_0,,0,[],,meco_para_7,0,orta,2,4,False,0.037283621837549935,NR,
20, caglarin_0,,0,[],,meco_para_7,0, caglarin,2,9,False,0.037283621837549935,NR,
21,sonlarindan_0,95.0,1,[42],,meco_para_7,1,sonlarindan,2,11,False,0.037283621837549935,NR,0.0780608052588332
22, glnUmUuze_0,126.0,1,[169],,meco_para_7,1, glnUmUuze,2,10,False,0.037283621837549935,NR,0.10353327855382087
23,yavasca__0,236.0,2,"[172, 175]",,meco_para_7,2,yavasca,2,7,False,0.037283621837549935,NR,0.19391947411668037
24,olusmaktadir._0,65.0,1,[47],,meco_para_7,1,olusmaktadir.,2,13,False,0.037283621837549935,NR,0.05341002465078061
25,"Modern,_0",64.0,1,[51],,meco_para_7,1,"Modern,",3,7,False,0.037283621837549935,NR,0.019115890083632018
26,profesyonel_0,275.0,3,"[2, 55, 57]",,meco_para_7,3,profesyonel,3,11,False,0.037283621837549935,NR,0.08213859020310633
27,sarap_3,195.0,1,[258],,meco_para_7,1,sarap,3,5,False,0.037283621837549935,NR,0.05824372759856631
28,—_0,,0,[],,meco_para_7,0,—,3,1,False,0.037283621837549935,NR,
29,tadimcilari_0,69.0,1,[144],,meco_para_7,1,tadimcilari,3,11,False,0.037283621837549935,NR,0.02060931899641577
30,sarabin_1,,0,[],meco_para_7_qa_1 ,meco_para_7,0,sarabin,3,7,False,0.037283621837549935,NR,
31,algilanan_0,102.0,1,[41],meco_para_7_qa_1 ,meco_para_7,1,algilanan,3,9,False,0.037283621837549935,NR,0.03046594982078853
32,lezzet_0,59.0,1,[167],meco_para_7_qa_1 ,meco_para_7,1,lezzet,3,6,False,0.037283621837549935,NR,0.01762246117084827
