,word_id_orig,TRT,FixCount,Span_word_is_in,text_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,Sarap_0,,0,,meco_para_7,0,Sarap,1,5,True,0.07947019867549669,NR,
1,"tadimi,_0",,0,,meco_para_7,0,"tadimi,",1,7,True,0.07947019867549669,NR,
2,sarabin_0,,0,,meco_para_7,0,sarabin,1,7,True,0.07947019867549669,NR,
3, duyumsal_0,,0,,meco_para_7,0, duyumsal,1,9,True,0.07947019867549669,NR,
4,olarak_0,,0,,meco_para_7,0,olarak,1,6,True,0.07947019867549669,NR,
5,incelenmesi_0,,0,,meco_para_7,0,incelenmesi,1,11,True,0.07947019867549669,NR,
6,ve_0,,0,,meco_para_7,0,ve,1,2,True,0.07947019867549669,NR,
7,degerlendirilmesidir._0,,0,,meco_para_7,0,degerlendirilmesidir.,1,21,True,0.07947019867549669,NR,
8,Sarap_1,,0,,meco_para_7,0,Sarap,2,5,True,0.07947019867549669,NR,
9,tadim_0,,0,,meco_para_7,0,tadim,2,5,True,0.07947019867549669,NR,
10,pratigi_0,64.0,1,,meco_para_7,1,pratigi,2,7,True,0.07947019867549669,NR,0.47058823529411764
11,sarap_2,,0,,meco_para_7,0,sarap,2,5,True,0.07947019867549669,NR,
12,Uretimi_0,,0,,meco_para_7,0,Uretimi,2,7,True,0.07947019867549669,NR,
13,kadar_0,,0,,meco_para_7,0,kadar,2,5,True,0.07947019867549669,NR,
14,"antikken,_0",,0,,meco_para_7,0,"antikken,",2,9,True,0.07947019867549669,NR,
15,daha_0,,0,,meco_para_7,0,daha,2,4,True,0.07947019867549669,NR,
16,bicimsel_0,,0,,meco_para_7,0,bicimsel,2,8,True,0.07947019867549669,NR,
17,bir_0,,0,,meco_para_7,0,bir,2,3,True,0.07947019867549669,NR,
18,metodoloji_0,,0,,meco_para_7,0,metodoloji,2,10,True,0.07947019867549669,NR,
19,orta_0,,0,,meco_para_7,0,orta,2,4,True,0.07947019867549669,NR,
20, caglarin_0,,0,,meco_para_7,0, caglarin,2,9,True,0.07947019867549669,NR,
21,sonlarindan_0,72.0,1,,meco_para_7,1,sonlarindan,2,11,True,0.07947019867549669,NR,0.5294117647058824
22, glnUmUuze_0,,0,,meco_para_7,0, glnUmUuze,2,10,True,0.07947019867549669,NR,
