,word_id_orig,TRT,FixCount,Scan_path,Span_word_is_in,text_id,worker_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,Sarap_0,,0,[],,meco_para_7,linkPR61UYe6LKH,0,Sarap,1,5,True,0.03488372093023256,NR,
1,"tadimi,_0",103.0,1,[5],,meco_para_7,linkPR61UYe6LKH,1,"tadimi,",1,7,True,0.03488372093023256,NR,0.10520939734422881
2,sarabin_0,66.0,1,[4],,meco_para_7,linkPR61UYe6LKH,1,sarabin,1,7,True,0.03488372093023256,NR,0.06741573033707865
3, duyumsal_0,,0,[],,meco_para_7,linkPR61UYe6LKH,0, duyumsal,1,9,True,0.03488372093023256,NR,
4,olarak_0,,0,[],,meco_para_7,linkPR61UYe6LKH,0,olarak,1,6,True,0.03488372093023256,NR,
5,incelenmesi_0,682.0,7,"[26, 27, 64, 65, 69, 73, 141]",,meco_para_7,linkPR61UYe6LKH,7,incelenmesi,1,11,True,0.03488372093023256,NR,0.6966292134831461
6,ve_0,64.0,1,[81],,meco_para_7,linkPR61UYe6LKH,1,ve,1,2,True,0.03488372093023256,NR,0.06537282941777324
7,degerlendirilmesidir._0,64.0,1,[32],,meco_para_7,linkPR61UYe6LKH,1,degerlendirilmesidir.,1,21,True,0.03488372093023256,NR,0.06537282941777324
8,Sarap_1,,0,[],,meco_para_7,linkPR61UYe6LKH,0,Sarap,2,5,True,0.03488372093023256,NR,
9,tadim_0,,0,[],,meco_para_7,linkPR61UYe6LKH,0,tadim,2,5,True,0.03488372093023256,NR,
10,pratigi_0,,0,[],,meco_para_7,linkPR61UYe6LKH,0,pratigi,2,7,True,0.03488372093023256,NR,
11,sarap_2,,0,[],,meco_para_7,linkPR61UYe6LKH,0,sarap,2,5,True,0.03488372093023256,NR,
12,Uretimi_0,,0,[],,meco_para_7,linkPR61UYe6LKH,0,Uretimi,2,7,True,0.03488372093023256,NR,
13,kadar_0,135.0,1,[10],,meco_para_7,linkPR61UYe6LKH,1,kadar,2,5,True,0.03488372093023256,NR,0.0712401055408971
14,"antikken,_0",,0,[],,meco_para_7,linkPR61UYe6LKH,0,"antikken,",2,9,True,0.03488372093023256,NR,
15,daha_0,728.0,8,"[68, 70, 72, 74, 75, 76, 101, 140]",,meco_para_7,linkPR61UYe6LKH,8,daha,2,4,True,0.03488372093023256,NR,0.3841688654353562
16,bicimsel_0,344.0,2,"[28, 79]",,meco_para_7,linkPR61UYe6LKH,2,bicimsel,2,8,True,0.03488372093023256,NR,0.18153034300791557
17,bir_0,,0,[],,meco_para_7,linkPR61UYe6LKH,0,bir,2,3,True,0.03488372093023256,NR,
18,metodoloji_0,131.0,2,"[33, 83]",,meco_para_7,linkPR61UYe6LKH,2,metodoloji,2,10,True,0.03488372093023256,NR,0.06912928759894459
19,orta_0,,0,[],,meco_para_7,linkPR61UYe6LKH,0,orta,2,4,True,0.03488372093023256,NR,
20, caglarin_0,,0,[],,meco_para_7,linkPR61UYe6LKH,0, caglarin,2,9,True,0.03488372093023256,NR,
21,sonlarindan_0,,0,[],,meco_para_7,linkPR61UYe6LKH,0,sonlarindan,2,11,True,0.03488372093023256,NR,
22, glnUmUuze_0,97.0,1,[498],,meco_para_7,linkPR61UYe6LKH,1, glnUmUuze,2,10,True,0.03488372093023256,NR,0.05118733509234828
23,yavasca__0,63.0,1,[8],,meco_para_7,linkPR61UYe6LKH,1,yavasca,2,7,True,0.03488372093023256,NR,0.03324538258575198
24,olusmaktadir._0,397.0,5,"[55, 71, 102, 209, 210]",,meco_para_7,linkPR61UYe6LKH,5,olusmaktadir.,2,13,True,0.03488372093023256,NR,0.20949868073878627
25,"Modern,_0",335.0,4,"[67, 77, 80, 103]",,meco_para_7,linkPR61UYe6LKH,4,"Modern,",3,7,True,0.03488372093023256,NR,0.06995197327208186
26,profesyonel_0,105.0,1,[82],,meco_para_7,linkPR61UYe6LKH,1,profesyonel,3,11,True,0.03488372093023256,NR,0.021925245353936102
27,sarap_3,169.0,2,"[35, 85]",,meco_para_7,linkPR61UYe6LKH,2,sarap,3,5,True,0.03488372093023256,NR,0.035289204426811445
28,—_0,,0,[],,meco_para_7,linkPR61UYe6LKH,0,—,3,1,True,0.03488372093023256,NR,
29,tadimcilari_0,,0,[],,meco_para_7,linkPR61UYe6LKH,0,tadimcilari,3,11,True,0.03488372093023256,NR,
30,sarabin_1,,0,[],meco_para_7_qa_1 ,meco_para_7,linkPR61UYe6LKH,0,sarabin,3,7,True,0.03488372093023256,NR,
31,algilanan_0,176.0,2,"[496, 497]",meco_para_7_qa_1 ,meco_para_7,linkPR61UYe6LKH,2,algilanan,3,9,True,0.03488372093023256,NR,0.03675088745040718
32,lezzet_0,232.0,1,[499],meco_para_7_qa_1 ,meco_para_7,linkPR61UYe6LKH,1,lezzet,3,6,True,0.03488372093023256,NR,0.04844435163917311
33," cesitlerini,_0",370.0,4,"[9, 52, 214, 500]",meco_para_7_qa_1 ,meco_para_7,linkPR61UYe6LKH,4," cesitlerini,",3,13,True,0.03488372093023256,NR,0.07726038839006055
34,aromasini_0,503.0,7,"[56, 139, 502, 503, 504, 505, 507]",meco_para_7_qa_1 ,meco_para_7,linkPR61UYe6LKH,7,aromasini,3,9,True,0.03488372093023256,NR,0.10503236583837962
35,ve_1,442.0,3,"[63, 78, 175]",meco_para_7_qa_1 ,meco_para_7,linkPR61UYe6LKH,3,ve,3,2,True,0.03488372093023256,NR,0.09229484234704531
36, genel__0,438.0,5,"[105, 108, 109, 142, 146]",meco_para_7_qa_1 ,meco_para_7,linkPR61UYe6LKH,5, genel,3,6,True,0.03488372093023256,NR,0.0914595949049906
37,karakteristigini_0,416.0,5,"[34, 106, 111, 148, 282]",meco_para_7_qa_1 ,meco_para_7,linkPR61UYe6LKH,5,karakteristigini,3,16,True,0.03488372093023256,NR,0.0868657339736897
38,tarif_0,168.0,2,"[36, 285]",meco_para_7_qa_1 ,meco_para_7,linkPR61UYe6LKH,2,tarif,3,5,True,0.03488372093023256,NR,0.03508039256629777
39,etmek_0,,0,[],meco_para_7_qa_1 ,meco_para_7,linkPR61UYe6LKH,0,etmek,3,5,True,0.03488372093023256,NR,
40,icin_0,,0,[],meco_para_7_qa_1 ,meco_para_7,linkPR61UYe6LKH,0,icin,3,4,True,0.03488372093023256,NR,
41,kullanilan_0,,0,[],meco_para_7_qa_1 ,meco_para_7,linkPR61UYe6LKH,0,kullanilan,3,10,True,0.03488372093023256,NR,
42,stirekli_0,64.0,1,[495],meco_para_7_qa_1 ,meco_para_7,linkPR61UYe6LKH,1,stirekli,3,8,True,0.03488372093023256,NR,0.01336395907287534
