,word_id_orig,TRT,FixCount,Span_word_is_in,text_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,Sarap_0,93.0,1,,meco_para_7,1,Sarap,1,5,True,0.13953488372093023,NR,0.31
1,"tadimi,_0",72.0,1,,meco_para_7,1,"tadimi,",1,7,True,0.13953488372093023,NR,0.24
2,sarabin_0,135.0,1,,meco_para_7,1,sarabin,1,7,True,0.13953488372093023,NR,0.45
3, duyumsal_0,,0,,meco_para_7,0, duyumsal,1,9,True,0.13953488372093023,NR,
4,olarak_0,,0,,meco_para_7,0,olarak,1,6,True,0.13953488372093023,NR,
5,incelenmesi_0,,0,,meco_para_7,0,incelenmesi,1,11,True,0.13953488372093023,NR,
6,ve_0,,0,,meco_para_7,0,ve,1,2,True,0.13953488372093023,NR,
7,degerlendirilmesidir._0,,0,,meco_para_7,0,degerlendirilmesidir.,1,21,True,0.13953488372093023,NR,
8,Sarap_1,,0,,meco_para_7,0,Sarap,2,5,True,0.13953488372093023,NR,
9,tadim_0,,0,,meco_para_7,0,tadim,2,5,True,0.13953488372093023,NR,
10,pratigi_0,,0,,meco_para_7,0,pratigi,2,7,True,0.13953488372093023,NR,
11,sarap_2,74.0,1,,meco_para_7,1,sarap,2,5,True,0.13953488372093023,NR,0.18974358974358974
12,Uretimi_0,,0,,meco_para_7,0,Uretimi,2,7,True,0.13953488372093023,NR,
13,kadar_0,,0,,meco_para_7,0,kadar,2,5,True,0.13953488372093023,NR,
14,"antikken,_0",,0,,meco_para_7,0,"antikken,",2,9,True,0.13953488372093023,NR,
15,daha_0,64.0,1,,meco_para_7,1,daha,2,4,True,0.13953488372093023,NR,0.1641025641025641
16,bicimsel_0,,0,,meco_para_7,0,bicimsel,2,8,True,0.13953488372093023,NR,
17,bir_0,,0,,meco_para_7,0,bir,2,3,True,0.13953488372093023,NR,
18,metodoloji_0,,0,,meco_para_7,0,metodoloji,2,10,True,0.13953488372093023,NR,
19,orta_0,,0,,meco_para_7,0,orta,2,4,True,0.13953488372093023,NR,
20, caglarin_0,,0,,meco_para_7,0, caglarin,2,9,True,0.13953488372093023,NR,
21,sonlarindan_0,,0,,meco_para_7,0,sonlarindan,2,11,True,0.13953488372093023,NR,
22, glnUmUuze_0,108.0,1,,meco_para_7,1, glnUmUuze,2,10,True,0.13953488372093023,NR,0.27692307692307694
23,yavasca__0,,0,,meco_para_7,0,yavasca,2,7,True,0.13953488372093023,NR,
24,olusmaktadir._0,144.0,2,,meco_para_7,2,olusmaktadir.,2,13,True,0.13953488372093023,NR,0.36923076923076925
25,"Modern,_0",,0,,meco_para_7,0,"Modern,",3,7,True,0.13953488372093023,NR,
26,profesyonel_0,168.0,2,,meco_para_7,2,profesyonel,3,11,True,0.13953488372093023,NR,0.08404202101050526
27,sarap_3,,0,,meco_para_7,0,sarap,3,5,True,0.13953488372093023,NR,
28,—_0,,0,,meco_para_7,0,—,3,1,True,0.13953488372093023,NR,
29,tadimcilari_0,,0,,meco_para_7,0,tadimcilari,3,11,True,0.13953488372093023,NR,
30,sarabin_1,,0,meco_para_7_qa_1 ,meco_para_7,0,sarabin,3,7,True,0.13953488372093023,NR,
31,algilanan_0,,0,meco_para_7_qa_1 ,meco_para_7,0,algilanan,3,9,True,0.13953488372093023,NR,
