,word_id_orig,TRT,FixCount,scanPath,Span_word_is_in,text_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,Sarap_0,,0,[],,meco_para_7,0,Sarap,1,5,True,0.030952380952380953,NR,
1,"tadimi,_0",,0,[],,meco_para_7,0,"tadimi,",1,7,True,0.030952380952380953,NR,
2,sarabin_0,60.0,1,[6],,meco_para_7,1,sarabin,1,7,True,0.030952380952380953,NR,1.0
3, duyumsal_0,,0,[],,meco_para_7,0, duyumsal,1,9,True,0.030952380952380953,NR,
4,olarak_0,,0,[],,meco_para_7,0,olarak,1,6,True,0.030952380952380953,NR,
5,incelenmesi_0,,0,[],,meco_para_7,0,incelenmesi,1,11,True,0.030952380952380953,NR,
6,ve_0,,0,[],,meco_para_7,0,ve,1,2,True,0.030952380952380953,NR,
7,degerlendirilmesidir._0,,0,[],,meco_para_7,0,degerlendirilmesidir.,1,21,True,0.030952380952380953,NR,
8,Sarap_1,,0,[],,meco_para_7,0,Sarap,2,5,True,0.030952380952380953,NR,
9,tadim_0,,0,[],,meco_para_7,0,tadim,2,5,True,0.030952380952380953,NR,
10,pratigi_0,,0,[],,meco_para_7,0,pratigi,2,7,True,0.030952380952380953,NR,
11,sarap_2,,0,[],,meco_para_7,0,sarap,2,5,True,0.030952380952380953,NR,
12,Uretimi_0,169.0,2,"[7, 164]",,meco_para_7,2,Uretimi,2,7,True,0.030952380952380953,NR,0.3832199546485261
13,kadar_0,,0,[],,meco_para_7,0,kadar,2,5,True,0.030952380952380953,NR,
14,"antikken,_0",,0,[],,meco_para_7,0,"antikken,",2,9,True,0.030952380952380953,NR,
15,daha_0,,0,[],,meco_para_7,0,daha,2,4,True,0.030952380952380953,NR,
16,bicimsel_0,,0,[],,meco_para_7,0,bicimsel,2,8,True,0.030952380952380953,NR,
17,bir_0,,0,[],,meco_para_7,0,bir,2,3,True,0.030952380952380953,NR,
18,metodoloji_0,,0,[],,meco_para_7,0,metodoloji,2,10,True,0.030952380952380953,NR,
19,orta_0,,0,[],,meco_para_7,0,orta,2,4,True,0.030952380952380953,NR,
20, caglarin_0,,0,[],,meco_para_7,0, caglarin,2,9,True,0.030952380952380953,NR,
21,sonlarindan_0,,0,[],,meco_para_7,0,sonlarindan,2,11,True,0.030952380952380953,NR,
22, glnUmUuze_0,62.0,1,[163],,meco_para_7,1, glnUmUuze,2,10,True,0.030952380952380953,NR,0.14058956916099774
23,yavasca__0,72.0,1,[18],,meco_para_7,1,yavasca,2,7,True,0.030952380952380953,NR,0.16326530612244897
24,olusmaktadir._0,138.0,2,"[16, 17]",,meco_para_7,2,olusmaktadir.,2,13,True,0.030952380952380953,NR,0.3129251700680272
25,"Modern,_0",,0,[],,meco_para_7,0,"Modern,",3,7,True,0.030952380952380953,NR,
26,profesyonel_0,140.0,2,"[14, 79]",,meco_para_7,2,profesyonel,3,11,True,0.030952380952380953,NR,0.07963594994311718
27,sarap_3,,0,[],,meco_para_7,0,sarap,3,5,True,0.030952380952380953,NR,
28,—_0,,0,[],,meco_para_7,0,—,3,1,True,0.030952380952380953,NR,
29,tadimcilari_0,,0,[],,meco_para_7,0,tadimcilari,3,11,True,0.030952380952380953,NR,
30,sarabin_1,,0,[],meco_para_7_qa_1 ,meco_para_7,0,sarabin,3,7,True,0.030952380952380953,NR,
31,algilanan_0,110.0,2,"[69, 141]",meco_para_7_qa_1 ,meco_para_7,2,algilanan,3,9,True,0.030952380952380953,NR,0.06257110352673492
32,lezzet_0,65.0,1,[67],meco_para_7_qa_1 ,meco_para_7,1,lezzet,3,6,True,0.030952380952380953,NR,0.036973833902161544
33," cesitlerini,_0",,0,[],meco_para_7_qa_1 ,meco_para_7,0," cesitlerini,",3,13,True,0.030952380952380953,NR,
34,aromasini_0,,0,[],meco_para_7_qa_1 ,meco_para_7,0,aromasini,3,9,True,0.030952380952380953,NR,
35,ve_1,72.0,1,[15],meco_para_7_qa_1 ,meco_para_7,1,ve,3,2,True,0.030952380952380953,NR,0.040955631399317405
36, genel__0,137.0,1,[77],meco_para_7_qa_1 ,meco_para_7,1, genel,3,6,True,0.030952380952380953,NR,0.07792946530147896
37,karakteristigini_0,99.0,1,[78],meco_para_7_qa_1 ,meco_para_7,1,karakteristigini,3,16,True,0.030952380952380953,NR,0.05631399317406143
38,tarif_0,124.0,2,"[33, 62]",meco_para_7_qa_1 ,meco_para_7,2,tarif,3,5,True,0.030952380952380953,NR,0.07053469852104664
39,etmek_0,,0,[],meco_para_7_qa_1 ,meco_para_7,0,etmek,3,5,True,0.030952380952380953,NR,
40,icin_0,,0,[],meco_para_7_qa_1 ,meco_para_7,0,icin,3,4,True,0.030952380952380953,NR,
41,kullanilan_0,206.0,3,"[68, 84, 197]",meco_para_7_qa_1 ,meco_para_7,3,kullanilan,3,10,True,0.030952380952380953,NR,0.11717861205915814
42,stirekli_0,134.0,2,"[161, 162]",meco_para_7_qa_1 ,meco_para_7,2,stirekli,3,8,True,0.030952380952380953,NR,0.07622298065984073
43,olarak_1,65.0,1,[140],meco_para_7_qa_1 ,meco_para_7,1,olarak,3,6,True,0.030952380952380953,NR,0.036973833902161544
44,gelisen_0,278.0,3,"[8, 19, 223]",meco_para_7_qa_1 ,meco_para_7,3,gelisen,3,7,True,0.030952380952380953,NR,0.15813424345847554
45,6zellesmis_—_0,104.0,1,[165],meco_para_7_qa_1 ,meco_para_7,1,6zellesmis,3,10,True,0.030952380952380953,NR,0.05915813424345848
46,terminolojiyi_0,224.0,3,"[13, 76, 166]",meco_para_7_qa_1 ,meco_para_7,3,terminolojiyi,3,13,True,0.030952380952380953,NR,0.12741751990898748
47,kullanirlar._0,,0,[],meco_para_7_qa_1 ,meco_para_7,0,kullanirlar.,3,12,True,0.030952380952380953,NR,
48,Son_0,,0,[],meco_para_7_qa_1 ,meco_para_7,0,Son,4,3,True,0.030952380952380953,NR,
49,yillarda_0,175.0,2,"[61, 64]",meco_para_7_qa_1 ,meco_para_7,2,yillarda,4,8,True,0.030952380952380953,NR,0.10670731707317073
50,hem_0,,0,[],meco_para_7_qa_1 ,meco_para_7,0,hem,4,3,True,0.030952380952380953,NR,
51,uzmanlarda_0,550.0,6,"[85, 86, 107, 156, 245, 246]",meco_para_7_qa_0 ,meco_para_7,6,uzmanlarda,4,10,True,0.030952380952380953,NR,0.3353658536585366
52,hem_1,,0,[],meco_para_7_qa_0 ,meco_para_7,0,hem,4,3,True,0.030952380952380953,NR,
53,de__0,,0,[],meco_para_7_qa_0 ,meco_para_7,0,de,4,2,True,0.030952380952380953,NR,
