,word_id_orig,TRT,FixCount,Scan_path,Span_word_is_in,text_id,worker_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,Sarap_0,125.0,1,[52],,meco_para_7,linkPOjwAsTTpkJ,1,Sarap,1,5,True,0.09268292682926829,NR,0.13412017167381973
1,"tadimi,_0",99.0,1,[103],,meco_para_7,linkPOjwAsTTpkJ,1,"tadimi,",1,7,True,0.09268292682926829,NR,0.10622317596566523
2,sarabin_0,,0,[],,meco_para_7,linkPOjwAsTTpkJ,0,sarabin,1,7,True,0.09268292682926829,NR,
3, duyumsal_0,136.0,1,[104],,meco_para_7,linkPOjwAsTTpkJ,1, duyumsal,1,9,True,0.09268292682926829,NR,0.1459227467811159
4,olarak_0,,0,[],,meco_para_7,linkPOjwAsTTpkJ,0,olarak,1,6,True,0.09268292682926829,NR,
5,incelenmesi_0,68.0,1,[358],,meco_para_7,linkPOjwAsTTpkJ,1,incelenmesi,1,11,True,0.09268292682926829,NR,0.07296137339055794
6,ve_0,,0,[],,meco_para_7,linkPOjwAsTTpkJ,0,ve,1,2,True,0.09268292682926829,NR,
7,degerlendirilmesidir._0,504.0,5,"[324, 325, 370, 373, 374]",,meco_para_7,linkPOjwAsTTpkJ,5,degerlendirilmesidir.,1,21,True,0.09268292682926829,NR,0.5407725321888412
8,Sarap_1,,0,[],,meco_para_7,linkPOjwAsTTpkJ,0,Sarap,2,5,True,0.09268292682926829,NR,
9,tadim_0,,0,[],,meco_para_7,linkPOjwAsTTpkJ,0,tadim,2,5,True,0.09268292682926829,NR,
10,pratigi_0,,0,[],,meco_para_7,linkPOjwAsTTpkJ,0,pratigi,2,7,True,0.09268292682926829,NR,
11,sarap_2,,0,[],,meco_para_7,linkPOjwAsTTpkJ,0,sarap,2,5,True,0.09268292682926829,NR,
12,Uretimi_0,82.0,1,[37],,meco_para_7,linkPOjwAsTTpkJ,1,Uretimi,2,7,True,0.09268292682926829,NR,0.08903365906623235
13,kadar_0,,0,[],,meco_para_7,linkPOjwAsTTpkJ,0,kadar,2,5,True,0.09268292682926829,NR,
14,"antikken,_0",,0,[],,meco_para_7,linkPOjwAsTTpkJ,0,"antikken,",2,9,True,0.09268292682926829,NR,
15,daha_0,,0,[],,meco_para_7,linkPOjwAsTTpkJ,0,daha,2,4,True,0.09268292682926829,NR,
16,bicimsel_0,111.0,2,"[32, 167]",,meco_para_7,linkPOjwAsTTpkJ,2,bicimsel,2,8,True,0.09268292682926829,NR,0.12052117263843648
17,bir_0,,0,[],,meco_para_7,linkPOjwAsTTpkJ,0,bir,2,3,True,0.09268292682926829,NR,
18,metodoloji_0,478.0,4,"[371, 372, 375, 381]",,meco_para_7,linkPOjwAsTTpkJ,4,metodoloji,2,10,True,0.09268292682926829,NR,0.5190010857763301
19,orta_0,,0,[],,meco_para_7,linkPOjwAsTTpkJ,0,orta,2,4,True,0.09268292682926829,NR,
