,word_id_orig,TRT,FixCount,Scan_path,Span_word_is_in,text_id,worker_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,Sarap_0,,0,[],,meco_para_7,linkP0fTsQt35WT,0,Sarap,1,5,True,0.08695652173913043,NR,
1,"tadimi,_0",334.0,1,[4],,meco_para_7,linkP0fTsQt35WT,1,"tadimi,",1,7,True,0.08695652173913043,NR,1.0
2,sarabin_0,,0,[],,meco_para_7,linkP0fTsQt35WT,0,sarabin,1,7,True,0.08695652173913043,NR,
3, duyumsal_0,,0,[],,meco_para_7,linkP0fTsQt35WT,0, duyumsal,1,9,True,0.08695652173913043,NR,
4,olarak_0,,0,[],,meco_para_7,linkP0fTsQt35WT,0,olarak,1,6,True,0.08695652173913043,NR,
5,incelenmesi_0,,0,[],,meco_para_7,linkP0fTsQt35WT,0,incelenmesi,1,11,True,0.08695652173913043,NR,
6,ve_0,,0,[],,meco_para_7,linkP0fTsQt35WT,0,ve,1,2,True,0.08695652173913043,NR,
7,degerlendirilmesidir._0,,0,[],,meco_para_7,linkP0fTsQt35WT,0,degerlendirilmesidir.,1,21,True,0.08695652173913043,NR,
8,Sarap_1,,0,[],,meco_para_7,linkP0fTsQt35WT,0,Sarap,2,5,True,0.08695652173913043,NR,
9,tadim_0,,0,[],,meco_para_7,linkP0fTsQt35WT,0,tadim,2,5,True,0.08695652173913043,NR,
10,pratigi_0,,0,[],,meco_para_7,linkP0fTsQt35WT,0,pratigi,2,7,True,0.08695652173913043,NR,
11,sarap_2,,0,[],,meco_para_7,linkP0fTsQt35WT,0,sarap,2,5,True,0.08695652173913043,NR,
12,Uretimi_0,,0,[],,meco_para_7,linkP0fTsQt35WT,0,Uretimi,2,7,True,0.08695652173913043,NR,
13,kadar_0,,0,[],,meco_para_7,linkP0fTsQt35WT,0,kadar,2,5,True,0.08695652173913043,NR,
14,"antikken,_0",,0,[],,meco_para_7,linkP0fTsQt35WT,0,"antikken,",2,9,True,0.08695652173913043,NR,
15,daha_0,,0,[],,meco_para_7,linkP0fTsQt35WT,0,daha,2,4,True,0.08695652173913043,NR,
16,bicimsel_0,,0,[],,meco_para_7,linkP0fTsQt35WT,0,bicimsel,2,8,True,0.08695652173913043,NR,
17,bir_0,,0,[],,meco_para_7,linkP0fTsQt35WT,0,bir,2,3,True,0.08695652173913043,NR,
18,metodoloji_0,,0,[],,meco_para_7,linkP0fTsQt35WT,0,metodoloji,2,10,True,0.08695652173913043,NR,
19,orta_0,,0,[],,meco_para_7,linkP0fTsQt35WT,0,orta,2,4,True,0.08695652173913043,NR,
20, caglarin_0,,0,[],,meco_para_7,linkP0fTsQt35WT,0, caglarin,2,9,True,0.08695652173913043,NR,
21,sonlarindan_0,,0,[],,meco_para_7,linkP0fTsQt35WT,0,sonlarindan,2,11,True,0.08695652173913043,NR,
22, glnUmUuze_0,73.0,1,[3],,meco_para_7,linkP0fTsQt35WT,1, glnUmUuze,2,10,True,0.08695652173913043,NR,0.1750599520383693
23,yavasca__0,208.0,2,"[38, 39]",,meco_para_7,linkP0fTsQt35WT,2,yavasca,2,7,True,0.08695652173913043,NR,0.4988009592326139
24,olusmaktadir._0,136.0,1,[40],,meco_para_7,linkP0fTsQt35WT,1,olusmaktadir.,2,13,True,0.08695652173913043,NR,0.3261390887290168
25,"Modern,_0",,0,[],,meco_para_7,linkP0fTsQt35WT,0,"Modern,",3,7,True,0.08695652173913043,NR,
26,profesyonel_0,,0,[],,meco_para_7,linkP0fTsQt35WT,0,profesyonel,3,11,True,0.08695652173913043,NR,
27,sarap_3,,0,[],,meco_para_7,linkP0fTsQt35WT,0,sarap,3,5,True,0.08695652173913043,NR,
28,—_0,,0,[],,meco_para_7,linkP0fTsQt35WT,0,—,3,1,True,0.08695652173913043,NR,
29,tadimcilari_0,,0,[],,meco_para_7,linkP0fTsQt35WT,0,tadimcilari,3,11,True,0.08695652173913043,NR,
30,sarabin_1,,0,[],meco_para_7_qa_1 ,meco_para_7,linkP0fTsQt35WT,0,sarabin,3,7,True,0.08695652173913043,NR,
31,algilanan_0,,0,[],meco_para_7_qa_1 ,meco_para_7,linkP0fTsQt35WT,0,algilanan,3,9,True,0.08695652173913043,NR,
32,lezzet_0,,0,[],meco_para_7_qa_1 ,meco_para_7,linkP0fTsQt35WT,0,lezzet,3,6,True,0.08695652173913043,NR,
33," cesitlerini,_0",168.0,1,[37],meco_para_7_qa_1 ,meco_para_7,linkP0fTsQt35WT,1," cesitlerini,",3,13,True,0.08695652173913043,NR,0.19156214367160776
34,aromasini_0,376.0,2,"[41, 42]",meco_para_7_qa_1 ,meco_para_7,linkP0fTsQt35WT,2,aromasini,3,9,True,0.08695652173913043,NR,0.42873432155074115
35,ve_1,,0,[],meco_para_7_qa_1 ,meco_para_7,linkP0fTsQt35WT,0,ve,3,2,True,0.08695652173913043,NR,
36, genel__0,,0,[],meco_para_7_qa_1 ,meco_para_7,linkP0fTsQt35WT,0, genel,3,6,True,0.08695652173913043,NR,
37,karakteristigini_0,,0,[],meco_para_7_qa_1 ,meco_para_7,linkP0fTsQt35WT,0,karakteristigini,3,16,True,0.08695652173913043,NR,
38,tarif_0,,0,[],meco_para_7_qa_1 ,meco_para_7,linkP0fTsQt35WT,0,tarif,3,5,True,0.08695652173913043,NR,
39,etmek_0,,0,[],meco_para_7_qa_1 ,meco_para_7,linkP0fTsQt35WT,0,etmek,3,5,True,0.08695652173913043,NR,
40,icin_0,,0,[],meco_para_7_qa_1 ,meco_para_7,linkP0fTsQt35WT,0,icin,3,4,True,0.08695652173913043,NR,
41,kullanilan_0,,0,[],meco_para_7_qa_1 ,meco_para_7,linkP0fTsQt35WT,0,kullanilan,3,10,True,0.08695652173913043,NR,
42,stirekli_0,,0,[],meco_para_7_qa_1 ,meco_para_7,linkP0fTsQt35WT,0,stirekli,3,8,True,0.08695652173913043,NR,
43,olarak_1,,0,[],meco_para_7_qa_1 ,meco_para_7,linkP0fTsQt35WT,0,olarak,3,6,True,0.08695652173913043,NR,
