"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_os","subject_screen_width","subject_screen_height","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_name","webgazer_data","webgazer_targets","correct_answer","question_text"
"55508","
                  <div class=""left-align"">
                    <img src=""https://designguide.ku.dk/download/co-branding/ku_logo_uk_v.png"" alt=""KU Logo"" class=""ku-logo"">
                    <h1>Welcome <b>EN</b> Dev!</h1>
                    <p>This mode is designed for the development of the experiment.</p>
                    <p>When each experiment loads, an image is saved.</p>
                    <p>The idea is then to save these images for the oficial experiment. At the final screen a file can be downloaded with the target locations.</p>
                    <ul>Ribeiro, Tiago - Research Assistant - <a href = ""mailto: tiri@di.ku.dk"">tiri@di.ku.dk</a></ul>
                    <p>Project Leaders:</p>
                    <ul>Søgaard, Anders - Professor - <a href = ""mailto: soegaard@di.ku.dk"">soegaard@di.ku.dk</a></ul>
                    <ul>Hollenstein, Nora - Assistant Professor - <a href = ""mailto: nora.hollenstein@hum.ku.dk"">nora.hollenstein@hum.ku.dk</a></ul>
                  </div>
                  ","0","html-button-response","0","55509","0.0-0.0","Win32","1280","720","","","","","","","","","","","","","","","",""
"","","","browser-check","1","58487","0.0-1.0","Win32","1280","720","1280","720","true","firefox","108.0.0","false","Windows 10","true","61.6","true","true","","","","",""
"1152","
    <p class=""webgaze-experiment-compact"" id=""paragraph"">In competitive sports, doping is the use of banned <span id=""meco_para_3_qa_1"">performance-enhancing drugs by athletic competitors</span>. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport itself. From the use of substances <span id=""meco_para_3_qa_3"">in ancient chariot races</span> to more recent controversies <span id=""meco_para_3_qa_2"">in baseball and cycling</span>, popular views among athletes have varied widely over the years. In recent decades, authorities and sporting organizations have tried to strictly regulate the use of drugs in sport. The primary reasons for this ban are the <span id=""meco_para_3_qa_0"">health risks of performance-enhancing drugs</span>, the equality of opportunity for athletes, and the positive example to the public set by drug-free sport. Anti-doping authorities have repeatedly emphasized that using performance-enhancing drugs goes against the 'spirit of sport'.</p>"," ","html-keyboard-response","2","59640","0.0-2.0","Win32","1280","720","","","","","","","","","","","","meco_para_3","[]","{""#paragraph"":{""x"":50,""y"":22,""width"":1180,""height"":708.7999877929688,""top"":22,""right"":1230,""bottom"":730.7999877929688,""left"":50},""#meco_para_3_qa_0"":{""x"":70,""y"":507.70001220703125,""width"":1096.13330078125,""height"":71.80000305175781,""top"":507.70001220703125,""right"":1166.13330078125,""bottom"":579.5000152587891,""left"":70},""#meco_para_3_qa_1"":{""x"":70,""y"":47.899993896484375,""width"":1134.11669921875,""height"":71.80000305175781,""top"":47.899993896484375,""right"":1204.11669921875,""bottom"":119.69999694824219,""left"":70},""#meco_para_3_qa_2"":{""x"":70,""y"":382.29998779296875,""width"":1078.816650390625,""height"":71.80000305175781,""top"":382.29998779296875,""right"":1148.816650390625,""bottom"":454.09999084472656,""left"":70},""#meco_para_3_qa_3"":{""x"":266.933349609375,""y"":382.29998779296875,""width"":313.1333312988281,""height"":30,""top"":382.29998779296875,""right"":580.0666809082031,""bottom"":412.29998779296875,""left"":266.933349609375}}","",""
"2234","<p class=""webgaze-experiment"" id=""question"">Was the use of doping first observed in ancient wrestling competitions? ","1","html-button-response","3","61874","0.0-3.0","Win32","1280","720","","","","","","","","","","","","meco_para_3_qa_3","[]","{""#question"":{""x"":97.43333435058594,""y"":285.29998779296875,""width"":1085.11669921875,""height"":112,""top"":285.29998779296875,""right"":1182.550033569336,""bottom"":397.29998779296875,""left"":97.43333435058594}}","False",""
"1073","
<p class=""webgaze-experiment"" id=""paragraph"">Studies on income inequality and growth have sometimes found evidence confirming the <span id=""a_Economicinequality_2_qa_0"">Kuznets curve hypothesis</span>, which states that with economic development, inequality <span id=""a_Economicinequality_2_qa_1"">first increases</span>, then decreases. <span id=""a_Economicinequality_2_qa_3"">Economist</span> <span id=""a_Economicinequality_2_qa_2"">Thomas Piketty</span> challenges this notion, claiming that from 1914 to 1945 <span id=""a_Economicinequality_2_qa_4"">wars and ""violent economic and political shocks""</span> reduced inequality. Moreover, Piketty argues that the ""magical"" Kuznets curve hypothesis, with its emphasis on the balancing of economic growth in the long run, cannot account for the significant increase in economic inequality throughout the developed world since the 1970s.</p>"," ","html-keyboard-response","4","62949","0.0-4.0","Win32","1280","720","","","","","","","","","","","","a_Economicinequality_2","[]","{""#paragraph"":{""x"":50,""y"":28.5,""width"":1180,""height"":688,""top"":28.5,""right"":1230,""bottom"":716.5,""left"":50},""#a_Economicinequality_2_qa_0"":{""x"":289.8500061035156,""y"":140,""width"":334.3499755859375,""height"":33,""top"":140,""right"":624.1999816894531,""bottom"":173,""left"":289.8500061035156},""#a_Economicinequality_2_qa_1"":{""x"":396.16668701171875,""y"":212,""width"":180.43333435058594,""height"":33,""top"":212,""right"":576.6000213623047,""bottom"":245,""left"":396.16668701171875},""#a_Economicinequality_2_qa_2"":{""x"":994.8499755859375,""y"":212,""width"":196.29998779296875,""height"":33,""top"":212,""right"":1191.1499633789062,""bottom"":245,""left"":994.8499755859375},""#a_Economicinequality_2_qa_3"":{""x"":846.933349609375,""y"":212,""width"":116.68333435058594,""height"":33,""top"":212,""right"":963.6166839599609,""bottom"":245,""left"":846.933349609375},""#a_Economicinequality_2_qa_4"":{""x"":70,""y"":284,""width"":1087.4833984375,""height"":105,""top"":284,""right"":1157.4833984375,""bottom"":389,""left"":70}}","",""
"1096","","{""Q0"":""1""}","survey-text","5","64048","0.0-5.0","Win32","1280","720","","","","","","","","","","","","a_Economicinequality_2_qa_4","[]","{""#question"":{""x"":50,""y"":251.6999969482422,""width"":1180,""height"":184,""top"":251.6999969482422,""right"":1230,""bottom"":435.6999969482422,""left"":50}}","wars and violent economic and political shocks","What does Piketty feel was the biggest factors in reducing inequality between 1914 to 1945?"
"1142","
<p class=""webgaze-experiment"" id=""paragraph"">Some of the oldest schools in South Africa are private church schools that were established by missionaries in the early <span id=""a_Privateschool_2_qa_4"">nineteenth</span> century. The private sector has grown ever since. After the abolition of apartheid, the laws governing private education in South Africa changed significantly. The <span id=""a_Privateschool_2_qa_0"">South African Schools Act</span> of <span id=""a_Privateschool_2_qa_1"">1996</span> recognises two categories of schools: ""public"" (state-controlled) and ""<span id=""a_Privateschool_2_qa_2"">independent</span>"" (which includes <span id=""a_Privateschool_2_qa_3"">traditional private</span> schools and schools which are privately governed[clarification needed].)</p>"," ","html-keyboard-response","6","65191","0.0-6.0","Win32","1280","720","","","","","","","","","","","","a_Privateschool_2","[]","{""#paragraph"":{""x"":50,""y"":100.5,""width"":1180,""height"":544,""top"":100.5,""right"":1230,""bottom"":644.5,""left"":50},""#a_Privateschool_2_qa_0"":{""x"":70,""y"":356,""width"":1072.5166015625,""height"":105,""top"":356,""right"":1142.5166015625,""bottom"":461,""left"":70},""#a_Privateschool_2_qa_1"":{""x"":417.1000061035156,""y"":428,""width"":54.86665344238281,""height"":33,""top"":428,""right"":471.96665954589844,""bottom"":461,""left"":417.1000061035156},""#a_Privateschool_2_qa_2"":{""x"":375.75,""y"":500,""width"":143.26666259765625,""height"":33,""top"":500,""right"":519.0166625976562,""bottom"":533,""left"":375.75},""#a_Privateschool_2_qa_3"":{""x"":787.63330078125,""y"":500,""width"":224.76666259765625,""height"":33,""top"":500,""right"":1012.3999633789062,""bottom"":533,""left"":787.63330078125},""#a_Privateschool_2_qa_4"":{""x"":751.4000244140625,""y"":212,""width"":122.48333740234375,""height"":33,""top"":212,""right"":873.8833618164062,""bottom"":245,""left"":751.4000244140625}}","",""
"1105","","{""Q0"":""1""}","survey-text","7","66299","0.0-7.0","Win32","1280","720","","","","","","","","","","","","a_Privateschool_2_qa_3","[]","{""#question"":{""x"":50,""y"":251.6999969482422,""width"":1180,""height"":184,""top"":251.6999969482422,""right"":1230,""bottom"":435.6999969482422,""left"":50}}","traditional private","In South Africa, along with privately governed schools, what schools are classified as independent?"
"994","
<p class=""webgaze-experiment"" id=""paragraph""><span id=""a_Chloroplast_3_qa_0"">Endosymbiotic gene transfer</span> is how we know about the lost chloroplasts in many chromalveolate lineages. Even if a chloroplast is eventually lost, the genes it donated to the former host's nucleus persist, providing evidence for <span id=""a_Chloroplast_3_qa_1"">the lost chloroplast's existence</span>. For example, while diatoms (a heterokontophyte) now have <span id=""a_Chloroplast_3_qa_2"">a red algal derived chloroplast</span>, the presence of many green algal genes in the diatom nucleus provide evidence that the diatom ancestor (probably the ancestor of all chromalveolates too) had a <span id=""a_Chloroplast_3_qa_3"">green algal derived chloroplast</span> at some point, which was subsequently replaced by the red chloroplast.</p>"," ","html-keyboard-response","8","67294","0.0-8.0","Win32","1280","720","","","","","","","","","","","","a_Chloroplast_3","[]","{""#paragraph"":{""x"":50,""y"":28.5,""width"":1180,""height"":688,""top"":28.5,""right"":1230,""bottom"":716.5,""left"":50},""#a_Chloroplast_3_qa_0"":{""x"":70,""y"":68,""width"":370.5333251953125,""height"":33,""top"":68,""right"":440.5333251953125,""bottom"":101,""left"":70},""#a_Chloroplast_3_qa_1"":{""x"":70,""y"":284,""width"":417.95001220703125,""height"":33,""top"":284,""right"":487.95001220703125,""bottom"":317,""left"":70},""#a_Chloroplast_3_qa_2"":{""x"":233.73333740234375,""y"":356,""width"":437.316650390625,""height"":33,""top"":356,""right"":671.0499877929688,""bottom"":389,""left"":233.73333740234375},""#a_Chloroplast_3_qa_3"":{""x"":70,""y"":500,""width"":1118.3333740234375,""height"":105,""top"":500,""right"":1188.3333740234375,""bottom"":605,""left"":70}}","",""
"2408","","{""Q0"":""1""}","survey-text","9","69705","0.0-9.0","Win32","1280","720","","","","","","","","","","","","a_Chloroplast_3_qa_3","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","green algal derived chloroplast","What kind of chloroplasts did diatoms have but lost?"
