,text,word,counter,x,y,width,height
0,a_Amazonrainforest_3_1280_720,Environmentalists,0,72,113,198,18
1,a_Amazonrainforest_3_1280_720,are,0,303,118,35,13
2,a_Amazonrainforest_3_1280_720,concerned,0,371,113,116,18
3,a_Amazonrainforest_3_1280_720,about,0,521,113,64,18
4,a_Amazonrainforest_3_1280_720,loss,0,618,113,41,18
5,a_Amazonrainforest_3_1280_720,of,0,692,113,22,18
6,a_Amazonrainforest_3_1280_720,biodiversity,0,747,113,127,24
7,a_Amazonrainforest_3_1280_720,that,0,906,113,44,18
8,a_Amazonrainforest_3_1280_720,will,0,982,113,35,18
9,a_Amazonrainforest_3_1280_720,result,0,1052,113,61,18
10,a_Amazonrainforest_3_1280_720,from,0,1146,113,52,18
11,a_Amazonrainforest_3_1280_720,destruction,0,71,185,125,18
12,a_Amazonrainforest_3_1280_720,of,1,230,185,22,18
13,a_Amazonrainforest_3_1280_720,the,0,284,185,35,18
14,a_Amazonrainforest_3_1280_720,"forest,",0,352,185,69,21
15,a_Amazonrainforest_3_1280_720,and,0,455,185,40,18
16,a_Amazonrainforest_3_1280_720,also,0,529,185,43,18
17,a_Amazonrainforest_3_1280_720,about,1,606,185,64,18
18,a_Amazonrainforest_3_1280_720,the,1,702,185,35,18
19,a_Amazonrainforest_3_1280_720,release,0,771,185,79,18
20,a_Amazonrainforest_3_1280_720,of,2,883,185,22,18
21,a_Amazonrainforest_3_1280_720,the,2,936,185,35,18
22,a_Amazonrainforest_3_1280_720,carbon,0,1005,185,75,18
23,a_Amazonrainforest_3_1280_720,contained,0,71,257,109,18
24,a_Amazonrainforest_3_1280_720,within,0,213,257,67,18
25,a_Amazonrainforest_3_1280_720,the,3,313,257,35,18
26,a_Amazonrainforest_3_1280_720,"vegetation,",0,381,258,122,23
27,a_Amazonrainforest_3_1280_720,which,0,536,257,63,18
28,a_Amazonrainforest_3_1280_720,could,0,634,257,58,18
29,a_Amazonrainforest_3_1280_720,accelerate,0,726,257,113,18
30,a_Amazonrainforest_3_1280_720,global,0,871,257,66,24
31,a_Amazonrainforest_3_1280_720,warming.,0,970,257,102,24
32,a_Amazonrainforest_3_1280_720,Amazonian,0,70,329,123,18
33,a_Amazonrainforest_3_1280_720,evergreen,0,228,334,110,19
34,a_Amazonrainforest_3_1280_720,forests,0,372,329,75,18
35,a_Amazonrainforest_3_1280_720,account,0,481,331,87,16
36,a_Amazonrainforest_3_1280_720,for,0,600,329,31,18
37,a_Amazonrainforest_3_1280_720,about,2,664,329,64,18
38,a_Amazonrainforest_3_1280_720,10%,0,762,330,44,17
39,a_Amazonrainforest_3_1280_720,of,3,840,329,22,18
40,a_Amazonrainforest_3_1280_720,the,4,893,329,35,18
41,a_Amazonrainforest_3_1280_720,world's,0,961,329,78,18
