"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_os","subject_screen_width","subject_screen_height","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_name","webgazer_data","webgazer_targets","correct_answer","question_text"
"10770","
                  <div class=""left-align"">
                    <img src=""https://designguide.ku.dk/download/co-branding/ku_logo_uk_v.png"" alt=""KU Logo"" class=""ku-logo"">
                    <h1>Welcome <b>EN</b> Dev!</h1>
                    <p>This mode is designed for the development of the experiment.</p>
                    <p>When each experiment loads, an image is saved.</p>
                    <p>The idea is then to save these images for the oficial experiment. At the final screen a file can be downloaded with the target locations.</p>
                    <ul>Ribeiro, Tiago - Research Assistant - <a href = ""mailto: tiri@di.ku.dk"">tiri@di.ku.dk</a></ul>
                    <p>Project Leaders:</p>
                    <ul>Søgaard, Anders - Professor - <a href = ""mailto: soegaard@di.ku.dk"">soegaard@di.ku.dk</a></ul>
                    <ul>Hollenstein, Nora - Assistant Professor - <a href = ""mailto: nora.hollenstein@hum.ku.dk"">nora.hollenstein@hum.ku.dk</a></ul>
                  </div>
                  ","0","html-button-response","0","10777","0.0-0.0","Win32","1280","720","","","","","","","","","","","","","","","",""
"","","","browser-check","1","13752","0.0-1.0","Win32","1280","720","1280","720","true","firefox","108.0.0","false","Windows 10","true","61.92","true","true","","","","",""
"1325","
    <p class=""webgaze-experiment-compact"" id=""paragraph"">The International Union for Conservation of Nature is <span id=""meco_para_11_qa_0"">an international organization</span> working in the field of nature conservation and the sustainable use of natural resources. It is involved in data gathering and analysis, research, field projects, advocacy, and education. Its mission is to 'influence, encourage and assist societies throughout the <span id=""meco_para_11_qa_2"">world to conserve nature and to ensure that any use of natural resources is equitable and ecologically sustainable'</span>. Over the past decades, the organization has widened its focus beyond conservation ecology and now incorporates issues related to sustainable development in its projects. Unlike many other international environmental organizations, it does not aim to mobilize the public in support of nature conservation. Instead, the organization tries to influence the actions of governments, business and other stakeholders by providing information and advice, and through building partnerships. The organization is best known to the wider public for <span id=""meco_para_11_qa_3"">compiling and publishing the Red List of Threatened Species</span>, which assesses the conservation status of species worldwide. Today, <span id=""meco_para_11_qa_1"">the organization employs approximately one thousand full-time staff</span> in more than fifty countries.</p>"," ","html-keyboard-response","2","15078","0.0-2.0","Win32","1280","720","","","","","","","","","","","","meco_para_11","[]","{""#paragraph"":{""x"":50,""y"":38,""width"":1180,""height"":667,""top"":38,""right"":1230,""bottom"":705,""left"":50},""#meco_para_11_qa_0"":{""x"":821.4500122070312,""y"":63.899993896484375,""width"":347.1000061035156,""height"":30,""top"":63.899993896484375,""right"":1168.5500183105469,""bottom"":93.89999389648438,""left"":821.4500122070312},""#meco_para_11_qa_1"":{""x"":70,""y"":607.2999877929688,""width"":1123.0166015625,""height"":71.80000305175781,""top"":607.2999877929688,""right"":1193.0166015625,""bottom"":679.0999908447266,""left"":70},""#meco_para_11_qa_2"":{""x"":70,""y"":231.10000610351562,""width"":1130.6666259765625,""height"":71.79998779296875,""top"":231.10000610351562,""right"":1200.6666259765625,""bottom"":302.8999938964844,""left"":70},""#meco_para_11_qa_3"":{""x"":375.6499938964844,""y"":565.5,""width"":815.7166748046875,""height"":30,""top"":565.5,""right"":1191.3666687011719,""bottom"":595.5,""left"":375.6499938964844}}","",""
"2230","<p class=""webgaze-experiment"" id=""question"">This organization is mostly run by volunteers. ","0","html-button-response","3","17309","0.0-3.0","Win32","1280","720","","","","","","","","","","","","meco_para_11_qa_1","[]","{""#question"":{""x"":292.1333312988281,""y"":285.29998779296875,""width"":695.7333374023438,""height"":112,""top"":285.29998779296875,""right"":987.8666687011719,""bottom"":397.29998779296875,""left"":292.1333312988281}}","False",""
"2138","
<p class=""webgaze-experiment"" id=""paragraph"">Southern California is home to <span id=""a_SouthernCalifornia_2_qa_0"">Los Angeles International Airport</span>, the second-busiest airport in the United States by <span id=""a_SouthernCalifornia_2_qa_1"">passenger volume</span> (see World's busiest airports by passenger traffic) and the <span id=""a_SouthernCalifornia_2_qa_2"">third</span> by international passenger volume (see Busiest airports in the United States by international passenger traffic); <span id=""a_SouthernCalifornia_2_qa_3"">San Diego International Airport</span> the busiest single runway airport in the world; <span id=""a_SouthernCalifornia_2_qa_4"">Van Nuys Airport</span>, the world's busiest general aviation airport; major commercial airports at Orange County, Bakersfield, Ontario, Burbank and Long Beach; and numerous smaller commercial and general aviation airports.</p>"," ","html-keyboard-response","4","19450","0.0-4.0","Win32","1280","720","","","","","","","","","","","","a_SouthernCalifornia_2","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_SouthernCalifornia_2_qa_0"":{""x"":542.11669921875,""y"":104,""width"":442.5333251953125,""height"":33,""top"":104,""right"":984.6500244140625,""bottom"":137,""left"":542.11669921875},""#a_SouthernCalifornia_2_qa_1"":{""x"":673.4500122070312,""y"":176,""width"":229.5500030517578,""height"":33,""top"":176,""right"":903.0000152587891,""bottom"":209,""left"":673.4500122070312},""#a_SouthernCalifornia_2_qa_2"":{""x"":639.61669921875,""y"":248,""width"":53.83332824707031,""height"":33,""top"":248,""right"":693.4500274658203,""bottom"":281,""left"":639.61669921875},""#a_SouthernCalifornia_2_qa_3"":{""x"":70,""y"":392,""width"":422.3833312988281,""height"":33,""top"":392,""right"":492.3833312988281,""bottom"":425,""left"":70},""#a_SouthernCalifornia_2_qa_4"":{""x"":171.13333129882812,""y"":464,""width"":239.61666870117188,""height"":33,""top"":464,""right"":410.75,""bottom"":497,""left"":171.13333129882812}}","",""
"1437","","{""Q0"":""1""}","survey-text","5","20890","0.0-5.0","Win32","1280","720","","","","","","","","","","","","a_SouthernCalifornia_2_qa_4","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","Van Nuys Airport","What is the world's busiest general aviation airport?"
"698","
<p class=""webgaze-experiment"" id=""paragraph"">Undergraduate admission to Harvard is characterized by the Carnegie Foundation as ""more selective, lower transfer-in"". Harvard College accepted <span id=""a_HarvardUniversity_3_qa_0"">5.3%</span> of applicants for the class of 2019, a record low and the second lowest acceptance rate among all national universities. Harvard College ended its early admissions program in <span id=""a_HarvardUniversity_3_qa_1"">2007</span> as the program was <span id=""a_HarvardUniversity_3_qa_2"">believed to disadvantage low-income and under-represented minority applicants</span> applying to selective universities, yet for the class of <span id=""a_HarvardUniversity_3_qa_3"">2016</span> an Early Action program was reintroduced.</p>"," ","html-keyboard-response","6","21591","0.0-6.0","Win32","1280","720","","","","","","","","","","","","a_HarvardUniversity_3","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_HarvardUniversity_3_qa_0"":{""x"":985.9666748046875,""y"":176,""width"":53.566680908203125,""height"":33,""top"":176,""right"":1039.5333557128906,""bottom"":209,""left"":985.9666748046875},""#a_HarvardUniversity_3_qa_1"":{""x"":407.6333312988281,""y"":392,""width"":54.866668701171875,""height"":33,""top"":392,""right"":462.5,""bottom"":425,""left"":407.6333312988281},""#a_HarvardUniversity_3_qa_2"":{""x"":70,""y"":392,""width"":1078.9000244140625,""height"":105,""top"":392,""right"":1148.9000244140625,""bottom"":497,""left"":70},""#a_HarvardUniversity_3_qa_3"":{""x"":570.816650390625,""y"":536,""width"":54.866668701171875,""height"":33,""top"":536,""right"":625.6833190917969,""bottom"":569,""left"":570.816650390625}}","",""
"1972","","{""Q0"":""1""}","survey-text","7","23569","0.0-7.0","Win32","1280","720","","","","","","","","","","","","a_HarvardUniversity_3_qa_1","[]","{""#question"":{""x"":180.89999389648438,""y"":287.70001220703125,""width"":918.2000122070312,""height"":112,""top"":287.70001220703125,""right"":1099.1000061035156,""bottom"":399.70001220703125,""left"":180.89999389648438}}","2007","In what year did Harvard end its early admission program?"
"863","
<p class=""webgaze-experiment"" id=""paragraph""><span id=""a_Chloroplast_3_qa_0"">Endosymbiotic gene transfer</span> is how we know about the lost chloroplasts in many chromalveolate lineages. Even if a chloroplast is eventually lost, the genes it donated to the former host's nucleus persist, providing evidence for <span id=""a_Chloroplast_3_qa_1"">the lost chloroplast's existence</span>. For example, while diatoms (a heterokontophyte) now have <span id=""a_Chloroplast_3_qa_2"">a red algal derived chloroplast</span>, the presence of many green algal genes in the diatom nucleus provide evidence that the diatom ancestor (probably the ancestor of all chromalveolates too) had a <span id=""a_Chloroplast_3_qa_3"">green algal derived chloroplast</span> at some point, which was subsequently replaced by the red chloroplast.</p>"," ","html-keyboard-response","8","24433","0.0-8.0","Win32","1280","720","","","","","","","","","","","","a_Chloroplast_3","[]","{""#paragraph"":{""x"":50,""y"":28.5,""width"":1180,""height"":688,""top"":28.5,""right"":1230,""bottom"":716.5,""left"":50},""#a_Chloroplast_3_qa_0"":{""x"":70,""y"":68,""width"":370.5333251953125,""height"":33,""top"":68,""right"":440.5333251953125,""bottom"":101,""left"":70},""#a_Chloroplast_3_qa_1"":{""x"":70,""y"":284,""width"":417.95001220703125,""height"":33,""top"":284,""right"":487.95001220703125,""bottom"":317,""left"":70},""#a_Chloroplast_3_qa_2"":{""x"":233.73333740234375,""y"":356,""width"":437.316650390625,""height"":33,""top"":356,""right"":671.0499877929688,""bottom"":389,""left"":233.73333740234375},""#a_Chloroplast_3_qa_3"":{""x"":70,""y"":500,""width"":1118.3333740234375,""height"":105,""top"":500,""right"":1188.3333740234375,""bottom"":605,""left"":70}}","",""
"2512","","{""Q0"":""1""}","survey-text","9","26948","0.0-9.0","Win32","1280","720","","","","","","","","","","","","a_Chloroplast_3_qa_0","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","Endosymbiotic gene transfer","What shows us lost chloroplasts?"
