,text,word,counter,x,y,width,height
0,a_1973oilcrisis_2_1280_720,In,0,72,114,18,17
1,a_1973oilcrisis_2_1280_720,"1973,",0,125,114,57,20
2,a_1973oilcrisis_2_1280_720,Nixon,0,217,114,62,17
3,a_1973oilcrisis_2_1280_720,named,0,314,113,75,18
4,a_1973oilcrisis_2_1280_720,William,0,422,113,80,18
5,a_1973oilcrisis_2_1280_720,—.,0,537,114,16,17
6,a_1973oilcrisis_2_1280_720,Simon,0,587,114,68,17
7,a_1973oilcrisis_2_1280_720,as,0,689,118,22,13
8,a_1973oilcrisis_2_1280_720,the,0,744,113,35,18
9,a_1973oilcrisis_2_1280_720,first,0,812,113,43,18
10,a_1973oilcrisis_2_1280_720,Administrator,0,887,113,154,18
11,a_1973oilcrisis_2_1280_720,of,0,1074,113,22,18
12,a_1973oilcrisis_2_1280_720,the,1,1127,113,35,18
13,a_1973oilcrisis_2_1280_720,Federal,0,72,185,79,18
14,a_1973oilcrisis_2_1280_720,Energy,0,187,186,74,23
15,a_1973oilcrisis_2_1280_720,"Office,",0,293,185,69,21
16,a_1973oilcrisis_2_1280_720,a,0,397,190,10,13
17,a_1973oilcrisis_2_1280_720,short-term,0,441,185,118,18
18,a_1973oilcrisis_2_1280_720,organization,0,593,185,137,24
19,a_1973oilcrisis_2_1280_720,created,0,764,185,82,18
20,a_1973oilcrisis_2_1280_720,to,0,880,187,21,16
21,a_1973oilcrisis_2_1280_720,coordinate,0,934,185,119,18
22,a_1973oilcrisis_2_1280_720,the,2,1086,185,35,18
23,a_1973oilcrisis_2_1280_720,response,0,72,262,100,19
24,a_1973oilcrisis_2_1280_720,to,1,205,259,21,16
25,a_1973oilcrisis_2_1280_720,the,3,260,257,35,18
26,a_1973oilcrisis_2_1280_720,embargo.,0,328,257,105,24
27,a_1973oilcrisis_2_1280_720,Simon,1,467,257,67,18
28,a_1973oilcrisis_2_1280_720,allocated,0,568,257,99,18
29,a_1973oilcrisis_2_1280_720,states,0,701,259,65,16
30,a_1973oilcrisis_2_1280_720,the,4,799,257,35,18
31,a_1973oilcrisis_2_1280_720,same,0,867,262,58,13
32,a_1973oilcrisis_2_1280_720,amount,0,959,259,86,16
33,a_1973oilcrisis_2_1280_720,of,1,1078,257,22,18
34,a_1973oilcrisis_2_1280_720,domestic,0,71,329,100,18
35,a_1973oilcrisis_2_1280_720,oil,0,205,329,23,18
36,a_1973oilcrisis_2_1280_720,for,0,262,329,31,18
37,a_1973oilcrisis_2_1280_720,1974,0,327,330,52,17
38,a_1973oilcrisis_2_1280_720,that,0,412,329,44,18
39,a_1973oilcrisis_2_1280_720,each,0,489,329,50,18
40,a_1973oilcrisis_2_1280_720,had,0,574,329,39,18
41,a_1973oilcrisis_2_1280_720,consumed,0,647,329,114,18
42,a_1973oilcrisis_2_1280_720,in,1,796,330,17,17
43,a_1973oilcrisis_2_1280_720,"1972,",0,848,330,57,20
44,a_1973oilcrisis_2_1280_720,which,0,939,329,63,18
45,a_1973oilcrisis_2_1280_720,worked,0,1036,329,81,18
46,a_1973oilcrisis_2_1280_720,for,1,1151,329,31,18
47,a_1973oilcrisis_2_1280_720,states,1,71,403,65,16
48,a_1973oilcrisis_2_1280_720,whose,0,168,401,72,18
49,a_1973oilcrisis_2_1280_720,populations,0,274,401,130,24
50,a_1973oilcrisis_2_1280_720,were,0,437,406,54,13
51,a_1973oilcrisis_2_1280_720,not,0,525,403,35,16
52,a_1973oilcrisis_2_1280_720,increasing.,0,594,401,117,24
53,a_1973oilcrisis_2_1280_720,In,2,746,402,17,17
54,a_1973oilcrisis_2_1280_720,other,0,797,401,60,18
55,a_1973oilcrisis_2_1280_720,"states,",2,890,403,70,19
56,a_1973oilcrisis_2_1280_720,lines,0,995,401,48,18
