"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_os","subject_screen_width","subject_screen_height","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_name","webgazer_data","webgazer_targets","correct_answer","question_text"
"860","
                  <div class=""left-align"">
                    <img src=""https://designguide.ku.dk/download/co-branding/ku_logo_uk_v.png"" alt=""KU Logo"" class=""ku-logo"">
                    <h1>Welcome <b>EN</b> Dev!</h1>
                    <p>This mode is designed for the development of the experiment.</p>
                    <p>When each experiment loads, an image is saved.</p>
                    <p>The idea is then to save these images for the oficial experiment. At the final screen a file can be downloaded with the target locations.</p>
                    <ul>Ribeiro, Tiago - Research Assistant - <a href = ""mailto: tiri@di.ku.dk"">tiri@di.ku.dk</a></ul>
                    <p>Project Leaders:</p>
                    <ul>Søgaard, Anders - Professor - <a href = ""mailto: soegaard@di.ku.dk"">soegaard@di.ku.dk</a></ul>
                    <ul>Hollenstein, Nora - Assistant Professor - <a href = ""mailto: nora.hollenstein@hum.ku.dk"">nora.hollenstein@hum.ku.dk</a></ul>
                  </div>
                  ","0","html-button-response","0","863","0.0-0.0","Win32","1280","720","","","","","","","","","","","","","","","",""
"","","","browser-check","1","3280","0.0-1.0","Win32","1280","720","1280","720","true","firefox","106.0.0","false","Windows 10","true","146.34","true","true","","","","",""
"1774","
    <p class=""webgaze-experiment-compact"" id=""paragraph"">A vehicle registration plate is a metal or plastic plate attached to a vehicle for officialidentification purposes. All countries require registration plates for road vehicles such as cars, trucks,and motorcycles. Whether they are required for other vehicles, such as bicycles, <span id=""meco_para_12_qa_2"">boats, or tractors, may vary by jurisdiction</span>. The registration identifier is a <span id=""meco_para_12_qa_3"">series of letters and digits</span> that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire country, while in others it is unique within a state or province. <span id=""meco_para_12_qa_0"">France was the first country to introduce</span> the registration plate, in the late nineteenth century. Early twentieth century plates varied in size and shape from one jurisdiction to the next, such that if a person moved, new holes would need to be drilled into the automobile to support the new plate. <span id=""meco_para_12_qa_1"">Standardization of plates came in the late fifties</span>, when automobile manufacturers came to an agreement with governments and international organizations.</p>"," ","html-keyboard-response","2","5055","0.0-2.0","Win32","1280","720","","","","","","","","","","","","meco_para_12","[]","{""#paragraph"":{""x"":50,""y"":79.80000305175781,""width"":1180,""height"":583.4000244140625,""top"":79.80000305175781,""right"":1230,""bottom"":663.2000274658203,""left"":50},""#meco_para_12_qa_0"":{""x"":248.03334045410156,""y"":398.29998779296875,""width"":565.6166381835938,""height"":30,""top"":398.29998779296875,""right"":813.6499786376953,""bottom"":428.29998779296875,""left"":248.03334045410156},""#meco_para_12_qa_1"":{""x"":70,""y"":565.5,""width"":662.316650390625,""height"":30,""top"":565.5,""right"":732.316650390625,""bottom"":595.5,""left"":70},""#meco_para_12_qa_2"":{""x"":318.04998779296875,""y"":231.10000610351562,""width"":580.3333129882812,""height"":30,""top"":231.10000610351562,""right"":898.38330078125,""bottom"":261.1000061035156,""left"":318.04998779296875},""#meco_para_12_qa_3"":{""x"":282.95001220703125,""y"":272.8999938964844,""width"":363.1500244140625,""height"":30,""top"":272.8999938964844,""right"":646.1000366210938,""bottom"":302.8999938964844,""left"":282.95001220703125}}","",""
"2190","<p class=""webgaze-experiment"" id=""question"">The first registration plate was introduced in France. ","0","html-button-response","3","7246","0.0-3.0","Win32","1280","720","","","","","","","","","","","","meco_para_12_qa_0","[]","{""#question"":{""x"":241.13333129882812,""y"":285.29998779296875,""width"":797.7333374023438,""height"":112,""top"":285.29998779296875,""right"":1038.8666687011719,""bottom"":397.29998779296875,""left"":241.13333129882812}}","True",""
"4213","
<p class=""webgaze-experiment"" id=""paragraph"">A piece of paper was later found on which Luther had written <span id=""a_MartinLuther_4_qa_0"">his last statement</span>. The statement was in <span id=""a_MartinLuther_4_qa_1"">Latin</span>, apart from <span id=""a_MartinLuther_4_qa_2"">""We are beggars,""</span> which was in German.</p>"," ","html-keyboard-response","4","11460","0.0-4.0","Win32","1280","720","","","","","","","","","","","","a_MartinLuther_4","[]","{""#paragraph"":{""x"":50,""y"":244.5,""width"":1180,""height"":256,""top"":244.5,""right"":1230,""bottom"":500.5,""left"":50},""#a_MartinLuther_4_qa_0"":{""x"":70,""y"":284,""width"":1092.8499755859375,""height"":105,""top"":284,""right"":1162.8499755859375,""bottom"":389,""left"":70},""#a_MartinLuther_4_qa_1"":{""x"":566.6666870117188,""y"":356,""width"":55.19999694824219,""height"":33,""top"":356,""right"":621.8666839599609,""bottom"":389,""left"":566.6666870117188},""#a_MartinLuther_4_qa_2"":{""x"":836.0333251953125,""y"":356,""width"":248.91665649414062,""height"":33,""top"":356,""right"":1084.9499816894531,""bottom"":389,""left"":836.0333251953125}}","",""
"4872","","{""Q0"":""1""}","survey-text","5","16336","0.0-5.0","Win32","1280","720","","","","","","","","","","","","a_MartinLuther_4_qa_1","[]","{""#question"":{""x"":203.64999389648438,""y"":287.70001220703125,""width"":872.7000122070312,""height"":112,""top"":287.70001220703125,""right"":1076.3500061035156,""bottom"":399.70001220703125,""left"":203.64999389648438}}","Latin","In what language was most of the statement written? "
"975","
<p class=""webgaze-experiment"" id=""paragraph"">As previously arranged by his father, Temüjin married Börte of <span id=""a_GenghisKhan_0_qa_0"">the Onggirat</span> tribe when he was around 16 in order to cement alliances between their respective tribes. Soon after Börte's marriage to Temüjin, she was kidnapped by <span id=""a_GenghisKhan_0_qa_1"">the Merkits</span> and reportedly given away as a wife. Temüjin rescued her with the help of his friend and future rival, <span id=""a_GenghisKhan_0_qa_2"">Jamukha, and his protector, Toghrul Khan</span> of the Keraite tribe. She gave birth to a son, <span id=""a_GenghisKhan_0_qa_3"">Jochi</span> (<span id=""a_GenghisKhan_0_qa_4"">1185</span>–1226), nine months later, clouding the issue of his parentage. Despite speculation over Jochi, Börte would be Temüjin's only empress, though he did follow tradition by taking several morganatic wives.</p>"," ","html-keyboard-response","6","17313","0.0-6.0","Win32","1280","720","","","","","","","","","","","","a_GenghisKhan_0","[]","{""#paragraph"":{""x"":50,""y"":28.5,""width"":1180,""height"":688,""top"":28.5,""right"":1230,""bottom"":716.5,""left"":50},""#a_GenghisKhan_0_qa_0"":{""x"":1023.1500244140625,""y"":68,""width"":165.20001220703125,""height"":33,""top"":68,""right"":1188.3500366210938,""bottom"":101,""left"":1023.1500244140625},""#a_GenghisKhan_0_qa_1"":{""x"":127.93333435058594,""y"":284,""width"":151.5333251953125,""height"":33,""top"":284,""right"":279.46665954589844,""bottom"":317,""left"":127.93333435058594},""#a_GenghisKhan_0_qa_2"":{""x"":70,""y"":356,""width"":1085.5833740234375,""height"":105,""top"":356,""right"":1155.5833740234375,""bottom"":461,""left"":70},""#a_GenghisKhan_0_qa_3"":{""x"":1016,""y"":428,""width"":53.16667175292969,""height"":33,""top"":428,""right"":1069.1666717529297,""bottom"":461,""left"":1016},""#a_GenghisKhan_0_qa_4"":{""x"":77.08332824707031,""y"":500,""width"":54.866668701171875,""height"":33,""top"":500,""right"":131.9499969482422,""bottom"":533,""left"":77.08332824707031}}","",""
"1496","","{""Q0"":""1""}","survey-text","7","18811","0.0-7.0","Win32","1280","720","","","","","","","","","","","","a_GenghisKhan_0_qa_3","[]","{""#question"":{""x"":203.5,""y"":287.70001220703125,""width"":873,""height"":112,""top"":287.70001220703125,""right"":1076.5,""bottom"":399.70001220703125,""left"":203.5}}","Jochi","What was the name of Temüjin's wife Börte's first son?"
"1410","
<p class=""webgaze-experiment"" id=""paragraph"">Warsaw's first stock exchange was established in <span id=""a_Warsaw_4_qa_0"">1817</span> and continued trading until <span id=""a_Warsaw_4_qa_1"">World War II</span>. It was re-established in <span id=""a_Warsaw_4_qa_2"">April 1991</span>, following the end of the post-war communist control of the country and the reintroduction of a free-market economy. Today, the Warsaw Stock Exchange (WSE) is, according to many indicators, the largest market in the region, with <span id=""a_Warsaw_4_qa_3"">374</span> companies listed and total capitalization of 162 584 mln EUR as of 31 August 2009. From 1991 until 2000, the stock exchange was, ironically, located in the building previously used as the headquarters of the <span id=""a_Warsaw_4_qa_4"">Polish United Workers' Party</span> (PZPR).</p>"," ","html-keyboard-response","8","20222","0.0-8.0","Win32","1280","720","","","","","","","","","","","","a_Warsaw_4","[]","{""#paragraph"":{""x"":50,""y"":28.5,""width"":1180,""height"":688,""top"":28.5,""right"":1230,""bottom"":716.5,""left"":50},""#a_Warsaw_4_qa_0"":{""x"":795.4000244140625,""y"":68,""width"":54.866668701171875,""height"":33,""top"":68,""right"":850.2666931152344,""bottom"":101,""left"":795.4000244140625},""#a_Warsaw_4_qa_1"":{""x"":151.35000610351562,""y"":140,""width"":188.34999084472656,""height"":33,""top"":140,""right"":339.6999969482422,""bottom"":173,""left"":151.35000610351562},""#a_Warsaw_4_qa_2"":{""x"":740.5166625976562,""y"":140,""width"":137.9166717529297,""height"":33,""top"":140,""right"":878.4333343505859,""bottom"":173,""left"":740.5166625976562},""#a_Warsaw_4_qa_3"":{""x"":960.13330078125,""y"":356,""width"":41.15000915527344,""height"":33,""top"":356,""right"":1001.2833099365234,""bottom"":389,""left"":960.13330078125},""#a_Warsaw_4_qa_4"":{""x"":70,""y"":572,""width"":1085.38330078125,""height"":105,""top"":572,""right"":1155.38330078125,""bottom"":677,""left"":70}}","",""
"1126","","{""Q0"":""1""}","survey-text","9","21350","0.0-9.0","Win32","1280","720","","","","","","","","","","","","a_Warsaw_4_qa_4","[]","{""#question"":{""x"":152.89999389648438,""y"":287.70001220703125,""width"":974.183349609375,""height"":112,""top"":287.70001220703125,""right"":1127.0833435058594,""bottom"":399.70001220703125,""left"":152.89999389648438}}","Polish United Workers' Party","Whose former headquarters was the WSE located in until 2000?"
