,text,word,counter,x,y,width,height
0,a_IntergovernmentalPanelonClimateChange_2_1280_720,This,0,70,113,44,18
1,a_IntergovernmentalPanelonClimateChange_2_1280_720,projection,0,149,113,110,24
2,a_IntergovernmentalPanelonClimateChange_2_1280_720,was,0,292,118,42,13
3,a_IntergovernmentalPanelonClimateChange_2_1280_720,not,0,368,115,36,16
4,a_IntergovernmentalPanelonClimateChange_2_1280_720,included,0,437,113,92,18
5,a_IntergovernmentalPanelonClimateChange_2_1280_720,in,0,564,113,17,18
6,a_IntergovernmentalPanelonClimateChange_2_1280_720,the,0,615,113,35,18
7,a_IntergovernmentalPanelonClimateChange_2_1280_720,final,0,683,113,46,18
8,a_IntergovernmentalPanelonClimateChange_2_1280_720,summary,0,763,118,104,19
9,a_IntergovernmentalPanelonClimateChange_2_1280_720,for,0,899,113,32,18
10,a_IntergovernmentalPanelonClimateChange_2_1280_720,policymakers.,0,964,113,151,24
11,a_IntergovernmentalPanelonClimateChange_2_1280_720,The,1,1148,113,40,18
12,a_IntergovernmentalPanelonClimateChange_2_1280_720,IPCC,0,72,186,48,17
13,a_IntergovernmentalPanelonClimateChange_2_1280_720,has,0,154,185,37,18
14,a_IntergovernmentalPanelonClimateChange_2_1280_720,since,0,224,185,55,18
15,a_IntergovernmentalPanelonClimateChange_2_1280_720,acknowledged,0,313,185,158,24
16,a_IntergovernmentalPanelonClimateChange_2_1280_720,that,0,504,185,44,18
17,a_IntergovernmentalPanelonClimateChange_2_1280_720,the,2,581,185,35,18
18,a_IntergovernmentalPanelonClimateChange_2_1280_720,date,0,649,185,48,18
19,a_IntergovernmentalPanelonClimateChange_2_1280_720,is,0,731,185,15,18
20,a_IntergovernmentalPanelonClimateChange_2_1280_720,"incorrect,",0,780,186,102,20
21,a_IntergovernmentalPanelonClimateChange_2_1280_720,while,0,916,185,57,18
22,a_IntergovernmentalPanelonClimateChange_2_1280_720,reaffirming,0,1007,185,123,24
23,a_IntergovernmentalPanelonClimateChange_2_1280_720,that,1,1162,185,44,18
24,a_IntergovernmentalPanelonClimateChange_2_1280_720,the,3,71,257,35,18
25,a_IntergovernmentalPanelonClimateChange_2_1280_720,conclusion,0,139,257,117,18
26,a_IntergovernmentalPanelonClimateChange_2_1280_720,in,1,291,257,17,18
27,a_IntergovernmentalPanelonClimateChange_2_1280_720,the,4,341,257,35,18
28,a_IntergovernmentalPanelonClimateChange_2_1280_720,final,1,409,257,46,18
29,a_IntergovernmentalPanelonClimateChange_2_1280_720,summary,1,489,262,105,19
30,a_IntergovernmentalPanelonClimateChange_2_1280_720,was,1,626,262,42,13
31,a_IntergovernmentalPanelonClimateChange_2_1280_720,robust.,0,702,257,76,18
32,a_IntergovernmentalPanelonClimateChange_2_1280_720,They,0,811,257,53,24
33,a_IntergovernmentalPanelonClimateChange_2_1280_720,expressed,0,897,257,112,24
34,a_IntergovernmentalPanelonClimateChange_2_1280_720,regret,0,1044,259,66,22
35,a_IntergovernmentalPanelonClimateChange_2_1280_720,for,1,1142,257,31,18
36,a_IntergovernmentalPanelonClimateChange_2_1280_720,"""the",0,72,329,43,18
37,a_IntergovernmentalPanelonClimateChange_2_1280_720,poor,0,149,334,51,19
38,a_IntergovernmentalPanelonClimateChange_2_1280_720,application,0,233,329,121,24
39,a_IntergovernmentalPanelonClimateChange_2_1280_720,of,0,388,329,22,18
40,a_IntergovernmentalPanelonClimateChange_2_1280_720,well-established,0,441,329,178,18
41,a_IntergovernmentalPanelonClimateChange_2_1280_720,IPCC,1,654,330,48,17
42,a_IntergovernmentalPanelonClimateChange_2_1280_720,procedures,0,736,329,125,24
43,a_IntergovernmentalPanelonClimateChange_2_1280_720,in,2,895,329,17,18
44,a_IntergovernmentalPanelonClimateChange_2_1280_720,this,1,946,329,39,18
