word_id,TRT,FixCount,Span_word_is_in,text_id
The_0,nan,0,,meco_para_11
International_0,nan,0,,meco_para_11
Union_0,nan,0,,meco_para_11
for_0,nan,0,,meco_para_11
Conservation_0,nan,0,,meco_para_11
of_0,nan,0,,meco_para_11
Nature_0,nan,0,,meco_para_11
is_0,nan,0,,meco_para_11
an__0,nan,0,meco_para_11_qa_0 ,meco_para_11
international_1,nan,0,meco_para_11_qa_0 ,meco_para_11
organization_0,69.0,1,meco_para_11_qa_0 ,meco_para_11
working_0,nan,0,,meco_para_11
in_0,72.0,1,,meco_para_11
the_1,nan,0,,meco_para_11
field_0,nan,0,,meco_para_11
of_1,nan,0,,meco_para_11
nature_1,71.0,1,,meco_para_11
conservation_1,nan,0,,meco_para_11
and_0,nan,0,,meco_para_11
the_2,104.0,1,,meco_para_11
sustainable_0,93.0,1,,meco_para_11
use_0,nan,0,,meco_para_11
of_2,nan,0,,meco_para_11
natural_0,nan,0,,meco_para_11
resources._0,nan,0,,meco_para_11
It_0,nan,0,,meco_para_11
is_1,nan,0,,meco_para_11
involved_0,nan,0,,meco_para_11
in_1,nan,0,,meco_para_11
data_0,nan,0,,meco_para_11
gathering_0,nan,0,,meco_para_11
and_1,nan,0,,meco_para_11
"analysis,_0",74.0,1,,meco_para_11
"research,_0",nan,0,,meco_para_11
field_1,nan,0,,meco_para_11
"projects,_0",nan,0,,meco_para_11
"advocacy,_0",nan,0,,meco_para_11
and_2,nan,0,,meco_para_11
education._0,nan,0,,meco_para_11
Its_0,nan,0,,meco_para_11
mission_0,73.0,1,,meco_para_11
is_2,nan,0,,meco_para_11
to_0,nan,0,,meco_para_11
"‘influence,_0",242.0,2,,meco_para_11
encourage_0,384.0,2,,meco_para_11
and_3,101.0,1,,meco_para_11
assist_0,nan,0,,meco_para_11
societies_0,nan,0,,meco_para_11
throughout_0,64.0,1,meco_para_11_qa_2 ,meco_para_11
the_3,nan,0,meco_para_11_qa_2 ,meco_para_11
world_0,nan,0,meco_para_11_qa_2 ,meco_para_11
to_1,73.0,1,meco_para_11_qa_2 ,meco_para_11
conserve_0,296.0,3,meco_para_11_qa_2 ,meco_para_11
nature_2,162.0,2,meco_para_11_qa_2 ,meco_para_11
and_4,64.0,1,meco_para_11_qa_2 ,meco_para_11
to_2,446.0,3,meco_para_11_qa_2 ,meco_para_11
ensure_0,778.0,6,meco_para_11_qa_2 ,meco_para_11
that_0,443.0,5,meco_para_11_qa_2 ,meco_para_11
any_0,344.0,3,meco_para_11_qa_2 ,meco_para_11
use_1,nan,0,meco_para_11_qa_2 ,meco_para_11
of_3,nan,0,meco_para_11_qa_2 ,meco_para_11
natural_1,nan,0,meco_para_11_qa_2 ,meco_para_11
resources_1,131.0,1,meco_para_11_qa_2 ,meco_para_11
is_3,192.0,2,meco_para_11_qa_2 ,meco_para_11
equitable_0,138.0,2,meco_para_11_qa_2 ,meco_para_11
and_5,74.0,1,meco_para_11_qa_2 ,meco_para_11
ecologically_0,573.0,7,meco_para_11_qa_2 ,meco_para_11
sustainable’._0,946.0,8,meco_para_11_qa_2 ,meco_para_11
Over_0,318.0,3,meco_para_11_qa_2 ,meco_para_11
the_4,476.0,3,meco_para_11_qa_2 ,meco_para_11
past_0,68.0,1,meco_para_11_qa_2 ,meco_para_11
"decades,_0",838.0,7,meco_para_11_qa_2 ,meco_para_11
the_5,50.0,1,meco_para_11_qa_2 ,meco_para_11
organization_1,nan,0,,meco_para_11
has_0,53.0,1,,meco_para_11
widened_0,161.0,2,,meco_para_11
its_1,nan,0,,meco_para_11
focus_0,159.0,2,,meco_para_11
beyond_0,612.0,5,,meco_para_11
conservation_2,836.0,9,,meco_para_11
ecology_0,1313.0,9,,meco_para_11
and_6,368.0,4,,meco_para_11
now_0,136.0,2,,meco_para_11
incorporates_0,263.0,3,,meco_para_11
issues_0,101.0,1,,meco_para_11
related_0,199.0,2,,meco_para_11
to_3,127.0,2,,meco_para_11
sustainable_1,276.0,4,,meco_para_11
development_0,499.0,5,,meco_para_11
in_2,74.0,1,,meco_para_11
its_2,nan,0,,meco_para_11
projects._1,1010.0,12,,meco_para_11
Unlike_0,733.0,7,,meco_para_11
many_0,279.0,3,,meco_para_11
other_0,131.0,2,,meco_para_11
international_2,nan,0,,meco_para_11
environmental_0,204.0,3,,meco_para_11
"organizations,_0",369.0,5,,meco_para_11
it_1,nan,0,,meco_para_11
does_0,68.0,1,,meco_para_11
not_0,409.0,5,,meco_para_11
aim_0,692.0,7,,meco_para_11
to_4,503.0,5,,meco_para_11
mobilize_0,477.0,5,,meco_para_11
the_6,94.0,1,,meco_para_11
public_0,53.0,1,,meco_para_11
in_3,100.0,1,,meco_para_11
support_0,305.0,3,,meco_para_11
of_4,63.0,1,,meco_para_11
nature_3,nan,0,,meco_para_11
conservation._3,nan,0,,meco_para_11
"Instead,_0",112.0,1,,meco_para_11
the_7,nan,0,,meco_para_11
organization_2,838.0,9,,meco_para_11
tries_0,621.0,7,,meco_para_11
to_5,269.0,3,,meco_para_11
influence_0,307.0,3,,meco_para_11
the_8,172.0,2,,meco_para_11
actions_0,306.0,4,,meco_para_11
of_5,201.0,2,,meco_para_11
"governments,_0",379.0,4,,meco_para_11
business_0,64.0,1,,meco_para_11
and_7,74.0,1,,meco_para_11
other_1,444.0,4,,meco_para_11
stakeholders_0,137.0,2,,meco_para_11
by_0,78.0,1,,meco_para_11
providing_0,513.0,7,,meco_para_11
information_0,514.0,3,,meco_para_11
and_8,175.0,2,,meco_para_11
"advice,_0",208.0,3,,meco_para_11
and_9,nan,0,,meco_para_11
through_0,74.0,1,,meco_para_11
building_0,63.0,1,,meco_para_11
partnerships._0,161.0,2,,meco_para_11
The_9,69.0,1,,meco_para_11
organization_3,236.0,3,,meco_para_11
is_4,233.0,1,,meco_para_11
best_0,375.0,3,,meco_para_11
known_0,344.0,4,,meco_para_11
to_6,133.0,1,,meco_para_11
the_10,nan,0,,meco_para_11
wider_0,66.0,1,,meco_para_11
public_1,206.0,1,,meco_para_11
for_1,nan,0,,meco_para_11
compiling_0,nan,0,meco_para_11_qa_3 ,meco_para_11
and_10,nan,0,meco_para_11_qa_3 ,meco_para_11
publishing_0,nan,0,meco_para_11_qa_3 ,meco_para_11
the_11,nan,0,meco_para_11_qa_3 ,meco_para_11
Red_0,nan,0,meco_para_11_qa_3 ,meco_para_11
List_0,111.0,1,meco_para_11_qa_3 ,meco_para_11
of_6,140.0,2,meco_para_11_qa_3 ,meco_para_11
Threatened_0,770.0,8,meco_para_11_qa_3 ,meco_para_11
"Species,_0",277.0,3,meco_para_11_qa_3 ,meco_para_11
which_0,nan,0,meco_para_11_qa_1 ,meco_para_11
assesses_0,nan,0,meco_para_11_qa_1 ,meco_para_11
the_12,nan,0,meco_para_11_qa_1 ,meco_para_11
conservation_4,nan,0,meco_para_11_qa_1 ,meco_para_11
status_0,nan,0,meco_para_11_qa_1 ,meco_para_11
of_7,nan,0,meco_para_11_qa_1 ,meco_para_11
species_1,68.0,1,meco_para_11_qa_1 ,meco_para_11
worldwide._0,nan,0,meco_para_11_qa_1 ,meco_para_11
"Today,_0",203.0,1,meco_para_11_qa_1 ,meco_para_11
the_13,nan,0,meco_para_11_qa_1 ,meco_para_11
