word_id,TRT,FixCount,scanPath,Span_word_is_in,text_id
La_0,nan,0,[],,meco_para_12
patente_0,nan,0,[],,meco_para_12
de_0,nan,0,[],,meco_para_12
un_0,50.0,1,[56],,meco_para_12
vehiculo_0,678.0,4,"[7, 52, 54, 55]",,meco_para_12
es_0,51.0,1,[8],,meco_para_12
una_0,nan,0,[],,meco_para_12
placa_0,113.0,1,[10],,meco_para_12
de_1,nan,0,[],,meco_para_12
metal_0,nan,0,[],,meco_para_12
o_0,nan,0,[],,meco_para_12
 plastico_0,nan,0,[],,meco_para_12
fijada_0,nan,0,[],,meco_para_12
al_0,nan,0,[],,meco_para_12
vehiculo_1,nan,0,[],,meco_para_12
con_0,nan,0,[],,meco_para_12
el_0,nan,0,[],,meco_para_12
propdsito_0,nan,0,[],,meco_para_12
de_2,nan,0,[],,meco_para_12
identificacién_0,362.0,2,"[15, 51]",,meco_para_12
oficial_0,64.0,1,[9],,meco_para_12
Todos_0,65.0,1,[11],,meco_para_12
los_0,nan,0,[],,meco_para_12
paises_0,nan,0,[],,meco_para_12
requieren_0,nan,0,[],,meco_para_12
patentes_0,nan,0,[],,meco_para_12
para_0,nan,0,[],,meco_para_12
vehiculos_0,nan,0,[],,meco_para_12
como_0,337.0,1,[127],,meco_para_12
"autos,_0",190.0,1,[57],,meco_para_12
camiones_0,260.0,3,"[6, 49, 50]",,meco_para_12
y_0,nan,0,[],,meco_para_12
motocicletas._0,499.0,3,"[12, 13, 16]",,meco_para_12
Su_0,66.0,1,[155],,meco_para_12
 requerimiento_0,234.0,3,"[35, 37, 154]",,meco_para_12
para_1,76.0,1,[201],,meco_para_12
otros_0,nan,0,[],,meco_para_12
vehiculos_1,nan,0,[],,meco_para_12
como_1,nan,0,[],,meco_para_12
"bicicletas,_0",nan,0,[],meco_para_12_qa_2 ,meco_para_12
botes_0,613.0,5,"[87, 90, 94, 128, 129]",meco_para_12_qa_2 ,meco_para_12
o_1,279.0,1,[95],meco_para_12_qa_2 ,meco_para_12
tractores_0,329.0,3,"[48, 85, 125]",meco_para_12_qa_2 ,meco_para_12
puede_0,368.0,3,"[17, 19, 65]",meco_para_12_qa_2 ,meco_para_12
variar_0,284.0,2,"[61, 66]",meco_para_12_qa_2 ,meco_para_12
por_0,nan,0,[],meco_para_12_qa_2 ,meco_para_12
jurisdiccién._0,636.0,4,"[38, 45, 78, 122]",meco_para_12_qa_2 ,meco_para_12
El_1,154.0,2,"[79, 200]",,meco_para_12
identificador_0,76.0,1,[177],,meco_para_12
de_3,nan,0,[],,meco_para_12
registro_0,nan,0,[],,meco_para_12
es_1,nan,0,[],,meco_para_12
una_1,129.0,2,"[89, 91]",meco_para_12_qa_3 ,meco_para_12
serie_0,576.0,4,"[86, 88, 92, 183]",meco_para_12_qa_3 ,meco_para_12
de_4,412.0,3,"[93, 130, 182]",meco_para_12_qa_3 ,meco_para_12
letras_0,327.0,4,"[5, 133, 157, 181]",meco_para_12_qa_3 ,meco_para_12
o_2,65.0,1,[180],meco_para_12_qa_3 ,meco_para_12
ntmeros_0,983.0,9,"[18, 23, 62, 63, 64, 67, 102, 123, 124]",meco_para_12_qa_3 ,meco_para_12
que_0,449.0,4,"[34, 46, 69, 103]",,meco_para_12
identifican_0,208.0,2,"[25, 179]",,meco_para_12
Unicamente_0,1303.0,7,"[40, 44, 80, 120, 121, 152, 176]",,meco_para_12
al_1,nan,0,[],,meco_para_12
duefio_0,nan,0,[],,meco_para_12
de_5,nan,0,[],,meco_para_12
un_1,nan,0,[],,meco_para_12
vehiculo_2,nan,0,[],,meco_para_12
dentro_0,63.0,1,[190],,meco_para_12
de_6,111.0,2,"[96, 131]",,meco_para_12
la__0,539.0,2,"[132, 191]",,meco_para_12
regidn_0,151.0,1,[134],,meco_para_12
del_0,88.0,1,[138],,meco_para_12
registro_1,970.0,8,"[22, 26, 27, 28, 68, 83, 101, 141]",,meco_para_12
del_1,232.0,1,[70],,meco_para_12
vehiculo._3,1052.0,9,"[39, 76, 77, 104, 109, 111, 167, 198, 199]",,meco_para_12
En_0,584.0,4,"[81, 149, 175, 203]",,meco_para_12
algunos_0,740.0,6,"[41, 43, 150, 151, 172, 202]",,meco_para_12
"paises,_1",nan,0,[],,meco_para_12
el_2,nan,0,[],,meco_para_12
identificador_1,nan,0,[],,meco_para_12
es_2,611.0,3,"[159, 160, 186]",,meco_para_12
Unico_0,705.0,5,"[158, 184, 185, 187, 189]",,meco_para_12
en_1,189.0,2,"[210, 211]",,meco_para_12
todo_0,580.0,4,"[60, 97, 136, 209]",,meco_para_12
el_3,62.0,1,[135],,meco_para_12
"pais,_0",911.0,6,"[20, 21, 137, 139, 164, 193]",,meco_para_12
mientras_0,1722.0,5,"[29, 73, 99, 100, 140]",,meco_para_12
"que,_1",647.0,3,"[74, 166, 206]",,meco_para_12
en_2,530.0,4,"[105, 108, 110, 116]",,meco_para_12
"otros,_1",829.0,5,"[118, 147, 148, 173, 205]",,meco_para_12
es_3,241.0,1,[153],,meco_para_12
Unico_1,nan,0,[],,meco_para_12
dentro_1,nan,0,[],meco_para_12_qa_0 ,meco_para_12
de_7,nan,0,[],meco_para_12_qa_0 ,meco_para_12
un_2,nan,0,[],meco_para_12_qa_0 ,meco_para_12
estado_0,92.0,1,[188],meco_para_12_qa_0 ,meco_para_12
o_3,77.0,1,[161],meco_para_12_qa_0 ,meco_para_12
provincia._0,180.0,2,"[98, 162]",meco_para_12_qa_0 ,meco_para_12
Francia_0,169.0,2,"[163, 208]",meco_para_12_qa_0 ,meco_para_12
fue_0,235.0,2,"[195, 207]",meco_para_12_qa_0 ,meco_para_12
el_4,964.0,2,"[30, 142]",meco_para_12_qa_0 ,meco_para_12
primer_0,1022.0,6,"[71, 72, 106, 112, 197, 227]",meco_para_12_qa_0 ,meco_para_12
pais_1,280.0,2,"[115, 168]",meco_para_12_qa_0 ,meco_para_12
en_3,99.0,1,[82],meco_para_12_qa_0 ,meco_para_12
 introducir_0,162.0,1,[42],meco_para_12_qa_0 ,meco_para_12
la_1,nan,0,[],meco_para_12_qa_0 ,meco_para_12
"patente,_1",nan,0,[],meco_para_12_qa_0 ,meco_para_12
a_0,nan,0,[],meco_para_12_qa_0 ,meco_para_12
fines_0,nan,0,[],meco_para_12_qa_0 ,meco_para_12
del_2,nan,0,[],meco_para_12_qa_0 ,meco_para_12
siglo_0,nan,0,[],meco_para_12_qa_0 ,meco_para_12
diecinueve._0,nan,0,[],meco_para_12_qa_0 ,meco_para_12
Las_0,196.0,2,"[4, 213]",meco_para_12_qa_0 ,meco_para_12
patentes_1,217.0,3,"[143, 196, 214]",meco_para_12_qa_0 ,meco_para_12
de_8,332.0,3,"[1, 31, 144]",meco_para_12_qa_0 ,meco_para_12
 principios_0,578.0,5,"[114, 117, 145, 146, 169]",meco_para_12_qa_0 ,meco_para_12
de_9,nan,0,[],meco_para_12_qa_0 ,meco_para_12
siglo_1,nan,0,[],meco_para_12_qa_0 ,meco_para_12
veinte_0,nan,0,[],meco_para_12_qa_0 ,meco_para_12
variaban_0,nan,0,[],,meco_para_12
en_4,nan,0,[],,meco_para_12
