word_id,TRT,FixCount,Span_word_is_in,text_id
bu_0,374.0,4,meco_para_7_qa_2 ,meco_para_7
yuzen_0,1024.0,12,meco_para_7_qa_2 ,meco_para_7
—_1,364.0,5,meco_para_7_qa_2 ,meco_para_7
sarabin_3,1252.0,12,meco_para_7_qa_2 ,meco_para_7
kor_0,830.0,10,meco_para_7_qa_2 ,meco_para_7
tadimini_0,2212.0,15,meco_para_7_qa_2 ,meco_para_7
gerektirir-_0,2228.0,25,meco_para_7_qa_2 ,meco_para_7
bu_1,533.0,7,meco_para_7_qa_2 ,meco_para_7
 tadimcinin§_0,2783.0,22,meco_para_7_qa_2 ,meco_para_7
sarabin_4,3489.0,35,meco_para_7_qa_2 ,meco_para_7
etiketini_0,3236.0,21,meco_para_7_qa_2 ,meco_para_7
veya_1,1447.0,15,meco_para_7_qa_2 ,meco_para_7
 sisenin_0,1958.0,20,meco_para_7_qa_2 ,meco_para_7
—_2,541.0,6,meco_para_7_qa_2 ,meco_para_7
seklini_0,1295.0,16,meco_para_7_qa_2 ,meco_para_7
gormemesidir._0,608.0,7,meco_para_7_qa_3 ,meco_para_7
Kor_1,1124.0,11,meco_para_7_qa_3 ,meco_para_7
tadim_1,1958.0,14,meco_para_7_qa_3 ,meco_para_7
 ayrica_0,1673.0,7,meco_para_7_qa_3 ,meco_para_7
sarabin§_0,3511.0,18,meco_para_7_qa_3 ,meco_para_7
siyah_0,1659.0,18,meco_para_7_qa_3 ,meco_para_7
sarap_7,2480.0,19,meco_para_7_qa_3 ,meco_para_7
 bardaginda__0,2785.0,28,meco_para_7_qa_3 ,meco_para_7
sarabin_5,2102.0,19,meco_para_7_qa_3 ,meco_para_7
__rengini_0,949.0,7,meco_para_7_qa_3 ,meco_para_7
maskeleyecek_0,1087.0,8,meco_para_7_qa_3 ,meco_para_7
sekilde_0,2376.0,15,meco_para_7_qa_3 ,meco_para_7
servis_0,1253.0,6,meco_para_7_qa_3 ,meco_para_7
edilmesini_0,3311.0,15,meco_para_7_qa_3 ,meco_para_7
de_0,446.0,7,meco_para_7_qa_3 ,meco_para_7
___0,415.0,6,meco_para_7_qa_3 ,meco_para_7
icerir._0,1089.0,10,meco_para_7_qa_3 ,meco_para_7
Harvard_0,983.0,13,,a_HarvardUniversity_1
Business_0,820.0,11,,a_HarvardUniversity_1
School_0,452.0,7,,a_HarvardUniversity_1
ve_0,442.0,6,,a_HarvardUniversity_1
Harvard_1,1771.0,10,,a_HarvardUniversity_1
Stadyumu_0,1866.0,13,,a_HarvardUniversity_1
da_0,134.0,1,,a_HarvardUniversity_1
dahil_0,256.0,3,,a_HarvardUniversity_1
olmak_0,224.0,3,,a_HarvardUniversity_1
Uzere_0,69.0,1,,a_HarvardUniversity_1
Universitenin_0,1427.0,12,,a_HarvardUniversity_1
atletizm_0,1194.0,13,,a_HarvardUniversity_1
 tesislerinin_0,922.0,11,,a_HarvardUniversity_1
"¢ogu,_0",795.0,8,,a_HarvardUniversity_1
Allston'daki_0,1464.0,17,a_HarvardUniversity_1_qa_0 ,a_HarvardUniversity_1
Cambridge_0,638.0,9,,a_HarvardUniversity_1
kampistnun_0,1049.0,12,,a_HarvardUniversity_1
karsisindaki_0,1096.0,11,a_HarvardUniversity_1_qa_1 ,a_HarvardUniversity_1
358_0,735.0,9,a_HarvardUniversity_1_qa_1 ,a_HarvardUniversity_1
d6dnumluk_0,2209.0,22,a_HarvardUniversity_1_qa_1 ,a_HarvardUniversity_1
(145_0,933.0,9,a_HarvardUniversity_1_qa_1 ,a_HarvardUniversity_1
hektar)_0,1474.0,14,a_HarvardUniversity_1_qa_1 ,a_HarvardUniversity_1
kamplste_0,1531.0,15,a_HarvardUniversity_1_qa_1 ,a_HarvardUniversity_1
yer_0,820.0,10,a_HarvardUniversity_1_qa_1 ,a_HarvardUniversity_1
almaktadir._0,1419.0,15,a_HarvardUniversity_1_qa_1 ,a_HarvardUniversity_1
John_0,208.0,3,a_HarvardUniversity_1_qa_1 ,a_HarvardUniversity_1
W._0,114.0,2,a_HarvardUniversity_1_qa_1 ,a_HarvardUniversity_1
Weeks_0,543.0,5,a_HarvardUniversity_1_qa_1 ,a_HarvardUniversity_1
"KO6prust,_0",1799.0,21,a_HarvardUniversity_1_qa_1 ,a_HarvardUniversity_1
her_0,1297.0,11,a_HarvardUniversity_1_qa_1 ,a_HarvardUniversity_1
iki_0,1076.0,13,a_HarvardUniversity_1_qa_1 ,a_HarvardUniversity_1
kampust_0,2472.0,26,a_HarvardUniversity_1_qa_1 ,a_HarvardUniversity_1
birbirine_0,1867.0,16,a_HarvardUniversity_1_qa_1 ,a_HarvardUniversity_1
baglayan_0,2154.0,22,a_HarvardUniversity_1_qa_1 ,a_HarvardUniversity_1
Charles_0,1992.0,22,a_HarvardUniversity_1_qa_1 ,a_HarvardUniversity_1
Nehri_0,647.0,9,a_HarvardUniversity_1_qa_1 ,a_HarvardUniversity_1
Uzerindeki_0,400.0,4,a_HarvardUniversity_1_qa_1 ,a_HarvardUniversity_1
yaya_0,1085.0,11,,a_HarvardUniversity_1
k6dprustdir._0,1098.0,13,,a_HarvardUniversity_1
Harvard_2,2058.0,23,,a_HarvardUniversity_1
Tip_0,1928.0,19,,a_HarvardUniversity_1
"Okulu,_0",1298.0,19,,a_HarvardUniversity_1
Harvard_3,2143.0,24,,a_HarvardUniversity_1
Dis_0,1139.0,12,,a_HarvardUniversity_1
Hekimligi_0,2598.0,23,,a_HarvardUniversity_1
Okulu)_0,789.0,9,,a_HarvardUniversity_1
ve_1,223.0,3,,a_HarvardUniversity_1
Harvard_4,233.0,4,,a_HarvardUniversity_1
Halk_0,989.0,9,,a_HarvardUniversity_1
Sagligi_0,1139.0,14,,a_HarvardUniversity_1
"Okulu,_1",1294.0,15,,a_HarvardUniversity_1
Boston_0,1234.0,15,,a_HarvardUniversity_1
sehir_0,1802.0,22,,a_HarvardUniversity_1
merkezinin§_0,2133.0,23,,a_HarvardUniversity_1
yaklasik_0,12322.0,20,,a_HarvardUniversity_1
"3,3._0",779.0,7,,a_HarvardUniversity_1
mil_0,412.0,3,,a_HarvardUniversity_1
(5.3_0,248.0,3,,a_HarvardUniversity_1
km)_0,79.0,1,,a_HarvardUniversity_1
guneybatisinda_0,2094.0,25,a_HarvardUniversity_1_qa_2 ,a_HarvardUniversity_1
ve_2,972.0,12,a_HarvardUniversity_1_qa_2 ,a_HarvardUniversity_1
Cambridge_1,1838.0,21,a_HarvardUniversity_1_qa_2 ,a_HarvardUniversity_1
kampUustntin_0,2415.0,30,a_HarvardUniversity_1_qa_2 ,a_HarvardUniversity_1
"3,3_1",409.0,5,a_HarvardUniversity_1_qa_2 ,a_HarvardUniversity_1
mil_1,210.0,3,a_HarvardUniversity_1_qa_2 ,a_HarvardUniversity_1
"(5,3_1",144.0,2,a_HarvardUniversity_1_qa_2 ,a_HarvardUniversity_1
km)_1,344.0,3,a_HarvardUniversity_1_qa_2 ,a_HarvardUniversity_1
"glineyinde,_0",361.0,5,a_HarvardUniversity_1_qa_2 ,a_HarvardUniversity_1
Longwood_0,589.0,7,a_HarvardUniversity_1_qa_2 ,a_HarvardUniversity_1
Tip_1,487.0,6,a_HarvardUniversity_1_qa_2 ,a_HarvardUniversity_1
ve_3,118.0,2,a_HarvardUniversity_1_qa_2 ,a_HarvardUniversity_1
Akademik_0,1679.0,18,a_HarvardUniversity_1_qa_2 ,a_HarvardUniversity_1
Alaninda_0,1808.0,22,a_HarvardUniversity_1_qa_2 ,a_HarvardUniversity_1
21_0,401.0,5,a_HarvardUniversity_1_qa_2 ,a_HarvardUniversity_1
dénumluk_0,1582.0,21,a_HarvardUniversity_1_qa_2 ,a_HarvardUniversity_1
"(8,5_0",713.0,6,a_HarvardUniversity_1_qa_2 ,a_HarvardUniversity_1
 hektarlik)_0,816.0,9,a_HarvardUniversity_1_qa_2 ,a_HarvardUniversity_1
bir_0,323.0,3,a_HarvardUniversity_1_qa_2 ,a_HarvardUniversity_1
kampuste_0,313.0,3,a_HarvardUniversity_1_qa_2 ,a_HarvardUniversity_1
konumlanmaktadir._0,1674.0,18,,a_HarvardUniversity_1
Kuzeybati_0,nan,0,,a_Rhine_3
Avrupa_0,nan,0,,a_Rhine_3
22.000_0,nan,0,a_Rhine_3_qa_0 ,a_Rhine_3
yil_0,66.0,1,a_Rhine_3_qa_0 ,a_Rhine_3
Once_0,nan,0,a_Rhine_3_qa_0 ,a_Rhine_3
yavasga__0,nan,0,,a_Rhine_3
isinmaya__0,323.0,3,,a_Rhine_3
"basladi,_0",69.0,1,,a_Rhine_3
donmus_0,358.0,4,,a_Rhine_3
alt_0,136.0,2,,a_Rhine_3
topraklar_0,nan,0,,a_Rhine_3
ve_0,nan,0,,a_Rhine_3
genlesen_0,60.0,1,,a_Rhine_3
alpin_0,83.0,1,,a_Rhine_3
 buzullari_0,nan,0,,a_Rhine_3
erimeye_0,nan,0,a_Rhine_3_qa_1 ,a_Rhine_3
basladi_1,220.0,3,,a_Rhine_3
ve_1,177.0,1,,a_Rhine_3
sonbahar-kis_0,228.0,3,,a_Rhine_3
kar_0,nan,0,,a_Rhine_3
ortileri_0,218.0,2,,a_Rhine_3
baharda_0,nan,0,,a_Rhine_3
erimeye_1,177.0,3,,a_Rhine_3
basladi._2,74.0,1,,a_Rhine_3
Ortaya_0,nan,0,,a_Rhine_3
cikan_0,333.0,5,,a_Rhine_3
suyun_0,197.0,3,,a_Rhine_3
cogu_0,326.0,3,,a_Rhine_3
Ren_0,275.0,3,a_Rhine_3_qa_2 ,a_Rhine_3
Nehri_0,63.0,1,,a_Rhine_3
ve_2,67.0,1,,a_Rhine_3
asagi_0,179.0,2,,a_Rhine_3
akim_0,140.0,2,,a_Rhine_3
uzantisina’_0,695.0,8,,a_Rhine_3
ydneldi._0,739.0,8,,a_Rhine_3
Hizli_0,562.0,5,,a_Rhine_3
isinma_0,205.0,3,,a_Rhine_3
ve_3,64.0,1,,a_Rhine_3
bitki_0,528.0,6,,a_Rhine_3
OrtUsti_0,269.0,4,,a_Rhine_3
defgisiklikleri_0,475.0,6,,a_Rhine_3
ve_4,210.0,1,,a_Rhine_3
ormanlar_0,51.0,1,,a_Rhine_3
13.000_0,1265.0,16,a_Rhine_3_qa_3 ,a_Rhine_3
yil_1,604.0,7,a_Rhine_3_qa_3 ,a_Rhine_3
6nce_0,705.0,7,,a_Rhine_3
olusmaya_0,991.0,13,,a_Rhine_3
basladi._3,647.0,8,,a_Rhine_3
9000_0,342.0,3,a_Rhine_3_qa_4 ,a_Rhine_3
yil_2,350.0,3,a_Rhine_3_qa_4 ,a_Rhine_3
6ncesi_0,445.0,6,,a_Rhine_3
itibarlyla_0,183.0,3,,a_Rhine_3
Avrupa_1,57.0,1,,a_Rhine_3
tamamen_0,nan,0,,a_Rhine_3
agaclandirilmis_0,1165.0,16,,a_Rhine_3
haldeydi._0,343.0,5,,a_Rhine_3
KUresel_0,228.0,3,,a_Rhine_3
olarak_0,548.0,7,,a_Rhine_3
cekilen_0,380.0,5,,a_Rhine_3
buz_0,94.0,1,,a_Rhine_3
Orttsuyle_0,290.0,3,,a_Rhine_3
" birlikte,_0",288.0,2,,a_Rhine_3
okyanus_0,nan,0,,a_Rhine_3
su_0,nan,0,,a_Rhine_3
seviyeleri_0,1041.0,13,,a_Rhine_3
"yikseldi,_0",946.0,13,,a_Rhine_3
Mans_0,376.0,5,,a_Rhine_3
Denizi_0,357.0,3,,a_Rhine_3
ve_5,249.0,3,,a_Rhine_3
Kuzey_0,408.0,6,,a_Rhine_3
Denizi_1,186.0,3,,a_Rhine_3
tekrar_0,nan,0,,a_Rhine_3
su_1,87.0,1,,a_Rhine_3
ile_0,nan,0,,a_Rhine_3
kaplandi._0,nan,0,,a_Rhine_3
Erime_0,nan,0,,a_Rhine_3
"suyu,_0",732.0,9,,a_Rhine_3
okyanusa_0,637.0,9,,a_Rhine_3
ve_6,230.0,3,,a_Rhine_3
toprak_0,268.0,4,,a_Rhine_3
¢dkmesine_0,241.0,3,,a_Rhine_3
katkida_0,60.0,1,,a_Rhine_3
"bulunarak,_0",nan,0,,a_Rhine_3
Avrupa’nin_0,66.0,1,,a_Rhine_3
 6nceki_0,89.0,1,,a_Rhine_3
sahillerini_0,606.0,5,,a_Rhine_3
sular_0,284.0,3,,a_Rhine_3
 altinda_0,nan,0,,a_Rhine_3
—_0,nan,0,,a_Rhine_3
birakti._0,nan,0,,a_Rhine_3
 _0,nan,0,a_Computationalcomplexitytheory_4_qa_0 ,a_Computationalcomplexitytheory_4
Bilinen_0,94.0,1,,a_Computationalcomplexitytheory_4
 birgok_0,60.0,1,,a_Computationalcomplexitytheory_4
karmasiklik_0,51.0,1,a_Computationalcomplexitytheory_4_qa_1 ,a_Computationalcomplexitytheory_4
sinifinin’_0,257.0,2,a_Computationalcomplexitytheory_4_qa_1 ,a_Computationalcomplexitytheory_4
esit_0,182.0,2,a_Computationalcomplexitytheory_4_qa_0 a_Computationalcomplexitytheory_4_qa_1 ,a_Computationalcomplexitytheory_4
olmadigindan_0,69.0,1,a_Computationalcomplexitytheory_4_qa_0 a_Computationalcomplexitytheory_4_qa_1 ,a_Computationalcomplexitytheory_4
" stphelenilmektedir,_0",nan,0,a_Computationalcomplexitytheory_4_qa_0 a_Computationalcomplexitytheory_4_qa_1 ,a_Computationalcomplexitytheory_4
ancak_0,nan,0,,a_Computationalcomplexitytheory_4
bu_0,59.0,1,,a_Computationalcomplexitytheory_4
kanitlanmamistir._0,249.0,2,,a_Computationalcomplexitytheory_4
Ornegin_0,nan,0,,a_Computationalcomplexitytheory_4
P_0,50.0,1,a_Computationalcomplexitytheory_4_qa_1 ,a_Computationalcomplexitytheory_4
©_0,nan,0,a_Computationalcomplexitytheory_4_qa_1 ,a_Computationalcomplexitytheory_4
NP_0,nan,0,a_Computationalcomplexitytheory_4_qa_1 ,a_Computationalcomplexitytheory_4
¢_0,70.0,1,a_Computationalcomplexitytheory_4_qa_1 ,a_Computationalcomplexitytheory_4
PP_0,nan,0,a_Computationalcomplexitytheory_4_qa_1 ,a_Computationalcomplexitytheory_4
¢_1,nan,0,a_Computationalcomplexitytheory_4_qa_1 ,a_Computationalcomplexitytheory_4
"PSPACE,_0",nan,0,a_Computationalcomplexitytheory_4_qa_1 ,a_Computationalcomplexitytheory_4
ancak_1,67.0,1,,a_Computationalcomplexitytheory_4
P_1,nan,0,,a_Computationalcomplexitytheory_4
=_0,nan,0,,a_Computationalcomplexitytheory_4
PSPACE_1,70.0,1,,a_Computationalcomplexitytheory_4
olabilir._0,57.0,1,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
"P,_2",nan,0,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
NP'ye_0,nan,0,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
esit_1,90.0,1,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
"degilse,_0",69.0,1,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
P_3,nan,0,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
de_0,359.0,2,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
PSPACE'e_0,101.0,1,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
esit_2,nan,0,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
degildir._0,nan,0,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
P_4,nan,0,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
ve_0,236.0,2,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
PSPACE_2,637.0,7,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
arasinda_0,nan,0,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
"RP,_0",157.0,2,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
"BPP,_0",nan,0,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
"PP,_1",212.0,3,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
"BQP,_0",459.0,5,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
"MA,_0",76.0,1,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
"PH,_0",139.0,2,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
vb._0,172.0,2,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
gibi_0,207.0,3,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
bilinen_1,598.0,8,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
 birgok_1,nan,0,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
karmasiklik_1,207.0,2,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
—_0,nan,0,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
sinifi_0,124.0,2,a_Computationalcomplexitytheory_4_qa_2 ,a_Computationalcomplexitytheory_4
"oldugundan,_0",70.0,1,a_Computationalcomplexitytheory_4_qa_3 ,a_Computationalcomplexitytheory_4
tum_0,249.0,3,a_Computationalcomplexitytheory_4_qa_3 ,a_Computationalcomplexitytheory_4
bu_1,350.0,3,a_Computationalcomplexitytheory_4_qa_3 ,a_Computationalcomplexitytheory_4
karmasiklik_2,518.0,6,a_Computationalcomplexitytheory_4_qa_3 ,a_Computationalcomplexitytheory_4
 siniflarin’_0,348.0,4,a_Computationalcomplexitytheory_4_qa_3 ,a_Computationalcomplexitytheory_4
bir_0,147.0,2,a_Computationalcomplexitytheory_4_qa_3 ,a_Computationalcomplexitytheory_4
sinifa_0,195.0,2,a_Computationalcomplexitytheory_4_qa_3 ,a_Computationalcomplexitytheory_4
daraltmas!_0,151.0,1,a_Computationalcomplexitytheory_4_qa_3 ,a_Computationalcomplexitytheory_4
mumkindur._0,159.0,2,a_Computationalcomplexitytheory_4_qa_3 ,a_Computationalcomplexitytheory_4
Bu_2,51.0,1,a_Computationalcomplexitytheory_4_qa_3 ,a_Computationalcomplexitytheory_4
siniflarin_0,433.0,6,a_Computationalcomplexitytheory_4_qa_3 ,a_Computationalcomplexitytheory_4
herhangi_0,612.0,8,a_Computationalcomplexitytheory_4_qa_3 ,a_Computationalcomplexitytheory_4
birinin§_0,496.0,5,a_Computationalcomplexitytheory_4_qa_3 ,a_Computationalcomplexitytheory_4
esit_3,275.0,3,a_Computationalcomplexitytheory_4_qa_3 ,a_Computationalcomplexitytheory_4
olmadigini_0,341.0,6,a_Computationalcomplexitytheory_4_qa_3 ,a_Computationalcomplexitytheory_4
"kanitlamak,_0",522.0,5,a_Computationalcomplexitytheory_4_qa_3 ,a_Computationalcomplexitytheory_4
karmasiklik_3,321.0,5,a_Computationalcomplexitytheory_4_qa_3 ,a_Computationalcomplexitytheory_4
 teorisinde_0,205.0,3,a_Computationalcomplexitytheory_4_qa_3 ,a_Computationalcomplexitytheory_4
6nemii_0,108.0,2,a_Computationalcomplexitytheory_4_qa_3 ,a_Computationalcomplexitytheory_4
bir_1,264.0,3,,a_Computationalcomplexitytheory_4
atilim_0,485.0,7,,a_Computationalcomplexitytheory_4
—_1,211.0,3,,a_Computationalcomplexitytheory_4
olacaktir._0,905.0,11,,a_Computationalcomplexitytheory_4
"Ambargo,_0",74.0,1,a_1973oilcrisis_1_qa_0 ,a_1973oilcrisis_1
ABD_0,53.0,1,,a_1973oilcrisis_1
enerji_0,77.0,1,,a_1973oilcrisis_1
guvenligi_0,309.0,3,,a_1973oilcrisis_1
Uzerindeki_0,124.0,2,,a_1973oilcrisis_1
tehditleri_0,325.0,4,,a_1973oilcrisis_1
ele_0,55.0,1,,a_1973oilcrisis_1
almak_0,73.0,1,,a_1973oilcrisis_1
icin_0,nan,0,,a_1973oilcrisis_1
acil_0,163.0,2,,a_1973oilcrisis_1
taleplere_0,285.0,3,,a_1973oilcrisis_1
neden_0,100.0,2,,a_1973oilcrisis_1
olarak_0,282.0,4,,a_1973oilcrisis_1
ABD_1,379.0,6,,a_1973oilcrisis_1
 ekonomisini_0,410.0,5,,a_1973oilcrisis_1
olumsuz__0,89.0,1,,a_1973oilcrisis_1
etkilemistir._0,145.0,2,,a_1973oilcrisis_1
Uluslararas!_0,180.0,3,,a_1973oilcrisis_1
"duzeyde,_0",72.0,1,,a_1973oilcrisis_1
fiyat_0,nan,0,,a_1973oilcrisis_1
artislar!_0,227.0,2,,a_1973oilcrisis_1
otomobil_0,338.0,5,a_1973oilcrisis_1_qa_1 ,a_1973oilcrisis_1
gibi_0,209.0,3,,a_1973oilcrisis_1
birgok_0,50.0,1,,a_1973oilcrisis_1
sektérde_0,120.0,2,,a_1973oilcrisis_1
rekabetci_0,51.0,1,,a_1973oilcrisis_1
konumlari_0,360.0,5,,a_1973oilcrisis_1
degistirdi._0,193.0,2,,a_1973oilcrisis_1
Makroekonomik_0,577.0,7,a_1973oilcrisis_1_qa_2 ,a_1973oilcrisis_1
