word_id,TRT,FixCount,Span_word_is_in,text_id
Ein_0,nan,0,,meco_para_12
Fahrzeugkennzeichen_0,nan,0,,meco_para_12
ist_0,nan,0,,meco_para_12
ein_1,nan,0,,meco_para_12
Metall-_0,nan,0,,meco_para_12
oder_0,nan,0,,meco_para_12
"Kunststoffschild,_0",nan,0,,meco_para_12
das_0,nan,0,,meco_para_12
zur_0,nan,0,,meco_para_12
 amtlichen_0,nan,0,,meco_para_12
Identifizierung_0,nan,0,,meco_para_12
an_0,nan,0,,meco_para_12
einem_0,nan,0,,meco_para_12
Fahrzeug_0,nan,0,,meco_para_12
angebracht_0,nan,0,,meco_para_12
ist._1,nan,0,,meco_para_12
In_0,nan,0,,meco_para_12
allen_0,nan,0,,meco_para_12
 Landern’_0,nan,0,,meco_para_12
sind_0,nan,0,,meco_para_12
solche_0,nan,0,,meco_para_12
Kennzeichen_0,nan,0,,meco_para_12
fiir_0,nan,0,,meco_para_12
Stra&enfahrzeuge_0,nan,0,,meco_para_12
wie_0,nan,0,,meco_para_12
"Autos,_0",nan,0,,meco_para_12
Lastwagen_0,nan,0,,meco_para_12
und_0,nan,0,,meco_para_12
Motorrader_0,nan,0,,meco_para_12
erforderlich._0,nan,0,,meco_para_12
Ob_0,nan,0,meco_para_12_qa_2 ,meco_para_12
sie_0,nan,0,meco_para_12_qa_2 ,meco_para_12
fir_0,nan,0,meco_para_12_qa_2 ,meco_para_12
andere_0,nan,0,meco_para_12_qa_2 ,meco_para_12
Fahrzeuge_0,nan,0,meco_para_12_qa_2 ,meco_para_12
wie_1,nan,0,meco_para_12_qa_2 ,meco_para_12
"Fahrrader,_0",nan,0,meco_para_12_qa_2 ,meco_para_12
Boote_0,191.0,1,meco_para_12_qa_2 ,meco_para_12
oder_1,nan,0,meco_para_12_qa_2 ,meco_para_12
Traktoren’_0,nan,0,meco_para_12_qa_2 ,meco_para_12
erforderlich_1,nan,0,meco_para_12_qa_2 ,meco_para_12
—_0,nan,0,meco_para_12_qa_2 ,meco_para_12
"sind,_1",nan,0,meco_para_12_qa_2 ,meco_para_12
kann_0,nan,0,meco_para_12_qa_2 meco_para_12_qa_3 ,meco_para_12
je_0,nan,0,meco_para_12_qa_2 meco_para_12_qa_3 ,meco_para_12
nach_0,nan,0,meco_para_12_qa_2 meco_para_12_qa_3 ,meco_para_12
Rechtssprechung_0,nan,0,meco_para_12_qa_2 meco_para_12_qa_3 ,meco_para_12
variieren._0,nan,0,meco_para_12_qa_2 meco_para_12_qa_3 ,meco_para_12
Die_0,185.0,1,meco_para_12_qa_2 meco_para_12_qa_3 ,meco_para_12
 Registrierungskennung_0,nan,0,meco_para_12_qa_2 meco_para_12_qa_3 ,meco_para_12
