word_id,TRT,FixCount,Span_word_is_in,text_id
In_0,168.0,1,meco_para_3_qa_1 ,meco_para_3
competitive_0,647.0,3,meco_para_3_qa_1 ,meco_para_3
"sports,_0",610.0,2,meco_para_3_qa_1 ,meco_para_3
doping_0,712.0,4,meco_para_3_qa_1 ,meco_para_3
is_0,1359.0,7,meco_para_3_qa_1 ,meco_para_3
the_0,2038.0,8,meco_para_3_qa_1 ,meco_para_3
use_0,919.0,3,meco_para_3_qa_1 ,meco_para_3
of_0,475.0,1,meco_para_3_qa_1 ,meco_para_3
banned_0,nan,0,meco_para_3_qa_1 ,meco_para_3
performance-enhancing_0,nan,0,meco_para_3_qa_1 ,meco_para_3
drugs_0,nan,0,meco_para_3_qa_1 ,meco_para_3
by_0,nan,0,meco_para_3_qa_1 ,meco_para_3
athletic_0,951.0,5,meco_para_3_qa_1 ,meco_para_3
competitors._0,814.0,6,meco_para_3_qa_1 ,meco_para_3
The_1,515.0,3,meco_para_3_qa_1 ,meco_para_3
term_0,171.0,1,meco_para_3_qa_1 ,meco_para_3
doping_1,785.0,6,meco_para_3_qa_1 ,meco_para_3
is_1,1494.0,8,meco_para_3_qa_1 ,meco_para_3
widely_0,2724.0,14,meco_para_3_qa_1 ,meco_para_3
used_0,133.0,1,meco_para_3_qa_1 ,meco_para_3
by_1,nan,0,meco_para_3_qa_1 ,meco_para_3
organizations_0,nan,0,meco_para_3_qa_1 ,meco_para_3
which_0,nan,0,meco_para_3_qa_1 ,meco_para_3
regulate_0,1900.0,10,,meco_para_3
sporting_0,340.0,3,,meco_para_3
competitions._0,543.0,5,,meco_para_3
The_2,294.0,3,,meco_para_3
use_1,305.0,3,,meco_para_3
of_1,377.0,3,,meco_para_3
drugs_1,3229.0,11,,meco_para_3
to_0,978.0,5,,meco_para_3
enhance_0,2104.0,11,,meco_para_3
performance_0,239.0,2,,meco_para_3
is_2,nan,0,,meco_para_3
largely_0,nan,0,,meco_para_3
considered_0,375.0,3,,meco_para_3
"unethical,_0",777.0,5,,meco_para_3
and_0,69.0,1,,meco_para_3
is_3,237.0,2,,meco_para_3
therefore_0,948.0,6,,meco_para_3
prohibited_0,1191.0,7,,meco_para_3
by_2,811.0,6,,meco_para_3
most_0,307.0,1,,meco_para_3
international_0,883.0,7,,meco_para_3
sports_1,134.0,1,,meco_para_3
"organizations,_1",745.0,6,,meco_para_3
including_0,448.0,4,,meco_para_3
the_3,69.0,1,,meco_para_3
International_1,239.0,2,,meco_para_3
Olympic_0,377.0,3,,meco_para_3
Committee._0,1022.0,7,,meco_para_3
"Furthermore,_0",913.0,7,,meco_para_3
athletes_0,nan,0,,meco_para_3
who_0,nan,0,,meco_para_3
take_0,206.0,2,,meco_para_3
explicit._0,509.0,3,,meco_para_3
measures_0,234.0,2,,meco_para_3
to_1,240.0,1,,meco_para_3
evade_0,103.0,1,,meco_para_3
detection_0,nan,0,,meco_para_3
exacerbate_0,101.0,1,,meco_para_3
the_4,166.0,2,,meco_para_3
ethical_0,337.0,3,,meco_para_3
violation_0,nan,0,,meco_para_3
with_0,nan,0,,meco_para_3
overt_0,nan,0,,meco_para_3
deception_0,nan,0,,meco_para_3
and_1,nan,0,,meco_para_3
cheating._0,307.0,4,,meco_para_3
Despite_0,376.0,3,,meco_para_3
its_0,950.0,4,,meco_para_3
prevalence_0,205.0,2,,meco_para_3
in_1,106.0,1,,meco_para_3
the_5,235.0,2,,meco_para_3
headlines_0,102.0,1,,meco_para_3
"recently,_0",nan,0,,meco_para_3
doping_2,nan,0,,meco_para_3
is_4,nan,0,,meco_para_3
not_0,134.0,1,,meco_para_3
a_0,344.0,3,,meco_para_3
new_0,67.0,1,,meco_para_3
phenomenon;_0,205.0,1,,meco_para_3
in_2,nan,0,,meco_para_3
"fact,_0",239.0,2,,meco_para_3
it_0,171.0,2,,meco_para_3
is_5,263.0,3,,meco_para_3
as_0,476.0,4,,meco_para_3
old_0,135.0,1,,meco_para_3
as_1,nan,0,,meco_para_3
sport_0,373.0,3,,meco_para_3
itself._0,nan,0,,meco_para_3
From_0,nan,0,,meco_para_3
the_6,nan,0,,meco_para_3
use_2,nan,0,,meco_para_3
of_2,68.0,1,meco_para_3_qa_2 ,meco_para_3
substances_0,68.0,1,meco_para_3_qa_2 ,meco_para_3
in_3,136.0,1,meco_para_3_qa_2 meco_para_3_qa_3 ,meco_para_3
ancient_0,169.0,1,meco_para_3_qa_2 meco_para_3_qa_3 ,meco_para_3
chariot_0,139.0,2,meco_para_3_qa_2 meco_para_3_qa_3 ,meco_para_3
races_0,70.0,1,meco_para_3_qa_2 meco_para_3_qa_3 ,meco_para_3
to_2,303.0,4,meco_para_3_qa_2 ,meco_para_3
more_0,170.0,2,meco_para_3_qa_2 ,meco_para_3
recent_0,816.0,5,meco_para_3_qa_2 ,meco_para_3
controversies_0,nan,0,meco_para_3_qa_2 ,meco_para_3
in_4,nan,0,meco_para_3_qa_2 ,meco_para_3
baseball_0,nan,0,meco_para_3_qa_2 ,meco_para_3
and_2,68.0,1,meco_para_3_qa_2 ,meco_para_3
"cycling,_0",168.0,2,meco_para_3_qa_2 ,meco_para_3
popular_0,137.0,1,meco_para_3_qa_2 ,meco_para_3
views_0,238.0,3,meco_para_3_qa_2 ,meco_para_3
among_0,783.0,4,meco_para_3_qa_2 ,meco_para_3
athletes_1,1256.0,7,meco_para_3_qa_2 ,meco_para_3
have_0,651.0,6,meco_para_3_qa_2 ,meco_para_3
varied_0,206.0,2,meco_para_3_qa_2 ,meco_para_3
widely_1,nan,0,meco_para_3_qa_2 ,meco_para_3
over_0,nan,0,meco_para_3_qa_2 ,meco_para_3
the_7,nan,0,meco_para_3_qa_2 ,meco_para_3
years._0,nan,0,meco_para_3_qa_2 ,meco_para_3
In_5,nan,0,meco_para_3_qa_2 ,meco_para_3
recent_1,272.0,2,,meco_para_3
"decades,_0",441.0,4,,meco_para_3
authorities_0,205.0,2,,meco_para_3
and_3,69.0,1,,meco_para_3
sporting_1,745.0,5,,meco_para_3
organizations_2,1868.0,8,,meco_para_3
have_1,238.0,2,,meco_para_3
tried_0,nan,0,,meco_para_3
to_3,nan,0,,meco_para_3
strictly_0,nan,0,,meco_para_3
regulate_1,nan,0,,meco_para_3
the_8,239.0,2,meco_para_3_qa_0 ,meco_para_3
use_3,66.0,1,meco_para_3_qa_0 ,meco_para_3
of_3,nan,0,meco_para_3_qa_0 ,meco_para_3
drugs_2,nan,0,meco_para_3_qa_0 ,meco_para_3
in_6,nan,0,meco_para_3_qa_0 ,meco_para_3
sport._1,nan,0,meco_para_3_qa_0 ,meco_para_3
The_9,nan,0,meco_para_3_qa_0 ,meco_para_3
primary_0,442.0,4,meco_para_3_qa_0 ,meco_para_3
reasons_0,781.0,7,meco_para_3_qa_0 ,meco_para_3
for_0,362.0,3,meco_para_3_qa_0 ,meco_para_3
this_0,618.0,3,meco_para_3_qa_0 ,meco_para_3
ban_0,nan,0,meco_para_3_qa_0 ,meco_para_3
are_0,nan,0,meco_para_3_qa_0 ,meco_para_3
the_10,nan,0,meco_para_3_qa_0 ,meco_para_3
health_0,nan,0,meco_para_3_qa_0 ,meco_para_3
risks_0,136.0,1,meco_para_3_qa_0 ,meco_para_3
of_4,nan,0,meco_para_3_qa_0 ,meco_para_3
performance-enhancing_1,171.0,2,meco_para_3_qa_0 ,meco_para_3
"drugs,_3",nan,0,meco_para_3_qa_0 ,meco_para_3
the_11,188.0,3,meco_para_3_qa_0 ,meco_para_3
equality_0,103.0,1,meco_para_3_qa_0 ,meco_para_3
of_5,336.0,1,meco_para_3_qa_0 ,meco_para_3
opportunity_0,578.0,3,meco_para_3_qa_0 ,meco_para_3
for_1,nan,0,meco_para_3_qa_0 ,meco_para_3
"athletes,_2",nan,0,meco_para_3_qa_0 ,meco_para_3
and_4,nan,0,meco_para_3_qa_0 ,meco_para_3
the_12,nan,0,,meco_para_3
positive_0,nan,0,,meco_para_3
example_0,172.0,2,,meco_para_3
to_4,nan,0,,meco_para_3
the_13,nan,0,,meco_para_3
public_0,nan,0,,meco_para_3
set_0,66.0,1,,meco_para_3
by_3,nan,0,,meco_para_3
drug-free_0,67.0,1,,meco_para_3
sport._2,613.0,1,,meco_para_3
Anti-doping_0,nan,0,,meco_para_3
authorities_1,nan,0,,meco_para_3
have_2,nan,0,,meco_para_3
repeatedly_0,nan,0,,meco_para_3
emphasized_0,102.0,1,,meco_para_3
that_0,66.0,1,,meco_para_3
using_0,nan,0,,meco_para_3
 performance-enhancing_0,173.0,2,,meco_para_3
drugs_4,nan,0,,meco_para_3
goes_0,nan,0,,meco_para_3
against_0,nan,0,,meco_para_3
the_14,nan,0,,meco_para_3
‘spirit_0,nan,0,,meco_para_3
of_6,nan,0,,meco_para_3
sport’._0,nan,0,,meco_para_3
When_0,137.0,2,,a_Computationalcomplexitytheory_1
considering_0,611.0,5,,a_Computationalcomplexitytheory_1
computational_0,1965.0,16,,a_Computationalcomplexitytheory_1
"problems,_0",2857.0,17,,a_Computationalcomplexitytheory_1
a_0,374.0,2,,a_Computationalcomplexitytheory_1
problem_0,471.0,4,a_Computationalcomplexitytheory_1_qa_0 ,a_Computationalcomplexitytheory_1
instance_0,nan,0,a_Computationalcomplexitytheory_1_qa_0 ,a_Computationalcomplexitytheory_1
is_0,nan,0,,a_Computationalcomplexitytheory_1
a__0,nan,0,,a_Computationalcomplexitytheory_1
string_0,nan,0,,a_Computationalcomplexitytheory_1
over_0,nan,0,,a_Computationalcomplexitytheory_1
an_0,510.0,4,,a_Computationalcomplexitytheory_1
alphabet._0,274.0,3,,a_Computationalcomplexitytheory_1
"Usually,_0",102.0,1,,a_Computationalcomplexitytheory_1
the_0,nan,0,,a_Computationalcomplexitytheory_1
alphabet_1,478.0,4,,a_Computationalcomplexitytheory_1
is_1,69.0,1,,a_Computationalcomplexitytheory_1
taken_0,407.0,1,,a_Computationalcomplexitytheory_1
to_0,nan,0,,a_Computationalcomplexitytheory_1
be_0,nan,0,,a_Computationalcomplexitytheory_1
the_1,nan,0,,a_Computationalcomplexitytheory_1
binary_0,nan,0,a_Computationalcomplexitytheory_1_qa_1 ,a_Computationalcomplexitytheory_1
alphabet_2,nan,0,,a_Computationalcomplexitytheory_1
"(i.e.,_0",nan,0,,a_Computationalcomplexitytheory_1
the_2,239.0,3,,a_Computationalcomplexitytheory_1
set_0,nan,0,,a_Computationalcomplexitytheory_1
"{0,1}),_0",202.0,2,,a_Computationalcomplexitytheory_1
and_0,239.0,2,,a_Computationalcomplexitytheory_1
thus_0,238.0,2,,a_Computationalcomplexitytheory_1
the_3,134.0,1,,a_Computationalcomplexitytheory_1
strings_0,274.0,1,,a_Computationalcomplexitytheory_1
are_0,172.0,2,,a_Computationalcomplexitytheory_1
 bitstrings._0,138.0,2,a_Computationalcomplexitytheory_1_qa_2 ,a_Computationalcomplexitytheory_1
As_0,nan,0,,a_Computationalcomplexitytheory_1
in_0,nan,0,,a_Computationalcomplexitytheory_1
a__1,nan,0,,a_Computationalcomplexitytheory_1
real-world_0,nan,0,,a_Computationalcomplexitytheory_1
"computer,_0",135.0,1,,a_Computationalcomplexitytheory_1
mathematical_0,507.0,5,,a_Computationalcomplexitytheory_1
objects_0,nan,0,,a_Computationalcomplexitytheory_1
other_0,nan,0,,a_Computationalcomplexitytheory_1
than_0,677.0,4,,a_Computationalcomplexitytheory_1
bitstrings_0,102.0,1,,a_Computationalcomplexitytheory_1
must_0,nan,0,,a_Computationalcomplexitytheory_1
be_1,nan,0,,a_Computationalcomplexitytheory_1
suitably_0,nan,0,,a_Computationalcomplexitytheory_1
encoded._0,nan,0,,a_Computationalcomplexitytheory_1
For_0,nan,0,,a_Computationalcomplexitytheory_1
"example,_0",nan,0,,a_Computationalcomplexitytheory_1
integers_0,nan,0,,a_Computationalcomplexitytheory_1
can_0,nan,0,,a_Computationalcomplexitytheory_1
be_2,nan,0,,a_Computationalcomplexitytheory_1
represented_0,130.0,1,,a_Computationalcomplexitytheory_1
in_1,nan,0,,a_Computationalcomplexitytheory_1
binary_1,339.0,1,a_Computationalcomplexitytheory_1_qa_3 ,a_Computationalcomplexitytheory_1
"notation,_0",nan,0,a_Computationalcomplexitytheory_1_qa_3 ,a_Computationalcomplexitytheory_1
and_1,nan,0,,a_Computationalcomplexitytheory_1
graphs_0,nan,0,,a_Computationalcomplexitytheory_1
can_1,nan,0,,a_Computationalcomplexitytheory_1
be_3,nan,0,,a_Computationalcomplexitytheory_1
encoded_1,nan,0,,a_Computationalcomplexitytheory_1
directly_0,nan,0,,a_Computationalcomplexitytheory_1
via_0,nan,0,,a_Computationalcomplexitytheory_1
their_0,nan,0,,a_Computationalcomplexitytheory_1
adjacency_0,nan,0,a_Computationalcomplexitytheory_1_qa_4 ,a_Computationalcomplexitytheory_1
"matrices,_0",51.0,1,a_Computationalcomplexitytheory_1_qa_4 ,a_Computationalcomplexitytheory_1
or_0,nan,0,,a_Computationalcomplexitytheory_1
by_0,nan,0,,a_Computationalcomplexitytheory_1
encoding_0,nan,0,,a_Computationalcomplexitytheory_1
their_1,nan,0,,a_Computationalcomplexitytheory_1
adjacency_1,nan,0,,a_Computationalcomplexitytheory_1
lists_0,nan,0,,a_Computationalcomplexitytheory_1
in_2,nan,0,,a_Computationalcomplexitytheory_1
binary._2,nan,0,,a_Computationalcomplexitytheory_1
Many_0,515.0,5,,a_Computationalcomplexitytheory_4
known_0,370.0,5,,a_Computationalcomplexitytheory_4
complexity_0,1296.0,12,,a_Computationalcomplexitytheory_4
classes_0,646.0,6,,a_Computationalcomplexitytheory_4
are_0,239.0,2,,a_Computationalcomplexitytheory_4
suspected_0,276.0,3,a_Computationalcomplexitytheory_4_qa_0 ,a_Computationalcomplexitytheory_4
to_0,nan,0,a_Computationalcomplexitytheory_4_qa_0 ,a_Computationalcomplexitytheory_4
be_0,nan,0,a_Computationalcomplexitytheory_4_qa_0 ,a_Computationalcomplexitytheory_4
"unequal,_0",nan,0,a_Computationalcomplexitytheory_4_qa_0 ,a_Computationalcomplexitytheory_4
but_0,nan,0,,a_Computationalcomplexitytheory_4
this_0,nan,0,,a_Computationalcomplexitytheory_4
has_0,nan,0,,a_Computationalcomplexitytheory_4
not_0,476.0,6,,a_Computationalcomplexitytheory_4
been_0,406.0,5,,a_Computationalcomplexitytheory_4
proved._0,651.0,5,,a_Computationalcomplexitytheory_4
For_0,302.0,4,,a_Computationalcomplexitytheory_4
instance_0,1123.0,8,,a_Computationalcomplexitytheory_4
P_0,680.0,3,a_Computationalcomplexitytheory_4_qa_1 ,a_Computationalcomplexitytheory_4
©_0,1764.0,9,a_Computationalcomplexitytheory_4_qa_1 ,a_Computationalcomplexitytheory_4
NP_0,1024.0,5,a_Computationalcomplexitytheory_4_qa_1 ,a_Computationalcomplexitytheory_4
¢_0,357.0,3,a_Computationalcomplexitytheory_4_qa_1 ,a_Computationalcomplexitytheory_4
PP_0,102.0,1,a_Computationalcomplexitytheory_4_qa_1 ,a_Computationalcomplexitytheory_4
¢__0,354.0,3,a_Computationalcomplexitytheory_4_qa_1 ,a_Computationalcomplexitytheory_4
"PSPACE,_0",167.0,2,a_Computationalcomplexitytheory_4_qa_1 ,a_Computationalcomplexitytheory_4
but_1,nan,0,,a_Computationalcomplexitytheory_4
it_0,nan,0,,a_Computationalcomplexitytheory_4
is_0,nan,0,,a_Computationalcomplexitytheory_4
possible_0,nan,0,,a_Computationalcomplexitytheory_4
that_0,238.0,3,,a_Computationalcomplexitytheory_4
P_1,67.0,1,,a_Computationalcomplexitytheory_4
=_0,135.0,2,,a_Computationalcomplexitytheory_4
PSPACE._1,577.0,5,,a_Computationalcomplexitytheory_4
If_0,212.0,3,,a_Computationalcomplexitytheory_4
P_2,1561.0,7,,a_Computationalcomplexitytheory_4
is_1,745.0,6,,a_Computationalcomplexitytheory_4
not_1,1019.0,7,,a_Computationalcomplexitytheory_4
equal_0,1021.0,5,,a_Computationalcomplexitytheory_4
to_1,68.0,1,,a_Computationalcomplexitytheory_4
"NP,_1",69.0,1,,a_Computationalcomplexitytheory_4
