word_id,TRT,FixCount,Scan_path,Span_word_is_in,text_id
In_0,nan,0,[],meco_para_3_qa_1 ,meco_para_3
competitive_0,nan,0,[],meco_para_3_qa_1 ,meco_para_3
"sports,_0",nan,0,[],meco_para_3_qa_1 ,meco_para_3
doping_0,291.0,3,"[15, 59, 91]",meco_para_3_qa_1 ,meco_para_3
is_0,102.0,1,[16],meco_para_3_qa_1 ,meco_para_3
the_0,nan,0,[],meco_para_3_qa_1 ,meco_para_3
use_0,102.0,1,[20],meco_para_3_qa_1 ,meco_para_3
of_0,476.0,3,"[19, 24, 121]",meco_para_3_qa_1 ,meco_para_3
banned_0,233.0,3,"[65, 98, 181]",meco_para_3_qa_1 ,meco_para_3
performance-enhancing_0,2820.0,16,"[28, 30, 35, 94, 99, 102, 105, 125, 126, 155, 182, 183, 225, 227, 229, 230]",meco_para_3_qa_1 ,meco_para_3
drugs_0,340.0,3,"[74, 129, 234]",meco_para_3_qa_1 ,meco_para_3
by_0,nan,0,[],meco_para_3_qa_1 ,meco_para_3
athletic_0,nan,0,[],meco_para_3_qa_1 ,meco_para_3
competitors._0,238.0,1,[90],meco_para_3_qa_1 ,meco_para_3
The_1,68.0,1,[89],meco_para_3_qa_1 ,meco_para_3
term_0,nan,0,[],meco_para_3_qa_1 ,meco_para_3
doping_1,409.0,3,"[14, 17, 48]",meco_para_3_qa_1 ,meco_para_3
is_1,nan,0,[],meco_para_3_qa_1 ,meco_para_3
widely_0,240.0,2,"[18, 180]",meco_para_3_qa_1 ,meco_para_3
used_0,540.0,4,"[3, 124, 184, 269]",meco_para_3_qa_1 ,meco_para_3
by_1,204.0,1,[66],meco_para_3_qa_1 ,meco_para_3
organizations_0,1530.0,12,"[67, 70, 100, 142, 145, 187, 191, 192, 193, 270, 276, 277]",meco_para_3_qa_1 ,meco_para_3
which_0,1362.0,8,"[73, 103, 104, 154, 156, 196, 231, 235]",meco_para_3_qa_1 ,meco_para_3
regulate_0,nan,0,[],,meco_para_3
sporting_0,409.0,5,"[11, 13, 57, 77, 78]",,meco_para_3
competitions._0,443.0,5,"[12, 41, 43, 58, 84]",,meco_para_3
The_2,409.0,1,[44],,meco_para_3
use_1,443.0,4,"[45, 47, 60, 120]",,meco_para_3
of_1,nan,0,[],,meco_para_3
drugs_1,170.0,2,"[97, 268]",,meco_para_3
