word_id,TRT,FixCount,Scan_path,Span_word_is_in,text_id
Sarap_0,nan,0,[],,meco_para_7
"tadimi,_0",nan,0,[],,meco_para_7
sarabin_0,nan,0,[],,meco_para_7
 duyumsal_0,nan,0,[],,meco_para_7
olarak_0,nan,0,[],,meco_para_7
incelenmesi_0,186.0,3,"[155, 158, 316]",,meco_para_7
ve_0,nan,0,[],,meco_para_7
degerlendirilmesidir._0,1956.0,21,"[13, 31, 51, 53, 102, 126, 127, 129, 160, 163, 189, 190, 191, 192, 194, 219, 274, 275, 278, 287, 321]",,meco_para_7
Sarap_1,923.0,8,"[56, 62, 77, 78, 111, 135, 322, 323]",,meco_para_7
tadim_0,312.0,3,"[65, 136, 174]",,meco_para_7
pratigi_0,nan,0,[],,meco_para_7
sarap_2,77.0,1,[67],,meco_para_7
Uretimi_0,193.0,2,"[93, 328]",,meco_para_7
kadar_0,68.0,1,[122],,meco_para_7
"antikken,_0",159.0,2,"[7, 123]",,meco_para_7
daha_0,101.0,1,[5],,meco_para_7
bicimsel_0,344.0,3,"[71, 154, 315]",,meco_para_7
bir_0,176.0,2,"[99, 217]",,meco_para_7
metodoloji_0,506.0,5,"[12, 101, 128, 193, 277]",,meco_para_7
orta_0,674.0,8,"[30, 33, 34, 54, 75, 110, 167, 168]",,meco_para_7
 caglarin_0,433.0,5,"[63, 76, 119, 134, 292]",,meco_para_7
sonlarindan_0,56.0,1,[238],,meco_para_7
 glnUmUuze_0,279.0,4,"[66, 94, 121, 178]",,meco_para_7
yavasca__0,77.0,1,[329],,meco_para_7
olusmaktadir._0,375.0,5,"[6, 124, 180, 267, 272]",,meco_para_7
"Modern,_0",593.0,7,"[28, 157, 159, 181, 183, 248, 340]",,meco_para_7
profesyonel_0,918.0,10,"[50, 188, 216, 220, 221, 223, 246, 254, 279, 320]",,meco_para_7
sarap_3,748.0,8,"[32, 74, 79, 161, 196, 222, 284, 319]",,meco_para_7
—_0,579.0,7,"[15, 36, 79, 196, 197, 257, 284]",,meco_para_7
tadimcilari_0,1262.0,13,"[15, 35, 36, 37, 38, 57, 64, 91, 116, 117, 195, 197, 291]",,meco_para_7
sarabin_1,139.0,2,"[211, 239]",meco_para_7_qa_1 ,meco_para_7
algilanan_0,57.0,1,[68],meco_para_7_qa_1 ,meco_para_7
lezzet_0,70.0,1,[179],meco_para_7_qa_1 ,meco_para_7
" cesitlerini,_0",230.0,2,"[270, 271]",meco_para_7_qa_1 ,meco_para_7
aromasini_0,246.0,3,"[95, 96, 268]",meco_para_7_qa_1 ,meco_para_7
ve_1,66.0,1,[341],meco_para_7_qa_1 ,meco_para_7
 genel__0,566.0,5,"[29, 47, 97, 247, 342]",meco_para_7_qa_1 ,meco_para_7
karakteristigini_0,1711.0,17,"[14, 16, 49, 72, 98, 100, 109, 186, 187, 249, 256, 276, 280, 281, 286, 317, 318]",meco_para_7_qa_1 ,meco_para_7
tarif_0,160.0,2,"[113, 118]",meco_para_7_qa_1 ,meco_para_7
etmek_0,1245.0,12,"[21, 39, 112, 140, 171, 172, 199, 202, 226, 227, 232, 237]",meco_para_7_qa_1 ,meco_para_7
icin_0,283.0,4,"[90, 201, 228, 263]",meco_para_7_qa_1 ,meco_para_7
kullanilan_0,294.0,4,"[148, 213, 240, 241]",meco_para_7_qa_1 ,meco_para_7
stirekli_0,64.0,1,[44],meco_para_7_qa_1 ,meco_para_7
olarak_1,nan,0,[],meco_para_7_qa_1 ,meco_para_7
gelisen_0,160.0,2,"[243, 330]",meco_para_7_qa_1 ,meco_para_7
6zellesmis_—_0,462.0,6,"[215, 269, 332, 333, 370, 373]",meco_para_7_qa_1 ,meco_para_7
terminolojiyi_0,641.0,8,"[27, 48, 70, 245, 273, 307, 372, 404]",meco_para_7_qa_1 ,meco_para_7
kullanirlar._0,510.0,5,"[73, 114, 162, 250, 253]",meco_para_7_qa_1 ,meco_para_7
Son_0,457.0,4,"[58, 115, 198, 225]",meco_para_7_qa_1 ,meco_para_7
yillarda_0,408.0,5,"[18, 169, 170, 173, 260]",meco_para_7_qa_1 ,meco_para_7
hem_0,173.0,2,"[84, 231]",meco_para_7_qa_1 ,meco_para_7
uzmanlarda_0,216.0,3,"[24, 212, 293]",meco_para_7_qa_0 ,meco_para_7
hem_1,157.0,2,"[25, 242]",meco_para_7_qa_0 ,meco_para_7
de__0,nan,0,[],meco_para_7_qa_0 ,meco_para_7
tiketicilerde_0,78.0,1,[45],meco_para_7_qa_0 ,meco_para_7
sarap_4,391.0,4,"[177, 309, 331, 335]",meco_para_7_qa_0 ,meco_para_7
tadimi__0,714.0,8,"[26, 46, 182, 300, 302, 306, 308, 314]",meco_para_7_qa_0 ,meco_para_7
guvenilirligini_0,513.0,6,"[185, 255, 304, 339, 384, 403]",meco_para_7_qa_0 ,meco_para_7
zorlayan_0,1461.0,11,"[60, 80, 224, 251, 252, 283, 285, 312, 313, 325, 349]",meco_para_7_qa_0 ,meco_para_7
 sonuclar_0,636.0,4,"[19, 258, 259, 324]",,meco_para_7
 ortaya_0,913.0,7,"[83, 137, 139, 200, 203, 205, 230]",,meco_para_7
ciktl._0,135.0,2,"[149, 294]",,meco_para_7
"Ornegin,_0",139.0,1,[295],,meco_para_7
arastirmalar_0,328.0,4,"[151, 152, 298, 364]",,meco_para_7
insanlarin_0,125.0,2,"[153, 334]",,meco_para_7
daha_1,338.0,4,"[299, 336, 337, 375]",,meco_para_7
pahali_0,204.0,3,"[301, 338, 343]",,meco_para_7
sarabin_2,303.0,4,"[310, 383, 385, 406]",,meco_para_7
daha_2,875.0,8,"[3, 61, 108, 311, 347, 348, 350, 354]",,meco_para_7
ucuz_0,nan,0,[],,meco_para_7
saraba__0,188.0,3,"[20, 141, 261]",,meco_para_7
gore_0,265.0,3,"[138, 204, 262]",,meco_para_7
daha_3,nan,0,[],,meco_para_7
fazla_0,nan,0,[],,meco_para_7
 arzulanan__0,nan,0,[],,meco_para_7
karakteristige_0,132.0,2,"[297, 377]",,meco_para_7
sahip_0,101.0,1,[374],,meco_para_7
olmasini_0,251.0,2,"[303, 305]",,meco_para_7
beklediklerini_0,467.0,4,"[2, 105, 346, 389]",,meco_para_7
gostermistir:_0,239.0,3,"[288, 357, 390]",,meco_para_7
|_0,nan,0,[],,meco_para_7
Tadimcilar_0,73.0,1,[144],,meco_para_7
verilen_0,nan,0,[],,meco_para_7
 sarabin_0,57.0,1,[150],,meco_para_7
gercek_0,nan,0,[],,meco_para_7
olmayan’_0,163.0,2,"[369, 376]",,meco_para_7
bir_1,166.0,1,[378],,meco_para_7
 sekilde_0,nan,0,[],,meco_para_7
 pahali_0,52.0,1,[244],,meco_para_7
oldugu_0,184.0,2,"[104, 345]",,meco_para_7
"soylendiginde,_0",418.0,5,"[106, 107, 351, 355, 356]",,meco_para_7
neredeyse_0,nan,1,[0],,meco_para_7
her_0,nan,0,[],,meco_para_7
zaman_0,nan,0,[],,meco_para_7
ayni_0,141.0,2,"[362, 363]",,meco_para_7
sarap_5,nan,0,[],,meco_para_7
onlara__0,nan,0,[],,meco_para_7
ucuz_1,62.0,1,[367],,meco_para_7
oldugu_sdylendiginden_0,191.0,2,"[103, 382]",,meco_para_7
daha__0,nan,0,[],,meco_para_7
lezzetli_0,nan,0,[],,meco_para_7
oldugunu_0,245.0,2,"[22, 394]",,meco_para_7
belirttiler._0,nan,0,[],,meco_para_7
Baska_0,nan,0,[],,meco_para_7
calismalar_0,nan,0,[],,meco_para_7
gosteriyor_0,159.0,2,"[365, 366]",,meco_para_7
ki_0,nan,0,[],,meco_para_7
tadimcilarin”_0,169.0,2,"[368, 379]",,meco_para_7
kararlari_0,81.0,1,[402],,meco_para_7
cografi_0,57.0,1,[1],,meco_para_7
"kéken,_0",102.0,1,[392],,meco_para_7
itibar_0,105.0,1,[393],,meco_para_7
veya_0,65.0,1,[23],,meco_para_7
diger_0,nan,0,[],,meco_para_7
etkenlerin_0,nan,0,[],meco_para_7_qa_2 ,meco_para_7
 bilinmesiyle_0,81.0,1,[360],meco_para_7_qa_2 ,meco_para_7
etki_0,nan,0,[],meco_para_7_qa_2 ,meco_para_7
=_0,nan,0,[],meco_para_7_qa_2 ,meco_para_7
altinda___0,nan,0,[],meco_para_7_qa_2 ,meco_para_7
kalabiliyor._0,nan,0,[],meco_para_7_qa_2 ,meco_para_7
Objektif_0,56.0,1,[120],meco_para_7_qa_2 ,meco_para_7
sarap_6,nan,0,[],meco_para_7_qa_2 ,meco_para_7
tadimi_1,124.0,2,"[388, 391]",meco_para_7_qa_2 ,meco_para_7
bu_0,nan,0,[],meco_para_7_qa_2 ,meco_para_7
yuzen_0,nan,0,[],meco_para_7_qa_2 ,meco_para_7
