,text,word,counter,x,y,width,height
0,a_AmericanBroadcastingCompany_0_1280_720,In,0,72,114,18,17
1,a_AmericanBroadcastingCompany_0_1280_720,"2000,",0,124,114,58,20
2,a_AmericanBroadcastingCompany_0_1280_720,ABC,0,215,114,45,17
3,a_AmericanBroadcastingCompany_0_1280_720,launched,0,294,113,99,18
4,a_AmericanBroadcastingCompany_0_1280_720,a_,0,428,118,10,13
5,a_AmericanBroadcastingCompany_0_1280_720,web-based,0,471,113,120,18
6,a_AmericanBroadcastingCompany_0_1280_720,promotional,0,626,113,135,24
7,a_AmericanBroadcastingCompany_0_1280_720,campaign,0,795,113,106,24
8,a_AmericanBroadcastingCompany_0_1280_720,focused,0,935,113,86,18
9,a_AmericanBroadcastingCompany_0_1280_720,around,0,1055,113,79,18
10,a_AmericanBroadcastingCompany_0_1280_720,its,0,1169,114,23,17
11,a_AmericanBroadcastingCompany_0_1280_720,circle,0,71,185,56,18
12,a_AmericanBroadcastingCompany_0_1280_720,"logo,",0,162,185,50,24
13,a_AmericanBroadcastingCompany_0_1280_720,also,0,246,185,43,18
14,a_AmericanBroadcastingCompany_0_1280_720,called,0,323,185,62,18
15,a_AmericanBroadcastingCompany_0_1280_720,“the,0,420,185,43,18
16,a_AmericanBroadcastingCompany_0_1280_720,"dot"",",0,497,185,50,21
17,a_AmericanBroadcastingCompany_0_1280_720,in,1,582,185,17,18
18,a_AmericanBroadcastingCompany_0_1280_720,which,0,633,185,63,18
19,a_AmericanBroadcastingCompany_0_1280_720,comic,0,730,185,64,18
20,a_AmericanBroadcastingCompany_0_1280_720,book,0,828,185,54,18
21,a_AmericanBroadcastingCompany_0_1280_720,character,0,915,185,104,18
22,a_AmericanBroadcastingCompany_0_1280_720,Little,0,1053,185,52,18
23,a_AmericanBroadcastingCompany_0_1280_720,Dot,0,1139,186,38,17
24,a_AmericanBroadcastingCompany_0_1280_720,prompted,0,72,257,109,24
25,a_AmericanBroadcastingCompany_0_1280_720,visitors,0,214,257,79,18
26,a_AmericanBroadcastingCompany_0_1280_720,to,0,325,259,21,16
27,a_AmericanBroadcastingCompany_0_1280_720,“download,0,381,257,117,18
28,a_AmericanBroadcastingCompany_0_1280_720,the,0,531,257,35,18
29,a_AmericanBroadcastingCompany_0_1280_720,"dot"",",1,600,257,50,21
30,a_AmericanBroadcastingCompany_0_1280_720,a,0,685,262,10,13
31,a_AmericanBroadcastingCompany_0_1280_720,program,0,730,262,93,19
32,a_AmericanBroadcastingCompany_0_1280_720,which,1,857,257,63,18
33,a_AmericanBroadcastingCompany_0_1280_720,would,0,954,257,66,18
34,a_AmericanBroadcastingCompany_0_1280_720,cause,0,1054,262,62,13
35,a_AmericanBroadcastingCompany_0_1280_720,the,1,1149,257,35,18
36,a_AmericanBroadcastingCompany_0_1280_720,ABC,1,70,330,45,17
37,a_AmericanBroadcastingCompany_0_1280_720,logo,1,149,329,45,24
38,a_AmericanBroadcastingCompany_0_1280_720,to,1,227,331,21,16
39,a_AmericanBroadcastingCompany_0_1280_720,fly,0,281,329,25,24
40,a_AmericanBroadcastingCompany_0_1280_720,around,1,339,329,79,18
41,a_AmericanBroadcastingCompany_0_1280_720,the,2,451,329,35,18
42,a_AmericanBroadcastingCompany_0_1280_720,screen,0,520,334,71,13
43,a_AmericanBroadcastingCompany_0_1280_720,and,0,626,329,39,18
44,a_AmericanBroadcastingCompany_0_1280_720,settle,0,700,329,59,18
45,a_AmericanBroadcastingCompany_0_1280_720,in,2,793,329,17,18
46,a_AmericanBroadcastingCompany_0_1280_720,the,3,844,329,35,18
47,a_AmericanBroadcastingCompany_0_1280_720,bottom-right,0,913,329,141,24
48,a_AmericanBroadcastingCompany_0_1280_720,corner.,0,1086,334,78,13
49,a_AmericanBroadcastingCompany_0_1280_720,The,4,70,401,40,18
50,a_AmericanBroadcastingCompany_0_1280_720,network,0,145,401,89,18
51,a_AmericanBroadcastingCompany_0_1280_720,hired,0,268,401,55,18
52,a_AmericanBroadcastingCompany_0_1280_720,the,5,357,401,35,18
53,a_AmericanBroadcastingCompany_0_1280_720,Troika,0,424,401,68,18
54,a_AmericanBroadcastingCompany_0_1280_720,Design,0,527,401,72,24
55,a_AmericanBroadcastingCompany_0_1280_720,Group,0,634,402,68,23
56,a_AmericanBroadcastingCompany_0_1280_720,to,2,735,403,21,16
