"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_os","subject_screen_width","subject_screen_height","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_name","webgazer_data","webgazer_targets","correct_answer","question_text"
"849","
                  <div class=""left-align"">
                    <img src=""https://designguide.ku.dk/download/co-branding/ku_logo_uk_v.png"" alt=""KU Logo"" class=""ku-logo"">
                    <h1>Welcome <b>EN</b> Dev!</h1>
                    <p>This mode is designed for the development of the experiment.</p>
                    <p>When each experiment loads, an image is saved.</p>
                    <p>The idea is then to save these images for the oficial experiment. At the final screen a file can be downloaded with the target locations.</p>
                    <ul>Ribeiro, Tiago - Research Assistant - <a href = ""mailto: tiri@di.ku.dk"">tiri@di.ku.dk</a></ul>
                    <p>Project Leaders:</p>
                    <ul>Søgaard, Anders - Professor - <a href = ""mailto: soegaard@di.ku.dk"">soegaard@di.ku.dk</a></ul>
                    <ul>Hollenstein, Nora - Assistant Professor - <a href = ""mailto: nora.hollenstein@hum.ku.dk"">nora.hollenstein@hum.ku.dk</a></ul>
                  </div>
                  ","0","html-button-response","0","853","0.0-0.0","Win32","1280","720","","","","","","","","","","","","","","","",""
"","","","browser-check","1","3270","0.0-1.0","Win32","1280","720","1280","720","true","firefox","105.0.0","false","Windows 10","true","147.06","true","true","","","","",""
"819","
    <p class=""webgaze-experiment-compact"" id=""paragraph"">In competitive sports, doping is the use of banned <span id=""meco_para_3_qa_1"">performance-enhancing drugs by athletic competitors</span>. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport itself. From the use of substances <span id=""meco_para_3_qa_3"">in ancient chariot races</span> to more recent controversies <span id=""meco_para_3_qa_2"">in baseball and cycling</span>, popular views among athletes have varied widely over the years. In recent decades, authorities and sporting organizations have tried to strictly regulate the use of drugs in sport. The primary reasons for this ban are the <span id=""meco_para_3_qa_0"">health risks of performance-enhancing drugs</span>, the equality of opportunity for athletes, and the positive example to the public set by drug-free sport. Anti-doping authorities have repeatedly emphasized that using performance-enhancing drugs goes against the 'spirit of sport'.</p>"," ","html-keyboard-response","2","4090","0.0-2.0","Win32","1280","720","","","","","","","","","","","","meco_para_3","[]","{""#paragraph"":{""x"":50,""y"":22,""width"":1180,""height"":708.7999877929688,""top"":22,""right"":1230,""bottom"":730.7999877929688,""left"":50},""#meco_para_3_qa_0"":{""x"":70,""y"":507.70001220703125,""width"":1096.13330078125,""height"":71.80000305175781,""top"":507.70001220703125,""right"":1166.13330078125,""bottom"":579.5000152587891,""left"":70},""#meco_para_3_qa_1"":{""x"":70,""y"":47.899993896484375,""width"":1134.11669921875,""height"":71.80000305175781,""top"":47.899993896484375,""right"":1204.11669921875,""bottom"":119.69999694824219,""left"":70},""#meco_para_3_qa_2"":{""x"":70,""y"":382.29998779296875,""width"":1078.816650390625,""height"":71.80000305175781,""top"":382.29998779296875,""right"":1148.816650390625,""bottom"":454.09999084472656,""left"":70},""#meco_para_3_qa_3"":{""x"":266.933349609375,""y"":382.29998779296875,""width"":313.1333312988281,""height"":30,""top"":382.29998779296875,""right"":580.0666809082031,""bottom"":412.29998779296875,""left"":266.933349609375}}","",""
"992","<p class=""webgaze-experiment"" id=""question"">Can doping have adverse health effects? ","0","html-button-response","3","5084","0.0-3.0","Win32","1280","720","","","","","","","","","","","","meco_para_3_qa_0","[]","{""#question"":{""x"":332.73333740234375,""y"":285.29998779296875,""width"":614.5166625976562,""height"":112,""top"":285.29998779296875,""right"":947.25,""bottom"":397.29998779296875,""left"":332.73333740234375}}","True",""
"339","
<p class=""webgaze-experiment"" id=""paragraph"">When considering computational problems, a <span id=""a_Computationalcomplexitytheory_1_qa_0"">problem instance</span> is a string over an alphabet. Usually, the alphabet is taken to be the <span id=""a_Computationalcomplexitytheory_1_qa_1"">binary</span> alphabet (i.e., the set {0,1}), and thus the strings are <span id=""a_Computationalcomplexitytheory_1_qa_2"">bitstrings</span>. As in a real-world computer, mathematical objects other than bitstrings must be suitably encoded. For example, integers can be represented in <span id=""a_Computationalcomplexitytheory_1_qa_3"">binary notation</span>, and graphs can be encoded directly via their <span id=""a_Computationalcomplexitytheory_1_qa_4"">adjacency matrices</span>, or by encoding their adjacency lists in binary.</p>"," ","html-keyboard-response","4","5424","0.0-4.0","Win32","1280","720","","","","","","","","","","","","a_Computationalcomplexitytheory_1","[]","{""#paragraph"":{""x"":50,""y"":100.5,""width"":1180,""height"":544,""top"":100.5,""right"":1230,""bottom"":644.5,""left"":50},""#a_Computationalcomplexitytheory_1_qa_0"":{""x"":710.1666870117188,""y"":140,""width"":220.41665649414062,""height"":33,""top"":140,""right"":930.5833435058594,""bottom"":173,""left"":710.1666870117188},""#a_Computationalcomplexitytheory_1_qa_1"":{""x"":906.5833129882812,""y"":212,""width"":70.63333129882812,""height"":33,""top"":212,""right"":977.2166442871094,""bottom"":245,""left"":906.5833129882812},""#a_Computationalcomplexitytheory_1_qa_2"":{""x"":695.61669921875,""y"":284,""width"":104.34999084472656,""height"":33,""top"":284,""right"":799.9666900634766,""bottom"":317,""left"":695.61669921875},""#a_Computationalcomplexitytheory_1_qa_3"":{""x"":744.0333251953125,""y"":428,""width"":196.66665649414062,""height"":33,""top"":428,""right"":940.6999816894531,""bottom"":461,""left"":744.0333251953125},""#a_Computationalcomplexitytheory_1_qa_4"":{""x"":517.5166625976562,""y"":500,""width"":238.2666778564453,""height"":33,""top"":500,""right"":755.7833404541016,""bottom"":533,""left"":517.5166625976562}}","",""
"820","","{""Q0"":""1""}","survey-text","5","6248","0.0-5.0","Win32","1280","720","","","","","","","","","","","","a_Computationalcomplexitytheory_1_qa_1","[]","{""#question"":{""x"":50,""y"":251.6999969482422,""width"":1180,""height"":184,""top"":251.6999969482422,""right"":1230,""bottom"":435.6999969482422,""left"":50}}","binary","What is the name of the alphabet is most commonly used in a problem instance?"
"658","
<p class=""webgaze-experiment"" id=""paragraph"">Many known complexity classes are <span id=""a_Computationalcomplexitytheory_4_qa_0"">suspected to be unequal</span>, but this has not been proved. For instance <span id=""a_Computationalcomplexitytheory_4_qa_1"">P ⊆ NP ⊆ PP ⊆ PSPACE</span>, but it is possible that P = PSPACE. If P is not equal to NP, then P is not equal to PSPACE either. Since there are many known complexity classes <span id=""a_Computationalcomplexitytheory_4_qa_2"">between P and PSPACE</span>, such as RP, BPP, PP, BQP, MA, PH, etc., it is possible that all these complexity classes collapse to one class. <span id=""a_Computationalcomplexitytheory_4_qa_3"">Proving that any of these classes are unequal</span> would be a major breakthrough in complexity theory.</p>"," ","html-keyboard-response","6","6907","0.0-6.0","Win32","1280","720","","","","","","","","","","","","a_Computationalcomplexitytheory_4","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_Computationalcomplexitytheory_4_qa_0"":{""x"":599.7999877929688,""y"":104,""width"":350.5333251953125,""height"":33,""top"":104,""right"":950.3333129882812,""bottom"":137,""left"":599.7999877929688},""#a_Computationalcomplexitytheory_4_qa_1"":{""x"":536.0499877929688,""y"":176,""width"":400.4166564941406,""height"":33,""top"":176,""right"":936.4666442871094,""bottom"":209,""left"":536.0499877929688},""#a_Computationalcomplexitytheory_4_qa_2"":{""x"":70,""y"":392,""width"":333.5333251953125,""height"":33,""top"":392,""right"":403.5333251953125,""bottom"":425,""left"":70},""#a_Computationalcomplexitytheory_4_qa_3"":{""x"":70,""y"":464,""width"":1114.7166748046875,""height"":105,""top"":464,""right"":1184.7166748046875,""bottom"":569,""left"":70}}","",""
"545","","{""Q0"":""1""}","survey-text","7","7454","0.0-7.0","Win32","1280","720","","","","","","","","","","","","a_Computationalcomplexitytheory_4_qa_3","[]","{""#question"":{""x"":50,""y"":251.6999969482422,""width"":1180,""height"":184,""top"":251.6999969482422,""right"":1230,""bottom"":435.6999969482422,""left"":50}}","Proving that any of these classes are unequal","What evidence between and among complexity classes would signify a theoretical watershed for complexity theory?"
"312","
<p class=""webgaze-experiment"" id=""paragraph""><span id=""a_SuperBowl50_2_qa_8""><span id=""a_SuperBowl50_2_qa_11""><span id=""a_SuperBowl50_2_qa_14"">Peyton Manning</span></span></span> became the first quarterback ever to lead <span id=""a_SuperBowl50_2_qa_9""><span id=""a_SuperBowl50_2_qa_10"">two</span></span> different teams to multiple Super Bowls. He is also the oldest quarterback ever to play in a Super Bowl at age <span id=""a_SuperBowl50_2_qa_0""><span id=""a_SuperBowl50_2_qa_15"">39</span></span>. The past record was held by <span id=""a_SuperBowl50_2_qa_1""><span id=""a_SuperBowl50_2_qa_6""><span id=""a_SuperBowl50_2_qa_12""><span id=""a_SuperBowl50_2_qa_16"">John Elway</span></span></span></span>, who led the <span id=""a_SuperBowl50_2_qa_4""><span id=""a_SuperBowl50_2_qa_5"">Broncos</span></span> to victory in <span id=""a_SuperBowl50_2_qa_13"">Super Bowl XXXIII</span> at age <span id=""a_SuperBowl50_2_qa_2""><span id=""a_SuperBowl50_2_qa_7"">38</span></span> and is currently Denver's <span id=""a_SuperBowl50_2_qa_3"">Executive Vice President of Football Operations and General Manager</span>.</p>"," ","html-keyboard-response","8","7767","0.0-8.0","Win32","1280","720","","","","","","","","","","","","a_SuperBowl50_2","[]","{""#paragraph"":{""x"":50,""y"":136.5,""width"":1180,""height"":472,""top"":136.5,""right"":1230,""bottom"":608.5,""left"":50},""#a_SuperBowl50_2_qa_0"":{""x"":551.0499877929688,""y"":320,""width"":27.433334350585938,""height"":33,""top"":320,""right"":578.4833221435547,""bottom"":353,""left"":551.0499877929688},""#a_SuperBowl50_2_qa_1"":{""x"":70,""y"":320,""width"":1065.9000244140625,""height"":105,""top"":320,""right"":1135.9000244140625,""bottom"":425,""left"":70},""#a_SuperBowl50_2_qa_2"":{""x"":1118.199951171875,""y"":392,""width"":27.433334350585938,""height"":33,""top"":392,""right"":1145.633285522461,""bottom"":425,""left"":1118.199951171875},""#a_SuperBowl50_2_qa_3"":{""x"":70,""y"":464,""width"":1108.933349609375,""height"":105,""top"":464,""right"":1178.933349609375,""bottom"":569,""left"":70},""#a_SuperBowl50_2_qa_4"":{""x"":383.23333740234375,""y"":392,""width"":91.83332824707031,""height"":33,""top"":392,""right"":475.06666564941406,""bottom"":425,""left"":383.23333740234375},""#a_SuperBowl50_2_qa_5"":{""x"":383.23333740234375,""y"":392,""width"":91.83332824707031,""height"":33,""top"":392,""right"":475.06666564941406,""bottom"":425,""left"":383.23333740234375},""#a_SuperBowl50_2_qa_6"":{""x"":70,""y"":320,""width"":1065.9000244140625,""height"":105,""top"":320,""right"":1135.9000244140625,""bottom"":425,""left"":70},""#a_SuperBowl50_2_qa_7"":{""x"":1118.199951171875,""y"":392,""width"":27.433334350585938,""height"":33,""top"":392,""right"":1145.633285522461,""bottom"":425,""left"":1118.199951171875},""#a_SuperBowl50_2_qa_8"":{""x"":70,""y"":176,""width"":207.03334045410156,""height"":33,""top"":176,""right"":277.03334045410156,""bottom"":209,""left"":70},""#a_SuperBowl50_2_qa_9"":{""x"":952.13330078125,""y"":176,""width"":41.58332824707031,""height"":33,""top"":176,""right"":993.7166290283203,""bottom"":209,""left"":952.13330078125},""#a_SuperBowl50_2_qa_10"":{""x"":952.13330078125,""y"":176,""width"":41.58332824707031,""height"":33,""top"":176,""right"":993.7166290283203,""bottom"":209,""left"":952.13330078125},""#a_SuperBowl50_2_qa_11"":{""x"":70,""y"":176,""width"":207.03334045410156,""height"":33,""top"":176,""right"":277.03334045410156,""bottom"":209,""left"":70},""#a_SuperBowl50_2_qa_12"":{""x"":70,""y"":320,""width"":1065.9000244140625,""height"":105,""top"":320,""right"":1135.9000244140625,""bottom"":425,""left"":70},""#a_SuperBowl50_2_qa_13"":{""x"":718.13330078125,""y"":392,""width"":244.63333129882812,""height"":33,""top"":392,""right"":962.7666320800781,""bottom"":425,""left"":718.13330078125},""#a_SuperBowl50_2_qa_14"":{""x"":70,""y"":176,""width"":207.03334045410156,""height"":33,""top"":176,""right"":277.03334045410156,""bottom"":209,""left"":70},""#a_SuperBowl50_2_qa_15"":{""x"":551.0499877929688,""y"":320,""width"":27.433334350585938,""height"":33,""top"":320,""right"":578.4833221435547,""bottom"":353,""left"":551.0499877929688},""#a_SuperBowl50_2_qa_16"":{""x"":70,""y"":320,""width"":1065.9000244140625,""height"":105,""top"":320,""right"":1135.9000244140625,""bottom"":425,""left"":70}}","",""
"530","","{""Q0"":""1""}","survey-text","9","8301","0.0-9.0","Win32","1280","720","","","","","","","","","","","","a_SuperBowl50_2_qa_0","[]","{""#question"":{""x"":124.14999389648438,""y"":287.70001220703125,""width"":1031.683349609375,""height"":112,""top"":287.70001220703125,""right"":1155.8333435058594,""bottom"":399.70001220703125,""left"":124.14999389648438}}","39","How old was Peyton Manning when he played in Super Bowl 50?"
