"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_os","subject_screen_width","subject_screen_height","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_name","webgazer_data","webgazer_targets","correct_answer","question_text"
"70463","
              <div class=""left-align"">
                <img src=""https://designguide.ku.dk/download/co-branding/ku_logo_uk_v.png"" alt=""KU Logo"" class=""ku-logo"">
                <h1>Welcome to <b>ES</b> Dev!</h1>
                <p>This mode is designed for the development of the experiment.</p>
                <p>When each experiment loads, an image is saved.</p>
                <p>The idea is then to save these images for the oficial experiment. At the final screen a file can be downloaded with the target locations.</p>
                <ul>Ribeiro, Tiago - Research Assistant - <a href = ""mailto: tiri@di.ku.dk"">tiri@di.ku.dk</a></ul>
                <p>Project Leaders:</p>
                <ul>Søgaard, Anders - Professor - <a href = ""mailto: soegaard@di.ku.dk"">soegaard@di.ku.dk</a></ul>
                <ul>Hollenstein, Nora - Assistant Professor - <a href = ""mailto: nora.hollenstein@hum.ku.dk"">nora.hollenstein@hum.ku.dk</a></ul>
              </div>
              ","0","html-button-response","0","70467","0.0-0.0","Win32","1280","720","","","","","","","","","","","","","","","",""
"","","","browser-check","1","73459","0.0-1.0","Win32","1280","720","1280","720","true","firefox","106.0.0","false","Windows 10","true","60.91","true","true","","","","",""
"5252","
<p class=""webgaze-experiment-compact"" id=""paragraph"">La patente de un vehículo es una placa de metal o plástico fijada al vehículo con el propósito de identificación oficial. Todos los países requieren patentes para vehículos como autos, camiones y motocicletas. Su requerimiento para otros vehículos como <span id=""meco_para_12_qa_2"">bicicletas, botes o tractores puede variar por jurisdicción</span>. El identificador de registro es <span id=""meco_para_12_qa_3"">una serie de letras o números</span> que identifican únicamente al dueño de un vehículo dentro de la región del registro del vehículo. En algunos países, el identificador es único en todo el país, mientras que, en otros, es único dentro de un estado o provincia. <span id=""meco_para_12_qa_0"">Francia fue el primer país en introducir la patente</span>, a fines del siglo diecinueve. Las patentes de principios de siglo veinte variaban en tamaño y forma de una jurisdicción a otra, de manera que, si una persona se mudaba, se necesitaba hacer nuevos agujeros en el auto para sostener la nueva patente. <span id=""meco_para_12_qa_1"">La estandarización de patentes llegó a fines de los años cincuenta</span>, cuando los fabricantes de automóviles llegaron a un acuerdo con los distintos gobiernos y organizaciones internacionales.</p>"," ","html-keyboard-response","2","78712","0.0-2.0","Win32","1280","720","","","","","","","","","","","","meco_para_12","[]","{""#paragraph"":{""x"":50,""y"":58.899993896484375,""width"":1180,""height"":625.2000122070312,""top"":58.899993896484375,""right"":1230,""bottom"":684.1000061035156,""left"":50},""#meco_para_12_qa_0"":{""x"":70,""y"":377.3999938964844,""width"":1085.8333740234375,""height"":71.80000305175781,""top"":377.3999938964844,""right"":1155.8333740234375,""bottom"":449.1999969482422,""left"":70},""#meco_para_12_qa_1"":{""x"":70,""y"":544.5999755859375,""width"":1090.2833251953125,""height"":71.79998779296875,""top"":544.5999755859375,""right"":1160.2833251953125,""bottom"":616.3999633789062,""left"":70},""#meco_para_12_qa_2"":{""x"":158.0833282470703,""y"":210.1999969482422,""width"":754.0833740234375,""height"":30,""top"":210.1999969482422,""right"":912.1667022705078,""bottom"":240.1999969482422,""left"":158.0833282470703},""#meco_para_12_qa_3"":{""x"":233.64999389648438,""y"":252,""width"":431.41668701171875,""height"":30,""top"":252,""right"":665.0666809082031,""bottom"":282,""left"":233.64999389648438}}","",""
"1061","<p class=""webgaze-experiment"" id=""question"">La primera patente fue introducida en Francia. ","1","html-button-response","3","79775","0.0-3.0","Win32","1280","720","","","","","","","","","","","","meco_para_12_qa_0","[]","{""#question"":{""x"":285.01666259765625,""y"":285.29998779296875,""width"":709.9666748046875,""height"":112,""top"":285.29998779296875,""right"":994.9833374023438,""bottom"":397.29998779296875,""left"":285.01666259765625}}","True",""
"624","
<p class=""webgaze-experiment"" id=""paragraph"">Aunque la máquina de vapor de pistón ya no es de uso comercial generalizado, varias empresas están explorando o explotando el potencial de la máquina como alternativa a las máquinas de combustión interna. La empresa <span id=""a_Steamengine_3_qa_0"">Energiprojekt AB</span> en <span id=""a_Steamengine_3_qa_1"">Suecia</span> ha progresado en el uso de materiales modernos para aprovechar la potencia del vapor. La eficiencia de la máquina de vapor de Energiprojekt alcanza un <span id=""a_Steamengine_3_qa_4"">27-30 %</span> en motores de alta presión. Es un motor de un solo paso y <span id=""a_Steamengine_3_qa_2"">5</span> cilindros (sin compuesto) con vapor sobrecalentado y consume aproximadamente 4 kg (<span id=""a_Steamengine_3_qa_3"">8,8</span> libras) de vapor por kWh.[no se proporciona cita]</p>"," ","html-keyboard-response","4","80401","0.0-4.0","Win32","1280","720","","","","","","","","","","","","a_Steamengine_3","[]","{""#paragraph"":{""x"":50,""y"":28.5,""width"":1180,""height"":688,""top"":28.5,""right"":1230,""bottom"":716.5,""left"":50},""#a_Steamengine_3_qa_0"":{""x"":70,""y"":284,""width"":212.01666259765625,""height"":33,""top"":284,""right"":282.01666259765625,""bottom"":317,""left"":70},""#a_Steamengine_3_qa_1"":{""x"":372.683349609375,""y"":284,""width"":72.26666259765625,""height"":33,""top"":284,""right"":444.95001220703125,""bottom"":317,""left"":372.683349609375},""#a_Steamengine_3_qa_2"":{""x"":557.38330078125,""y"":500,""width"":13.7166748046875,""height"":33,""top"":500,""right"":571.0999755859375,""bottom"":533,""left"":557.38330078125},""#a_Steamengine_3_qa_3"":{""x"":799.2333374023438,""y"":572,""width"":33.649993896484375,""height"":33,""top"":572,""right"":832.8833312988281,""bottom"":605,""left"":799.2333374023438},""#a_Steamengine_3_qa_4"":{""x"":581.6500244140625,""y"":428,""width"":113.65000915527344,""height"":33,""top"":428,""right"":695.3000335693359,""bottom"":461,""left"":581.6500244140625}}","",""
"1341","","{""Q0"":""1""}","survey-text","5","81747","0.0-5.0","Win32","1280","720","","","","","","","","","","","","a_Steamengine_3_qa_4","[]","{""#question"":{""x"":50,""y"":251.6999969482422,""width"":1180,""height"":184,""top"":251.6999969482422,""right"":1230,""bottom"":435.6999969482422,""left"":50}}","27-30 %","¿Qué porcentaje de la eficiencia de un motor de alta presión ha conseguido el motor Energiprojekt AB?"
"1159","
<p class=""webgaze-experiment"" id=""paragraph"">A Fresno se puede acceder por la <span id=""a_FresnoCalifornia_3_qa_0"">carretera estatal 99</span>, la principal autopista norte/sur que conecta los principales centros de población del Valle Central de California. La carretera estatal 168, la <span id=""a_FresnoCalifornia_3_qa_1"">autopista Sierra</span>, se dirige al este hacia la ciudad de Clovis y Huntington Lake. La <span id=""a_FresnoCalifornia_3_qa_2"">carretera estatal 41</span> (autopista Yosemite Freeway/autopista Eisenhower) llega a Fresno desde Atascadero en el sur, y luego se dirige al norte hacia Yosemite. La carretera estatal 180 (autopista de Kings Canyon) viene desde el <span id=""a_FresnoCalifornia_3_qa_3"">oeste</span> a través de Mendota, y desde el este en el Parque Nacional Kings Canyon en dirección a la ciudad de Reedley.</p>"," ","html-keyboard-response","6","82910","0.0-6.0","Win32","1280","720","","","","","","","","","","","","a_FresnoCalifornia_3","[]","{""#paragraph"":{""x"":50,""y"":28.5,""width"":1180,""height"":688,""top"":28.5,""right"":1230,""bottom"":716.5,""left"":50},""#a_FresnoCalifornia_3_qa_0"":{""x"":622.183349609375,""y"":68,""width"":267.7833251953125,""height"":33,""top"":68,""right"":889.9666748046875,""bottom"":101,""left"":622.183349609375},""#a_FresnoCalifornia_3_qa_1"":{""x"":812.9500122070312,""y"":212,""width"":202.01666259765625,""height"":33,""top"":212,""right"":1014.9666748046875,""bottom"":245,""left"":812.9500122070312},""#a_FresnoCalifornia_3_qa_2"":{""x"":70,""y"":284,""width"":1088.9833984375,""height"":105,""top"":284,""right"":1158.9833984375,""bottom"":389,""left"":70},""#a_FresnoCalifornia_3_qa_3"":{""x"":1040.13330078125,""y"":500,""width"":61.383331298828125,""height"":33,""top"":500,""right"":1101.5166320800781,""bottom"":533,""left"":1040.13330078125}}","",""
"1162","","{""Q0"":""1""}","survey-text","7","84074","0.0-7.0","Win32","1280","720","","","","","","","","","","","","a_FresnoCalifornia_3_qa_2","[]","{""#question"":{""x"":203.64999389648438,""y"":287.70001220703125,""width"":872.7000122070312,""height"":112,""top"":287.70001220703125,""right"":1076.3500061035156,""bottom"":399.70001220703125,""left"":203.64999389648438}}","carretera estatal 41","¿Cuál es otro nombre para la autopista Yosemite?"
"2634","
<p class=""webgaze-experiment"" id=""paragraph"">De 2005 a <span id=""a_SouthernCalifornia_4_qa_2"">2014</span> hubo <span id=""a_SouthernCalifornia_4_qa_1"">dos</span> equipos de las ligas mayores de fútbol en Los Ángeles: el LA Galaxy y el Chivas USA, que jugaron en el <span id=""a_SouthernCalifornia_4_qa_3"">StubHub Center</span> y fueron rivales locales. Sin embargo, tras la temporada 2014 de la MLS se expulsó temporalmente a los <span id=""a_SouthernCalifornia_4_qa_0"">Chivas</span>, y está previsto que regrese un segundo equipo de la MLS en <span id=""a_SouthernCalifornia_4_qa_4"">2018</span>.</p>"," ","html-keyboard-response","8","86709","0.0-8.0","Win32","1280","720","","","","","","","","","","","","a_SouthernCalifornia_4","[]","{""#paragraph"":{""x"":50,""y"":172.5,""width"":1180,""height"":400,""top"":172.5,""right"":1230,""bottom"":572.5,""left"":50},""#a_SouthernCalifornia_4_qa_0"":{""x"":637.2833251953125,""y"":428,""width"":72.64999389648438,""height"":33,""top"":428,""right"":709.9333190917969,""bottom"":461,""left"":637.2833251953125},""#a_SouthernCalifornia_4_qa_1"":{""x"":438.683349609375,""y"":212,""width"":40.55000305175781,""height"":33,""top"":212,""right"":479.2333526611328,""bottom"":245,""left"":438.683349609375},""#a_SouthernCalifornia_4_qa_2"":{""x"":262.79998779296875,""y"":212,""width"":54.866668701171875,""height"":33,""top"":212,""right"":317.6666564941406,""bottom"":245,""left"":262.79998779296875},""#a_SouthernCalifornia_4_qa_3"":{""x"":70,""y"":284,""width"":1091.4166259765625,""height"":105,""top"":284,""right"":1161.4166259765625,""bottom"":389,""left"":70},""#a_SouthernCalifornia_4_qa_4"":{""x"":555.0166625976562,""y"":500,""width"":54.866668701171875,""height"":33,""top"":500,""right"":609.8833312988281,""bottom"":533,""left"":555.0166625976562}}","",""
"1780","","{""Q0"":""1""}","survey-text","9","88493","0.0-9.0","Win32","1280","720","","","","","","","","","","","","a_SouthernCalifornia_4_qa_4","[]","{""#question"":{""x"":114.83332824707031,""y"":287.70001220703125,""width"":1050.3333740234375,""height"":112,""top"":287.70001220703125,""right"":1165.1667022705078,""bottom"":399.70001220703125,""left"":114.83332824707031}}","2018","¿Cuándo está previsto que regrese el equipo expulsado temporalmente?"
